Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_google_ux_Score
186,0.1638717,0.5819359,0.15894836,0.5794742,0.13224174,0.56612086,0.25965804,0.62982905,0.09188451,0.54594225,0.16554058,0.5827703,0.1442334,0.57211673,0.18605994,0.59303,0.24970013,0.62485003,0.16582194,0.58291095
187,0.40086845,0.7004342,0.34048432,0.6702422,0.3259347,0.6629673,0.4028344,0.7014172,0.30390435,0.65195215,0.4101264,0.7050632,0.35673034,0.6783652,0.38231254,0.69115627,0.4439717,0.7219858,0.42049885,0.7102494
188,0.58892035,0.7944602,0.5544135,0.7772068,0.5203767,0.76018834,0.58814853,0.7940743,0.55104196,0.775521,0.5768639,0.78843194,0.5313223,0.7656611,0.6063454,0.8031727,0.60949653,0.8047483,0.5635344,0.7817672
189,0.42526916,0.71263456,0.480379,0.7401895,0.32859528,0.66429764,0.41533816,0.7076691,0.4901399,0.74507,0.5746939,0.78734696,0.6391114,0.8195557,0.5243329,0.76216644,0.6112354,0.8056177,0.63828576,0.8191429
190,0.15164673,0.57582337,0.11247972,0.55623984,0.11927799,0.559639,0.15975842,0.5798792,0.09236497,0.5461825,0.1839441,0.59197205,0.11925906,0.55962956,0.1629526,0.58147633,0.19858974,0.5992949,0.18292537,0.5914627
191,0.11945526,0.5597276,0.09746842,0.5487342,0.07688909,0.5384445,0.1519185,0.57595927,0.09035918,0.5451796,0.1618516,0.5809258,0.15105316,0.5755266,0.15188386,0.5759419,0.2005747,0.6002873,0.16330376,0.58165187
192,0.1260504,0.5630252,0.09125446,0.54562724,0.0704487,0.5352243,0.15504222,0.5775211,0.022694793,0.5113474,0.075923584,0.5379618,0.08968202,0.544841,0.10565637,0.5528282,0.1848715,0.5924357,0.11180833,0.55590415
193,0.38586056,0.6929303,0.35078552,0.67539275,0.30153644,0.6507682,0.35683578,0.6784179,0.3366987,0.6683494,0.45074996,0.725375,0.41625208,0.70812607,0.40745962,0.7037298,0.48822442,0.7441122,0.47148293,0.7357415
194,0.08844328,0.54422164,0.051098827,0.5255494,0.035414778,0.5177074,0.12568422,0.56284213,0.038228177,0.5191141,0.12729612,0.56364805,0.109325476,0.55466276,0.10998075,0.55499035,0.14968227,0.57484114,0.13310415,0.56655204
195,0.0927133,0.5463567,0.08790557,0.54395276,0.04814762,0.52407384,0.1280607,0.56403035,0.036081314,0.51804066,0.10413146,0.55206573,0.08810468,0.54405236,0.10155922,0.5507796,0.15229054,0.5761453,0.13288954,0.56644475
196,0.3992177,0.69960886,0.33145553,0.66572773,0.32337847,0.6616892,0.4020328,0.7010164,0.38388845,0.69194424,0.492432,0.746216,0.41173077,0.7058654,0.44874567,0.72437286,0.46944076,0.73472035,0.488438,0.744219
197,0.18665826,0.59332913,0.1373145,0.5686573,0.1355983,0.56779915,0.22103979,0.6105199,0.1171463,0.5585731,0.2139876,0.6069938,0.13905418,0.5695271,0.1886389,0.59431946,0.21724564,0.6086228,0.21412507,0.6070625
198,0.23953459,0.6197673,0.22887792,0.61443895,0.1658667,0.58293337,0.27457887,0.6372894,0.20823506,0.6041175,0.28525716,0.64262855,0.2759585,0.63797927,0.26424533,0.63212264,0.3000063,0.65000314,0.2843423,0.64217114
199,0.5405637,0.77028185,0.58776844,0.7938842,0.47009405,0.73504704,0.52735376,0.7636769,0.5602175,0.78010875,0.576349,0.7881745,0.63971925,0.8198596,0.5954745,0.79773724,0.61038446,0.80519223,0.6013418,0.80067086
200,0.1550743,0.5775372,0.13736355,0.5686818,0.0860701,0.54303503,0.18727173,0.59363586,0.11890328,0.55945164,0.22857288,0.6142864,0.19883178,0.5994159,0.18369435,0.5918472,0.23806518,0.6190326,0.2143143,0.6071572
201,0.11742042,0.5587102,0.110309504,0.55515474,0.08162551,0.54081273,0.17962417,0.5898121,0.0697909,0.5348954,0.098782785,0.5493914,0.11327793,0.55663896,0.1397673,0.56988364,0.21543625,0.6077181,0.14339136,0.5716957
202,0.12325567,0.56162786,0.10174883,0.5508744,0.13161635,0.5658082,0.13194309,0.56597155,0.08616007,0.54308003,0.10314453,0.55157226,0.13630013,0.56815004,0.10019526,0.55009764,0.17818582,0.5890929,0.132651,0.5663255
203,0.17547846,0.5877392,0.18867242,0.5943362,0.12787102,0.5639355,0.24575259,0.6228763,0.12204282,0.5610214,0.19827083,0.5991354,0.20468019,0.6023401,0.20826098,0.6041305,0.26293623,0.6314681,0.19789831,0.59894913
204,0.03279535,0.51639766,0.02732021,0.51366013,0.023239201,0.5116196,0.049337998,0.524669,0.013486521,0.50674325,0.10643718,0.5532186,0.051625032,0.5258125,0.08477132,0.54238564,0.120572515,0.5602863,0.0967424,0.5483712
205,0.7895136,0.8947568,0.7333758,0.8666879,0.72184277,0.8609214,0.6824921,0.841246,0.752257,0.8761285,0.8505612,0.9252806,0.735854,0.867927,0.84107196,0.920536,0.8007426,0.9003713,0.8414321,0.92071605
206,0.2686078,0.6343039,0.26845586,0.63422793,0.19882868,0.59941435,0.32454967,0.66227484,0.2252292,0.61261463,0.31467378,0.6573369,0.2942323,0.6471162,0.3233832,0.6616916,0.35935152,0.67967576,0.31897885,0.6594894
207,0.16400069,0.5820004,0.17398061,0.5869903,0.11519729,0.55759865,0.20883577,0.60441786,0.12675956,0.56337976,0.18950143,0.5947507,0.17323682,0.5866184,0.20578143,0.60289073,0.24155892,0.62077945,0.18004017,0.59002006
208,0.20891094,0.6044555,0.1828202,0.5914101,0.11460598,0.557303,0.23902658,0.6195133,0.16226256,0.5811313,0.27370644,0.6368532,0.24755868,0.62377936,0.2549522,0.6274761,0.28867492,0.6443375,0.28052002,0.64026
209,0.08595463,0.54297733,0.07793493,0.5389675,0.06400105,0.53200054,0.13520485,0.5676024,0.07322778,0.5366139,0.0820739,0.54103696,0.09547217,0.5477361,0.11192021,0.5559601,0.11533333,0.55766666,0.10693015,0.55346507
210,0.080949806,0.5404749,0.09065781,0.5453289,0.03441704,0.5172085,0.14489815,0.5724491,0.037035324,0.5185177,0.10123494,0.55061746,0.07799207,0.53899604,0.11304156,0.55652076,0.14651886,0.5732594,0.099791974,0.549896
211,0.07293332,0.53646666,0.06743117,0.5337156,0.060185682,0.53009284,0.10521547,0.5526077,0.045321416,0.52266073,0.088074714,0.54403734,0.063651115,0.53182554,0.10667941,0.5533397,0.12878165,0.56439084,0.09433415,0.54716706
212,0.14404696,0.5720235,0.19432318,0.5971616,0.1146667,0.55733335,0.22274381,0.6113719,0.12422663,0.5621133,0.15927537,0.5796377,0.15536137,0.5776807,0.17780098,0.5889005,0.2394677,0.61973387,0.16509679,0.5825484
213,0.13564351,0.56782174,0.11847223,0.5592361,0.09944722,0.5497236,0.17147589,0.58573794,0.10375596,0.551878,0.20203754,0.6010188,0.19522016,0.59761006,0.18327484,0.59163743,0.23886664,0.61943334,0.21394421,0.6069721
214,0.13264179,0.5663209,0.11138292,0.5556915,0.081543885,0.54077196,0.18548557,0.5927428,0.072769284,0.53638464,0.13610296,0.56805146,0.11347738,0.5567387,0.12981783,0.5649089,0.16217816,0.5810891,0.1310209,0.56551045
215,0.18735504,0.5936775,0.22409794,0.612049,0.14851886,0.5742594,0.22857904,0.6142895,0.18067458,0.5903373,0.21882248,0.60941124,0.20063154,0.60031575,0.19356753,0.59678376,0.25278407,0.626392,0.22013488,0.6100674
216,0.24495372,0.6224769,0.26728797,0.633644,0.1830054,0.59150267,0.29205313,0.64602655,0.21055555,0.6052778,0.28079072,0.64039534,0.30488914,0.6524446,0.30925822,0.6546291,0.35146934,0.67573464,0.32788828,0.6639441
217,0.14861946,0.5743097,0.13398361,0.5669918,0.106283635,0.55314183,0.20176625,0.6008831,0.07684311,0.5384216,0.15121982,0.5756099,0.1430198,0.5715099,0.19073924,0.59536964,0.22441357,0.6122068,0.18000421,0.5900021
218,0.07042919,0.5352146,0.062118985,0.5310595,0.049219288,0.5246096,0.11578822,0.5578941,0.044511728,0.52225584,0.076464385,0.5382322,0.06269319,0.5313466,0.10092517,0.5504626,0.11046282,0.5552314,0.08055076,0.5402754
219,0.21177171,0.60588586,0.21996057,0.6099803,0.1563108,0.5781554,0.23912224,0.61956114,0.19810191,0.59905094,0.32337192,0.66168594,0.3052153,0.6526077,0.29547068,0.64773536,0.3875897,0.69379485,0.3654498,0.6827249
220,0.115125045,0.55756253,0.07142129,0.53571063,0.053694084,0.52684706,0.16872473,0.5843624,0.07305913,0.53652954,0.14759366,0.5737968,0.13861029,0.5693051,0.13745399,0.568727,0.19116896,0.5955845,0.15602763,0.57801384
221,0.1654101,0.582705,0.1652624,0.58263123,0.106576666,0.55328834,0.19909701,0.5995485,0.11882405,0.559412,0.16397268,0.5819863,0.19901411,0.59950703,0.16473277,0.5823664,0.24380282,0.6219014,0.184192,0.592096
222,-0.010550866,0.49472457,-0.031255085,0.48437247,-0.034497853,0.48275107,0.006089979,0.50304496,-0.063241154,0.46837944,-0.014905145,0.49254742,-0.037154842,0.48142257,-0.0012765871,0.4993617,0.03358288,0.51679146,-0.0008709752,0.4995645
223,0.06797729,0.53398865,0.07616153,0.53808075,0.08271238,0.5413562,0.12385203,0.561926,0.002097405,0.5010487,0.05675935,0.5283797,0.06635889,0.53317946,0.074394755,0.53719735,0.14616728,0.57308364,0.09979284,0.5498964
224,0.050048906,0.5250245,0.03310854,0.5165543,0.019605506,0.50980276,0.06379929,0.53189963,0.021960218,0.5109801,0.080458,0.540229,0.055542424,0.52777123,0.0646369,0.5323185,0.10604115,0.5530206,0.07844875,0.5392244
225,0.10302593,0.55151296,0.11994822,0.55997413,0.073931575,0.5369658,0.1311275,0.56556374,0.075641274,0.53782064,0.11151379,0.5557569,0.09846461,0.5492323,0.11679797,0.55839896,0.15836582,0.5791829,0.1380282,0.5690141
226,0.012793431,0.5063967,-0.0057614073,0.4971193,-0.015131591,0.4924342,0.012162965,0.50608146,-0.050110046,0.47494498,0.024371035,0.5121855,-0.00455731,0.49772134,0.022105576,0.5110528,0.042019375,0.5210097,0.04354229,0.52177113
227,0.12068401,0.560342,0.083021976,0.541511,0.07165827,0.5358291,0.15103415,0.57551706,0.06925973,0.5346299,0.14015451,0.57007724,0.13107519,0.5655376,0.15833226,0.5791661,0.2138799,0.60694,0.16374925,0.5818746
228,0.07310438,0.5365522,0.06834155,0.53417075,0.032627836,0.5163139,0.11051403,0.555257,0.007622365,0.5038112,0.012965713,0.50648284,0.02480656,0.51240325,0.06455041,0.5322752,0.063894734,0.5319474,0.038294494,0.5191473
229,0.11409895,0.55704945,0.07634619,0.5381731,0.076786295,0.53839314,0.14523765,0.57261884,0.08848914,0.5442446,0.13440393,0.567202,0.13570514,0.56785256,0.1447415,0.57237077,0.17784175,0.5889209,0.1539911,0.57699555
230,0.11217153,0.55608577,0.10888522,0.5544426,0.070334956,0.53516746,0.13764215,0.5688211,0.09451369,0.5472568,0.16581702,0.5829085,0.1456988,0.5728494,0.15824702,0.5791235,0.21643502,0.6082175,0.17666335,0.5883317
231,0.11368218,0.5568411,0.10332312,0.55166155,0.0615312,0.5307656,0.16413407,0.582067,0.092458196,0.5462291,0.15862554,0.5793128,0.15350914,0.57675457,0.13149041,0.56574523,0.22629087,0.6131454,0.17539038,0.5876952
232,0.13968344,0.56984174,0.13828646,0.56914324,0.14241357,0.5712068,0.1370932,0.5685466,0.10385349,0.55192673,0.18132412,0.59066206,0.16142419,0.5807121,0.18042216,0.5902111,0.21826217,0.6091311,0.19860178,0.59930086
233,0.025944293,0.5129721,0.015249256,0.5076246,-0.007384438,0.4963078,0.07292167,0.5364608,-0.026058827,0.48697057,0.02270561,0.5113528,0.017068414,0.5085342,0.041291386,0.5206457,0.074557714,0.53727883,0.039354898,0.51967746
234,-0.043250613,0.4783747,-0.056390382,0.4718048,-0.047778357,0.47611082,-0.028185224,0.48590738,-0.06505738,0.4674713,-0.042299785,0.4788501,-0.03802507,0.48098746,-0.025531776,0.48723412,0.019961342,0.5099807,-0.020628545,0.4896857
235,0.1457443,0.57287216,0.10629474,0.5531474,0.11505359,0.55752677,0.15409072,0.5770454,0.13495651,0.56747824,0.22522196,0.612611,0.20776534,0.6038827,0.16837192,0.58418596,0.21432154,0.60716075,0.21776283,0.6088814
236,0.002946752,0.50147337,-0.028920764,0.48553962,-0.010993689,0.49450314,-0.0030109854,0.4984945,-0.020728908,0.48963556,0.027718185,0.5138591,0.014880102,0.50744003,0.010883507,0.5054417,0.04115458,0.5205773,0.026632078,0.51331604
237,0.13577163,0.5678858,0.17841616,0.58920807,0.079364955,0.5396825,0.17571008,0.58785504,0.096479066,0.5482395,0.13923283,0.56961644,0.15546131,0.57773066,0.15388773,0.5769439,0.19506118,0.5975306,0.171499,0.5857495
238,-0.0012807334,0.49935964,-0.013011185,0.49349442,-0.039177977,0.48041102,0.028795049,0.5143975,-0.052479956,0.47376,0.0056637637,0.5028319,-0.0038166821,0.49809167,0.0018563159,0.50092816,0.043057613,0.5215288,0.030245518,0.5151228
239,0.19797952,0.5989898,0.18407887,0.59203947,0.15587413,0.57793707,0.15564884,0.5778244,0.2043908,0.6021954,0.27150053,0.6357503,0.26813498,0.6340675,0.24529885,0.62264943,0.27022266,0.63511133,0.28674543,0.6433727
240,0.11673623,0.5583681,0.09170595,0.54585296,0.07979021,0.5398951,0.1442104,0.57210517,0.06931915,0.53465956,0.15285835,0.5764292,0.14676055,0.5733803,0.14086089,0.57043046,0.18602641,0.5930132,0.1624029,0.58120143
241,0.20098235,0.60049117,0.19135013,0.59567505,0.15009412,0.5750471,0.27287856,0.63643926,0.13846725,0.56923366,0.23122022,0.6156101,0.20796731,0.60398364,0.2376425,0.61882126,0.27648705,0.63824356,0.22168112,0.61084056
242,0.10168223,0.5508411,0.098506406,0.5492532,0.08968483,0.5448424,0.12552674,0.5627634,0.09675823,0.5483791,0.18180762,0.5909038,0.18278313,0.59139156,0.15891401,0.579457,0.2313578,0.6156789,0.20326614,0.6016331
243,0.14769596,0.573848,0.1430391,0.57151955,0.13078916,0.5653946,0.14070402,0.570352,0.11869475,0.5593474,0.17528868,0.58764434,0.16991816,0.5849591,0.16913807,0.58456904,0.21553323,0.6077666,0.19318579,0.5965929
244,0.17653218,0.5882661,0.17277563,0.5863878,0.12112736,0.5605637,0.21034008,0.60517,0.16008317,0.5800416,0.26169038,0.6308452,0.238235,0.6191175,0.2280119,0.6140059,0.28195873,0.64097935,0.25566196,0.627831
245,0.05113106,0.5255655,0.042516023,0.521258,0.0220086,0.5110043,0.12449463,0.56224734,0.010245166,0.5051226,0.07478121,0.5373906,0.07777205,0.538886,0.07391675,0.5369584,0.13831027,0.56915516,0.082207724,0.54110384
246,0.11327684,0.5566384,0.0892692,0.5446346,0.07882754,0.53941375,0.15201107,0.5760055,0.060985953,0.53049296,0.12526259,0.5626313,0.09816022,0.54908013,0.12958014,0.56479007,0.16167438,0.5808372,0.13338244,0.5666912
247,0.20941333,0.60470665,0.2042714,0.6021357,0.13591318,0.56795657,0.2648699,0.63243496,0.18689167,0.59344584,0.25598058,0.6279903,0.24735314,0.62367654,0.25084925,0.6254246,0.28539643,0.6426982,0.27882075,0.6394104
248,-0.003316613,0.49834168,-0.042383213,0.4788084,-0.019161189,0.49041942,0.01921376,0.5096069,-0.05259628,0.47370186,-0.00039844099,0.49980077,-0.013955988,0.493022,0.010012447,0.5050062,0.0389551,0.51947755,0.004875233,0.5024376
249,0.11080095,0.5554005,0.18727222,0.5936361,0.12546691,0.5627335,0.1778477,0.5889239,0.07612938,0.5380647,0.113639615,0.5568198,0.14428422,0.5721421,0.1573182,0.5786591,0.19288504,0.5964425,0.15777561,0.5788878
250,0.12379408,0.56189704,0.111881725,0.55594087,0.11561291,0.55780643,0.17345826,0.5867291,0.08969927,0.54484963,0.17124796,0.585624,0.14603384,0.57301694,0.17166747,0.5858337,0.21580529,0.60790265,0.171581,0.5857905
251,0.008713773,0.50435686,-0.0054368004,0.4972816,-0.011347931,0.49432603,0.025205428,0.5126027,-0.027794797,0.4861026,0.02829331,0.5141466,0.037668727,0.51883435,0.03116631,0.51558316,0.10681848,0.5534092,0.06448714,0.53224355
252,0.13881023,0.56940514,0.12445162,0.5622258,0.10670032,0.55335015,0.1935564,0.5967782,0.061582334,0.53079116,0.11237778,0.5561889,0.10379696,0.5518985,0.14694491,0.57347244,0.1994459,0.599723,0.123638466,0.56181926
253,0.26908383,0.6345419,0.2614004,0.63070023,0.22660844,0.6133042,0.2998901,0.649945,0.23705998,0.61853,0.26565874,0.63282937,0.29108757,0.6455438,0.2994655,0.64973277,0.32672548,0.66336274,0.3166157,0.65830785
254,0.2309265,0.61546326,0.20608772,0.60304385,0.16706699,0.5835335,0.2794884,0.6397442,0.20004721,0.6000236,0.31705436,0.6585272,0.28722078,0.64361036,0.28030923,0.6401546,0.3794694,0.6897347,0.34061426,0.67030716
255,0.24205518,0.6210276,0.1831058,0.5915529,0.17709525,0.58854765,0.26531178,0.63265586,0.1481286,0.5740643,0.25566489,0.6278324,0.23290321,0.6164516,0.23648709,0.6182436,0.2955814,0.6477907,0.2674777,0.6337389
256,0.121889696,0.56094486,0.09903443,0.5495172,0.080103666,0.5400518,0.18459243,0.59229624,0.08192768,0.5409638,0.15746912,0.5787346,0.13112862,0.56556433,0.14451464,0.57225734,0.1837723,0.59188616,0.14826739,0.5741337
257,0.08433415,0.54216707,0.088782564,0.5443913,0.06094464,0.53047234,0.11712772,0.5585638,0.042199876,0.5210999,0.06686987,0.5334349,0.08677181,0.5433859,0.113199845,0.5565999,0.13087267,0.56543636,0.10261745,0.55130875
258,0.019114269,0.5095571,-0.026702665,0.48664868,-0.029010063,0.48549497,0.020008199,0.5100041,-0.040651374,0.4796743,0.025567055,0.5127835,0.006118417,0.5030592,0.015733939,0.507867,0.05579224,0.5278961,0.02786942,0.51393473
259,0.035104454,0.51755226,0.044977747,0.5224889,0.040175427,0.5200877,0.07446764,0.5372338,0.0026757326,0.5013379,0.034439653,0.51721984,0.022464536,0.51123226,0.05301947,0.52650976,0.09587871,0.54793936,0.032454953,0.5162275
0,0.006466793,0.5032334,-0.023303356,0.48834834,-0.017070325,0.49146482,0.038464822,0.5192324,-0.05180835,0.47409582,0.01515582,0.5075779,0.0054221367,0.50271106,0.021382771,0.5106914,0.06390157,0.5319508,0.031716425,0.51585823
1,0.33098352,0.66549176,0.36631617,0.6831581,0.3188569,0.6594285,0.3828557,0.6914278,0.23007438,0.6150372,0.26527366,0.63263685,0.23882566,0.61941284,0.3203271,0.6601635,0.3343962,0.6671981,0.26856783,0.6342839
2,0.13399383,0.56699693,0.1329689,0.56648445,0.08381984,0.54190993,0.1874027,0.59370136,0.05240058,0.5262003,0.0737662,0.5368831,0.08473375,0.54236686,0.10780812,0.55390406,0.15181872,0.5759094,0.113795735,0.5568979
3,0.21783517,0.6089176,0.12871557,0.56435776,0.16620556,0.58310276,0.17736804,0.588684,0.13772424,0.56886214,0.2056252,0.6028126,0.16002795,0.580014,0.18863589,0.5943179,0.23236737,0.6161837,0.2076774,0.6038387
4,0.26064217,0.6303211,0.21889262,0.6094463,0.18103379,0.5905169,0.24543422,0.62271714,0.23308104,0.61654055,0.28149748,0.64074874,0.29707974,0.6485399,0.26363283,0.6318164,0.32766777,0.66383386,0.29656488,0.6482824
5,0.63800293,0.81900144,0.60406566,0.8020328,0.5758183,0.78790915,0.5609485,0.78047425,0.59247845,0.79623926,0.55729,0.77864504,0.46478322,0.7323916,0.60234565,0.80117285,0.55539924,0.7776996,0.5009861,0.75049305
6,-0.0025716755,0.49871415,-0.02225374,0.48887312,-0.0051578097,0.4974211,-0.00011694076,0.49994153,-0.052166596,0.4739167,0.045000613,0.5225003,0.0038034068,0.5019017,0.018079512,0.50903976,0.06606981,0.5330349,0.04735911,0.52367955
7,0.5297061,0.76485306,0.5848487,0.7924243,0.54015684,0.7700784,0.5029649,0.7514825,0.5323696,0.7661848,0.49248457,0.7462423,0.58996785,0.7949839,0.54239774,0.77119887,0.6454185,0.82270926,0.5981505,0.79907525
8,0.026196793,0.5130984,0.00043943524,0.5002197,-0.0040545445,0.49797273,0.040660262,0.52033013,-0.037105627,0.4814472,0.010779311,0.50538963,0.012653848,0.5063269,0.02508322,0.5125416,0.068184584,0.5340923,0.035274915,0.51763743
9,0.039720107,0.51986,0.017843297,0.5089216,0.0055390103,0.50276953,0.04739744,0.52369875,-0.008368865,0.49581558,0.10462436,0.5523122,0.050253622,0.5251268,0.028297823,0.5141489,0.090097696,0.54504883,0.08190132,0.54095066
10,-0.012916955,0.4935415,-0.027165888,0.48641706,-0.02728574,0.48635712,0.0174378,0.5087189,-0.058357887,0.47082105,-0.0005692342,0.4997154,-0.009777533,0.49511123,0.002844075,0.50142205,0.054942276,0.5274711,0.01655527,0.50827765
11,-0.0003283047,0.49983585,-0.01774975,0.49112514,-0.027563766,0.48621812,0.0008642408,0.50043213,-0.03556373,0.48221815,0.022106208,0.5110531,0.026767792,0.5133839,0.02234558,0.5111728,0.06288709,0.53144354,0.029063836,0.5145319
12,0.30579066,0.65289533,0.31832987,0.6591649,0.26872742,0.6343637,0.36120045,0.6806002,0.19541144,0.5977057,0.21503049,0.6075152,0.22735101,0.6136755,0.2476322,0.62381613,0.2609635,0.6304817,0.23055,0.615275
13,0.023139575,0.5115698,0.023297671,0.51164883,0.020322913,0.51016146,0.045467265,0.5227336,-0.014715916,0.49264205,0.033292726,0.5166464,0.03651992,0.51825994,0.049396295,0.52469814,0.12187773,0.56093884,0.05787458,0.5289373
14,0.13667302,0.5683365,0.12891069,0.56445533,0.087720886,0.54386044,0.16384009,0.58192,0.09306313,0.54653156,0.13020688,0.5651034,0.1397467,0.56987333,0.13696858,0.5684843,0.1598428,0.5799214,0.13375288,0.5668764
15,-0.0011090962,0.49944544,-0.027317317,0.48634133,-0.016163705,0.49191815,0.021246215,0.5106231,-0.076563284,0.46171835,-0.0012488598,0.49937558,-0.026715973,0.486642,0.0066940803,0.50334704,0.038322374,0.51916116,-0.0006789025,0.49966055
16,0.1968942,0.5984471,0.251925,0.6259625,0.19740042,0.5987002,0.31259045,0.65629524,0.11976213,0.5598811,0.12717418,0.56358707,0.13343994,0.56671995,0.2141769,0.60708845,0.2540224,0.6270112,0.1646502,0.5823251
17,0.035431124,0.5177156,0.040594723,0.52029735,0.006721316,0.5033606,0.041215558,0.52060777,0.0202368,0.5101184,0.07056469,0.5352824,0.049186766,0.52459335,0.053585205,0.5267926,0.118844345,0.5594222,0.074811906,0.53740597
18,-0.017998032,0.49100098,-0.052296244,0.4738519,-0.038093973,0.480953,0.027569067,0.5137845,-0.06937361,0.4653132,-0.0059042815,0.49704787,-0.01920114,0.49039942,-0.006446025,0.496777,0.03991371,0.5199568,-0.00577223,0.49711388
19,0.6075486,0.8037743,0.65873,0.829365,0.65188086,0.82594043,0.593044,0.796522,0.6397439,0.81987196,0.6325846,0.8162923,0.65050024,0.82525015,0.657187,0.8285935,0.706673,0.8533365,0.69736695,0.8486835
20,-0.018959869,0.49052006,-0.030901391,0.4845493,-0.050295085,0.47485244,-0.009161427,0.4954193,-0.07627855,0.46186072,-0.007762572,0.49611872,-0.04406481,0.4779676,0.0064919135,0.50324595,0.039915025,0.51995754,-0.0073283436,0.49633583
21,0.74667144,0.8733357,0.73080623,0.8654031,0.7342689,0.86713445,0.70110834,0.85055417,0.7136812,0.8568406,0.7188049,0.8594024,0.64583063,0.8229153,0.7119341,0.85596704,0.7193958,0.85969794,0.7260644,0.8630322
22,-0.027273776,0.4863631,-0.06597002,0.467015,-0.052945983,0.473527,0.004460506,0.5022302,-0.08553094,0.45723453,-0.02086474,0.48956764,-0.025578588,0.4872107,-0.018283539,0.49085823,0.03598317,0.5179916,-0.01218571,0.49390715
23,0.09812383,0.5490619,0.11422765,0.5571138,0.08256288,0.54128146,0.10314314,0.55157155,0.08981782,0.5449089,0.12976618,0.5648831,0.15045673,0.57522833,0.12848334,0.56424165,0.19177854,0.5958893,0.13666876,0.5683344
24,0.22431903,0.6121595,0.1703679,0.585184,0.18111882,0.5905594,0.21336786,0.6066839,0.14303103,0.5715155,0.2234909,0.6117455,0.20394957,0.6019748,0.16725063,0.5836253,0.25406522,0.62703264,0.22272167,0.61136085
25,0.24838296,0.62419146,0.23808226,0.61904114,0.20830642,0.6041532,0.27381676,0.6369084,0.18053466,0.5902673,0.2356064,0.6178032,0.2159445,0.60797226,0.27710098,0.6385505,0.32313526,0.6615676,0.2562033,0.62810165
