Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Score
12510,0.68395495,0.8419775,0.68794054,0.8439703,0.6552917,0.82764584,0.63210666,0.81605333,0.6371481,0.8185741,0.6731188,0.8365594,0.6617066,0.83085334,0.6964312,0.8482156,0.6680192,0.8340096,0.6881559,0.84407794
12511,0.5268422,0.76342106,0.514035,0.7570175,0.4937687,0.74688435,0.49102807,0.74551404,0.44498432,0.72249216,0.5238614,0.7619307,0.46866524,0.7343326,0.50395155,0.7519758,0.5478077,0.77390385,0.5205817,0.76029086
12512,0.62253344,0.8112667,0.63252306,0.81626153,0.54828465,0.7741423,0.56362367,0.78181183,0.6078886,0.8039443,0.5648792,0.7824396,0.6046277,0.80231386,0.58961475,0.7948074,0.6412957,0.82064784,0.59468305,0.7973415
12513,0.67151177,0.8357559,0.6200243,0.81001216,0.6415513,0.8207756,0.5704848,0.78524244,0.5815555,0.79077774,0.647456,0.82372797,0.56550384,0.7827519,0.6404263,0.82021314,0.64492214,0.82246107,0.6477339,0.82386696
12514,0.72430074,0.8621504,0.71450603,0.857253,0.69715846,0.8485792,0.6331507,0.81657535,0.70963687,0.85481846,0.69546294,0.8477315,0.6476487,0.82382435,0.72989494,0.86494744,0.6916861,0.8458431,0.6828135,0.84140676
12515,0.76470983,0.8823549,0.72789145,0.8639457,0.6901301,0.84506506,0.6244252,0.8122126,0.7079039,0.85395193,0.74917793,0.87458897,0.6871873,0.84359366,0.74882126,0.8744106,0.72763526,0.86381763,0.7356278,0.8678139
12516,0.66018295,0.8300915,0.6473633,0.82368165,0.6240618,0.8120309,0.60510635,0.8025532,0.6623119,0.83115596,0.6202775,0.81013876,0.6525093,0.8262546,0.6513355,0.82566774,0.63389426,0.8169471,0.6502363,0.8251182
12518,0.685926,0.842963,0.74095464,0.8704773,0.70727754,0.85363877,0.63773584,0.8188679,0.73553014,0.86776507,0.71695983,0.8584799,0.7535889,0.87679446,0.7680479,0.88402396,0.7393446,0.8696723,0.74155027,0.8707751
12519,0.75279856,0.8763993,0.7093823,0.85469115,0.6911047,0.8455523,0.60411716,0.8020586,0.66939056,0.8346953,0.643676,0.821838,0.60361946,0.8018097,0.66479427,0.8323971,0.6285554,0.8142777,0.64413023,0.8220651
12520,0.68411577,0.8420579,0.6522571,0.82612854,0.6603276,0.83016384,0.53467596,0.767338,0.6424457,0.82122284,0.68317413,0.84158707,0.587797,0.79389846,0.648083,0.8240415,0.6047767,0.8023883,0.6506661,0.82533306
12521,0.7336252,0.8668126,0.66412735,0.8320637,0.66793114,0.83396554,0.572271,0.7861355,0.6613169,0.83065844,0.7280743,0.86403716,0.664137,0.8320685,0.7049575,0.85247874,0.62999034,0.81499517,0.70976865,0.8548843
12523,0.6605289,0.83026445,0.61108613,0.80554307,0.62631965,0.8131598,0.595132,0.797566,0.59237057,0.79618526,0.68775773,0.84387887,0.6007353,0.80036765,0.66261226,0.8313061,0.658893,0.8294465,0.67031455,0.8351573
12525,0.83330935,0.9166547,0.77097785,0.8854889,0.7645985,0.88229924,0.6727488,0.8363744,0.8177602,0.9088801,0.7946359,0.89731795,0.7429557,0.87147784,0.79964113,0.89982057,0.7291327,0.8645663,0.76144636,0.8807232
12526,0.75545484,0.8777274,0.70316064,0.8515803,0.69578314,0.84789157,0.64455426,0.8222771,0.7034294,0.85171473,0.76136327,0.88068163,0.70687866,0.85343933,0.73109055,0.8655453,0.70106256,0.8505313,0.7397512,0.8698756
12527,0.75278866,0.87639433,0.69869924,0.8493496,0.7059039,0.85295194,0.6274156,0.8137078,0.6858492,0.8429246,0.7790344,0.8895172,0.6531329,0.82656646,0.733055,0.8665275,0.7051945,0.85259724,0.71878076,0.8593904
12528,0.6538842,0.8269421,0.6306509,0.81532544,0.6778128,0.8389064,0.55619204,0.778096,0.5940974,0.7970487,0.64520407,0.82260203,0.5585293,0.7792647,0.6234462,0.8117231,0.6358948,0.8179474,0.6035366,0.8017683
12529,0.7641436,0.8820718,0.69567394,0.847837,0.70144963,0.8507248,0.60328555,0.8016428,0.7172358,0.8586179,0.719221,0.8596105,0.6616913,0.83084565,0.71332216,0.8566611,0.62060064,0.81030035,0.6637239,0.831862
12530,0.5267278,0.7633639,0.5150291,0.75751454,0.49112493,0.74556243,0.4649294,0.7324647,0.44279623,0.7213981,0.45901757,0.72950876,0.4406821,0.7203411,0.46251565,0.7312578,0.44521827,0.72260916,0.4736209,0.73681045
12531,0.5930433,0.79652166,0.6340244,0.8170122,0.5884775,0.79423875,0.5141406,0.7570703,0.59498024,0.7974901,0.6114595,0.80572975,0.65063655,0.8253183,0.6069897,0.8034948,0.6120775,0.80603874,0.6455152,0.8227576
12532,0.7354028,0.8677014,0.6584562,0.8292281,0.6894809,0.84474045,0.59421635,0.7971082,0.6575966,0.8287983,0.67728376,0.8386419,0.6025501,0.801275,0.6613675,0.8306837,0.6011127,0.80055636,0.64303863,0.8215193
12533,0.71108615,0.8555431,0.6806718,0.8403359,0.6649147,0.83245736,0.6011833,0.80059165,0.6622953,0.8311477,0.66156125,0.8307806,0.6425166,0.8212583,0.68248737,0.8412437,0.6631759,0.8315879,0.6687925,0.83439624
12565,0.7941711,0.89708555,0.72721964,0.8636098,0.73573005,0.867865,0.66208076,0.8310404,0.7298658,0.8649329,0.75550205,0.877751,0.6573101,0.82865506,0.7651025,0.88255125,0.68429995,0.84215,0.72041607,0.86020803
12656,0.67680156,0.8384008,0.7262098,0.86310494,0.6201409,0.81007046,0.59977734,0.7998887,0.67006737,0.83503366,0.6375678,0.8187839,0.65188646,0.82594323,0.7018535,0.85092676,0.6553236,0.8276618,0.67986304,0.8399315
12674,0.73966444,0.8698322,0.6813058,0.84065294,0.68939865,0.8446993,0.5807464,0.7903732,0.6841655,0.84208274,0.7380307,0.86901534,0.6447783,0.8223891,0.70328116,0.8516406,0.67467225,0.8373361,0.69046605,0.845233
12687,0.60753036,0.8037652,0.63589644,0.8179482,0.5649785,0.78248924,0.5747386,0.7873693,0.5988549,0.79942745,0.61654896,0.8082745,0.65560424,0.8278021,0.6311097,0.81555486,0.66544676,0.8327234,0.6495122,0.8247561
12736,0.7627063,0.88135314,0.6791036,0.8395518,0.64793867,0.82396936,0.68904805,0.844524,0.69973165,0.8498658,0.62864506,0.81432253,0.6232593,0.81162965,0.68244576,0.8412229,0.6646511,0.8323256,0.6434077,0.82170385
13078,0.73694927,0.8684746,0.694381,0.8471905,0.67945147,0.83972573,0.6462157,0.82310784,0.7188829,0.85944146,0.73436624,0.8671831,0.7074574,0.8537287,0.7359519,0.86797595,0.6623354,0.8311677,0.7053015,0.85265076
13080,0.7561979,0.87809896,0.71227205,0.856136,0.67926633,0.83963317,0.63099754,0.81549877,0.69136906,0.8456845,0.7114215,0.85571074,0.67086315,0.8354316,0.71532863,0.85766435,0.71267307,0.85633653,0.72536796,0.862684
13146,0.7497678,0.8748839,0.6743149,0.8371575,0.6242213,0.81211066,0.61978614,0.8098931,0.6588092,0.8294046,0.66575474,0.8328774,0.6452781,0.82263905,0.6732735,0.8366368,0.6562748,0.8281374,0.6621072,0.8310536
13147,0.7466401,0.87332004,0.6814767,0.84073836,0.64251363,0.8212568,0.6213751,0.81068754,0.7023114,0.8511557,0.6726577,0.83632886,0.6558241,0.8279121,0.66283405,0.831417,0.6667679,0.8333839,0.6837244,0.8418622
13148,0.70441186,0.85220593,0.6442424,0.8221212,0.650329,0.8251645,0.5897987,0.79489934,0.6804667,0.8402333,0.594968,0.79748404,0.5543045,0.77715224,0.6638315,0.83191574,0.55019385,0.7750969,0.5444632,0.7722316
13149,0.6628456,0.8314228,0.611261,0.8056305,0.5496081,0.77480406,0.5275868,0.7637934,0.62218,0.81109,0.5865095,0.79325473,0.5382215,0.76911074,0.5710139,0.78550696,0.5933603,0.79668015,0.6035497,0.80177486
13150,0.75723153,0.87861574,0.7521479,0.87607396,0.70772326,0.85386163,0.64934826,0.8246741,0.75500304,0.8775015,0.7352523,0.8676262,0.70566976,0.8528349,0.75906694,0.87953347,0.719098,0.859549,0.73469174,0.86734587
13196,0.72005314,0.8600266,0.7166445,0.85832226,0.64379084,0.8218954,0.6214526,0.8107263,0.63823915,0.8191196,0.612149,0.8060745,0.61659956,0.8082998,0.6450265,0.8225132,0.63420916,0.8171046,0.6169429,0.80847144
13382,0.6944556,0.8472278,0.65921295,0.8296065,0.6571723,0.82858616,0.5764456,0.7882228,0.6515358,0.8257679,0.6981944,0.8490972,0.6453122,0.8226561,0.65880346,0.82940173,0.635352,0.817676,0.6948277,0.84741384
13461,0.710833,0.85541654,0.6733963,0.8366982,0.68578863,0.8428943,0.58404684,0.7920234,0.65802205,0.829011,0.6938025,0.84690124,0.62323105,0.8116155,0.6866381,0.84331906,0.64886606,0.824433,0.6679143,0.83395714
13475,0.74542487,0.87271243,0.6958602,0.8479301,0.6752498,0.8376249,0.6046966,0.80234826,0.6922101,0.84610504,0.71305126,0.85652566,0.64983517,0.82491755,0.7209457,0.86047286,0.67292494,0.8364625,0.7080021,0.85400105
13477,0.7458111,0.87290555,0.6823843,0.8411921,0.6922239,0.84611195,0.6368692,0.8184346,0.6893462,0.8446731,0.6731789,0.83658946,0.6363585,0.81817925,0.7043605,0.85218024,0.6085364,0.80426824,0.6843082,0.8421541
13537,0.789899,0.8949495,0.7367822,0.8683911,0.74450755,0.8722538,0.6845692,0.84228456,0.7412416,0.8706208,0.7288492,0.8644246,0.6911117,0.84555584,0.73576903,0.8678845,0.66448605,0.832243,0.72040516,0.86020255
13893,0.7455373,0.87276864,0.74155426,0.87077713,0.69478023,0.8473901,0.64588344,0.8229417,0.7123562,0.8561781,0.68075657,0.8403783,0.67740756,0.83870375,0.70278215,0.8513911,0.6655973,0.83279866,0.69504696,0.84752345
13897,0.6569078,0.8284539,0.60120595,0.800603,0.58802533,0.79401267,0.57330555,0.7866528,0.59143984,0.7957199,0.4765721,0.738286,0.44170755,0.7208538,0.5739749,0.7869874,0.52053005,0.760265,0.4668286,0.7334143
14744,0.7584181,0.87920904,0.68774986,0.84387493,0.721465,0.8607325,0.6273158,0.8136579,0.6768352,0.8384176,0.7065572,0.85327864,0.6399919,0.81999594,0.69607127,0.84803563,0.692032,0.846016,0.7065779,0.85328895
14862,0.72827953,0.8641398,0.7039695,0.85198474,0.6747357,0.8373679,0.6527178,0.8263589,0.7191094,0.8595547,0.6601453,0.83007264,0.67363536,0.8368177,0.7186813,0.85934067,0.6500243,0.82501215,0.656095,0.8280475
14882,0.7643086,0.8821543,0.77781916,0.8889096,0.7348361,0.86741805,0.6723849,0.8361925,0.7775955,0.88879776,0.7360184,0.8680092,0.6798714,0.83993566,0.8104166,0.9052083,0.7258152,0.8629076,0.7204593,0.8602296
14890,0.7727419,0.88637096,0.7226014,0.8613007,0.7130182,0.8565091,0.6397084,0.8198542,0.7081032,0.8540516,0.731982,0.865991,0.64743066,0.8237153,0.7496411,0.8748206,0.66789997,0.83395,0.6999741,0.84998703
14906,0.70771843,0.8538592,0.64543587,0.8227179,0.6121595,0.80607975,0.6265925,0.81329626,0.6424333,0.82121664,0.5914532,0.7957266,0.5949706,0.7974853,0.6247351,0.81236756,0.6133331,0.80666655,0.61240005,0.8062
14907,0.57055926,0.78527963,0.62109184,0.8105459,0.5235905,0.7617953,0.50762343,0.7538117,0.60188174,0.8009409,0.5355561,0.76777804,0.59523594,0.797618,0.62451416,0.81225705,0.5671628,0.7835814,0.5519862,0.7759931
14914,0.76186717,0.8809336,0.64611137,0.8230557,0.64735043,0.8236752,0.6123245,0.80616224,0.6724298,0.8362149,0.6474095,0.8237047,0.58251804,0.79125905,0.6536219,0.82681096,0.6104939,0.80524695,0.613171,0.8065855
14916,0.70967007,0.85483503,0.7093815,0.8546908,0.63022125,0.8151106,0.650393,0.8251965,0.63300973,0.81650484,0.62502897,0.8125145,0.6228459,0.81142294,0.664761,0.83238053,0.65578204,0.827891,0.6491723,0.82458615
14930,0.7687643,0.8843821,0.66634905,0.8331745,0.6779697,0.83898485,0.6096355,0.80481774,0.7144933,0.85724664,0.7312051,0.86560255,0.64133465,0.8206673,0.70219254,0.8510963,0.64209545,0.8210477,0.6909249,0.84546244
14932,0.6166476,0.8083238,0.6297149,0.8148575,0.6012293,0.80061466,0.5169339,0.75846696,0.60813665,0.8040683,0.6580887,0.82904434,0.64940953,0.82470477,0.64545643,0.8227282,0.68369323,0.8418466,0.68724096,0.8436205
14939,0.72609276,0.8630464,0.6477179,0.823859,0.65646315,0.8282316,0.57084453,0.78542227,0.67699766,0.83849883,0.75176644,0.8758832,0.6804825,0.84024125,0.68802416,0.8440121,0.66221464,0.8311073,0.7433681,0.8716841
14947,0.6960039,0.84800196,0.66962373,0.83481187,0.64436793,0.82218397,0.5830411,0.79152054,0.644907,0.8224535,0.68543077,0.8427154,0.6193758,0.8096879,0.6651075,0.83255374,0.6808558,0.8404279,0.68636,0.84318
15180,0.7233025,0.86165124,0.6905011,0.84525055,0.69280916,0.84640455,0.641279,0.8206395,0.6650218,0.8325109,0.70948875,0.8547444,0.6340761,0.81703806,0.6529206,0.8264603,0.65373063,0.8268653,0.67835647,0.8391782
15240,0.64019215,0.8200961,0.63263464,0.8163173,0.57456875,0.7872844,0.5540119,0.7770059,0.6193228,0.8096614,0.584494,0.792247,0.6156883,0.80784416,0.61451024,0.80725515,0.58421624,0.7921081,0.63859856,0.8192993
15339,0.62265766,0.8113288,0.7263576,0.8631788,0.6084448,0.8042224,0.6155437,0.80777186,0.60928,0.80464,0.53723264,0.7686163,0.5558788,0.77793944,0.66936004,0.83468,0.571118,0.785559,0.57652926,0.78826463
15419,0.7951161,0.8975581,0.7208245,0.86041224,0.7576611,0.87883055,0.6571769,0.8285885,0.7130687,0.85653436,0.71721953,0.8586098,0.63615257,0.81807625,0.7343051,0.8671526,0.67275274,0.83637637,0.71676695,0.8583835
15425,0.78399205,0.891996,0.6953751,0.84768754,0.71443963,0.8572198,0.671021,0.8355105,0.72975457,0.8648773,0.7500725,0.87503624,0.6687927,0.83439636,0.7264146,0.86320734,0.7146255,0.85731274,0.7383841,0.86919206
15426,0.75361586,0.8768079,0.75559306,0.87779653,0.71920764,0.8596038,0.63802624,0.8190131,0.696242,0.848121,0.6744331,0.83721656,0.65510213,0.82755107,0.71793765,0.85896885,0.6716565,0.83582824,0.6687763,0.83438814
15474,0.65090543,0.8254527,0.7235577,0.86177886,0.6233821,0.81169105,0.62377286,0.8118864,0.6492094,0.8246047,0.6214425,0.8107213,0.6388854,0.8194427,0.6668714,0.8334357,0.68419206,0.84209603,0.69777143,0.8488857
15519,0.7164955,0.85824776,0.7190142,0.8595071,0.63490236,0.8174512,0.5863558,0.7931779,0.69298136,0.8464907,0.69208705,0.8460435,0.706193,0.8530965,0.6735368,0.8367684,0.65720135,0.82860065,0.6941736,0.8470868
15524,0.6907048,0.8453524,0.68914855,0.8445743,0.6761365,0.83806825,0.6371573,0.81857866,0.643004,0.821502,0.6543368,0.8271684,0.61408186,0.8070409,0.6817222,0.8408611,0.69310534,0.84655267,0.69744813,0.84872407
15589,0.726519,0.8632595,0.7166765,0.85833824,0.65307415,0.8265371,0.62130404,0.810652,0.67062324,0.83531165,0.6297778,0.8148889,0.6359537,0.81797683,0.66948104,0.8347405,0.6429422,0.8214711,0.65028334,0.82514167
15679,0.5905587,0.7952794,0.5701209,0.7850604,0.46742713,0.73371357,0.5670601,0.78353006,0.61358917,0.8067946,0.648349,0.8241745,0.6931572,0.8465786,0.59968793,0.79984397,0.6685356,0.8342678,0.6868119,0.84340596
15743,0.8010927,0.9005463,0.7417613,0.87088066,0.66229,0.831145,0.6363951,0.81819755,0.7366364,0.8683182,0.75827056,0.87913525,0.73767775,0.8688389,0.75633675,0.87816834,0.7083132,0.8541566,0.7524232,0.87621164
16036,0.73249996,0.86625,0.70450985,0.8522549,0.63292897,0.8164645,0.69613945,0.8480697,0.66896105,0.8344805,0.6098971,0.80494857,0.588182,0.794091,0.6655815,0.83279073,0.62877756,0.81438875,0.62782705,0.8139135
16039,0.6591829,0.82959145,0.6654468,0.8327234,0.6381522,0.81907606,0.6295581,0.81477904,0.5833268,0.7916634,0.54634625,0.7731731,0.5332214,0.76661074,0.64341724,0.8217086,0.6229484,0.8114742,0.5505108,0.77525544
16064,0.8146633,0.90733165,0.79241645,0.8962082,0.72249365,0.8612468,0.72681284,0.8634064,0.79424536,0.8971227,0.74244684,0.87122345,0.7220243,0.86101216,0.8066984,0.90334916,0.7401825,0.87009126,0.7526988,0.8763494
6018,0.67350525,0.83675265,0.69425035,0.8471252,0.60933965,0.80466986,0.68201077,0.8410054,0.6855277,0.84276384,0.75516355,0.8775818,0.72696185,0.8634809,0.79903257,0.8995163,0.78520817,0.8926041,0.7849304,0.89246523
6021,0.7209095,0.86045474,0.73617077,0.8680854,0.6643373,0.83216864,0.6639823,0.83199114,0.6971946,0.8485973,0.73452604,0.867263,0.73698074,0.86849034,0.7562685,0.87813425,0.7795466,0.8897733,0.8067509,0.90337545
6026,0.6155324,0.8077662,0.6232681,0.81163406,0.5163722,0.7581861,0.5825231,0.79126155,0.646457,0.8232285,0.70319307,0.85159653,0.69812435,0.8490622,0.71735084,0.8586754,0.6552113,0.82760566,0.7046162,0.8523081
9479,0.66497517,0.8324876,0.64269686,0.8213484,0.56975365,0.7848768,0.6031512,0.8015756,0.6772015,0.83860075,0.77079636,0.88539815,0.7629106,0.8814553,0.73740506,0.86870253,0.76942706,0.88471353,0.787313,0.8936565
16980,0.7477126,0.8738563,0.73857945,0.86928976,0.70490026,0.85245013,0.72940195,0.864701,0.73002803,0.865014,0.7535815,0.87679076,0.691899,0.84594953,0.77119094,0.88559544,0.7815645,0.89078224,0.7717557,0.88587785
17014,0.4384974,0.7192487,0.5162363,0.75811815,0.40016347,0.7000817,0.45249388,0.72624695,0.47652784,0.7382639,0.4239516,0.7119758,0.50952125,0.7547606,0.49063423,0.7453171,0.5401398,0.7700699,0.5148788,0.7574394
18230,0.6631409,0.83157045,0.64580506,0.82290256,0.56137383,0.7806869,0.6295152,0.8147576,0.6663383,0.83316916,0.72299993,0.86149997,0.6815923,0.8407961,0.7233906,0.8616953,0.6949617,0.8474809,0.73442125,0.8672106
18348,0.6442554,0.8221277,0.6586956,0.8293478,0.5695065,0.78475326,0.5851986,0.7925993,0.69788086,0.84894043,0.80193126,0.90096563,0.7713697,0.88568485,0.7872611,0.89363056,0.7834827,0.89174134,0.8446275,0.92231375
26715,0.7134563,0.85672814,0.7375382,0.8687691,0.6171173,0.80855864,0.6789951,0.83949757,0.7359187,0.8679594,0.69168746,0.84584373,0.749215,0.8746075,0.7487533,0.87437665,0.770373,0.8851865,0.72890455,0.86445224
26747,0.8055345,0.90276724,0.7189358,0.85946786,0.70414627,0.85207313,0.68277425,0.84138715,0.7950847,0.89754236,0.84881127,0.92440563,0.75316834,0.8765842,0.8366389,0.91831946,0.7502409,0.87512046,0.8216909,0.91084546
29788,0.63748384,0.8187419,0.62451136,0.8122557,0.54496235,0.7724812,0.57573605,0.787868,0.6874126,0.8437063,0.79512084,0.8975604,0.7627549,0.88137746,0.7412379,0.87061894,0.747813,0.8739065,0.80209196,0.901046
29835,0.6220082,0.8110041,0.64734364,0.8236718,0.5206029,0.7603015,0.5825131,0.79125655,0.61546916,0.8077346,0.7193512,0.8596756,0.7150442,0.85752213,0.7184442,0.8592221,0.73960507,0.86980253,0.7739011,0.88695055
30606,0.67869484,0.8393474,0.5940403,0.79702014,0.5532422,0.7766211,0.5697445,0.7848723,0.66660625,0.8333031,0.8038207,0.90191036,0.68775105,0.8438755,0.7080891,0.85404456,0.727019,0.86350954,0.7724,0.8862
30845,0.7265469,0.86327344,0.69932103,0.8496605,0.6494263,0.8247131,0.70549136,0.85274565,0.7164576,0.8582288,0.8201579,0.91007894,0.72396314,0.8619816,0.82916164,0.9145808,0.8175569,0.9087784,0.82126164,0.9106308
32072,0.757041,0.8785205,0.7195927,0.85979635,0.7279748,0.8639874,0.67316747,0.83658373,0.73043793,0.865219,0.80807304,0.9040365,0.71819174,0.8590959,0.81450784,0.9072539,0.7809465,0.89047325,0.80072546,0.90036273
46443,0.7327453,0.86637264,0.76278865,0.8813943,0.70333505,0.8516675,0.68574774,0.8428739,0.7706021,0.88530105,0.8184413,0.90922064,0.7814239,0.89071196,0.8358598,0.9179299,0.80671793,0.90335894,0.8422806,0.9211403
46506,0.55371094,0.77685547,0.59791636,0.7989582,0.5144981,0.75724906,0.5305308,0.7652654,0.59108233,0.79554117,0.6509441,0.82547206,0.61510026,0.80755013,0.6960647,0.84803236,0.718071,0.8590355,0.7180587,0.85902935
50300,0.6704933,0.8352467,0.7276803,0.86384016,0.66425675,0.8321284,0.6527752,0.82638764,0.69596446,0.8479822,0.6883695,0.84418476,0.6686306,0.8343153,0.7420088,0.8710044,0.7417798,0.8708899,0.7509124,0.8754562
51419,0.6652084,0.83260417,0.6547576,0.8273788,0.5686063,0.7843032,0.60325,0.801625,0.65307033,0.82653517,0.7362778,0.8681389,0.6948842,0.8474421,0.7518854,0.8759427,0.7228596,0.8614298,0.77250326,0.8862516
53971,0.7020545,0.85102725,0.6960194,0.8480097,0.60234475,0.8011724,0.63752747,0.81876373,0.74487066,0.87243533,0.77638966,0.8881948,0.7808616,0.8904308,0.78221416,0.8911071,0.76051474,0.88025737,0.7888924,0.8944462
53972,0.6672569,0.8336284,0.64498883,0.8224944,0.56338453,0.78169227,0.5881461,0.79407305,0.6480789,0.82403946,0.7400528,0.8700264,0.6998236,0.8499118,0.7272948,0.8636474,0.7359488,0.8679744,0.73575306,0.8678765
53973,0.6706284,0.8353142,0.66626275,0.8331314,0.58078057,0.79039025,0.61734444,0.8086722,0.68240905,0.8412045,0.7649585,0.88247925,0.7425462,0.8712731,0.7728133,0.88640666,0.79168534,0.8958427,0.81656265,0.9082813
53974,0.6536616,0.8268308,0.63320696,0.8166035,0.57089996,0.78545,0.61485785,0.80742896,0.6968729,0.8484365,0.77508,0.88754,0.75452197,0.877261,0.74150574,0.8707529,0.76904905,0.8845245,0.7940583,0.89702916
53975,0.61931103,0.80965555,0.62567353,0.81283677,0.5601293,0.78006464,0.58285964,0.7914298,0.6167823,0.80839115,0.71295285,0.8564764,0.6693319,0.83466595,0.6746213,0.8373107,0.7202562,0.8601281,0.7179897,0.85899484
53976,0.57162327,0.78581166,0.5658095,0.78290474,0.50731874,0.75365937,0.5178864,0.7589432,0.6071019,0.80355096,0.6764438,0.8382219,0.69520915,0.8476046,0.638927,0.8194635,0.66924894,0.83462447,0.68018365,0.8400918
53977,0.76872784,0.8843639,0.71569014,0.85784507,0.64958024,0.8247901,0.66971266,0.83485633,0.7457123,0.87285614,0.82110465,0.9105523,0.78843546,0.8942177,0.8157797,0.90788984,0.8145906,0.9072953,0.83500624,0.9175031
53978,0.6810146,0.84050727,0.6042259,0.80211294,0.59752005,0.79876006,0.5582703,0.7791351,0.7108439,0.85542196,0.8069227,0.90346134,0.6962359,0.84811795,0.7536813,0.87684065,0.7384497,0.86922485,0.80381846,0.90190923
53979,0.7496846,0.8748423,0.6946,0.8473,0.66252387,0.83126193,0.63021684,0.8151084,0.7580948,0.8790474,0.856591,0.9282955,0.7690604,0.8845302,0.81345224,0.9067261,0.79201627,0.89600813,0.83583575,0.91791785
53981,0.6332367,0.8166183,0.650748,0.825374,0.5850237,0.7925118,0.6057221,0.8028611,0.6673984,0.8336992,0.7406635,0.87033176,0.74498737,0.8724937,0.746503,0.8732515,0.7504567,0.87522835,0.77207094,0.88603544
54796,0.6786283,0.83931416,0.674475,0.8372375,0.56674486,0.7833724,0.66023827,0.83011913,0.65057784,0.8252889,0.6952269,0.84761345,0.7062547,0.85312736,0.7625698,0.8812849,0.7329767,0.86648834,0.72127646,0.86063826
54797,0.72245336,0.8612267,0.68889046,0.8444452,0.67550206,0.83775103,0.62832,0.81416,0.72330725,0.8616536,0.8282968,0.9141484,0.72560513,0.86280257,0.78707504,0.8935375,0.74811786,0.87405896,0.8032571,0.90162855
54798,0.6449983,0.82249916,0.6753056,0.8376528,0.5662595,0.78312975,0.6111944,0.8055972,0.6491611,0.82458055,0.70923054,0.8546153,0.7072575,0.85362875,0.72075236,0.8603762,0.7526556,0.8763278,0.7538357,0.87691784
54799,0.59112525,0.7955626,0.60659957,0.8032998,0.5353558,0.7676779,0.5914593,0.79572964,0.57931995,0.78966,0.67152333,0.83576167,0.64513314,0.82256657,0.68106604,0.840533,0.68849206,0.84424603,0.71531695,0.8576585
54800,0.64543515,0.82271755,0.6768796,0.8384398,0.5765783,0.7882892,0.5952989,0.79764944,0.6408303,0.82041514,0.6895986,0.8447993,0.7299697,0.86498487,0.727391,0.8636955,0.75250673,0.87625337,0.7511308,0.8755654
