Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_google_ux_Score
188,0.16168076,0.58084035,0.16676578,0.5833829,0.12300134,0.56150067,0.28411815,0.6420591,0.09428097,0.5471405,0.12963271,0.56481636,0.14572528,0.5728626,0.15861398,0.57930696,0.2484788,0.6242394,0.14762421,0.5738121
189,0.56219983,0.7810999,0.60538954,0.8026948,0.4620833,0.73104167,0.5155072,0.7577536,0.6153327,0.80766636,0.6862318,0.8431159,0.74017286,0.87008643,0.64704156,0.8235208,0.70518893,0.8525945,0.7440405,0.87202024
190,0.5163362,0.7581681,0.54827213,0.77413607,0.47958165,0.7397908,0.5779023,0.78895116,0.5273058,0.7636529,0.5870732,0.7935366,0.5890044,0.7945022,0.6001171,0.80005854,0.6807157,0.84035784,0.6763155,0.8381578
191,0.47951472,0.73975736,0.475594,0.737797,0.41426829,0.7071341,0.515542,0.757771,0.4798109,0.7399055,0.5458248,0.7729124,0.5256375,0.76281875,0.5434759,0.77173793,0.65468085,0.8273404,0.61799586,0.8089979
192,0.15842533,0.57921267,0.13529971,0.56764984,0.09707297,0.5485365,0.19310966,0.5965548,0.06796282,0.5339814,0.111120805,0.5555604,0.13201109,0.5660055,0.14194681,0.5709734,0.21724868,0.60862434,0.14001195,0.57000595
193,0.36810243,0.6840512,0.33045885,0.66522944,0.29997742,0.6499887,0.379205,0.6896025,0.34118515,0.67059255,0.44079864,0.7203993,0.385132,0.69256604,0.40483734,0.7024187,0.47690737,0.7384537,0.45293403,0.726467
194,0.062883556,0.5314418,0.021635799,0.5108179,0.0082134865,0.50410676,0.106540665,0.55327034,0.0070522316,0.5035261,0.083631605,0.5418158,0.07455483,0.5372774,0.07477899,0.5373895,0.11442978,0.5572149,0.0897601,0.54488003
195,0.06254871,0.5312744,0.041262507,0.52063125,0.022990443,0.51149523,0.08357577,0.54178786,-0.0034971298,0.49825144,0.07621455,0.5381073,0.050922085,0.525461,0.07743638,0.53871816,0.11337508,0.55668753,0.094291694,0.54714584
196,0.43032336,0.7151617,0.3954452,0.6977226,0.35015437,0.6750772,0.43697748,0.71848875,0.4239021,0.711951,0.5581272,0.7790636,0.46324337,0.7316217,0.5138246,0.7569123,0.53894866,0.7694743,0.57016397,0.785082
197,0.050518144,0.5252591,0.034708947,0.5173545,0.012207175,0.5061036,0.095307335,0.5476537,0.0072344122,0.5036172,0.057231285,0.52861565,0.037813246,0.5189066,0.07082289,0.5354114,0.09662625,0.54831314,0.067820415,0.5339102
198,0.17597884,0.58798945,0.17852098,0.58926046,0.10893995,0.55447,0.24897519,0.6244876,0.1395743,0.56978714,0.20342427,0.6017121,0.2128467,0.6064234,0.20722541,0.6036127,0.24871391,0.624357,0.21542081,0.6077104
199,0.1479179,0.57395893,0.15027346,0.5751367,0.13245437,0.5662272,0.10805862,0.5540293,0.18665314,0.59332657,0.14846525,0.57423264,0.18097422,0.5904871,0.15102017,0.5755101,0.15389128,0.57694566,0.15546128,0.57773066
200,0.4039531,0.70197654,0.40315288,0.7015765,0.35278764,0.6763938,0.41291577,0.70645785,0.42800337,0.71400166,0.5120028,0.7560014,0.5019442,0.7509721,0.46688342,0.7334417,0.5314769,0.7657385,0.55041,0.775205
201,0.17340288,0.58670145,0.17083222,0.5854161,0.1268367,0.5634183,0.24009012,0.62004507,0.116359785,0.5581799,0.12443126,0.5622156,0.1492659,0.57463294,0.16310307,0.58155155,0.21650797,0.60825396,0.15304595,0.57652295
202,0.08803985,0.54401994,0.056523465,0.5282617,0.04587087,0.52293545,0.13710356,0.5685518,0.029341046,0.51467055,0.09542741,0.5477137,0.09413691,0.5470685,0.07020251,0.53510123,0.15075532,0.57537764,0.11443122,0.55721563
203,0.19020744,0.59510374,0.18230185,0.59115094,0.1342233,0.5671117,0.2143225,0.6071613,0.13333812,0.56666905,0.2363351,0.6181675,0.20625499,0.6031275,0.20802695,0.60401344,0.26057482,0.6302874,0.21866935,0.6093347
204,0.033839602,0.5169198,0.035492107,0.51774603,0.016350105,0.5081751,0.067272596,0.5336363,0.016646225,0.50832313,0.108222425,0.55411124,0.060576834,0.5302884,0.086890735,0.54344535,0.121498615,0.5607493,0.09656337,0.54828167
205,0.3450726,0.6725363,0.392482,0.696241,0.2893325,0.64466625,0.42320353,0.71160173,0.29689115,0.6484456,0.33275896,0.66637945,0.37512803,0.687564,0.41610944,0.7080547,0.40404302,0.7020215,0.346637,0.6733185
206,0.24226338,0.62113166,0.25843504,0.6292175,0.16958457,0.58479226,0.29486802,0.647434,0.20904899,0.6045245,0.29212552,0.64606273,0.27877778,0.6393889,0.29507756,0.6475388,0.3265291,0.6632645,0.29358903,0.6467945
207,0.3390159,0.669508,0.34859252,0.67429626,0.25226766,0.6261338,0.39215913,0.69607955,0.28199607,0.640998,0.36407328,0.68203664,0.3586596,0.6793298,0.38297588,0.6914879,0.42538887,0.7126944,0.39046365,0.6952318
208,0.12806799,0.564034,0.1052431,0.55262154,0.053202517,0.52660125,0.16899016,0.58449507,0.08026355,0.54013175,0.18602009,0.59301007,0.15841798,0.57920897,0.16728249,0.58364123,0.20948212,0.60474104,0.19491011,0.597455
209,0.0666976,0.5333488,0.049988575,0.5249943,0.019878067,0.509939,0.09423157,0.5471158,0.0156189315,0.50780946,0.08013863,0.54006934,0.048695512,0.5243478,0.07007179,0.5350359,0.12067817,0.5603391,0.07960157,0.53980076
210,0.080949806,0.5404749,0.09065781,0.5453289,0.03441704,0.5172085,0.14489815,0.5724491,0.037035324,0.5185177,0.10123494,0.55061746,0.07799207,0.53899604,0.11304156,0.55652076,0.14651886,0.5732594,0.099791974,0.549896
211,0.10332012,0.55166006,0.10766194,0.553831,0.08612962,0.54306483,0.1329216,0.5664608,0.08021432,0.54010713,0.1460203,0.57301015,0.109470114,0.55473506,0.15674919,0.5783746,0.17269868,0.58634937,0.15569687,0.57784843
212,0.21750678,0.6087534,0.16311586,0.5815579,0.13258773,0.56629384,0.24259135,0.6212957,0.1719605,0.58598024,0.26707417,0.63353705,0.1967139,0.59835696,0.21225804,0.60612905,0.22278325,0.6113916,0.22530347,0.6126517
213,0.10062774,0.5503139,0.09363276,0.54681635,0.0573349,0.52866745,0.18352756,0.5917638,0.031139482,0.51556975,0.09698017,0.5484901,0.060275715,0.53013784,0.1279195,0.5639597,0.15949588,0.5797479,0.105908446,0.5529542
214,0.091054484,0.5455272,0.073027834,0.5365139,0.042673647,0.5213368,0.14934058,0.5746703,0.03141339,0.5157067,0.09102033,0.5455102,0.06907205,0.534536,0.09219629,0.5460982,0.120700985,0.5603505,0.08841258,0.54420626
215,0.18735504,0.5936775,0.22409794,0.612049,0.14851886,0.5742594,0.22857904,0.6142895,0.18067458,0.5903373,0.21882248,0.60941124,0.20063154,0.60031575,0.19356753,0.59678376,0.25278407,0.626392,0.22013488,0.6100674
216,0.19074886,0.5953744,0.21603811,0.60801905,0.1369933,0.56849664,0.2283385,0.61416924,0.16579968,0.5828998,0.21510577,0.6075529,0.22728397,0.613642,0.23200725,0.61600363,0.256746,0.628373,0.25869584,0.6293479
217,0.060433187,0.5302166,0.04822222,0.5241111,0.059923023,0.5299615,0.10337318,0.5516866,0.03327771,0.5166389,0.112825826,0.55641294,0.08234908,0.54117453,0.1077811,0.5538905,0.12815917,0.5640796,0.10901948,0.55450976
218,0.07377386,0.53688693,0.063777275,0.53188866,0.045414902,0.52270746,0.1350028,0.5675014,0.040625516,0.5203128,0.08317809,0.541589,0.07009555,0.53504777,0.10036321,0.5501816,0.12746446,0.5637322,0.087044016,0.543522
219,0.20625463,0.6031273,0.26250815,0.6312541,0.14904206,0.574521,0.25461864,0.6273093,0.16985236,0.5849262,0.22780716,0.6139036,0.23600206,0.61800104,0.24627474,0.62313735,0.30044362,0.6502218,0.254434,0.627217
220,0.20787096,0.6039355,0.20448989,0.602245,0.13395907,0.5669795,0.24594745,0.62297374,0.17744009,0.58872,0.23973584,0.6198679,0.24005206,0.62002605,0.2434839,0.62174195,0.266856,0.633428,0.25791672,0.62895834
221,0.1654101,0.582705,0.1652624,0.58263123,0.106576666,0.55328834,0.19909701,0.5995485,0.11882405,0.559412,0.16397268,0.5819863,0.19901411,0.59950703,0.16473277,0.5823664,0.24380282,0.6219014,0.184192,0.592096
222,-0.0039460016,0.498027,-0.018821687,0.49058914,-0.009500625,0.4952497,0.010872662,0.5054363,-0.05307213,0.47346392,-0.009205436,0.49539727,-0.01856092,0.49071953,0.006023735,0.5030119,0.050903987,0.525452,0.02143013,0.51071507
223,0.084668934,0.54233444,0.089769214,0.5448846,0.09854567,0.54927284,0.13004339,0.5650217,0.019461675,0.5097308,0.08735147,0.5436757,0.0860729,0.54303646,0.099888414,0.5499442,0.15981646,0.57990825,0.11369658,0.5568483
224,0.016166603,0.5080833,0.013347629,0.5066738,-0.00923669,0.49538165,0.029509133,0.5147546,-1.551956e-05,0.49999225,0.04120004,0.5206,0.03919126,0.5195956,0.033657424,0.5168287,0.07432445,0.53716224,0.050160713,0.5250804
225,0.0837064,0.5418532,0.08616836,0.5430842,0.04200742,0.5210037,0.11509151,0.5575458,0.062390976,0.53119546,0.124825954,0.562413,0.12905782,0.56452894,0.10754335,0.5537717,0.16932803,0.584664,0.15460575,0.5773029
226,0.05891582,0.5294579,0.04297538,0.5214877,0.041750737,0.5208754,0.07549624,0.5377481,0.022649191,0.5113246,0.08644152,0.54322076,0.057170607,0.5285853,0.08847664,0.5442383,0.10587685,0.5529384,0.098641664,0.5493208
227,0.16087659,0.5804383,0.12916675,0.56458336,0.1148998,0.5574499,0.20554072,0.6027703,0.10598314,0.55299157,0.18934026,0.5946701,0.1630668,0.58153343,0.19905664,0.5995283,0.24393311,0.62196654,0.20212372,0.6010619
228,0.07471573,0.53735787,0.07028887,0.53514445,0.021536695,0.51076835,0.09794968,0.5489749,0.027022325,0.5135112,0.055299625,0.5276498,0.07147038,0.5357352,0.07701929,0.53850967,0.08080965,0.5404048,0.07684779,0.5384239
229,0.12951705,0.56475854,0.095941864,0.54797095,0.08956128,0.5447806,0.1457944,0.5728972,0.097485244,0.54874265,0.13118252,0.5655913,0.13357422,0.5667871,0.15489176,0.57744586,0.20409638,0.60204816,0.16935611,0.58467805
230,0.1197312,0.5598656,0.12108615,0.56054306,0.071198836,0.5355994,0.16037326,0.5801866,0.108847946,0.554424,0.1948764,0.5974382,0.18900943,0.5945047,0.17948166,0.5897408,0.24230877,0.62115437,0.20717707,0.6035885
231,0.08867496,0.5443375,0.08257109,0.5412855,0.05127537,0.5256377,0.121598154,0.56079906,0.051017538,0.52550876,0.12267949,0.56133974,0.13604693,0.56802344,0.098845616,0.5494228,0.16930506,0.58465254,0.12989536,0.56494766
232,0.16806361,0.5840318,0.17306991,0.586535,0.12518524,0.5625926,0.19670995,0.598355,0.1410805,0.57054025,0.19469509,0.59734756,0.18394715,0.59197354,0.1935862,0.5967931,0.22261208,0.6113061,0.2090286,0.6045143
233,0.064507455,0.53225374,0.03638691,0.5181935,0.0146663785,0.50733316,0.08054866,0.5402743,0.014753163,0.50737655,0.062448524,0.53122425,0.06700624,0.5335031,0.06678412,0.5333921,0.112210095,0.556105,0.086970836,0.5434854
234,-0.010821322,0.49458933,-0.04689855,0.47655073,-0.025344618,0.4873277,-0.0045729056,0.49771354,-0.04466473,0.47766763,-0.045918185,0.47704092,-0.026586946,0.48670653,-0.019166274,0.49041685,0.019249823,0.5096249,-0.015798721,0.49210063
235,0.06638062,0.5331903,0.010049466,0.50502473,0.023614641,0.5118073,0.06755134,0.5337757,0.0032960284,0.501648,0.08819556,0.5440978,0.054129288,0.5270646,0.050173648,0.5250868,0.09375635,0.54687816,0.08074771,0.54037386
236,0.04755976,0.52377987,0.028897543,0.51444876,0.023181025,0.51159054,0.07066162,0.53533083,-0.00060127117,0.49969935,0.06269079,0.53134537,0.046137556,0.5230688,0.06188701,0.5309435,0.08538056,0.5426903,0.05563355,0.5278168
237,0.12412815,0.56206405,0.16219422,0.5810971,0.07122215,0.5356111,0.1617822,0.58089113,0.08749187,0.54374593,0.113003016,0.5565015,0.13924545,0.56962276,0.13065511,0.5653275,0.17618075,0.58809036,0.15459687,0.5772984
238,0.020327086,0.51016355,0.007242094,0.50362104,-0.014971586,0.4925142,0.073902726,0.53695136,-0.024881678,0.48755917,0.04882758,0.52441376,0.019611768,0.50980586,0.036170688,0.51808536,0.07963865,0.5398193,0.05990952,0.52995473
239,0.19681409,0.59840703,0.20085838,0.6004292,0.15491022,0.5774551,0.16135395,0.580677,0.20751783,0.60375893,0.2761429,0.6380714,0.30095625,0.6504781,0.24981114,0.6249056,0.29267323,0.6463366,0.31720418,0.6586021
240,0.11673623,0.5583681,0.09170595,0.54585296,0.07979021,0.5398951,0.1442104,0.57210517,0.06931915,0.53465956,0.15285835,0.5764292,0.14676055,0.5733803,0.14086089,0.57043046,0.18602641,0.5930132,0.1624029,0.58120143
241,0.14098519,0.5704926,0.12772308,0.56386155,0.109435156,0.5547176,0.19581237,0.5979062,0.082101196,0.5410506,0.17384633,0.5869232,0.14048745,0.5702437,0.17975135,0.5898757,0.211485,0.6057425,0.17487967,0.58743984
242,0.16805607,0.584028,0.14798146,0.5739907,0.11934006,0.55967003,0.21619165,0.6080958,0.16088456,0.5804423,0.2589002,0.6294501,0.24929225,0.6246461,0.23657835,0.6182892,0.28886423,0.6444321,0.25111485,0.6255574
243,0.04346904,0.52173454,0.04498948,0.52249473,0.015005577,0.5075028,0.061845172,0.5309226,0.02408707,0.51204354,0.058314495,0.5291572,0.0769276,0.53846383,0.06645799,0.533229,0.10609194,0.553046,0.08592832,0.54296416
244,0.10957801,0.554789,0.10538153,0.55269074,0.07480916,0.5374046,0.15274735,0.5763737,0.11711102,0.5585555,0.2127606,0.6063803,0.22677368,0.61338687,0.17167056,0.5858353,0.2240696,0.6120348,0.20816782,0.6040839
245,0.007424564,0.5037123,-0.030739589,0.4846302,-0.022990849,0.4885046,0.018767115,0.50938356,-0.04309039,0.4784548,0.023815418,0.5119077,0.007992579,0.5039963,0.01843936,0.5092197,0.061943956,0.530972,0.025310013,0.512655
246,0.17621756,0.5881088,0.1661866,0.5830933,0.11318791,0.55659395,0.2306084,0.61530423,0.12234477,0.56117237,0.16473734,0.5823687,0.16432515,0.58216256,0.175532,0.587766,0.21501744,0.6075087,0.19430956,0.5971548
247,0.21407823,0.6070391,0.22157958,0.6107898,0.13859794,0.569299,0.2653369,0.63266844,0.17124599,0.585623,0.25425828,0.62712914,0.23354237,0.61677116,0.24373288,0.62186646,0.28712142,0.6435607,0.27648157,0.6382408
248,0.0104292985,0.50521463,-0.025773583,0.4871132,-0.022063963,0.488968,0.048968848,0.5244844,-0.023092106,0.48845395,0.025130536,0.51256526,0.026771024,0.51338553,0.023649514,0.5118247,0.05650111,0.5282506,0.028990168,0.5144951
249,0.08274983,0.5413749,0.09439671,0.54719836,0.08925615,0.5446281,0.09865551,0.54932773,0.044411577,0.52220577,0.10494977,0.55247486,0.08868468,0.54434234,0.12367614,0.5618381,0.14172763,0.57086384,0.12677094,0.5633855
250,0.14104114,0.5705206,0.12253703,0.5612685,0.121768415,0.56088424,0.19057994,0.59528995,0.10208521,0.5510426,0.18875027,0.59437513,0.15500656,0.57750326,0.18116492,0.5905825,0.22758743,0.61379373,0.1841285,0.59206426
251,-0.028118584,0.4859407,-0.04952698,0.4752365,-0.035655536,0.48217222,-0.02847727,0.48576137,-0.06887158,0.46556422,-0.0047755144,0.49761224,-0.01530172,0.49234915,-0.0018670333,0.49906647,0.03284231,0.51642114,0.021016927,0.5105085
252,0.13876905,0.5693845,0.13876024,0.5693801,0.092726246,0.5463631,0.18861604,0.594308,0.067098096,0.5335491,0.1401344,0.57006717,0.10903582,0.5545179,0.16256051,0.58128023,0.20980594,0.604903,0.13802111,0.56901056
253,0.2864304,0.6432152,0.27595147,0.63797575,0.27527568,0.63763785,0.29880106,0.64940053,0.2854328,0.6427164,0.32375672,0.66187835,0.32852066,0.6642603,0.33032733,0.66516364,0.34426785,0.6721339,0.36932045,0.6846602
254,0.23344925,0.6167246,0.21360518,0.6068026,0.1710964,0.5855482,0.2989334,0.6494667,0.20664486,0.60332245,0.31020766,0.6551038,0.28746268,0.64373136,0.28554875,0.64277434,0.3801794,0.6900897,0.33211637,0.6660582
255,0.23860756,0.61930376,0.17871115,0.5893556,0.17220715,0.58610356,0.26326063,0.6316303,0.14384106,0.5719205,0.24951813,0.6247591,0.22697866,0.61348933,0.231659,0.61582947,0.28958303,0.6447915,0.25864947,0.62932473
256,0.11719404,0.558597,0.09519353,0.54759675,0.07525837,0.5376292,0.18030302,0.5901515,0.07524452,0.5376223,0.15265472,0.5763274,0.1227835,0.5613918,0.14192502,0.5709625,0.17825843,0.5891292,0.14195254,0.57097626
257,0.10259883,0.5512994,0.10828254,0.5541413,0.05965022,0.5298251,0.16298641,0.5814932,0.046471592,0.5232358,0.08004173,0.5400209,0.096002296,0.54800117,0.11541666,0.5577083,0.18049988,0.59024996,0.121189594,0.5605948
258,0.06720293,0.53360146,0.04921444,0.52460724,0.0054577067,0.5027289,0.08090341,0.5404517,0.034875125,0.5174376,0.08538279,0.5426914,0.073010646,0.53650534,0.086418554,0.54320925,0.1228399,0.56141996,0.08640702,0.54320353
259,0.040069688,0.52003485,0.05506718,0.5275336,0.0453037,0.52265185,0.07171111,0.53585553,0.015897054,0.5079485,0.048473682,0.52423686,0.047607884,0.52380395,0.063817844,0.5319089,0.112269714,0.5561349,0.05100331,0.52550167
0,-0.0009372034,0.4995314,-0.021546708,0.48922664,-0.019335229,0.4903324,0.019504853,0.50975245,-0.05544946,0.47227526,0.012319665,0.50615984,-0.007577407,0.4962113,0.02207072,0.5110354,0.056696713,0.5283483,0.029807206,0.5149036
1,0.31803817,0.6590191,0.36507174,0.6825359,0.2597826,0.6298913,0.38610667,0.69305336,0.22336349,0.61168176,0.23315048,0.61657524,0.24273443,0.6213672,0.30022514,0.65011257,0.33536896,0.6676845,0.26853493,0.63426745
2,0.1465296,0.5732648,0.15419866,0.5770993,0.101245776,0.5506229,0.20028831,0.60014415,0.07040433,0.53520215,0.093907915,0.546954,0.09797053,0.54898524,0.12762107,0.5638105,0.17234915,0.5861746,0.13624597,0.568123
3,0.27705622,0.6385281,0.19049338,0.5952467,0.21332292,0.60666144,0.2640447,0.6320224,0.16209504,0.58104753,0.22605051,0.61302525,0.18207508,0.5910375,0.23231599,0.616158,0.26926082,0.63463044,0.22070691,0.61035347
4,0.22549596,0.61274797,0.18422845,0.5921142,0.14655863,0.5732793,0.20821807,0.60410905,0.18775788,0.5938789,0.23696843,0.6184842,0.24441461,0.6222073,0.22159907,0.61079955,0.28355542,0.6417777,0.24706054,0.62353027
5,0.54679215,0.7733961,0.5269135,0.76345676,0.46584368,0.73292184,0.52037156,0.7601858,0.47729897,0.7386495,0.46166658,0.7308333,0.416606,0.708303,0.51794326,0.75897163,0.515604,0.757802,0.4381308,0.7190654
6,0.031619597,0.5158098,0.02601776,0.5130089,0.007400945,0.5037005,0.03223599,0.516118,-0.0007939432,0.49960303,0.05567535,0.5278377,0.05988153,0.5299408,0.04438888,0.52219445,0.09570855,0.5478543,0.07718755,0.53859377
7,0.018908009,0.509454,0.00586858,0.5029343,-0.004776679,0.49761167,0.024688117,0.51234406,-0.028289054,0.48585546,0.013781233,0.5068906,0.0025310782,0.5012655,0.035281666,0.5176408,0.0731308,0.5365654,0.037914075,0.518957
8,0.017573215,0.5087866,-0.0069185677,0.49654073,-0.014838326,0.49258083,0.022501837,0.5112509,-0.039257005,0.4803715,0.016424563,0.50821227,0.014888262,0.50744414,0.021046285,0.51052314,0.0662456,0.5331228,0.03689069,0.5184454
9,0.0032839496,0.501642,-0.01751101,0.4912445,-0.027251923,0.48637405,0.02846695,0.51423347,-0.04503859,0.4774807,0.056585476,0.5282927,0.010823226,0.5054116,-0.009342426,0.49532878,0.04264251,0.52132124,0.037821583,0.51891077
10,-0.015252091,0.49237394,-0.0137034925,0.49314827,-0.02375343,0.4881233,0.03960657,0.5198033,-0.048312083,0.47584397,-0.008854501,0.49557275,-0.0043471023,0.49782646,-0.001455545,0.49927223,0.049960297,0.5249801,0.0093370145,0.50466853
11,0.026505847,0.5132529,0.00837151,0.50418574,-0.013344379,0.4933278,0.039060056,0.51953006,-0.016448122,0.49177593,0.049141318,0.52457064,0.04965985,0.5248299,0.03963311,0.5198166,0.07965808,0.539829,0.043663632,0.5218318
12,-0.00031988695,0.49984005,-0.0352407,0.48237965,-0.02368299,0.4881585,0.008885187,0.5044426,-0.04886661,0.4755667,0.01754288,0.5087714,-0.0048963055,0.49755186,0.013152573,0.5065763,0.051632967,0.5258165,0.02160215,0.5108011
13,0.028693195,0.5143466,0.01939125,0.50969565,0.018510621,0.5092553,0.049353637,0.5246768,-0.019303031,0.4903485,0.03212771,0.51606387,0.039420597,0.5197103,0.04940559,0.5247028,0.11893982,0.55946994,0.055644687,0.5278223
14,0.15752673,0.57876337,0.13497822,0.5674891,0.092310935,0.54615545,0.18121564,0.5906078,0.092405245,0.5462026,0.13464025,0.5673201,0.13234688,0.56617343,0.13713318,0.56856656,0.16729066,0.58364534,0.13893166,0.5694658
15,0.066465184,0.53323257,0.038538966,0.51926947,0.062945195,0.5314726,0.09402722,0.54701364,-0.0050441986,0.4974779,0.068995215,0.5344976,0.035902925,0.5179515,0.07130946,0.5356547,0.10769755,0.55384874,0.07942594,0.53971297
16,0.20797312,0.60398656,0.26300198,0.63150096,0.19696654,0.59848326,0.29944268,0.6497213,0.12006443,0.5600322,0.13921867,0.56960934,0.13339761,0.5666988,0.22190922,0.61095464,0.2423302,0.6211651,0.16578163,0.5828908
17,0.13507424,0.5675371,0.1729106,0.5864553,0.10864401,0.554322,0.1491324,0.5745662,0.1061462,0.5530731,0.12319562,0.5615978,0.1340882,0.5670441,0.14748381,0.5737419,0.16462016,0.5823101,0.13150072,0.56575036
18,-0.016393587,0.4918032,-0.05210071,0.47394964,-0.035291787,0.4823541,0.0046484107,0.5023242,-0.086515784,0.4567421,-0.033307858,0.48334607,-0.049711883,0.47514406,-0.010048898,0.49497554,0.03183948,0.51591974,-0.027255729,0.48637214
19,0.27966502,0.6398325,0.2871139,0.64355695,0.21973085,0.6098654,0.25429723,0.6271486,0.23566075,0.6178304,0.26676607,0.63338304,0.28150743,0.64075375,0.26305762,0.6315288,0.30100948,0.6505047,0.26102218,0.6305111
20,0.009155322,0.50457764,-0.014335731,0.49283212,-0.020491432,0.4897543,0.023904659,0.51195234,-0.05309181,0.4734541,0.020199712,0.5100998,-0.030915285,0.48454237,0.025925875,0.51296294,0.06271619,0.5313581,0.009165974,0.504583
21,0.034308687,0.51715434,-0.0005522538,0.49972388,0.03282831,0.51641417,0.0645123,0.5322561,-0.060917873,0.46954107,-0.008813985,0.495593,-0.018893875,0.49055305,0.0054453695,0.5027227,0.07728708,0.53864354,0.006644919,0.5033225
22,-0.021271907,0.48936406,-0.061035857,0.46948206,-0.052711915,0.47364405,0.017614145,0.50880706,-0.08281658,0.4585917,-0.034350026,0.48282498,-0.048718106,0.47564095,-0.016297717,0.49185115,0.031211983,0.515606,-0.037761845,0.48111907
23,0.046558816,0.5232794,0.056338288,0.52816916,0.020336555,0.51016825,0.057221122,0.5286106,0.027905423,0.51395273,0.07231212,0.53615606,0.08911386,0.5445569,0.07358883,0.5367944,0.13852014,0.56926006,0.071689546,0.5358448
24,0.24460523,0.6223026,0.24610105,0.6230505,0.21364912,0.6068246,0.2671678,0.6335839,0.19970375,0.59985185,0.23648086,0.6182404,0.26731482,0.6336574,0.20104939,0.60052466,0.3118552,0.6559276,0.25763747,0.62881875
25,0.21639234,0.60819614,0.22410068,0.61205035,0.17697433,0.58848715,0.25018665,0.62509334,0.16428164,0.5821408,0.21082875,0.6054144,0.18918943,0.5945947,0.2526076,0.6263038,0.30977696,0.6548885,0.2409726,0.6204863
26,0.17295292,0.58647645,0.19318156,0.59659076,0.15740165,0.57870084,0.22842371,0.61421186,0.10192916,0.5509646,0.15744162,0.5787208,0.120928735,0.5604644,0.1666364,0.58331823,0.20061138,0.6003057,0.15882003,0.57941
27,0.030377261,0.51518863,0.0015682131,0.5007841,0.053779736,0.52688986,0.02092306,0.5104615,0.034627177,0.5173136,-0.0018956102,0.4990522,0.040878348,0.52043915,0.042474963,0.5212375,0.058968887,0.52948445,0.060736626,0.5303683
28,0.110308066,0.555154,0.13935031,0.56967515,0.06702752,0.5335138,0.18560794,0.59280396,0.06600244,0.53300124,0.07577811,0.53788906,0.0801187,0.5400593,0.11730286,0.55865145,0.17854325,0.5892716,0.1047742,0.5523871
