Unnamed: 0,Modifiedgpt4o-onmini_doordash_pm_Raw_Score,Modifiedgpt4o-onmini_doordash_pm_Score,Modifiedgpt4o-onmini_apple_pm_Raw_Score,Modifiedgpt4o-onmini_apple_pm_Score,Modifiedgpt4o-onmini_samsara_pm_Raw_Score,Modifiedgpt4o-onmini_samsara_pm_Score,Modifiedgpt4o-onmini_yelp_pm_Raw_Score,Modifiedgpt4o-onmini_yelp_pm_Score,Modifiedgpt4o-onmini_match_pm_Raw_Score,Modifiedgpt4o-onmini_match_pm_Score,Modifiedgpt4o-onmini_i2c_ux_Raw_Score,Modifiedgpt4o-onmini_i2c_ux_Score,Modifiedgpt4o-onmini_adobe_ux_Raw_Score,Modifiedgpt4o-onmini_adobe_ux_Score,Modifiedgpt4o-onmini_amazon_ux_Raw_Score,Modifiedgpt4o-onmini_amazon_ux_Score,Modifiedgpt4o-onmini_rowan_ux_Raw_Score,Modifiedgpt4o-onmini_rowan_ux_Score,Modifiedgpt4o-onmini_google_ux_Raw_Score,Modifiedgpt4o-onmini_google_ux_Score
12687,0.6017958,0.8008979,0.6288172,0.8144086,0.5187844,0.7593922,0.52511156,0.7625558,0.624436,0.812218,0.6225287,0.81126434,0.6590526,0.8295263,0.66386324,0.8319316,0.62826216,0.8141311,0.64975893,0.82487947
12736,0.7129644,0.8564822,0.6795258,0.8397629,0.60997504,0.80498755,0.69424963,0.8471248,0.67359954,0.83679974,0.57956076,0.7897804,0.62068754,0.81034374,0.6593669,0.8296834,0.6663116,0.8331558,0.62738514,0.81369257
13078,0.7379224,0.8689612,0.6847518,0.8423759,0.65114427,0.82557213,0.6262528,0.8131264,0.7241844,0.8620922,0.7447675,0.8723837,0.69651985,0.8482599,0.7208823,0.86044115,0.6735692,0.8367846,0.7144047,0.85720235
13080,0.77462316,0.8873116,0.755522,0.877761,0.72618955,0.8630948,0.64363694,0.8218185,0.72322,0.86161,0.7286088,0.8643044,0.6614351,0.83071756,0.7452232,0.87261164,0.7231856,0.86159277,0.7358096,0.8679048
13146,0.77338815,0.8866941,0.7565046,0.87825227,0.6985232,0.84926164,0.7079193,0.8539597,0.7236141,0.86180705,0.7326307,0.86631536,0.7024207,0.85121036,0.7640716,0.8820358,0.79892564,0.8994628,0.78911877,0.8945594
13147,0.76269037,0.88134515,0.6995585,0.84977925,0.6544545,0.82722723,0.6325727,0.8162863,0.717289,0.8586445,0.68895245,0.8444762,0.6634875,0.8317437,0.6672265,0.8336133,0.6715287,0.83576435,0.6906163,0.8453082
13148,0.6880897,0.84404486,0.6442306,0.8221153,0.620662,0.810331,0.60188174,0.8009409,0.6767317,0.83836585,0.5733386,0.7866693,0.5597472,0.7798736,0.63802445,0.8190122,0.5430929,0.7715465,0.5371979,0.7685989
13149,0.666489,0.8332445,0.63322556,0.8166128,0.5632975,0.78164876,0.52935886,0.76467943,0.6255084,0.8127542,0.5700468,0.7850234,0.5293927,0.76469636,0.5791148,0.7895574,0.5762785,0.7881392,0.57408524,0.7870426
13150,0.759344,0.879672,0.73579633,0.86789817,0.70344156,0.8517208,0.65097034,0.82548517,0.72687876,0.8634394,0.7325247,0.8662623,0.69531417,0.8476571,0.74469733,0.87234867,0.69828,0.84914,0.7264495,0.86322474
13196,0.7345766,0.8672883,0.7157167,0.85785836,0.6522658,0.8261329,0.6272714,0.8136357,0.6259822,0.81299114,0.6075592,0.8037796,0.5937891,0.79689455,0.65182304,0.8259115,0.6393611,0.8196806,0.6293534,0.8146767
13382,0.71917546,0.8595877,0.72196776,0.86098385,0.67033446,0.8351672,0.63802284,0.81901145,0.6775179,0.83875895,0.66267943,0.8313397,0.6537856,0.8268928,0.6801716,0.8400858,0.6330136,0.8165068,0.6788564,0.8394282
13461,0.6210935,0.81054676,0.62166625,0.8108331,0.59166396,0.795832,0.5633501,0.78167504,0.5602189,0.7801094,0.5415043,0.7707522,0.535195,0.7675975,0.5827172,0.7913586,0.53713304,0.7685665,0.5461571,0.77307856
13475,0.71050334,0.85525167,0.7208717,0.86043584,0.6499834,0.8249917,0.6119137,0.80595684,0.6722915,0.83614576,0.6394569,0.8197285,0.6640774,0.8320387,0.6980957,0.84904784,0.64156234,0.8207812,0.6577839,0.828892
13477,0.73276407,0.866382,0.6699544,0.8349772,0.67723346,0.8386167,0.6158576,0.8079288,0.6772585,0.83862925,0.6530626,0.8265313,0.60703754,0.8035188,0.682099,0.8410495,0.59109974,0.79554987,0.6483643,0.82418215
13537,0.7729522,0.8864761,0.7034532,0.8517266,0.71573853,0.85786927,0.6729779,0.83648896,0.6834207,0.8417103,0.6734429,0.8367214,0.6352809,0.8176404,0.68710876,0.8435544,0.63724875,0.8186244,0.6649269,0.83246344
13893,0.74669695,0.8733485,0.7157669,0.85788345,0.6976249,0.84881246,0.6328547,0.81642735,0.69690335,0.8484517,0.67615026,0.83807516,0.62479246,0.8123962,0.68314284,0.84157145,0.6235199,0.81175995,0.663497,0.8317485
13897,0.70043457,0.8502173,0.67588896,0.8379445,0.60619795,0.803099,0.6250285,0.81251425,0.63058555,0.8152928,0.5969964,0.7984982,0.6076675,0.8038337,0.6384806,0.81924033,0.6259328,0.8129664,0.60084593,0.80042297
14744,0.7076521,0.85382605,0.6692872,0.8346436,0.6814269,0.84071344,0.6264616,0.8132308,0.61934376,0.8096719,0.61751235,0.8087562,0.5957167,0.79785836,0.63214946,0.8160747,0.64733803,0.823669,0.62360287,0.81180143
14862,0.7263291,0.86316454,0.6672585,0.83362925,0.628579,0.8142895,0.63736737,0.8186837,0.67405283,0.8370264,0.63336504,0.8166825,0.63742113,0.81871057,0.6717247,0.83586234,0.6371515,0.81857574,0.63653624,0.8182681
14882,0.75110364,0.8755518,0.7736138,0.8868069,0.7105443,0.8552722,0.65644,0.82822,0.7707044,0.8853522,0.6927323,0.84636617,0.6656381,0.83281904,0.76228625,0.8811431,0.6769855,0.83849275,0.6684138,0.83420694
14890,0.73002017,0.8650101,0.6717106,0.8358553,0.6244188,0.81220937,0.6080599,0.80402994,0.6628133,0.83140665,0.70227695,0.8511385,0.5975233,0.7987616,0.7282816,0.8641408,0.64254546,0.82127273,0.6599538,0.8299769
14906,0.7181285,0.8590642,0.66437984,0.8321899,0.64370066,0.8218503,0.5989145,0.79945725,0.66995215,0.8349761,0.59853923,0.7992696,0.561655,0.7808275,0.6386988,0.8193494,0.56946623,0.7847331,0.5911013,0.79555064
14907,0.49320996,0.746605,0.559532,0.77976596,0.45616254,0.7280813,0.45566204,0.727831,0.5473454,0.7736727,0.47933462,0.7396673,0.54390574,0.77195287,0.5623704,0.7811852,0.509513,0.7547565,0.49696195,0.748481
14914,0.7280034,0.8640017,0.60919756,0.8045988,0.59321564,0.79660785,0.563643,0.7818215,0.645287,0.8226435,0.64702475,0.8235124,0.5677049,0.78385246,0.6318761,0.81593806,0.58438545,0.7921927,0.60050225,0.8002511
14916,0.2190094,0.6095047,0.24227726,0.62113863,0.15657371,0.5782869,0.25462094,0.62731045,0.1768398,0.5884199,0.19765133,0.5988257,0.2460447,0.6230223,0.19968238,0.5998412,0.25639716,0.62819856,0.23351504,0.6167575
14930,0.7484058,0.8742029,0.6951245,0.84756225,0.681901,0.8409505,0.62676454,0.81338227,0.7119791,0.8559896,0.71831906,0.8591595,0.669726,0.834863,0.7205335,0.86026675,0.69388187,0.84694093,0.7235834,0.86179173
14932,0.69899845,0.8494992,0.6605437,0.83027184,0.6283466,0.81417334,0.56112397,0.780562,0.62281096,0.8114055,0.6686653,0.83433264,0.61788964,0.8089448,0.6456374,0.8228187,0.6506363,0.82531816,0.65046674,0.82523334
14939,0.7301339,0.86506695,0.6772236,0.83861184,0.65868497,0.8293425,0.5971997,0.79859984,0.67194605,0.835973,0.7408311,0.87041557,0.6752913,0.83764565,0.68818647,0.8440932,0.67399454,0.8369973,0.7346245,0.86731225
14947,0.7041031,0.85205156,0.68217814,0.84108907,0.66352,0.83176,0.592203,0.7961015,0.65811956,0.8290598,0.68274593,0.84137297,0.6207423,0.81037116,0.6721532,0.8360766,0.66499245,0.8324962,0.677948,0.838974
15180,0.70518935,0.8525947,0.668406,0.834203,0.6975635,0.84878176,0.61166155,0.8058308,0.6417577,0.82087886,0.7029993,0.8514997,0.6004824,0.80024123,0.6556293,0.82781464,0.6623025,0.83115125,0.67939425,0.8396971
15240,0.5938554,0.7969277,0.5912537,0.7956269,0.5365747,0.76828736,0.5365293,0.76826465,0.6169162,0.8084581,0.5873428,0.79367137,0.65166533,0.82583266,0.60034525,0.8001726,0.5705565,0.78527826,0.64001215,0.8200061
15339,0.6609442,0.8304721,0.746003,0.87300146,0.66154486,0.8307724,0.658286,0.829143,0.61949253,0.80974627,0.56365526,0.7818276,0.5525979,0.77629894,0.6763787,0.83818936,0.5831943,0.7915971,0.590648,0.79532397
15419,0.78815544,0.8940777,0.7086778,0.8543389,0.76368487,0.88184243,0.6490424,0.8245212,0.7035094,0.85175467,0.6950823,0.84754115,0.6286714,0.8143357,0.70957077,0.8547854,0.656566,0.828283,0.6926763,0.84633815
15425,0.77410775,0.88705385,0.7207878,0.8603939,0.6966627,0.84833133,0.69490194,0.847451,0.7239082,0.8619541,0.7200847,0.86004233,0.6766939,0.83834696,0.7104474,0.85522366,0.7116877,0.85584384,0.72715735,0.8635787
15426,0.6720207,0.83601034,0.67717195,0.838586,0.6097876,0.8048938,0.5861789,0.79308945,0.6096114,0.8048057,0.57380176,0.7869009,0.55327,0.776635,0.64712703,0.8235635,0.5821297,0.79106486,0.57349825,0.7867491
15474,0.7214496,0.8607248,0.7227495,0.86137474,0.68421686,0.8421084,0.65024024,0.8251201,0.6660466,0.8330233,0.6371063,0.81855315,0.627856,0.813928,0.67109966,0.83554983,0.63782036,0.8189102,0.6601865,0.83009326
15519,0.6847718,0.8423859,0.70909,0.854545,0.61093724,0.8054686,0.61191964,0.8059598,0.6604332,0.8302166,0.6256319,0.81281596,0.6738861,0.83694303,0.6590163,0.8295082,0.6709547,0.83547735,0.64072305,0.8203615
15524,0.66223073,0.83111537,0.674682,0.837341,0.6307765,0.81538826,0.6002072,0.8001036,0.6295646,0.81478226,0.64560854,0.8228043,0.6060935,0.80304676,0.6595423,0.82977116,0.67154217,0.8357711,0.6874292,0.8437146
15589,0.72577727,0.86288863,0.70874923,0.85437465,0.6737596,0.8368798,0.62758934,0.8137947,0.6808021,0.84040105,0.6538216,0.8269108,0.632198,0.816099,0.6629269,0.83146346,0.6638317,0.83191586,0.6769823,0.83849114
15679,0.5100528,0.7550264,0.5195313,0.7597656,0.44569528,0.72284764,0.5492267,0.7746134,0.53251696,0.7662585,0.53965575,0.76982784,0.60647947,0.8032397,0.5335613,0.7667806,0.60258996,0.801295,0.56638074,0.78319037
15743,0.75206536,0.8760327,0.7467873,0.87339365,0.6509313,0.8254657,0.6398634,0.8199317,0.70367336,0.8518367,0.7090961,0.85454804,0.7269852,0.8634926,0.7262609,0.86313045,0.6976877,0.8488438,0.73986846,0.8699342
16036,0.76981163,0.8849058,0.7600022,0.88000107,0.6808342,0.8404171,0.7153436,0.8576718,0.76627374,0.88313687,0.68798006,0.84399,0.68935716,0.8446786,0.7461674,0.8730837,0.6850702,0.84253514,0.69553506,0.84776753
16039,0.69375294,0.8468765,0.68978465,0.8448923,0.65051067,0.82525533,0.6565228,0.8282614,0.61366606,0.806833,0.5818783,0.79093915,0.5684776,0.7842388,0.65534425,0.8276721,0.6381831,0.81909156,0.5885418,0.7942709
16064,0.774056,0.887028,0.8001282,0.9000641,0.7029573,0.85147864,0.71280825,0.8564041,0.7629844,0.8814922,0.6962584,0.8481292,0.6998969,0.8499484,0.7725409,0.88627046,0.7227211,0.86136055,0.7294229,0.86471146
6018,0.6388275,0.8194138,0.6609347,0.83046734,0.5682237,0.78411186,0.6398659,0.81993294,0.653203,0.8266015,0.7368431,0.86842155,0.702134,0.851067,0.76592493,0.88296247,0.760862,0.880431,0.7868844,0.8934422
6021,0.7170067,0.85850334,0.66060424,0.8303021,0.63159263,0.8157963,0.6517743,0.82588714,0.6576241,0.82881206,0.7423979,0.87119895,0.6782286,0.8391143,0.71879554,0.85939777,0.7539195,0.87695974,0.74216413,0.87108207
6026,0.54094255,0.7704713,0.5542834,0.7771417,0.44397122,0.7219856,0.53657126,0.76828563,0.5350644,0.7675322,0.5816556,0.7908278,0.5793106,0.7896553,0.6273922,0.8136961,0.57492137,0.7874607,0.6018219,0.80091095
9479,0.77162343,0.8858117,0.72672576,0.8633629,0.6421169,0.82105845,0.6664084,0.8332042,0.76584905,0.88292456,0.8102858,0.9051429,0.7684022,0.8842011,0.80836284,0.9041814,0.77680254,0.88840127,0.81212544,0.9060627
16980,0.6984067,0.84920335,0.74313736,0.8715687,0.653417,0.8267085,0.69024575,0.8451229,0.703807,0.8519035,0.71023184,0.8551159,0.682057,0.8410285,0.72865164,0.8643258,0.75103503,0.8755175,0.7479067,0.87395334
17014,0.46613902,0.73306954,0.5758059,0.78790295,0.41196793,0.705984,0.46411797,0.732059,0.5353808,0.7676904,0.44779816,0.72389907,0.5890747,0.7945373,0.5235238,0.7617619,0.5825602,0.7912801,0.5483875,0.77419376
18230,0.7205286,0.8602643,0.6726291,0.83631456,0.6077672,0.8038836,0.6476283,0.82381415,0.7276495,0.8638247,0.77168894,0.88584447,0.7499398,0.8749699,0.7750994,0.8875497,0.7404313,0.87021565,0.7890562,0.8945281
18348,0.6304326,0.8152163,0.6482792,0.8241396,0.5387107,0.76935536,0.56802535,0.7840127,0.65841484,0.8292074,0.78245234,0.8912262,0.7568014,0.8784007,0.77245855,0.8862293,0.75384545,0.8769227,0.82970464,0.9148523
26715,0.649673,0.8248365,0.67083704,0.8354185,0.5681837,0.78409183,0.6219676,0.8109838,0.6615349,0.83076745,0.67190695,0.8359535,0.7056147,0.85280734,0.717834,0.858917,0.7424474,0.8712237,0.71336186,0.8566809
26747,0.7840408,0.8920204,0.7415753,0.8707876,0.65102506,0.8255125,0.6779995,0.83899975,0.77949524,0.8897476,0.805619,0.9028095,0.76828575,0.8841429,0.7990676,0.8995338,0.7514738,0.8757369,0.7951835,0.8975917
29788,0.574731,0.7873655,0.60666823,0.8033341,0.49230534,0.74615264,0.5420787,0.77103937,0.61708707,0.80854356,0.7150818,0.8575409,0.70520115,0.8526006,0.7112849,0.85564244,0.7029841,0.85149205,0.7489036,0.87445176
29835,0.62821317,0.8141066,0.6657053,0.83285266,0.53017324,0.76508665,0.6141077,0.80705386,0.6026019,0.80130094,0.7117907,0.85589534,0.689481,0.8447405,0.719574,0.859787,0.74785185,0.8739259,0.7286743,0.86433715
30606,0.69708717,0.8485436,0.6408249,0.82041246,0.58751786,0.7937589,0.6113912,0.8056956,0.7008642,0.8504321,0.8157866,0.9078933,0.729576,0.864788,0.74668235,0.8733412,0.7575851,0.8787925,0.8028946,0.9014473
30845,0.75853074,0.87926537,0.7343315,0.86716574,0.65110624,0.8255531,0.67568713,0.83784354,0.73721457,0.8686073,0.8233213,0.9116607,0.7491636,0.8745818,0.8295274,0.9147637,0.8057635,0.90288174,0.8205736,0.9102868
32072,0.7733282,0.8866641,0.74422777,0.8721139,0.701356,0.85067797,0.6956297,0.84781486,0.7427891,0.8713945,0.8130246,0.90651226,0.75137436,0.8756872,0.83095706,0.9154785,0.74900806,0.874504,0.7973486,0.8986743
46443,0.751593,0.8757965,0.73043406,0.86521703,0.70308745,0.8515437,0.6948271,0.84741354,0.7477969,0.87389845,0.8125371,0.90626854,0.7326357,0.86631787,0.82463217,0.9123161,0.7865307,0.89326537,0.8337255,0.9168627
46506,0.54236346,0.7711817,0.5824634,0.7912317,0.48758316,0.7437916,0.53253704,0.7662685,0.56476337,0.78238165,0.6207384,0.8103692,0.5850286,0.7925143,0.65119433,0.82559717,0.67026615,0.8351331,0.67246795,0.836234
50300,0.7061794,0.8530897,0.73007756,0.86503875,0.69111484,0.84555745,0.6720671,0.8360336,0.7296553,0.86482763,0.7375008,0.8687504,0.7101217,0.8550608,0.7759745,0.88798726,0.76406884,0.8820344,0.78966033,0.89483017
51419,0.7132253,0.8566127,0.7142357,0.8571179,0.5994811,0.79974055,0.6247489,0.8123745,0.7268619,0.863431,0.81429887,0.90714943,0.7725867,0.88629335,0.79748887,0.89874446,0.80741644,0.9037082,0.83552414,0.91776204
53971,0.69197434,0.8459872,0.65633106,0.82816553,0.56937313,0.78468657,0.5875466,0.7937733,0.72125924,0.8606296,0.77806556,0.8890328,0.7860691,0.8930346,0.7563914,0.8781957,0.7657451,0.8828726,0.7989142,0.8994571
53972,0.6529774,0.82648873,0.652028,0.82601404,0.5532137,0.77660686,0.5971309,0.79856545,0.6440321,0.82201606,0.72830045,0.8641502,0.7179769,0.85898846,0.7306142,0.8653071,0.74707353,0.87353677,0.7601448,0.8800724
53973,0.7074244,0.8537122,0.6924215,0.8462107,0.5938277,0.79691386,0.6240841,0.81204206,0.69805527,0.84902763,0.77245367,0.88622683,0.7315054,0.8657527,0.77595526,0.8879776,0.7856302,0.8928151,0.8033658,0.9016829
53974,0.6726662,0.8363331,0.63091826,0.81545913,0.5988447,0.7994224,0.6092286,0.8046143,0.69977367,0.84988683,0.7982641,0.899132,0.74485743,0.8724287,0.73429227,0.86714613,0.76739126,0.8836956,0.8136818,0.9068409
53975,0.66815495,0.8340775,0.6656352,0.8328176,0.6077355,0.80386776,0.59702027,0.79851013,0.6893344,0.8446672,0.7944527,0.89722633,0.72836673,0.86418337,0.74769425,0.8738471,0.77324235,0.8866212,0.7944404,0.8972202
53976,0.4701231,0.7350615,0.4735628,0.7367814,0.39532387,0.69766194,0.45462638,0.72731316,0.47208998,0.736045,0.55151707,0.7757585,0.5845003,0.79225016,0.51349,0.756745,0.6201261,0.81006306,0.6027061,0.80135304
53977,0.70881706,0.8544085,0.64775527,0.82387763,0.59156084,0.7957804,0.5957522,0.7978761,0.69802177,0.8490109,0.7773818,0.8886909,0.7351041,0.86755204,0.76443464,0.8822173,0.78058803,0.890294,0.7869042,0.8934521
53978,0.6757325,0.83786625,0.6483619,0.82418096,0.60615677,0.8030784,0.5970892,0.7985446,0.71930516,0.8596526,0.8145089,0.90725446,0.7622286,0.8811143,0.7672728,0.88363636,0.7728738,0.88643694,0.8413398,0.9206699
53979,0.7693027,0.88465136,0.7167685,0.85838425,0.6963961,0.84819806,0.64924604,0.824623,0.7867094,0.8933547,0.8620608,0.9310304,0.7712939,0.88564694,0.8353779,0.91768897,0.7891707,0.8945854,0.8298514,0.9149257
53981,0.6385821,0.81929106,0.63811153,0.8190558,0.56771445,0.7838572,0.5944451,0.79722255,0.6709403,0.83547014,0.7729303,0.8864652,0.75428665,0.8771433,0.74761426,0.87380713,0.748821,0.8744105,0.7811548,0.89057744
54796,0.6576363,0.82881814,0.64300823,0.8215041,0.5537038,0.7768519,0.62083226,0.8104161,0.5960301,0.79801506,0.660807,0.8304035,0.6491672,0.8245836,0.70677364,0.8533868,0.7103927,0.85519636,0.7071177,0.85355884
54797,0.73401845,0.8670092,0.6844958,0.8422479,0.68147355,0.84073675,0.616086,0.808043,0.7413013,0.87065065,0.8470864,0.9235432,0.72944975,0.8647249,0.7911837,0.89559186,0.7578168,0.8789084,0.8143344,0.9071672
54798,0.66630435,0.8331522,0.7031374,0.8515687,0.595549,0.7977745,0.62777424,0.8138871,0.6682363,0.8341181,0.7032708,0.8516354,0.7230709,0.86153543,0.7224575,0.86122876,0.78591096,0.8929555,0.7586901,0.87934506
54799,0.60843694,0.8042185,0.6239448,0.8119724,0.52986395,0.764932,0.57815707,0.78907853,0.6175161,0.808758,0.7162124,0.8581062,0.7120534,0.8560267,0.7107955,0.85539776,0.7575245,0.87876225,0.78592443,0.8929622
54800,0.7502155,0.87510777,0.7395873,0.86979365,0.65522194,0.82761097,0.6328311,0.81641555,0.7516488,0.8758244,0.7736328,0.8868164,0.7884809,0.89424044,0.8072376,0.9036188,0.77277416,0.8863871,0.793286,0.89664304
56453,0.7279805,0.86399025,0.6702273,0.83511364,0.6228597,0.81142986,0.59487903,0.7974395,0.72013515,0.8600676,0.77343255,0.88671625,0.764001,0.8820005,0.74474823,0.8723741,0.7383811,0.8691906,0.7906792,0.8953396
56528,0.6283191,0.8141595,0.5845268,0.7922634,0.5170456,0.7585228,0.5547171,0.77735853,0.6258261,0.81291306,0.72564715,0.8628236,0.67486644,0.8374332,0.6723652,0.8361826,0.713451,0.8567255,0.71425474,0.85712737
56542,0.68962,0.84481,0.69964856,0.8498243,0.58713734,0.7935687,0.6779708,0.83898544,0.68069166,0.84034586,0.7366631,0.86833155,0.7276515,0.86382574,0.7792816,0.8896408,0.77480364,0.8874018,0.7667593,0.88337964
56543,0.689667,0.8448335,0.65230703,0.8261535,0.5734815,0.7867408,0.5946813,0.79734063,0.69339454,0.8466973,0.7681695,0.88408476,0.7585784,0.8792892,0.7494533,0.87472665,0.74258876,0.8712944,0.77057636,0.8852882
56544,0.6572964,0.8286482,0.6590104,0.8295052,0.58773136,0.7938657,0.6255051,0.81275254,0.6983199,0.84915996,0.7500646,0.8750323,0.7265786,0.8632893,0.7377389,0.8688694,0.72999007,0.864995,0.7784453,0.8892226
56545,0.6786313,0.83931565,0.7363458,0.8681729,0.607568,0.803784,0.6704005,0.83520025,0.6827481,0.84137404,0.6577234,0.8288617,0.6967523,0.84837615,0.7732832,0.8866416,0.7542151,0.87710756,0.73362255,0.8668113
56618,0.7446371,0.8723185,0.7664192,0.8832096,0.64613295,0.8230665,0.66567945,0.8328397,0.7340924,0.86704624,0.79967856,0.8998393,0.7891329,0.8945664,0.81292915,0.9064646,0.815193,0.90759647,0.84546727,0.92273366
56619,0.58056974,0.7902849,0.6113246,0.8056623,0.4967463,0.74837315,0.5396064,0.76980317,0.6127151,0.80635756,0.6798302,0.8399151,0.7087624,0.8543812,0.6623771,0.83118856,0.68772393,0.84386194,0.72904575,0.8645229
56629,0.76910603,0.884553,0.7435558,0.8717779,0.6418202,0.8209101,0.65175784,0.8258789,0.74973285,0.8748664,0.8173404,0.9086702,0.7606916,0.8803458,0.82083815,0.9104191,0.7655097,0.88275486,0.80324906,0.90162456
56630,0.59182334,0.79591167,0.60376227,0.80188113,0.50780237,0.7539012,0.56308615,0.7815431,0.5933758,0.7966879,0.6716094,0.8358047,0.66456085,0.8322804,0.6896553,0.84482765,0.7109506,0.8554753,0.7349833,0.86749166
56631,0.6129594,0.8064797,0.6239027,0.81195134,0.5655048,0.7827524,0.5814742,0.7907371,0.6347115,0.81735575,0.70933825,0.8546691,0.65931046,0.82965523,0.73466444,0.8673322,0.75093544,0.8754677,0.7848089,0.89240444
56632,0.688722,0.844361,0.6910299,0.84551495,0.61089766,0.80544883,0.62769926,0.8138496,0.70671594,0.853358,0.8033268,0.9016634,0.82090086,0.91045046,0.7994692,0.8997346,0.80247694,0.90123844,0.8764212,0.9382106
56633,0.6522542,0.8261271,0.63923097,0.8196155,0.56043696,0.7802185,0.5782073,0.7891036,0.63875073,0.8193754,0.7044984,0.8522492,0.70719755,0.8535988,0.6996548,0.8498274,0.67804503,0.8390225,0.7362853,0.86814266
56634,0.65033615,0.8251681,0.6534601,0.82673,0.55527556,0.7776378,0.5884613,0.79423064,0.6649904,0.8324952,0.7166038,0.8583019,0.7112452,0.8556226,0.7315966,0.8657983,0.7668823,0.88344115,0.7533108,0.8766554
56635,0.65560997,0.827805,0.6656847,0.83284235,0.56854343,0.7842717,0.58407784,0.7920389,0.6561499,0.82807493,0.7459624,0.8729812,0.7386704,0.8693352,0.739666,0.869833,0.7231401,0.86157006,0.7880249,0.89401245
56637,0.6180124,0.8090062,0.61859536,0.8092977,0.5290301,0.76451504,0.6142175,0.80710876,0.6379574,0.81897867,0.6928687,0.84643435,0.66862965,0.8343148,0.7156378,0.8578189,0.6832404,0.8416202,0.7023846,0.8511923
56638,0.6702157,0.83510786,0.6711508,0.8355754,0.60197806,0.80098903,0.60914433,0.80457217,0.73294365,0.8664718,0.73147583,0.8657379,0.78555346,0.8927767,0.7818661,0.89093304,0.73670006,0.86835,0.76576924,0.8828846
56639,0.5303049,0.76515245,0.5372708,0.7686354,0.45207706,0.7260385,0.4712977,0.7356489,0.53017926,0.76508963,0.64385337,0.8219267,0.62317765,0.8115888,0.60211635,0.8010582,0.645952,0.822976,0.680663,0.8403315
56641,0.6505072,0.8252536,0.5876447,0.79382235,0.5455415,0.77277076,0.54150367,0.77075183,0.6790706,0.8395353,0.7858516,0.8929258,0.7679317,0.88396585,0.70865464,0.8543273,0.71479785,0.8573989,0.78713846,0.89356923
56642,0.6170037,0.80850184,0.6153871,0.80769354,0.5387937,0.76939684,0.55665004,0.778325,0.6269659,0.81348294,0.7125806,0.85629034,0.7258692,0.8629346,0.6865857,0.84329283,0.75805426,0.8790271,0.7539868,0.8769934
56643,0.73456454,0.8672823,0.69618165,0.8480908,0.6724566,0.8362283,0.65778315,0.8288916,0.68052924,0.8402646,0.71443963,0.8572198,0.6171826,0.8085913,0.7557752,0.8778876,0.7586901,0.87934506,0.7117551,0.8558775
56644,0.5837832,0.7918916,0.60396624,0.8019831,0.51134646,0.7556732,0.547699,0.7738495,0.5886148,0.7943074,0.6141639,0.80708194,0.65567553,0.82783777,0.6297457,0.81487286,0.6642624,0.8321312,0.6575594,0.8287797
56645,0.6590272,0.8295136,0.68892515,0.8444626,0.58547103,0.7927355,0.6488614,0.8244307,0.63017166,0.8150858,0.6992886,0.8496443,0.68619436,0.8430972,0.7512436,0.8756218,0.7340189,0.86700946,0.7456238,0.8728119
56646,0.62246495,0.81123245,0.6182705,0.80913526,0.53394556,0.7669728,0.6213791,0.81068957,0.61873996,0.80937,0.6668542,0.8334271,0.6578938,0.8289469,0.68761647,0.84380823,0.71418315,0.85709155,0.6890714,0.8445357
56647,0.6937289,0.84686446,0.6938708,0.8469354,0.5907723,0.79538614,0.6662576,0.8331288,0.7000468,0.8500234,0.7228278,0.8614139,0.7401521,0.87007606,0.73757863,0.8687893,0.7398055,0.86990273,0.76607835,0.8830392
56648,0.7068179,0.85340893,0.67493284,0.8374664,0.61294425,0.8064721,0.64747787,0.82373893,0.7009722,0.8504861,0.7417443,0.87087214,0.7158039,0.85790193,0.778343,0.8891715,0.7236909,0.8618455,0.7463373,0.87316865
56649,0.68903637,0.8445182,0.6830857,0.84154284,0.61939526,0.8096976,0.6185359,0.80926794,0.66458386,0.83229196,0.70322114,0.85161054,0.64084625,0.8204231,0.73231584,0.8661579,0.72799087,0.86399543,0.72967064,0.8648353
56650,0.7130921,0.85654604,0.6954374,0.8477187,0.6259297,0.81296486,0.6162654,0.8081327,0.73880076,0.8694004,0.79826516,0.8991326,0.804899,0.9024495,0.7696537,0.88482684,0.775062,0.88753104,0.83271307,0.91635656
56651,0.645905,0.8229525,0.60329676,0.8016484,0.5288931,0.76444656,0.5654797,0.7827399,0.6631031,0.83155155,0.7795639,0.88978195,0.70606416,0.8530321,0.7222941,0.86114705,0.73003924,0.8650196,0.7613717,0.8806858
56652,0.77175725,0.8858786,0.71971947,0.8598597,0.63517356,0.8175868,0.66226685,0.8311334,0.726055,0.8630275,0.7894068,0.8947034,0.7390455,0.86952275,0.7840238,0.8920119,0.76650447,0.88325226,0.7940301,0.89701504
56653,0.66499174,0.83249587,0.6518537,0.82592684,0.57163393,0.78581697,0.6032958,0.8016479,0.6490592,0.8245296,0.7114753,0.8557377,0.682531,0.8412655,0.71180165,0.8559008,0.7192848,0.8596424,0.7314319,0.865716
56654,0.75213474,0.8760674,0.71371174,0.85685587,0.641392,0.820696,0.66479295,0.8323965,0.7446801,0.8723401,0.78349626,0.89174813,0.76479405,0.88239706,0.7949709,0.8974855,0.76130545,0.8806527,0.8019619,0.90098095
