Unnamed: 0,Modifiedgpt4o-on3.5_doordash_pm_Raw_Score,Modifiedgpt4o-on3.5_doordash_pm_Score,Modifiedgpt4o-on3.5_apple_pm_Raw_Score,Modifiedgpt4o-on3.5_apple_pm_Score,Modifiedgpt4o-on3.5_samsara_pm_Raw_Score,Modifiedgpt4o-on3.5_samsara_pm_Score,Modifiedgpt4o-on3.5_yelp_pm_Raw_Score,Modifiedgpt4o-on3.5_yelp_pm_Score,Modifiedgpt4o-on3.5_match_pm_Raw_Score,Modifiedgpt4o-on3.5_match_pm_Score,Modifiedgpt4o-on3.5_i2c_ux_Raw_Score,Modifiedgpt4o-on3.5_i2c_ux_Score,Modifiedgpt4o-on3.5_adobe_ux_Raw_Score,Modifiedgpt4o-on3.5_adobe_ux_Score,Modifiedgpt4o-on3.5_amazon_ux_Raw_Score,Modifiedgpt4o-on3.5_amazon_ux_Score,Modifiedgpt4o-on3.5_rowan_ux_Raw_Score,Modifiedgpt4o-on3.5_rowan_ux_Score,Modifiedgpt4o-on3.5_google_ux_Raw_Score,Modifiedgpt4o-on3.5_google_ux_Score
12674,0.7466781,0.87333906,0.68563575,0.8428179,0.72549665,0.8627483,0.6226846,0.8113423,0.71210825,0.8560541,0.7642339,0.8821169,0.67823094,0.8391155,0.73965603,0.869828,0.6896792,0.8448396,0.73850346,0.8692517
12687,0.55587894,0.77793944,0.6096016,0.8048008,0.51588243,0.75794125,0.5011688,0.75058436,0.57651764,0.7882588,0.62380576,0.8119029,0.640185,0.8200925,0.6514448,0.8257224,0.64689964,0.82344985,0.6598025,0.8299012
12736,0.74351627,0.8717581,0.6812385,0.8406192,0.6264211,0.81321055,0.6444887,0.82224435,0.66829956,0.8341498,0.65720475,0.8286024,0.675069,0.8375345,0.6627768,0.8313884,0.67823577,0.8391179,0.69513965,0.8475698
13078,0.65456367,0.82728183,0.65563345,0.8278167,0.62069774,0.81034887,0.6162214,0.8081107,0.645578,0.822789,0.6347105,0.8173553,0.64163697,0.8208185,0.6540263,0.82701313,0.6209706,0.8104853,0.625951,0.8129755
13080,0.7263504,0.8631752,0.69309425,0.8465471,0.67017615,0.8350881,0.6168269,0.80841345,0.6600927,0.83004636,0.6792745,0.8396373,0.6158503,0.80792516,0.68845236,0.8442262,0.6836679,0.84183395,0.6860421,0.84302104
13146,0.71833324,0.8591666,0.7093108,0.8546554,0.6417192,0.8208596,0.64618266,0.8230913,0.66632116,0.8331606,0.680661,0.8403305,0.6721045,0.83605224,0.67962,0.83981,0.7198694,0.8599347,0.7138902,0.8569451
13147,0.7882311,0.89411557,0.74690783,0.8734539,0.7323276,0.8661638,0.67345977,0.8367299,0.7501676,0.8750838,0.6780144,0.8390072,0.67376876,0.8368844,0.725647,0.8628235,0.71738744,0.8586937,0.7278261,0.86391306
13148,0.7007412,0.8503706,0.63835484,0.8191774,0.65703094,0.82851547,0.6011337,0.80056685,0.6718801,0.83594006,0.5698488,0.7849244,0.5365006,0.7682503,0.6417146,0.8208573,0.5307665,0.76538324,0.5242479,0.76212394
13149,0.73225796,0.866129,0.7147964,0.8573982,0.6647372,0.8323686,0.6551348,0.8275674,0.7222661,0.86113304,0.69898546,0.8494927,0.70939684,0.8546984,0.70245576,0.8512279,0.7315124,0.8657562,0.7500277,0.8750138
13150,0.7640116,0.8820058,0.74839854,0.8741993,0.7258309,0.86291546,0.66712856,0.8335643,0.7464719,0.87323594,0.7456282,0.87281406,0.7209096,0.8604548,0.75785255,0.8789263,0.68935287,0.84467643,0.73341453,0.86670727
13196,0.7331095,0.86655474,0.7238031,0.8619015,0.6378521,0.81892604,0.6188246,0.8094123,0.6668632,0.8334316,0.6411097,0.82055485,0.6605811,0.83029056,0.6626906,0.8313453,0.64342153,0.82171077,0.6407601,0.8203801
13382,0.69965124,0.8498256,0.6603296,0.8301648,0.65158594,0.82579297,0.5856003,0.7928002,0.66217583,0.83108795,0.7263163,0.8631581,0.68225926,0.84112966,0.68652475,0.8432624,0.67114925,0.8355746,0.72637546,0.86318773
13461,0.5991396,0.7995698,0.6235515,0.81177574,0.6239074,0.81195366,0.5601634,0.7800817,0.5721556,0.7860778,0.5389932,0.76949656,0.5837207,0.79186034,0.58546543,0.7927327,0.6011661,0.80058306,0.5683799,0.78418994
13475,0.6955572,0.84777856,0.64136827,0.82068413,0.6526338,0.8263169,0.54421926,0.7721096,0.6461624,0.8230812,0.6830569,0.8415284,0.6132071,0.80660355,0.6678745,0.8339373,0.62165767,0.8108288,0.6665177,0.83325887
13477,0.6968374,0.8484187,0.6203188,0.8101594,0.65140426,0.82570213,0.5834506,0.7917253,0.63373727,0.81686866,0.646702,0.823351,0.599299,0.7996495,0.6560322,0.8280161,0.5655135,0.78275675,0.6452147,0.82260734
13537,0.7956641,0.89783204,0.74752176,0.8737609,0.75352097,0.8767605,0.67811894,0.8390595,0.7701881,0.88509405,0.75767523,0.8788376,0.7137713,0.8568857,0.75974596,0.879873,0.6980729,0.84903646,0.7403115,0.87015575
13893,0.78906596,0.894533,0.7585062,0.8792531,0.7394947,0.86974734,0.6857823,0.84289116,0.7568048,0.8784024,0.68947065,0.8447353,0.6453685,0.8226843,0.7341614,0.8670807,0.66233224,0.83116615,0.68307674,0.84153837
13897,0.65601087,0.82800543,0.61659,0.808295,0.5936622,0.79683113,0.5733328,0.7866664,0.5814002,0.7907001,0.511249,0.75562453,0.4909135,0.74545676,0.602532,0.801266,0.5834476,0.7917238,0.5042505,0.75212526
14744,0.72862643,0.86431324,0.6599676,0.82998383,0.6938574,0.8469287,0.6055647,0.80278236,0.64332855,0.8216643,0.69415593,0.84707797,0.62043285,0.8102164,0.66194624,0.83097315,0.66626906,0.83313453,0.68520844,0.8426042
14862,0.7499374,0.8749687,0.70012176,0.8500609,0.67248696,0.8362435,0.65429795,0.827149,0.7191833,0.85959166,0.6637952,0.8318976,0.6543966,0.82719827,0.7348597,0.86742985,0.641999,0.8209995,0.66107905,0.8305395
14882,0.79614806,0.89807403,0.7814387,0.89071935,0.7341439,0.867072,0.68678176,0.8433909,0.7729677,0.88648385,0.71059513,0.85529757,0.67703104,0.8385155,0.7711533,0.8855766,0.72190464,0.8609523,0.7261854,0.86309266
14890,0.7544161,0.87720805,0.6837343,0.84186715,0.6973251,0.84866256,0.6099637,0.8049818,0.68867505,0.8443375,0.7302103,0.86510515,0.6338341,0.81691706,0.7299206,0.8649603,0.6610193,0.83050966,0.69796866,0.84898436
14906,0.5936514,0.7968257,0.5666981,0.78334904,0.54168427,0.77084213,0.5988232,0.7994116,0.543224,0.771612,0.48073035,0.74036515,0.51307076,0.7565354,0.54066664,0.7703333,0.56589913,0.78294957,0.52107954,0.76053977
14907,0.6213105,0.81065524,0.6882591,0.84412956,0.5681398,0.7840699,0.5540029,0.77700144,0.67719996,0.8386,0.6194675,0.80973375,0.6591316,0.82956576,0.6922602,0.84613013,0.64780176,0.8239009,0.6405965,0.82029825
14914,0.6413901,0.82069504,0.53097796,0.765489,0.5303135,0.76515675,0.5118045,0.7559023,0.55113083,0.7755654,0.52738845,0.7636942,0.41102773,0.70551383,0.54026043,0.7701302,0.4927181,0.74635905,0.44196647,0.72098327
14916,0.6712656,0.8356328,0.73420537,0.8671027,0.66386724,0.8319336,0.66036546,0.83018273,0.6633894,0.8316947,0.5820551,0.79102755,0.63403845,0.8170192,0.6785636,0.8392818,0.66919774,0.8345989,0.63804746,0.8190237
14930,0.7632123,0.88160616,0.68186545,0.8409327,0.7116583,0.8558291,0.59825253,0.79912627,0.73339534,0.86669767,0.778116,0.889058,0.683434,0.841717,0.7398654,0.8699327,0.69321764,0.8466088,0.7261672,0.8630836
14932,0.6556056,0.8278028,0.6409553,0.82047766,0.6111834,0.8055917,0.5327139,0.76635695,0.62558234,0.81279117,0.6536422,0.8268211,0.6486517,0.82432586,0.6405054,0.82025266,0.6975202,0.8487601,0.6808982,0.8404491
14939,0.65798336,0.82899165,0.62894773,0.81447387,0.6543375,0.82716876,0.5419303,0.77096516,0.6553144,0.8276572,0.7117403,0.8558701,0.66840565,0.8342028,0.66882944,0.8344147,0.65491915,0.8274596,0.7047082,0.8523541
14947,0.6701369,0.83506846,0.63783765,0.8189188,0.6356278,0.8178139,0.55700743,0.7785037,0.62883043,0.8144152,0.6689558,0.8344779,0.59976614,0.79988307,0.65044963,0.8252248,0.64536095,0.8226805,0.6434592,0.8217296
15180,0.71294445,0.85647225,0.68972015,0.8448601,0.70669085,0.8533454,0.62985146,0.81492573,0.64955497,0.8247775,0.6934529,0.8467264,0.6183839,0.80919194,0.6408262,0.8204131,0.6675791,0.8337896,0.6713873,0.83569366
15240,0.60267186,0.80133593,0.61255896,0.8062795,0.5619254,0.7809627,0.5384726,0.7692363,0.62608695,0.8130435,0.615129,0.8075645,0.6391042,0.81955206,0.6234564,0.81172824,0.59244555,0.7962228,0.6687612,0.8343806
15339,0.6802932,0.8401466,0.774196,0.887098,0.67282313,0.8364116,0.6132032,0.80660164,0.66025007,0.83012503,0.60863805,0.804319,0.61253476,0.8062674,0.7204838,0.8602419,0.6091416,0.8045708,0.61776537,0.8088827
15419,0.77485114,0.88742554,0.7068164,0.8534082,0.7170546,0.8585273,0.64320076,0.8216004,0.6997069,0.84985346,0.6952737,0.8476368,0.6569613,0.82848066,0.7052438,0.8526219,0.6404562,0.8202281,0.6993824,0.8496912
15425,0.74771076,0.87385535,0.69660914,0.84830457,0.6317111,0.81585556,0.63826364,0.81913185,0.7261213,0.86306065,0.72426426,0.86213213,0.7390902,0.8695451,0.722913,0.8614565,0.6999311,0.8499656,0.75388116,0.8769406
15426,0.7894386,0.8947193,0.76759326,0.88379663,0.69330317,0.84665155,0.6473218,0.8236609,0.7093067,0.85465336,0.67957217,0.83978605,0.64422065,0.8221103,0.72858024,0.8642901,0.69186544,0.8459327,0.6766584,0.8383292
15474,0.7089641,0.85448205,0.7200979,0.86004895,0.65746295,0.8287315,0.63249743,0.8162487,0.6883801,0.84419006,0.6733126,0.83665633,0.67382324,0.8369116,0.69145936,0.8457297,0.6766486,0.8383243,0.69883,0.849415
15519,0.7457007,0.87285036,0.7477283,0.8738642,0.6797209,0.83986044,0.6311306,0.8155653,0.74275297,0.8713765,0.7204023,0.8602011,0.7377763,0.86888814,0.7405057,0.87025285,0.7066364,0.8533182,0.73730785,0.8686539
15524,0.62534976,0.8126749,0.63047385,0.8152369,0.5789098,0.78945494,0.57947785,0.7897389,0.57903504,0.7895175,0.6021571,0.80107856,0.5677229,0.78386146,0.6131387,0.80656934,0.62347555,0.8117378,0.6460438,0.8230219
15589,0.7237334,0.8618667,0.66690505,0.8334525,0.681926,0.840963,0.6261499,0.81307495,0.6488082,0.8244041,0.6247906,0.81239533,0.5960536,0.7980268,0.6477959,0.82389796,0.6548022,0.8274011,0.6565901,0.82829505
15679,0.4928311,0.74641556,0.5058167,0.75290835,0.4218591,0.7109295,0.51712155,0.7585608,0.510869,0.7554345,0.50997376,0.7549869,0.5836854,0.7918427,0.5049642,0.75248206,0.5671179,0.78355896,0.56806546,0.7840327
15743,0.693283,0.84664154,0.7252127,0.86260635,0.61450434,0.80725217,0.5882343,0.79411715,0.6846888,0.8423444,0.6234195,0.81170976,0.68380713,0.84190357,0.66147286,0.8307364,0.6610558,0.8305279,0.6686918,0.83434594
16036,0.75398695,0.8769935,0.7028389,0.85141945,0.6505183,0.82525915,0.6878661,0.84393305,0.6871303,0.8435651,0.6363114,0.8181557,0.62694067,0.81347036,0.6879223,0.8439611,0.6440904,0.8220452,0.65481263,0.8274063
16039,0.70060426,0.8503021,0.6758835,0.83794177,0.67578024,0.83789015,0.7031952,0.8515976,0.58805615,0.79402804,0.5555628,0.77778137,0.5196121,0.75980604,0.6582381,0.8291191,0.6264074,0.8132037,0.5557467,0.77787334
16064,0.8151061,0.9075531,0.81527424,0.9076371,0.7411163,0.87055814,0.75900334,0.8795017,0.7925739,0.89628696,0.71847445,0.8592372,0.71630573,0.85815287,0.80246353,0.90123177,0.7416941,0.87084705,0.74680245,0.8734012
6018,0.70498896,0.8524945,0.655301,0.8276505,0.6244979,0.81224895,0.6658442,0.8329221,0.7029418,0.8514709,0.7849482,0.8924741,0.71737266,0.8586863,0.8025831,0.90129155,0.8044099,0.902205,0.8112255,0.9056127
6021,0.717114,0.858557,0.7106656,0.8553328,0.63390607,0.81695306,0.6737318,0.8368659,0.67526364,0.8376318,0.7355156,0.8677578,0.7321995,0.8660997,0.7571262,0.8785631,0.7814169,0.89070845,0.80306184,0.9015309
6026,0.6063762,0.8031881,0.63152134,0.8157607,0.56041604,0.780208,0.5928567,0.7964283,0.6627693,0.83138466,0.7422856,0.8711428,0.68421507,0.84210753,0.7563305,0.87816525,0.75887764,0.8794388,0.7956799,0.89783996
9479,0.6901598,0.8450799,0.66122055,0.8306103,0.5997102,0.7998551,0.6192691,0.80963457,0.72588646,0.86294323,0.8138164,0.9069082,0.77466327,0.8873316,0.7926786,0.8963393,0.7747822,0.8873911,0.82362247,0.91181123
16980,0.7417764,0.87088823,0.7865144,0.8932572,0.7160913,0.85804564,0.7396045,0.86980224,0.7359655,0.86798275,0.7219406,0.86097026,0.7019383,0.85096914,0.7672725,0.88363624,0.76909775,0.8845489,0.75624585,0.8781229
17014,0.32751793,0.663759,0.440455,0.7202275,0.3176564,0.6588282,0.37588227,0.68794113,0.3818844,0.69094217,0.3200109,0.66000545,0.4254194,0.71270967,0.3986123,0.69930613,0.49802274,0.7490114,0.44063187,0.72031593
18230,0.6804441,0.84022206,0.6822183,0.84110916,0.610463,0.8052315,0.6504841,0.82524204,0.7221012,0.8610506,0.7799529,0.88997644,0.7366264,0.8683132,0.79993033,0.89996517,0.7410952,0.8705476,0.8027077,0.90135384
18348,0.6411637,0.82058185,0.66095626,0.83047813,0.5816293,0.79081464,0.5895077,0.79475385,0.66873956,0.8343698,0.7878705,0.89393526,0.7058943,0.8529471,0.7875871,0.8937936,0.7790853,0.88954264,0.8120165,0.90600824
26715,0.6655169,0.8327584,0.6890576,0.8445288,0.5638956,0.7819478,0.6128274,0.8064137,0.6712866,0.8356433,0.6713711,0.83568555,0.7252604,0.8626302,0.71315217,0.8565761,0.736707,0.8683535,0.71176386,0.8558819
26747,0.8009675,0.9004837,0.73452526,0.8672626,0.65849996,0.82925,0.6680809,0.83404046,0.784433,0.8922165,0.84299195,0.921496,0.7514459,0.87572294,0.8096564,0.9048282,0.72731644,0.8636582,0.79954946,0.89977473
29788,0.59792626,0.7989631,0.5720848,0.7860424,0.5091218,0.7545609,0.5312139,0.76560694,0.64634514,0.82317257,0.75621045,0.8781052,0.7345736,0.8672868,0.7135031,0.85675156,0.7095338,0.8547669,0.7649372,0.8824686
29835,0.6404391,0.8202195,0.6472031,0.82360154,0.52081925,0.7604096,0.5876726,0.7938363,0.6366823,0.81834114,0.7313998,0.8656999,0.7357584,0.8678792,0.71700823,0.8585041,0.71235824,0.8561791,0.77351207,0.88675606
30606,0.59400177,0.7970009,0.55064595,0.775323,0.55221164,0.7761058,0.5519668,0.7759834,0.6148571,0.80742854,0.7519065,0.87595326,0.6464524,0.8232262,0.65482306,0.82741153,0.7388195,0.86940974,0.7477641,0.87388206
30845,0.6921294,0.8460647,0.67213625,0.83606815,0.6173525,0.80867624,0.676233,0.8381165,0.7205518,0.86027586,0.81114197,0.905571,0.7464968,0.8732484,0.8225713,0.91128564,0.8119372,0.9059686,0.82905257,0.9145263
32072,0.74391687,0.87195843,0.70751965,0.8537598,0.69133854,0.84566927,0.65774614,0.82887304,0.71634257,0.8581713,0.8062643,0.90313214,0.72384965,0.8619248,0.8095381,0.90476906,0.7833459,0.89167297,0.8010504,0.9005252
46443,0.6792301,0.83961505,0.72451395,0.862257,0.6267435,0.8133718,0.6418179,0.82090896,0.6834382,0.8417191,0.7305269,0.86526346,0.7140045,0.85700226,0.7469288,0.8734644,0.7457595,0.87287974,0.7779994,0.8889997
46506,0.5133673,0.75668365,0.55880266,0.7794013,0.50911355,0.7545568,0.4949772,0.7474886,0.5590857,0.77954286,0.608531,0.8042655,0.55376494,0.77688247,0.64757144,0.8237857,0.6862038,0.84310186,0.6521471,0.8260735
50300,0.71345145,0.8567257,0.7063425,0.8531712,0.6643224,0.8321612,0.65083325,0.8254166,0.72345126,0.8617256,0.7545426,0.8772713,0.70635974,0.8531799,0.7653822,0.8826911,0.7525543,0.87627715,0.7903733,0.89518666
51419,0.69199586,0.8459979,0.70582414,0.85291207,0.6213352,0.81066763,0.63932323,0.8196616,0.6695397,0.83476985,0.7328604,0.86643016,0.74544543,0.87272274,0.7593105,0.87965524,0.75849676,0.8792484,0.803933,0.9019665
53971,0.6868068,0.8434034,0.6704217,0.83521086,0.5855662,0.79278314,0.6199496,0.8099748,0.7410464,0.8705232,0.7620976,0.8810488,0.7881001,0.89405006,0.75751543,0.8787577,0.7584549,0.87922746,0.7826618,0.8913309
53972,0.6641616,0.83208084,0.6391134,0.8195567,0.5832025,0.79160124,0.60133827,0.80066913,0.68596005,0.84298,0.74423003,0.872115,0.6866061,0.8433031,0.7416365,0.87081826,0.7380322,0.8690161,0.74978685,0.8748934
53973,0.7081121,0.85405606,0.6772604,0.8386302,0.6396198,0.8198099,0.6370095,0.81850475,0.69776976,0.8488849,0.8137866,0.9068933,0.76367164,0.8818358,0.814417,0.9072085,0.8079969,0.9039985,0.8429315,0.92146575
53974,0.6550128,0.8275064,0.629785,0.81489253,0.5220952,0.7610476,0.599007,0.7995035,0.66700625,0.8335031,0.715395,0.8576975,0.7579559,0.87897795,0.71100974,0.8555049,0.7268435,0.86342174,0.75717676,0.8785884
53975,0.6761763,0.83808815,0.6341611,0.81708056,0.6247542,0.8123771,0.621333,0.8106665,0.6799675,0.83998376,0.81383806,0.906919,0.7225772,0.8612886,0.746066,0.873033,0.79252106,0.8962605,0.8227548,0.91137743
53976,0.51760197,0.758801,0.4905542,0.7452771,0.47162396,0.73581195,0.45139378,0.7256969,0.5203317,0.7601658,0.6420742,0.8210371,0.632602,0.816301,0.57728845,0.7886442,0.6311855,0.81559277,0.6449578,0.8224789
53977,0.6729038,0.8364519,0.6143731,0.80718654,0.5706645,0.78533226,0.59055233,0.79527617,0.6769754,0.83848774,0.7553998,0.8776999,0.7122524,0.8561262,0.73730695,0.8686535,0.73848426,0.86924213,0.74885976,0.8744299
53978,0.63973606,0.819868,0.6202954,0.8101477,0.606042,0.803021,0.56569266,0.78284633,0.70589435,0.8529472,0.7829349,0.89146745,0.7152662,0.8576331,0.7505672,0.8752836,0.7477964,0.8738982,0.8034365,0.90171826
53979,0.71623087,0.85811543,0.67414737,0.8370737,0.6521146,0.8260573,0.61529934,0.8076497,0.75252056,0.8762603,0.8075607,0.90378034,0.71928346,0.85964173,0.7972448,0.8986224,0.75256854,0.87628424,0.7846147,0.89230734
53981,0.72645485,0.8632274,0.6923103,0.84615517,0.6266402,0.8133201,0.626202,0.813101,0.7579019,0.87895095,0.85988116,0.9299406,0.8050587,0.90252936,0.8066628,0.9033314,0.8172443,0.90862215,0.8755455,0.93777275
54796,0.6662856,0.83314276,0.6629084,0.83145416,0.57434976,0.7871749,0.64142,0.82071,0.6330229,0.81651145,0.69902456,0.8495123,0.6985017,0.84925085,0.7575231,0.87876153,0.7518159,0.87590796,0.7507336,0.8753668
54797,0.74889004,0.874445,0.71122134,0.85561067,0.692525,0.8462625,0.66382134,0.83191067,0.76757205,0.883786,0.8573786,0.9286893,0.74000466,0.8700023,0.8328671,0.9164336,0.7874882,0.8937441,0.82075405,0.910377
54798,0.67060137,0.8353007,0.71149886,0.8557494,0.6262728,0.8131364,0.63203263,0.8160163,0.6990272,0.8495136,0.7338739,0.8669369,0.7300079,0.86500394,0.73978966,0.86989486,0.8023685,0.90118426,0.76786214,0.88393104
54799,0.60135496,0.8006775,0.6121768,0.8060884,0.5023731,0.75118655,0.58486617,0.7924331,0.60827863,0.8041393,0.68538713,0.84269357,0.6932095,0.84660476,0.6976485,0.84882426,0.70029116,0.8501456,0.7236894,0.86184466
54800,0.60039437,0.8001972,0.65256643,0.8262832,0.54756117,0.7737806,0.57564855,0.7878243,0.6212304,0.8106152,0.64086545,0.8204327,0.71304375,0.85652184,0.6825798,0.8412899,0.6769946,0.8384973,0.67557967,0.83778983
56453,0.5829303,0.79146516,0.6022507,0.80112535,0.5062135,0.7531067,0.5675224,0.7837612,0.5628104,0.7814052,0.55830145,0.7791507,0.6175274,0.80876374,0.582152,0.791076,0.6538863,0.82694316,0.6088759,0.80443794
56528,0.5720528,0.78602636,0.53465146,0.76732576,0.4592305,0.7296153,0.5284122,0.7642061,0.5819057,0.79095286,0.6592932,0.8296466,0.6282902,0.8141451,0.62104535,0.8105227,0.65902126,0.8295106,0.6581748,0.8290874
56542,0.71146,0.85573,0.69847596,0.849238,0.6028694,0.8014347,0.63009536,0.8150477,0.7414461,0.870723,0.80575883,0.9028794,0.7621764,0.8810882,0.8045077,0.90225387,0.7742121,0.88710606,0.8038701,0.90193504
56543,0.67807275,0.83903635,0.65091836,0.8254592,0.59131736,0.7956587,0.5947609,0.79738045,0.68795276,0.8439764,0.77032405,0.885162,0.7510476,0.8755238,0.7729827,0.88649136,0.7573693,0.87868464,0.76886016,0.88443005
56544,0.65137446,0.8256872,0.6474418,0.82372093,0.5885125,0.7942562,0.61733973,0.80866987,0.67434937,0.83717465,0.72654855,0.8632743,0.72995174,0.86497587,0.6946514,0.8473257,0.70471215,0.8523561,0.7636604,0.8818302
56545,0.50222,0.75110996,0.57686275,0.7884314,0.45791173,0.72895586,0.50528145,0.7526407,0.463435,0.73171747,0.46216118,0.7310806,0.5042751,0.75213754,0.5795555,0.78977776,0.5747273,0.78736365,0.51750714,0.75875354
56618,0.7068596,0.8534298,0.7197288,0.8598644,0.6142052,0.80710256,0.6625072,0.8312536,0.6994809,0.84974045,0.77508914,0.8875446,0.7523245,0.8761623,0.8134424,0.90672123,0.80298376,0.9014919,0.816622,0.908311
56619,0.5861908,0.7930954,0.6007427,0.80037135,0.5141845,0.75709224,0.5585129,0.77925646,0.6226836,0.81134176,0.7119373,0.85596865,0.72332066,0.86166036,0.6792084,0.8396042,0.7209251,0.86046255,0.74539745,0.8726987
56629,0.74939823,0.8746991,0.71391416,0.8569571,0.63759327,0.81879663,0.6880934,0.8440467,0.67470914,0.83735454,0.75295174,0.8764759,0.7003062,0.8501531,0.7752669,0.88763344,0.74893045,0.8744652,0.7712463,0.88562316
56630,0.7082282,0.85411406,0.69404215,0.8470211,0.6054121,0.80270606,0.63744247,0.81872123,0.6962395,0.84811974,0.78580666,0.8929033,0.75749063,0.8787453,0.7898554,0.89492774,0.76730365,0.88365185,0.8197226,0.9098613
56631,0.5327164,0.7663582,0.54307973,0.77153987,0.44561088,0.72280544,0.5084605,0.75423026,0.550431,0.7752155,0.6422794,0.8211397,0.6115286,0.8057643,0.61226314,0.8061316,0.6612285,0.8306142,0.7118821,0.85594106
56632,0.64671147,0.82335573,0.662669,0.8313345,0.54060507,0.77030253,0.583634,0.791817,0.66895044,0.8344752,0.7551522,0.8775761,0.75615597,0.878078,0.7555274,0.8777637,0.734522,0.867261,0.7933047,0.89665234
56633,0.60714996,0.803575,0.5621449,0.78107244,0.5508463,0.77542317,0.5493646,0.7746823,0.5517756,0.7758878,0.6559813,0.82799065,0.58641976,0.7932099,0.65290964,0.8264548,0.6516032,0.8258016,0.6433327,0.82166636
56634,0.69865227,0.84932613,0.69839454,0.84919727,0.6041095,0.80205476,0.62327635,0.8116382,0.72805727,0.86402863,0.80127263,0.9006363,0.77352333,0.88676167,0.7882928,0.89414644,0.8148954,0.9074477,0.82659936,0.9132997
56635,0.63716424,0.8185821,0.6723343,0.83616716,0.6136215,0.80681074,0.595973,0.7979865,0.6824963,0.84124815,0.74877083,0.8743854,0.7269458,0.86347294,0.76859355,0.8842968,0.7739854,0.8869927,0.8101615,0.90508074
56637,0.6755885,0.83779424,0.6590445,0.82952225,0.57521105,0.7876055,0.6039237,0.80196184,0.71981657,0.8599083,0.80305684,0.9015284,0.75842667,0.87921333,0.77612686,0.88806343,0.7370091,0.8685045,0.7978137,0.8989068
56638,0.6373826,0.8186913,0.63651204,0.818256,0.55852413,0.77926207,0.58021927,0.79010963,0.67071116,0.8353556,0.7164892,0.8582446,0.76213205,0.881066,0.74292743,0.8714637,0.71353406,0.85676706,0.7496048,0.8748024
56639,0.46153754,0.7307688,0.4991951,0.74959755,0.4482279,0.72411394,0.4515378,0.7257689,0.5060464,0.7530232,0.58182716,0.7909136,0.6212726,0.8106363,0.5684677,0.7842338,0.6389622,0.81948113,0.64874774,0.82437384
56641,0.583038,0.791519,0.5768644,0.78843224,0.52202106,0.7610105,0.55758446,0.77879226,0.6221767,0.8110883,0.7031554,0.8515777,0.71996546,0.8599827,0.65936196,0.829681,0.6920154,0.8460077,0.732797,0.8663985
56642,0.64506423,0.8225321,0.6288043,0.81440216,0.5592438,0.7796219,0.5578741,0.77893704,0.6386214,0.81931067,0.7178893,0.85894465,0.7350148,0.8675074,0.6947194,0.84735966,0.7456416,0.8728208,0.74443054,0.8722153
56643,0.7101677,0.8550838,0.6976508,0.8488254,0.627036,0.813518,0.64717907,0.82358956,0.6928761,0.84643805,0.72647595,0.863238,0.6961723,0.8480861,0.7593107,0.87965536,0.74908006,0.87454003,0.7557242,0.8778621
56644,0.6149473,0.80747366,0.6003586,0.8001793,0.53375137,0.7668757,0.56692487,0.7834624,0.5993181,0.799659,0.6605098,0.8302549,0.6800937,0.8400469,0.6516675,0.82583374,0.68681467,0.84340733,0.7088171,0.85440856
56645,0.63508606,0.817543,0.66400516,0.8320026,0.56008,0.78004,0.6145967,0.80729836,0.59714866,0.7985743,0.694432,0.847216,0.67666185,0.8383309,0.7135458,0.8567729,0.74806774,0.87403387,0.75371766,0.87685883
56646,0.5110376,0.7555188,0.5394086,0.76970434,0.45337188,0.72668594,0.5435632,0.77178156,0.5244014,0.7622007,0.5830484,0.7915242,0.6037129,0.80185646,0.5816879,0.79084396,0.6597532,0.8298766,0.6381055,0.81905276
56647,0.6374512,0.8187256,0.6754474,0.83772373,0.55247384,0.7762369,0.61526537,0.8076327,0.6726841,0.83634204,0.71474534,0.85737264,0.73379433,0.86689717,0.71836424,0.8591821,0.73151076,0.8657554,0.7638295,0.88191473
56648,0.6874062,0.8437031,0.67341506,0.83670753,0.6117426,0.8058713,0.6582201,0.82911,0.6974404,0.8487202,0.73333585,0.8666679,0.7392262,0.8696131,0.7442561,0.872128,0.73104197,0.86552095,0.7621136,0.8810568
56649,0.63730395,0.818652,0.65090364,0.82545185,0.5436145,0.77180725,0.57375187,0.78687596,0.62172645,0.81086326,0.6566574,0.8283287,0.6330714,0.8165357,0.65888137,0.8294407,0.7014129,0.85070646,0.67611027,0.83805513
56650,0.6497192,0.8248596,0.6270026,0.8135013,0.5829591,0.7914796,0.55788785,0.7789439,0.6829982,0.8414991,0.80553883,0.90276945,0.7639239,0.88196194,0.7564078,0.87820387,0.7810341,0.89051706,0.8337618,0.9168809
56651,0.6878886,0.8439443,0.66451085,0.8322554,0.63214344,0.81607175,0.6170484,0.8085242,0.7403962,0.87019813,0.7803941,0.89019704,0.7719717,0.88598585,0.7775947,0.88879734,0.75805354,0.8790268,0.8151547,0.90757734
56652,0.72436076,0.86218035,0.72285175,0.8614259,0.62104034,0.8105202,0.6629552,0.83147764,0.7519423,0.87597114,0.7788845,0.8894422,0.7966913,0.89834565,0.79637444,0.8981872,0.78013515,0.8900676,0.81856656,0.9092833
56653,0.6796378,0.8398189,0.67793596,0.838968,0.62319946,0.81159973,0.6166197,0.80830985,0.71901715,0.8595086,0.7607908,0.8803954,0.75293374,0.8764669,0.7898433,0.89492166,0.7676975,0.8838488,0.79177886,0.8958894
