Unnamed: 0,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_doordash_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_doordash_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_apple_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_apple_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_samsara_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_samsara_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_yelp_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_yelp_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_match_pm_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_match_pm_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_i2c_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_i2c_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_adobe_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_adobe_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_amazon_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_amazon_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_rowan_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_rowan_ux_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_google_ux_Raw_Score,Modified_meta-llama/llama-3.3-70b-instruct:free_of_Modified_meta-llama/llama-3.3-70b-instruct:free_of_resume_Modelmeta-llama/llama-3.3-70b-instruct:free_Modelmeta-llama/llama-3.3-70b-instruct:free_google_ux_Score
98311,0.68707037,0.8435352,0.6963764,0.84818816,0.6048274,0.8024137,0.65389585,0.8269479,0.7118679,0.85593396,0.7488071,0.87440354,0.76016176,0.8800809,0.7400005,0.87000024,0.7853156,0.89265776,0.8159448,0.9079724
98312,0.7108681,0.85543406,0.72845495,0.8642275,0.6459203,0.82296014,0.6835016,0.8417508,0.7736248,0.8868124,0.79623294,0.89811647,0.8132566,0.9066283,0.82732415,0.9136621,0.77809113,0.8890456,0.84118307,0.92059153
98313,0.6628227,0.83141136,0.68971455,0.8448573,0.638761,0.8193805,0.6439071,0.82195354,0.70080554,0.8504028,0.8085153,0.90425766,0.6934804,0.8467402,0.8172518,0.9086259,0.7825241,0.89126205,0.8175927,0.9087963
98314,0.747916,0.873958,0.7201359,0.86006796,0.66989756,0.8349488,0.7154628,0.8577314,0.76619303,0.8830965,0.8307909,0.91539544,0.7277399,0.8638699,0.8265201,0.91326004,0.7809454,0.8904727,0.80501723,0.9025086
98315,0.65845644,0.8292282,0.7030927,0.85154635,0.64067537,0.82033765,0.6645986,0.8322993,0.6949065,0.84745324,0.77400535,0.8870027,0.7203712,0.8601856,0.7647406,0.8823703,0.7950828,0.8975414,0.77355427,0.88677716
98316,0.794855,0.8974275,0.74938047,0.87469023,0.71558464,0.8577923,0.679936,0.83996797,0.7913601,0.89568007,0.8730805,0.93654025,0.7713181,0.88565904,0.8490336,0.9245168,0.78746295,0.8937315,0.8458164,0.9229082
98317,0.6600133,0.83000666,0.67064464,0.8353223,0.6015221,0.80076104,0.60675156,0.8033758,0.73706514,0.86853254,0.81406844,0.9070342,0.80605924,0.9030296,0.77610123,0.8880506,0.7790891,0.88954455,0.83768666,0.9188433
98318,0.7452867,0.87264335,0.69753474,0.8487674,0.672335,0.8361675,0.7075219,0.85376096,0.7431716,0.8715858,0.8235247,0.91176236,0.748533,0.8742665,0.80734456,0.9036723,0.7922753,0.89613765,0.8370166,0.9185083
98319,0.65803236,0.8290162,0.64268494,0.82134247,0.60780966,0.80390483,0.6877091,0.84385455,0.6407057,0.82035285,0.75082904,0.8754145,0.6735971,0.83679855,0.75225866,0.8761293,0.7622472,0.8811236,0.75400144,0.8770007
98320,0.6900598,0.8450299,0.6548866,0.8274433,0.6440301,0.82201505,0.6250999,0.81254995,0.71617824,0.8580891,0.8359127,0.91795635,0.7096181,0.85480905,0.8106028,0.9053014,0.7628514,0.88142574,0.7958153,0.8979076
98321,0.68282986,0.8414149,0.621526,0.810763,0.6201421,0.81007105,0.66874886,0.8343744,0.6425286,0.82126427,0.75671005,0.878355,0.62960577,0.8148029,0.7041825,0.85209125,0.75897545,0.87948775,0.7434292,0.8717146
98322,0.7253406,0.8626703,0.7120604,0.8560302,0.63326275,0.8166314,0.6362995,0.81814975,0.74663854,0.87331927,0.83241916,0.9162096,0.74724066,0.87362033,0.8103603,0.90518016,0.79356885,0.8967844,0.8301735,0.91508675
98323,0.65810037,0.8290502,0.64882624,0.8244131,0.5540283,0.77701414,0.5727638,0.7863819,0.68688935,0.8434447,0.74306405,0.871532,0.7080114,0.8540057,0.7570306,0.8785153,0.69934225,0.8496711,0.72077835,0.8603892
98324,0.67205215,0.8360261,0.6821483,0.8410741,0.6122328,0.8061164,0.6801859,0.84009296,0.6584447,0.8292223,0.73192525,0.8659626,0.7024942,0.8512471,0.75136673,0.87568337,0.78007627,0.89003813,0.7826567,0.89132833
98325,0.69197714,0.8459886,0.68269724,0.84134865,0.63534796,0.817674,0.64830303,0.8241515,0.73374736,0.8668737,0.8259952,0.9129976,0.76795006,0.883975,0.8512945,0.92564726,0.7990693,0.89953464,0.85417604,0.927088
98326,0.56424314,0.78212154,0.58263165,0.7913158,0.49304804,0.74652404,0.55304265,0.7765213,0.55013764,0.7750688,0.66122615,0.8306131,0.6044615,0.8022307,0.67462754,0.8373138,0.7371328,0.8685664,0.68294585,0.8414729
98327,0.56435454,0.78217727,0.6360724,0.8180362,0.55425537,0.7771277,0.57377833,0.7868892,0.5891365,0.79456824,0.62627506,0.81313753,0.6220895,0.81104475,0.6700077,0.83500385,0.7116437,0.85582185,0.6806033,0.84030163
98328,0.7024975,0.85124874,0.6419122,0.8209561,0.6136745,0.80683726,0.71455145,0.8572757,0.7133672,0.8566836,0.7602182,0.8801091,0.70333904,0.85166955,0.77930224,0.8896511,0.76052403,0.880262,0.77870977,0.8893549
98329,0.63248414,0.8162421,0.6267878,0.8133939,0.56885946,0.7844297,0.6357328,0.81786644,0.6301346,0.8150673,0.7108211,0.8554106,0.68796635,0.8439832,0.73632014,0.86816007,0.75053823,0.8752691,0.75586,0.87793
98330,0.6321056,0.8160528,0.6531923,0.82659614,0.5782049,0.78910244,0.63753194,0.818766,0.64104414,0.82052207,0.6836801,0.84184,0.6739736,0.8369868,0.7082536,0.8541268,0.73800427,0.8690021,0.72579765,0.8628988
98331,0.61463857,0.8073193,0.590331,0.79516554,0.61789775,0.8089489,0.64945924,0.8247296,0.5902326,0.7951163,0.671169,0.8355845,0.54528,0.77264,0.6719239,0.83596194,0.7057911,0.85289556,0.6294254,0.8147127
98332,0.5753633,0.78768164,0.58618724,0.7930936,0.5326299,0.766315,0.58650327,0.79325163,0.61823463,0.8091173,0.6823028,0.84115136,0.68090165,0.8404508,0.71153253,0.8557663,0.69930226,0.8496511,0.7063685,0.8531842
98333,0.6037557,0.80187786,0.57037,0.785185,0.5679107,0.78395534,0.5480938,0.7740469,0.57974744,0.7898737,0.72608775,0.8630439,0.677632,0.838816,0.64779353,0.82389677,0.7368964,0.8684482,0.7515769,0.87578845
98334,0.6160496,0.80802476,0.6518189,0.82590944,0.63191974,0.8159599,0.5891936,0.7945968,0.5947698,0.79738486,0.59630966,0.79815483,0.5149014,0.7574507,0.6392983,0.81964916,0.5990455,0.79952276,0.5959612,0.7979806
98335,0.71363664,0.8568183,0.7071947,0.85359734,0.6461427,0.82307136,0.72429436,0.8621472,0.70530033,0.85265017,0.7861922,0.8930961,0.71468425,0.8573421,0.81616235,0.9080812,0.7680303,0.88401514,0.7999234,0.8999617
98336,0.5715622,0.7857811,0.548167,0.7740835,0.548511,0.7742555,0.5599984,0.7799992,0.5675899,0.78379494,0.6641376,0.8320688,0.50845325,0.7542266,0.66039205,0.830196,0.61186945,0.8059347,0.5917531,0.79587656
98337,0.50259376,0.7512969,0.46563467,0.73281735,0.42077938,0.7103897,0.511094,0.755547,0.5179156,0.7589578,0.5752113,0.78760564,0.59003466,0.79501736,0.5151301,0.757565,0.62217975,0.8110899,0.60142034,0.8007102
98338,0.59739685,0.7986984,0.642003,0.8210015,0.57242215,0.7862111,0.58627653,0.79313827,0.5752896,0.7876448,0.5110599,0.75552994,0.50478363,0.7523918,0.61518747,0.8075937,0.62620175,0.8131009,0.54387337,0.77193666
98339,0.52638805,0.763194,0.52866703,0.7643335,0.514068,0.757034,0.50472164,0.7523608,0.55488837,0.7774442,0.72345096,0.86172545,0.656005,0.8280025,0.6620477,0.8310238,0.73556256,0.8677813,0.77107304,0.88553655
98340,0.6591254,0.82956266,0.59782624,0.7989131,0.57000214,0.78500104,0.6011613,0.8005806,0.66419077,0.8320954,0.81029934,0.9051497,0.75330627,0.87665313,0.7232331,0.86161655,0.76425445,0.8821272,0.8183445,0.90917224
98341,0.6908422,0.8454211,0.6942799,0.84713995,0.65140235,0.8257012,0.67221254,0.8361063,0.68011975,0.8400599,0.7859204,0.8929602,0.7121271,0.85606354,0.7944941,0.8972471,0.8051285,0.9025643,0.80890197,0.904451
98342,0.7417619,0.87088096,0.67092097,0.8354605,0.6761533,0.83807665,0.666286,0.833143,0.7032102,0.85160506,0.7314391,0.86571956,0.67205685,0.83602846,0.75750023,0.8787501,0.76274216,0.8813711,0.7808515,0.89042574
98343,0.47909102,0.7395455,0.49209517,0.7460476,0.44379902,0.7218995,0.49056244,0.7452812,0.5102285,0.75511426,0.5928974,0.7964487,0.5525504,0.77627516,0.59232503,0.7961625,0.6582054,0.8291027,0.64394414,0.8219721
98344,0.7625774,0.8812887,0.7230581,0.86152905,0.68647075,0.8432354,0.7225585,0.86127925,0.7304484,0.86522424,0.80808496,0.9040425,0.73993087,0.86996543,0.8153386,0.9076693,0.78821623,0.8941081,0.829851,0.91492546
98345,0.69007075,0.8450354,0.6645375,0.8322687,0.62855715,0.8142786,0.5978695,0.79893476,0.71235895,0.8561795,0.83443224,0.9172161,0.7266034,0.8633017,0.7723358,0.8861679,0.7429215,0.87146074,0.8246918,0.9123459
98346,0.58198595,0.790993,0.578989,0.7894945,0.5536945,0.77684724,0.58073604,0.790368,0.62736857,0.8136843,0.7076466,0.8538233,0.65098774,0.8254939,0.7286872,0.86434364,0.712057,0.8560285,0.7141667,0.8570833
98347,0.60748196,0.803741,0.6050744,0.8025372,0.59701407,0.79850703,0.57558453,0.78779227,0.5845415,0.7922708,0.6932516,0.8466258,0.6355982,0.8177991,0.6663637,0.83318186,0.7456932,0.8728466,0.7165611,0.85828054
98348,0.45693323,0.72846663,0.4830558,0.7415279,0.45142365,0.7257118,0.5232575,0.76162875,0.49381143,0.7469057,0.548558,0.774279,0.52492917,0.7624646,0.55129385,0.7756469,0.6435787,0.8217894,0.5937252,0.7968626
98349,0.69992614,0.84996307,0.677486,0.838743,0.6126622,0.8063311,0.62485373,0.81242687,0.6632646,0.83163226,0.758732,0.87936604,0.6557019,0.82785094,0.77794975,0.8889749,0.7674284,0.8837142,0.7509366,0.8754683
98350,0.664011,0.8320055,0.6439141,0.82195705,0.62624454,0.8131223,0.66837454,0.83418727,0.67560303,0.8378015,0.7735068,0.88675344,0.66331494,0.83165747,0.77675825,0.8883791,0.7844397,0.89221984,0.7990694,0.8995347
98351,0.57048005,0.78524005,0.6148951,0.80744755,0.5615159,0.78075796,0.5651645,0.7825823,0.6382979,0.81914896,0.6700637,0.83503187,0.68379676,0.8418984,0.65692914,0.82846457,0.730569,0.8652845,0.71332586,0.8566629
98352,0.55720574,0.77860284,0.56488305,0.7824415,0.5552399,0.77761996,0.5660866,0.78304327,0.58416766,0.79208386,0.69777304,0.8488865,0.667258,0.833629,0.7152622,0.8576311,0.7544684,0.8772342,0.75940096,0.8797005
98353,0.4562447,0.72812235,0.47116405,0.735582,0.41755438,0.7087772,0.4347586,0.71737933,0.49175924,0.74587965,0.5912577,0.79562885,0.61678696,0.8083935,0.55788994,0.77894497,0.6279013,0.81395066,0.63429034,0.81714517
98354,0.47864884,0.73932445,0.56600213,0.78300107,0.5253707,0.76268536,0.4947952,0.7473976,0.5068805,0.75344026,0.43880168,0.7194008,0.47223836,0.73611915,0.5062305,0.75311524,0.49008277,0.7450414,0.44236088,0.72118044
98355,0.7260835,0.86304176,0.728167,0.8640835,0.68275213,0.84137607,0.69507957,0.8475398,0.71106243,0.8555312,0.7109031,0.8554516,0.68173134,0.8408657,0.7559506,0.87797534,0.7479377,0.87396884,0.7229317,0.8614658
98356,0.5215977,0.7607988,0.58456147,0.79228073,0.47526452,0.7376323,0.50229794,0.75114894,0.57252884,0.7862644,0.58974016,0.7948701,0.6049385,0.80246925,0.6157483,0.80787414,0.6235999,0.81179994,0.5931035,0.79655176
98357,0.55331004,0.776655,0.5959841,0.79799205,0.52823484,0.7641174,0.5105144,0.7552572,0.52469695,0.7623485,0.44812244,0.72406125,0.47875133,0.73937565,0.49462807,0.74731404,0.51653624,0.7582681,0.46953997,0.73477
98358,0.6855288,0.8427644,0.70514977,0.8525749,0.6747241,0.83736205,0.6494051,0.82470256,0.7486278,0.8743139,0.8127275,0.9063637,0.7925433,0.89627165,0.80813766,0.9040688,0.8288064,0.9144032,0.8580679,0.929034
98359,0.60461074,0.80230534,0.5683977,0.7841989,0.54815066,0.7740753,0.52370286,0.76185143,0.6374901,0.818745,0.74460644,0.87230325,0.68368554,0.8418428,0.7015525,0.85077626,0.74918497,0.8745925,0.7621174,0.8810587
98360,0.45007145,0.7250357,0.4944641,0.7472321,0.46474814,0.7323741,0.55904007,0.77952003,0.4024995,0.7012497,0.39710945,0.69855475,0.390911,0.6954555,0.477948,0.738974,0.5389254,0.7694627,0.45983028,0.72991514
98361,0.6800777,0.84003884,0.69832706,0.84916353,0.6374304,0.8187152,0.6925874,0.8462937,0.6705338,0.8352669,0.7054497,0.85272485,0.67983663,0.8399183,0.7931969,0.89659846,0.7812654,0.8906327,0.7835196,0.8917598
98362,0.59784025,0.79892015,0.60308665,0.80154335,0.5751779,0.78758895,0.56640863,0.7832043,0.6662863,0.8331431,0.69457746,0.8472887,0.71758735,0.8587937,0.6884494,0.8442247,0.70941764,0.8547088,0.71513754,0.85756874
98363,0.64008915,0.8200446,0.62999684,0.8149984,0.58934605,0.794673,0.5928184,0.7964092,0.63787484,0.8189374,0.6910926,0.8455463,0.61823684,0.8091184,0.71774554,0.8588728,0.72419554,0.86209774,0.7142426,0.8571213
98364,0.47635555,0.7381778,0.46171576,0.73085785,0.49104857,0.7455243,0.39058602,0.695293,0.46293694,0.73146844,0.54286313,0.77143157,0.4823134,0.7411567,0.56177866,0.78088933,0.5291296,0.7645648,0.53090787,0.76545393
98365,0.60510445,0.8025522,0.6249467,0.81247336,0.5888421,0.7944211,0.5606786,0.7803393,0.6060107,0.80300534,0.6825065,0.8412533,0.6346602,0.8173301,0.71024597,0.855123,0.73414445,0.8670722,0.7364309,0.86821544
98366,0.5513575,0.77567875,0.5888534,0.7944267,0.53409076,0.7670454,0.5041857,0.75209284,0.56242657,0.7812133,0.5417777,0.7708888,0.5318197,0.76590985,0.5965452,0.7982726,0.59697473,0.79848737,0.5535281,0.77676404
98367,0.67691714,0.83845854,0.67749316,0.83874655,0.67447674,0.8372384,0.6317456,0.8158728,0.70067567,0.85033786,0.78553444,0.8927672,0.7055229,0.85276145,0.75473213,0.87736607,0.77273726,0.88636863,0.78729045,0.8936452
98368,0.52679837,0.7633992,0.5781294,0.7890647,0.5105113,0.75525564,0.55147123,0.7757356,0.5296458,0.7648229,0.61336315,0.8066816,0.57345986,0.78672993,0.6121024,0.8060512,0.6658168,0.8329084,0.6269884,0.8134942
98369,0.58467364,0.7923368,0.5857601,0.79288006,0.56275237,0.7813762,0.5689945,0.78449726,0.6644356,0.8322178,0.8138293,0.90691465,0.74647546,0.8732377,0.7696229,0.88481146,0.74234176,0.8711709,0.8439723,0.92198616
98370,0.70693815,0.8534691,0.71166325,0.8558316,0.6388385,0.81941926,0.6873905,0.8436953,0.73158514,0.8657926,0.83610773,0.91805387,0.7862495,0.89312476,0.81927335,0.9096367,0.8402022,0.9201011,0.88699937,0.9434997
98371,0.7028656,0.8514328,0.69724816,0.8486241,0.64320856,0.82160425,0.7268808,0.8634404,0.7216798,0.8608399,0.7787808,0.8893904,0.72707653,0.86353827,0.8138884,0.90694416,0.766193,0.88309646,0.8159616,0.9079808
98372,0.7555947,0.87779737,0.70535445,0.8526772,0.67507505,0.8375375,0.68253183,0.8412659,0.7445334,0.8722667,0.8277582,0.9138791,0.75880617,0.8794031,0.8364171,0.91820854,0.7821525,0.8910762,0.8308188,0.9154094
98373,0.71945155,0.8597258,0.6627712,0.8313856,0.61092407,0.805462,0.70257974,0.85128987,0.6521691,0.82608455,0.7003758,0.8501879,0.59953445,0.79976726,0.7169237,0.85846186,0.71616983,0.8580849,0.69293845,0.8464692
98374,0.7141744,0.8570872,0.6476989,0.82384944,0.6391972,0.81959856,0.6889545,0.84447724,0.7087708,0.8543854,0.787583,0.8937915,0.70366704,0.8518335,0.79486185,0.8974309,0.7709484,0.8854742,0.80398506,0.90199256
98375,0.67954457,0.8397723,0.6816453,0.84082264,0.6866623,0.84333116,0.6522616,0.8261308,0.667096,0.833548,0.76993454,0.88496727,0.6928169,0.8464085,0.74834657,0.8741733,0.8049762,0.9024881,0.8044581,0.9022291
98376,0.73206735,0.8660337,0.68576217,0.8428811,0.63411564,0.81705785,0.6134234,0.8067117,0.73638105,0.8681905,0.8399648,0.91998243,0.7466576,0.8733288,0.7776227,0.88881135,0.7700062,0.8850031,0.81707275,0.9085364
98377,0.6843871,0.84219354,0.6838934,0.8419467,0.64301056,0.8215053,0.6821257,0.84106284,0.7186064,0.85930324,0.7821211,0.8910606,0.7580829,0.87904143,0.81500596,0.907503,0.8306253,0.91531265,0.85439575,0.9271979
98378,0.73354405,0.86677206,0.68680495,0.8434025,0.6321702,0.8160851,0.6566738,0.8283369,0.71133935,0.8556697,0.7993041,0.89965206,0.7377649,0.8688824,0.79131734,0.8956587,0.7535777,0.87678885,0.7905259,0.89526296
98379,0.68743134,0.84371567,0.6472162,0.8236081,0.602834,0.801417,0.63505507,0.81752753,0.68179774,0.8408989,0.8144594,0.90722966,0.7174661,0.85873306,0.7680487,0.8840244,0.74333954,0.87166977,0.8056556,0.9028278
98380,0.65973306,0.8298665,0.63103145,0.81551576,0.58371377,0.7918569,0.6411332,0.8205666,0.69787085,0.8489354,0.8177506,0.9088753,0.7545577,0.87727886,0.77505153,0.8875258,0.7748203,0.88741016,0.8160186,0.9080093
98381,0.6791111,0.83955556,0.6574321,0.82871604,0.6057056,0.8028528,0.61769575,0.8088479,0.65525806,0.827629,0.7797349,0.8898674,0.6862357,0.84311783,0.7767885,0.88839424,0.7480635,0.8740318,0.74897206,0.874486
98382,0.6664252,0.8332126,0.6239686,0.8119843,0.60415006,0.802075,0.6220467,0.81102335,0.69159245,0.8457962,0.796257,0.8981285,0.7341459,0.86707294,0.7869137,0.8934568,0.7716001,0.88580006,0.8209361,0.91046804
98383,0.63746893,0.81873447,0.62850803,0.81425405,0.56894195,0.784471,0.6184044,0.8092022,0.6354016,0.8177008,0.7093512,0.8546756,0.644276,0.822138,0.6945563,0.8472781,0.72286725,0.8614336,0.7100152,0.8550076
98384,0.6437229,0.82186145,0.6024163,0.80120814,0.57348317,0.7867416,0.70590866,0.8529543,0.58985764,0.7949288,0.6377485,0.81887424,0.56715465,0.7835773,0.6939707,0.84698534,0.68358934,0.84179467,0.6559083,0.8279542
98385,0.61420786,0.80710393,0.5859386,0.7929693,0.54485285,0.7724264,0.57675093,0.7883755,0.6167369,0.80836844,0.77587074,0.8879354,0.6844853,0.84224266,0.73622096,0.8681105,0.74464536,0.8723227,0.79486775,0.8974339
98386,0.66379416,0.8318971,0.6860653,0.84303266,0.6444353,0.82221764,0.69843507,0.84921753,0.6853291,0.84266454,0.687013,0.84350646,0.6698565,0.8349283,0.75498,0.87749004,0.757979,0.87898946,0.72872734,0.8643637
98387,0.6521627,0.82608134,0.6931761,0.846588,0.623736,0.811868,0.7029736,0.8514868,0.69163716,0.8458186,0.72872984,0.8643649,0.6847871,0.8423935,0.7378632,0.8689316,0.7058666,0.8529333,0.73958325,0.8697916
98388,0.75033295,0.8751665,0.7270087,0.86350435,0.68563235,0.8428162,0.71853304,0.8592665,0.7465694,0.8732847,0.81639093,0.9081955,0.73819363,0.8690968,0.8067417,0.90337086,0.8061532,0.9030766,0.82973385,0.9148669
98389,0.7124792,0.85623956,0.69228816,0.8461441,0.65737325,0.8286866,0.65883374,0.8294169,0.7395058,0.8697529,0.8208916,0.9104458,0.7418858,0.8709429,0.8076927,0.9038464,0.79369926,0.89684963,0.8238467,0.91192335
98390,0.6179503,0.80897516,0.5749434,0.7874717,0.5529441,0.7764721,0.67378736,0.8368937,0.61315244,0.80657625,0.7099072,0.8549536,0.6220907,0.81104535,0.68723166,0.84361583,0.66819584,0.8340979,0.7077746,0.8538873
98391,0.6247919,0.81239593,0.57677656,0.78838825,0.5727263,0.7863631,0.53949267,0.7697463,0.6731237,0.83656186,0.840386,0.92019296,0.76965195,0.88482594,0.73441756,0.8672088,0.7661228,0.8830614,0.84385645,0.9219282
98392,0.61436796,0.807184,0.61718994,0.80859494,0.57818806,0.78909403,0.6381405,0.8190702,0.60404575,0.8020229,0.6923133,0.84615666,0.6303099,0.8151549,0.74731207,0.87365603,0.74063194,0.87031597,0.7604028,0.8802014
98393,0.5236749,0.7618375,0.5618586,0.7809293,0.4547406,0.7273703,0.52603906,0.76301956,0.5432481,0.7716241,0.64181054,0.82090527,0.60844827,0.80422413,0.6365738,0.8182869,0.674073,0.8370365,0.66840315,0.8342016
98394,0.55251247,0.7762562,0.5692382,0.7846191,0.5246161,0.76230806,0.52832067,0.76416034,0.60230654,0.8011533,0.6818118,0.8409059,0.6684834,0.8342417,0.67781544,0.8389077,0.7160337,0.85801685,0.7326746,0.8663373
98395,0.76842237,0.8842112,0.70169175,0.8508459,0.6699402,0.8349701,0.6377782,0.81888914,0.8034159,0.90170795,0.8881295,0.94406474,0.788048,0.894024,0.8469256,0.9234628,0.77736914,0.8886846,0.8603287,0.93016434
98396,0.59946,0.79973,0.5951309,0.79756546,0.5480229,0.7740115,0.6177806,0.80889034,0.6265167,0.81325835,0.71296656,0.8564833,0.7033286,0.8516643,0.73686075,0.8684304,0.75826395,0.879132,0.7703095,0.8851547
98397,0.6321472,0.8160736,0.6402263,0.8201132,0.59413075,0.7970654,0.5971332,0.7985666,0.6744311,0.83721554,0.7479708,0.8739854,0.7161313,0.85806566,0.7606343,0.88031715,0.78316915,0.8915846,0.8077696,0.90388477
98398,0.7056397,0.85281986,0.6714313,0.83571565,0.629882,0.814941,0.60620034,0.80310017,0.7568663,0.8784331,0.8205298,0.9102649,0.7577188,0.8788594,0.778279,0.88913953,0.7791102,0.8895551,0.81214345,0.9060717
98399,0.4933599,0.74667996,0.49530244,0.7476512,0.45794162,0.7289708,0.45258087,0.72629046,0.5323169,0.76615846,0.5717893,0.78589463,0.5589933,0.77949667,0.576365,0.7881825,0.57888985,0.7894449,0.5649928,0.7824964
98400,0.5604867,0.78024334,0.54930085,0.77465045,0.48182002,0.74091,0.5747483,0.78737414,0.5638246,0.7819123,0.60009956,0.8000498,0.60944545,0.8047227,0.61195827,0.80597913,0.68383944,0.8419197,0.640162,0.820081
98401,0.61734617,0.8086731,0.629892,0.814946,0.5431116,0.7715558,0.5619133,0.7809566,0.58737564,0.7936878,0.6394639,0.81973195,0.60460925,0.8023046,0.7222023,0.86110115,0.6863202,0.8431601,0.6673868,0.8336934
98402,0.7601651,0.88008255,0.72038364,0.8601918,0.68573815,0.84286904,0.6601922,0.8300961,0.76324403,0.881622,0.84520847,0.9226042,0.7624312,0.8812156,0.8005483,0.90027416,0.7879596,0.8939798,0.83463633,0.91731817
1747,0.7120602,0.8560301,0.64014006,0.82007,0.65010417,0.8250521,0.66348106,0.8317405,0.65292203,0.826461,0.71685195,0.858426,0.6528317,0.82641584,0.6942749,0.84713745,0.7293267,0.86466336,0.72523415,0.8626171
1784,0.6426313,0.82131565,0.6371097,0.8185549,0.5641271,0.78206354,0.5756638,0.7878319,0.70388055,0.8519403,0.70104194,0.85052097,0.7430733,0.8715366,0.6927608,0.8463804,0.7386483,0.86932415,0.6921649,0.84608245
