Unnamed: 0,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_doordash_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_doordash_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_apple_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_apple_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_samsara_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_samsara_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_yelp_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_yelp_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_match_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_match_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_i2c_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_i2c_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_adobe_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_adobe_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_amazon_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_amazon_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_rowan_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_rowan_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_google_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_google_ux_Score
98352,0.54170406,0.770852,0.5317789,0.7658894,0.5344688,0.76723444,0.5478376,0.7739188,0.5453265,0.77266324,0.67840815,0.8392041,0.6376538,0.8188269,0.6816895,0.84084475,0.7390604,0.8695302,0.7484079,0.8742039
98353,0.40468952,0.7023448,0.43101543,0.71550775,0.3722918,0.6861459,0.3877775,0.6938888,0.4466077,0.72330385,0.5301341,0.76506704,0.56590325,0.7829516,0.48865426,0.7443271,0.56994617,0.7849731,0.5648401,0.78242004
98354,0.4851129,0.74255645,0.5585564,0.77927816,0.5203629,0.7601814,0.47747916,0.7387396,0.49616992,0.74808496,0.4411331,0.7205666,0.4705051,0.73525256,0.50852776,0.7542639,0.48909944,0.74454975,0.4417485,0.72087425
98355,0.6930027,0.84650135,0.6989182,0.8494591,0.64754033,0.82377017,0.6786835,0.83934176,0.7061966,0.8530983,0.70531094,0.8526555,0.6918766,0.8459383,0.74359703,0.8717985,0.7337245,0.86686224,0.7330333,0.86651665
98356,0.54032123,0.7701606,0.59292305,0.7964615,0.488997,0.7444985,0.5161671,0.7580836,0.57897043,0.7894852,0.59764546,0.79882276,0.6115847,0.80579233,0.62871695,0.8143585,0.6299169,0.81495845,0.59794945,0.79897475
98357,0.55331004,0.776655,0.5959841,0.79799205,0.52823484,0.7641174,0.5105144,0.7552572,0.52469695,0.7623485,0.44812244,0.72406125,0.47875133,0.73937565,0.49462807,0.74731404,0.51653624,0.7582681,0.46953997,0.73477
98358,0.7039455,0.85197276,0.7117527,0.8558763,0.6854303,0.84271514,0.66364944,0.8318247,0.7676861,0.88384306,0.8187255,0.9093628,0.7942368,0.8971184,0.821421,0.9107105,0.8313645,0.91568226,0.8510289,0.92551446
98359,0.5751592,0.7875796,0.4662512,0.73312557,0.5256854,0.7628427,0.4748838,0.7374419,0.5523806,0.7761903,0.65736526,0.82868266,0.5785544,0.7892772,0.60877526,0.8043876,0.63999975,0.8199999,0.6957103,0.84785515
98360,0.48648572,0.74324286,0.5412502,0.7706251,0.5056883,0.75284415,0.6137711,0.80688554,0.45841566,0.7292078,0.44954228,0.72477114,0.4523491,0.72617453,0.5372734,0.7686367,0.5960585,0.79802924,0.5274174,0.7637087
98361,0.6800777,0.84003884,0.69832706,0.84916353,0.6374304,0.8187152,0.6925874,0.8462937,0.6705338,0.8352669,0.7054497,0.85272485,0.67983663,0.8399183,0.7931969,0.89659846,0.7812654,0.8906327,0.7835196,0.8917598
98362,0.59784025,0.79892015,0.60308665,0.80154335,0.5751779,0.78758895,0.56640863,0.7832043,0.6662863,0.8331431,0.69457746,0.8472887,0.71758735,0.8587937,0.6884494,0.8442247,0.70941764,0.8547088,0.71513754,0.85756874
98363,0.64008915,0.8200446,0.62999684,0.8149984,0.58934605,0.794673,0.5928184,0.7964092,0.63787484,0.8189374,0.6910926,0.8455463,0.61823684,0.8091184,0.71774554,0.8588728,0.72419554,0.86209774,0.7142426,0.8571213
98364,0.4634471,0.73172355,0.451996,0.725998,0.48064083,0.74032044,0.37846375,0.6892319,0.45227456,0.7261373,0.53631157,0.7681558,0.47455952,0.7372798,0.5532451,0.77662253,0.5191577,0.7595788,0.5217897,0.7608949
98365,0.60510445,0.8025522,0.6249467,0.81247336,0.5888421,0.7944211,0.5606786,0.7803393,0.6060107,0.80300534,0.6825065,0.8412533,0.6346602,0.8173301,0.71024597,0.855123,0.73414445,0.8670722,0.7364309,0.86821544
98366,0.5557229,0.7778615,0.59353733,0.79676867,0.54314226,0.77157116,0.5156685,0.75783426,0.5367247,0.76836234,0.54418886,0.7720944,0.5166359,0.75831795,0.6021967,0.80109835,0.5820513,0.79102564,0.55374837,0.7768742
98367,0.6530762,0.8265381,0.66145134,0.83072567,0.65182805,0.825914,0.61739206,0.80869603,0.67305416,0.8365271,0.76670575,0.8833529,0.68778104,0.84389055,0.73512113,0.86756057,0.76943254,0.8847163,0.773674,0.886837
98368,0.5229816,0.7614908,0.580003,0.7900015,0.51137793,0.75568897,0.5473106,0.7736553,0.527519,0.7637595,0.6046983,0.80234915,0.5691962,0.7845981,0.605165,0.8025825,0.66325045,0.8316252,0.62070143,0.8103507
98369,0.5838865,0.79194325,0.59495884,0.7974794,0.5644826,0.78224134,0.57294524,0.7864726,0.6701696,0.8350848,0.8122698,0.9061349,0.74757063,0.8737853,0.77444375,0.8872219,0.7418971,0.87094855,0.8349725,0.91748625
98370,0.70693815,0.8534691,0.71166325,0.8558316,0.6388385,0.81941926,0.6873905,0.8436953,0.73158514,0.8657926,0.83610773,0.91805387,0.7862495,0.89312476,0.81927335,0.9096367,0.8402022,0.9201011,0.88699937,0.9434997
98371,0.70253205,0.851266,0.69825155,0.84912574,0.6441911,0.8220955,0.72819436,0.8640972,0.72059023,0.8602951,0.7769306,0.8884653,0.72744405,0.863722,0.8133114,0.90665567,0.76747835,0.8837392,0.8154422,0.9077211
98372,0.7444583,0.87222916,0.7122442,0.85612214,0.6662289,0.83311445,0.688511,0.8442555,0.7424433,0.87122166,0.82589686,0.9129484,0.7696361,0.8848181,0.832864,0.916432,0.7880428,0.8940214,0.839313,0.9196565
98373,0.6957705,0.84788525,0.656458,0.828229,0.6020057,0.80100286,0.7013191,0.85065955,0.6439469,0.82197344,0.6916246,0.8458123,0.6046977,0.80234885,0.7218653,0.86093265,0.7229383,0.86146915,0.70430756,0.8521538
98374,0.72533965,0.8626698,0.67518127,0.83759063,0.65650564,0.8282528,0.7048966,0.85244834,0.7313638,0.8656819,0.7999419,0.89997095,0.71635056,0.8581753,0.8048098,0.9024049,0.7804503,0.8902252,0.80802095,0.9040105
98375,0.7079113,0.8539556,0.74091816,0.8704591,0.7053374,0.8526687,0.705457,0.8527285,0.6926253,0.84631264,0.753013,0.8765065,0.7061594,0.8530797,0.78034306,0.8901715,0.823735,0.9118675,0.8064748,0.9032374
98376,0.73206735,0.8660337,0.68576217,0.8428811,0.63411564,0.81705785,0.6134234,0.8067117,0.73638105,0.8681905,0.8399648,0.91998243,0.7466576,0.8733288,0.7776227,0.88881135,0.7700062,0.8850031,0.81707275,0.9085364
98377,0.6888554,0.8444277,0.6944326,0.8472163,0.6536908,0.8268454,0.6903918,0.8451959,0.72702974,0.8635149,0.7861676,0.8930838,0.7591876,0.8795938,0.8201494,0.9100747,0.83413255,0.9170663,0.8563833,0.92819166
98378,0.73354405,0.86677206,0.68680495,0.8434025,0.6321702,0.8160851,0.6566738,0.8283369,0.71133935,0.8556697,0.7993041,0.89965206,0.7377649,0.8688824,0.79131734,0.8956587,0.7535777,0.87678885,0.7905259,0.89526296
98379,0.69070464,0.8453523,0.6610522,0.8305261,0.6073581,0.80367905,0.6447816,0.8223908,0.68847114,0.84423554,0.81662834,0.90831417,0.7274237,0.86371183,0.7737873,0.88689363,0.7465308,0.8732654,0.8136539,0.906827
98380,0.6763213,0.83816063,0.6447182,0.8223591,0.5990132,0.7995066,0.6588825,0.82944125,0.69308317,0.8465416,0.8185077,0.90925384,0.7504182,0.8752091,0.78393376,0.8919669,0.78996223,0.89498115,0.827425,0.9137125
98381,0.58619285,0.7930964,0.61080396,0.805402,0.54343307,0.77171654,0.5712669,0.78563344,0.5791073,0.78955364,0.6558401,0.8279201,0.6066555,0.80332774,0.6763,0.83815,0.6647073,0.83235365,0.6373613,0.81868064
98382,0.66755915,0.8337796,0.6462722,0.8231361,0.60778785,0.8038939,0.652755,0.8263775,0.68862295,0.8443115,0.7751967,0.88759834,0.7149532,0.8574766,0.7954157,0.8977078,0.7647114,0.8823557,0.80346394,0.90173197
98383,0.63746893,0.81873447,0.62850803,0.81425405,0.56894195,0.784471,0.6184044,0.8092022,0.6354016,0.8177008,0.7093512,0.8546756,0.644276,0.822138,0.6945563,0.8472781,0.72286725,0.8614336,0.7100152,0.8550076
98384,0.64609617,0.8230481,0.5781779,0.78908896,0.571528,0.785764,0.70377195,0.851886,0.5894023,0.79470116,0.66736406,0.83368206,0.5806792,0.7903396,0.70199764,0.8509988,0.70085406,0.85042703,0.6917777,0.84588885
98385,0.6323533,0.81617665,0.60691965,0.8034598,0.5530243,0.77651215,0.5869752,0.7934876,0.6360614,0.8180307,0.78797,0.89398503,0.697412,0.848706,0.7515132,0.8757566,0.7529293,0.8764646,0.8065909,0.90329546
98386,0.6433729,0.82168645,0.6671418,0.8335709,0.61107075,0.8055354,0.68195486,0.84097743,0.66422105,0.8321105,0.6651411,0.83257055,0.65814835,0.82907414,0.734094,0.867047,0.73868304,0.8693415,0.70646274,0.8532314
98387,0.64253473,0.82126737,0.67913496,0.8395675,0.6212375,0.81061876,0.69433427,0.84716713,0.67559636,0.8377982,0.7093848,0.8546924,0.65805984,0.8290299,0.7101525,0.85507625,0.67729187,0.83864594,0.71365315,0.85682654
98388,0.75936306,0.8796815,0.7428342,0.8714171,0.70284665,0.8514233,0.73060465,0.8653023,0.7569866,0.8784933,0.81463647,0.90731823,0.74416614,0.87208307,0.8172082,0.9086041,0.8204737,0.91023684,0.83370733,0.91685367
98389,0.7444934,0.87224674,0.7111866,0.8555933,0.6792982,0.8396491,0.6741666,0.83708334,0.7684939,0.88424695,0.849244,0.924622,0.7770615,0.88853073,0.8211281,0.91056406,0.8043791,0.90218955,0.8455786,0.92278934
98390,0.6354697,0.81773484,0.59760606,0.79880303,0.5723503,0.78617513,0.7037791,0.85188955,0.6368663,0.81843317,0.7171226,0.8585613,0.63626313,0.81813157,0.7087268,0.85436344,0.6915144,0.8457572,0.7180943,0.8590472
98391,0.6116104,0.8058052,0.5589035,0.7794517,0.55429244,0.7771462,0.5244812,0.7622406,0.658684,0.829342,0.8124757,0.90623784,0.7560096,0.8780048,0.70674586,0.85337293,0.74014795,0.870074,0.822618,0.911309
98392,0.61706495,0.8085325,0.6229329,0.81146646,0.58583045,0.7929152,0.6401626,0.8200813,0.61184657,0.8059233,0.6974387,0.84871936,0.636537,0.81826854,0.7587717,0.8793858,0.74997807,0.87498903,0.7744489,0.88722444
98393,0.4970948,0.74854743,0.53794235,0.7689712,0.43576342,0.7178817,0.5028209,0.7514105,0.5228562,0.7614281,0.60137343,0.8006867,0.605116,0.802558,0.61250424,0.8062521,0.6424337,0.8212168,0.63667476,0.8183374
98394,0.54985,0.774925,0.57048786,0.7852439,0.5240382,0.7620191,0.5269463,0.76347315,0.60618675,0.8030934,0.6814761,0.84073806,0.6746027,0.8373014,0.6786091,0.83930457,0.7184204,0.8592102,0.7319591,0.86597955
98395,0.76842237,0.8842112,0.70169175,0.8508459,0.6699402,0.8349701,0.6377782,0.81888914,0.8034159,0.90170795,0.8881295,0.94406474,0.788048,0.894024,0.8469256,0.9234628,0.77736914,0.8886846,0.8603287,0.93016434
98396,0.6465941,0.823297,0.64480096,0.82240045,0.60930526,0.80465263,0.6731862,0.8365931,0.67582667,0.83791333,0.757319,0.8786595,0.72192144,0.8609607,0.7585585,0.87927926,0.82495534,0.9124777,0.81551963,0.9077598
98397,0.6368773,0.81843865,0.6312081,0.8156041,0.59740704,0.79870355,0.5867288,0.7933644,0.68399227,0.84199613,0.7495798,0.8747899,0.7240746,0.8620373,0.7619448,0.8809724,0.79076755,0.8953838,0.82386625,0.9119331
98398,0.69732547,0.84866273,0.679701,0.8398505,0.6358417,0.81792086,0.602797,0.8013985,0.7518287,0.87591434,0.81276083,0.9063804,0.76357365,0.8817868,0.7805707,0.8902854,0.7848935,0.89244676,0.8242312,0.9121156
98399,0.4933599,0.74667996,0.49530244,0.7476512,0.45794162,0.7289708,0.45258087,0.72629046,0.5323169,0.76615846,0.5717893,0.78589463,0.5589933,0.77949667,0.576365,0.7881825,0.57888985,0.7894449,0.5649928,0.7824964
98400,0.5604867,0.78024334,0.54930085,0.77465045,0.48182002,0.74091,0.5747483,0.78737414,0.5638246,0.7819123,0.60009956,0.8000498,0.60944545,0.8047227,0.61195827,0.80597913,0.68383944,0.8419197,0.640162,0.820081
98401,0.6177393,0.80886966,0.6301782,0.8150891,0.544167,0.7720835,0.5626687,0.78133434,0.5939802,0.7969901,0.6733577,0.83667886,0.63097656,0.8154883,0.74159276,0.8707964,0.7048893,0.85244465,0.70431286,0.8521564
98402,0.75953466,0.8797673,0.71702754,0.8585138,0.68267846,0.84133923,0.6527463,0.82637316,0.76466215,0.8823311,0.8487886,0.9243943,0.768224,0.884112,0.7965833,0.89829165,0.7872523,0.89362615,0.83897704,0.91948855
0,0.70916665,0.8545833,0.65468746,0.8273437,0.6459371,0.82296854,0.6599078,0.8299539,0.65976477,0.8298824,0.69920576,0.8496029,0.6596148,0.8298074,0.6928829,0.84644145,0.74351704,0.8717585,0.72167516,0.8608376
1,0.6525185,0.82625926,0.6586238,0.8293119,0.57805574,0.78902787,0.5833,0.79165,0.7160679,0.85803396,0.7108168,0.85540843,0.75065655,0.8753283,0.711023,0.8555115,0.74778974,0.8738949,0.70022726,0.85011363
2,0.7637106,0.8818553,0.68112344,0.84056175,0.71461356,0.8573068,0.6303694,0.8151847,0.7410753,0.87053764,0.7795031,0.88975155,0.68380433,0.84190214,0.7572135,0.87860674,0.6826621,0.84133106,0.73727417,0.8686371
3,0.73370695,0.8668535,0.72548926,0.8627446,0.73146546,0.8657327,0.6321306,0.8160653,0.72285193,0.861426,0.7155109,0.8577554,0.67735505,0.8386775,0.74129677,0.8706484,0.72661877,0.8633094,0.7377761,0.868888
4,0.76240623,0.8812031,0.700014,0.850007,0.7018312,0.8509156,0.61075425,0.8053771,0.7095054,0.85475266,0.7051544,0.8525772,0.6022546,0.8011273,0.70493424,0.8524671,0.645692,0.822846,0.65794754,0.82897377
5,0.7421823,0.8710911,0.7138723,0.85693616,0.6510735,0.8255367,0.6309236,0.8154618,0.76390237,0.8819512,0.6775089,0.8387544,0.72713816,0.8635691,0.7223108,0.8611554,0.6422453,0.82112265,0.6853344,0.8426672
6,0.71682596,0.858413,0.65429974,0.82714987,0.67297935,0.8364897,0.6326952,0.8163476,0.67813015,0.8390651,0.6350199,0.81750995,0.583115,0.7915575,0.68080914,0.84040457,0.6115905,0.80579525,0.61090285,0.8054514
7,0.77153313,0.88576657,0.71551335,0.8577567,0.70823425,0.85411716,0.60844207,0.80422103,0.71636486,0.85818243,0.7336133,0.8668066,0.6621295,0.83106476,0.7142357,0.8571179,0.69173056,0.84586525,0.70033324,0.8501666
8,0.7706008,0.8853004,0.68072855,0.8403643,0.6774234,0.83871174,0.60785484,0.8039274,0.71390766,0.85695386,0.7449361,0.87246805,0.69257444,0.84628725,0.71534514,0.8576726,0.6729498,0.8364749,0.73356247,0.86678123
9,0.718217,0.8591085,0.7344881,0.86724406,0.6876676,0.8438338,0.6840532,0.8420266,0.7198306,0.85991526,0.771047,0.8855235,0.73064566,0.8653228,0.79648185,0.8982409,0.7880771,0.89403856,0.79074216,0.8953711
10,0.65734106,0.8286705,0.6710863,0.83554316,0.6450763,0.82253814,0.6441022,0.8220511,0.6165042,0.8082521,0.61352974,0.80676484,0.5927769,0.79638845,0.64831007,0.82415503,0.69600356,0.8480018,0.6502011,0.82510054
11,0.579931,0.7899655,0.65202594,0.82601297,0.6374893,0.81874466,0.587528,0.793764,0.5464516,0.7732258,0.5331532,0.7665766,0.46688083,0.7334404,0.62686574,0.8134329,0.5611639,0.78058195,0.51424295,0.75712144
12,0.77623963,0.8881198,0.7154677,0.85773385,0.681419,0.8407095,0.6526376,0.8263188,0.7233006,0.8616503,0.7656697,0.88283485,0.70928335,0.8546417,0.7525125,0.8762562,0.7014535,0.8507267,0.7445699,0.87228495
13,0.6892819,0.844641,0.6623062,0.8311531,0.67359066,0.83679533,0.60888565,0.8044428,0.6459528,0.8229764,0.6822077,0.84110385,0.6104958,0.8052479,0.68941045,0.8447052,0.6625507,0.83127534,0.6704744,0.8352372
14,0.6705404,0.83527017,0.72775006,0.86387503,0.7123852,0.8561926,0.6381854,0.8190927,0.6614549,0.83072746,0.6384573,0.81922865,0.6000695,0.80003476,0.68374777,0.8418739,0.6583899,0.82919496,0.62471724,0.8123586
15,0.75404394,0.87702197,0.67237306,0.8361865,0.6871616,0.84358084,0.60528314,0.8026416,0.7158088,0.85790443,0.68615323,0.8430766,0.6127971,0.8063985,0.70637965,0.8531898,0.60965025,0.8048251,0.65006447,0.82503223
16,0.7237788,0.86188936,0.7284899,0.86424494,0.6871056,0.8435528,0.6678556,0.8339278,0.6974298,0.8487149,0.6657628,0.8328814,0.6728169,0.83640844,0.71675396,0.858377,0.716004,0.858002,0.7022157,0.85110784
17,0.6910071,0.84550357,0.6725929,0.83629644,0.66431546,0.83215773,0.6450047,0.8225024,0.5831591,0.79157954,0.6158777,0.8079388,0.5419598,0.7709799,0.6502064,0.82510316,0.6115759,0.8057879,0.59058297,0.7952915
18,0.5947637,0.7973819,0.56129164,0.78064585,0.60030186,0.80015093,0.5294539,0.76472694,0.5107415,0.75537074,0.5148601,0.7574301,0.45655787,0.72827893,0.5538213,0.77691066,0.51957124,0.75978565,0.49025303,0.7451265
19,0.7105669,0.85528344,0.6617662,0.8308831,0.6235839,0.81179196,0.65004313,0.82502156,0.6001839,0.800092,0.612131,0.8060655,0.5527804,0.7763902,0.65820366,0.8291018,0.65143424,0.8257171,0.61577463,0.8078873
20,0.7618587,0.88092935,0.705752,0.852876,0.72328544,0.8616427,0.6545973,0.82729864,0.7068219,0.85341096,0.68001795,0.840009,0.63165647,0.8158282,0.7183397,0.85916984,0.6369115,0.81845576,0.659291,0.8296455
21,0.7260842,0.8630421,0.6928538,0.8464269,0.70066106,0.85033053,0.6709339,0.835467,0.6765448,0.8382724,0.6643826,0.8321913,0.64797974,0.82398987,0.7010385,0.85051924,0.61866784,0.8093339,0.6618018,0.8309009
22,0.69811547,0.84905773,0.6933154,0.8466577,0.66952896,0.8347645,0.63225424,0.8161271,0.6657334,0.83286667,0.7028086,0.8514043,0.6348125,0.81740624,0.72489643,0.8624482,0.6688658,0.8344329,0.7006787,0.85033935
23,0.77484417,0.8874221,0.70357454,0.85178727,0.70563984,0.8528199,0.6692291,0.8346145,0.7192975,0.85964876,0.6856866,0.8428433,0.6126445,0.8063222,0.70642185,0.8532109,0.61930096,0.8096505,0.6514629,0.82573146
24,0.7466957,0.8733479,0.69333154,0.84666574,0.70467114,0.8523356,0.7112969,0.85564846,0.70673573,0.85336787,0.68811,0.844055,0.64896685,0.8244834,0.7093501,0.85467505,0.64866465,0.82433236,0.6762374,0.8381187
25,0.64177823,0.8208891,0.6620104,0.8310052,0.6469196,0.8234598,0.6098382,0.8049191,0.60817164,0.80408585,0.5788403,0.7894201,0.57948864,0.7897443,0.64738894,0.82369447,0.5872401,0.79362005,0.6020795,0.80103976
26,0.78090656,0.8904533,0.70527554,0.85263777,0.7447289,0.87236446,0.62797105,0.8139855,0.7527962,0.8763981,0.77804464,0.88902235,0.66867286,0.8343364,0.7564062,0.8782031,0.680948,0.840474,0.71476203,0.857381
27,0.65572554,0.82786274,0.67290545,0.8364527,0.6984172,0.8492086,0.6247107,0.81235534,0.6146493,0.80732465,0.6330545,0.81652725,0.56962603,0.78481305,0.6628972,0.8314486,0.6550982,0.8275491,0.64013636,0.8200682
28,0.7213727,0.86068636,0.68228525,0.84114265,0.6951949,0.8475975,0.672,0.83599997,0.6549658,0.82748294,0.62237644,0.8111882,0.5729842,0.7864921,0.6796534,0.8398267,0.61854243,0.8092712,0.6287205,0.81436026
29,0.6897446,0.8448723,0.6785142,0.8392571,0.6431132,0.82155657,0.6360016,0.8180008,0.6442393,0.82211965,0.661991,0.8309955,0.62359667,0.81179833,0.6524968,0.8262484,0.64546186,0.8227309,0.6587579,0.82937896
30,0.68449473,0.84224737,0.6722529,0.83612645,0.6554837,0.82774186,0.5934547,0.79672736,0.6197648,0.8098824,0.6384768,0.8192384,0.55787635,0.7789382,0.68710387,0.84355193,0.6098005,0.8049003,0.61039174,0.80519587
31,0.6240525,0.81202626,0.6540087,0.8270043,0.6070467,0.80352336,0.5937964,0.7968982,0.64083636,0.8204182,0.6973738,0.84868693,0.66054744,0.83027375,0.75191295,0.8759565,0.7652689,0.88263446,0.74038863,0.8701943
32,0.6655792,0.8327896,0.62379605,0.811898,0.60806155,0.8040308,0.58488965,0.7924448,0.58605003,0.793025,0.55914253,0.7795713,0.46678942,0.73339474,0.6197164,0.8098582,0.5888137,0.7944069,0.5372938,0.7686469
33,0.666028,0.833014,0.6690061,0.83450305,0.61626697,0.8081335,0.6231681,0.81158406,0.65398544,0.82699275,0.63885224,0.8194261,0.68252754,0.8412638,0.67263156,0.83631575,0.6930254,0.8465127,0.6885474,0.8442737
34,0.6870914,0.8435457,0.67980665,0.83990335,0.63630044,0.8181502,0.59526235,0.79763114,0.6782333,0.8391167,0.69568324,0.8478416,0.6982143,0.84910715,0.696488,0.848244,0.692698,0.846349,0.70602596,0.853013
35,0.68129426,0.8406471,0.5937929,0.79689646,0.57249206,0.78624606,0.60551316,0.80275655,0.58743453,0.79371727,0.5742055,0.78710276,0.52395594,0.761978,0.55503833,0.77751917,0.55146444,0.7757322,0.5525949,0.77629745
36,0.7503865,0.87519324,0.7983248,0.8991624,0.7270472,0.8635236,0.65477747,0.82738876,0.7214743,0.86073714,0.7170484,0.8585242,0.66374415,0.8318721,0.7861779,0.89308894,0.7000859,0.85004294,0.6826627,0.84133136
37,0.7336644,0.8668322,0.76527894,0.88263947,0.6591265,0.82956326,0.6383252,0.8191626,0.7013296,0.8506648,0.7270212,0.8635106,0.72897375,0.8644869,0.7795788,0.8897894,0.7188997,0.85944986,0.7663989,0.88319945
38,0.6402439,0.82012194,0.66906726,0.83453363,0.64441854,0.82220924,0.57609427,0.78804713,0.5620118,0.78100586,0.51807463,0.7590373,0.46569672,0.73284835,0.6285155,0.81425774,0.5567995,0.7783997,0.47792792,0.73896396
39,0.7138728,0.8569364,0.7767877,0.8883939,0.7235882,0.8617941,0.6907753,0.84538764,0.741633,0.87081647,0.6600779,0.83003896,0.65285313,0.82642657,0.7630533,0.88152665,0.7458326,0.87291634,0.71791506,0.8589575
40,0.6802788,0.8401394,0.64927065,0.8246353,0.63680077,0.8184004,0.6138786,0.8069393,0.635306,0.817653,0.6066408,0.8033204,0.64224815,0.8211241,0.63128,0.81564,0.6211642,0.8105821,0.6429362,0.8214681
41,0.7171689,0.85858446,0.7072227,0.85361135,0.6409015,0.8204508,0.6100266,0.8050133,0.6715388,0.8357694,0.6074574,0.8037287,0.5897705,0.7948853,0.66876525,0.83438265,0.6397815,0.81989074,0.620028,0.810014
42,0.7779309,0.8889655,0.7617265,0.88086325,0.737601,0.8688005,0.687801,0.8439005,0.7796414,0.8898207,0.7143737,0.85718685,0.7110181,0.85550904,0.7720922,0.8860461,0.74041414,0.8702071,0.76001203,0.880006
43,0.79471004,0.897355,0.7558702,0.8779351,0.7535895,0.87679476,0.6736878,0.8368439,0.7429577,0.87147886,0.71284175,0.8564209,0.6911088,0.8455544,0.72842276,0.8642114,0.69846153,0.84923077,0.7273309,0.86366546
44,0.6228952,0.8114476,0.60952985,0.8047649,0.59663856,0.7983193,0.53519154,0.76759577,0.5697981,0.78489906,0.6467575,0.82337874,0.57842183,0.7892109,0.6280457,0.81402284,0.61234635,0.8061732,0.64217126,0.82108563
45,0.6152917,0.80764586,0.6576957,0.8288479,0.59509,0.79754496,0.61223805,0.806119,0.6235559,0.81177795,0.5933434,0.7966717,0.6012933,0.80064666,0.65876937,0.8293847,0.68520707,0.84260356,0.6575424,0.82877123
46,0.58154815,0.7907741,0.6037624,0.8018812,0.56492937,0.7824647,0.5729561,0.78647804,0.56774104,0.7838705,0.5901541,0.7950771,0.569222,0.784611,0.61112654,0.8055633,0.6403059,0.82015294,0.635118,0.817559
47,0.7916256,0.8958128,0.7318908,0.8659454,0.702557,0.85127854,0.6434238,0.8217119,0.75533164,0.8776658,0.75543004,0.877715,0.6796167,0.83980834,0.76803994,0.88402,0.7114893,0.85574466,0.72816133,0.86408067
48,0.6596174,0.8298087,0.6619879,0.83099395,0.6360947,0.81804734,0.61227214,0.8061361,0.6294484,0.8147242,0.6531879,0.82659394,0.62452066,0.8122603,0.68732464,0.8436623,0.6553228,0.8276614,0.6486057,0.82430285
49,0.7445518,0.8722759,0.6917764,0.8458882,0.7115084,0.8557542,0.65233487,0.82616746,0.67913306,0.8395665,0.71418655,0.8570933,0.63748795,0.81874394,0.7502719,0.87513596,0.6669294,0.83346474,0.69260806,0.84630406
50,0.7801477,0.89007384,0.73551273,0.86775637,0.73598146,0.86799073,0.66014194,0.830071,0.7539856,0.8769928,0.7715273,0.88576365,0.6842324,0.84211624,0.7746196,0.8873098,0.72656065,0.8632803,0.74712735,0.87356365
51,0.7688072,0.8844036,0.7021971,0.85109854,0.72090715,0.8604536,0.64004195,0.820021,0.70114994,0.850575,0.70033926,0.85016966,0.6103999,0.8052,0.70528543,0.8526427,0.64918363,0.8245918,0.6581525,0.8290763
52,0.7178621,0.85893106,0.750211,0.8751055,0.70626956,0.85313475,0.6524433,0.82622164,0.6948419,0.84742093,0.6595005,0.82975024,0.6615341,0.83076704,0.74223626,0.8711181,0.7010534,0.8505267,0.69475716,0.8473786
53,0.7229736,0.8614868,0.66280746,0.83140373,0.64960897,0.8248045,0.588506,0.794253,0.6667759,0.833388,0.6989494,0.84947467,0.6184665,0.80923325,0.6955662,0.8477831,0.63225377,0.8161269,0.6719426,0.8359713
54,0.6327566,0.8163783,0.5926884,0.79634416,0.6465324,0.8232662,0.5494208,0.7747104,0.5854386,0.7927193,0.59662485,0.7983124,0.52347064,0.7617353,0.6113405,0.80567026,0.56796575,0.7839829,0.5662343,0.7831172
55,0.7421924,0.8710962,0.665265,0.83263254,0.69727135,0.8486357,0.64404607,0.82202303,0.6595342,0.8297671,0.6943142,0.8471571,0.5951539,0.79757696,0.7102316,0.8551158,0.63883996,0.81942,0.6532064,0.8266032
56,0.7771615,0.88858074,0.66862243,0.83431125,0.6784312,0.83921564,0.6208324,0.8104162,0.69820523,0.8491026,0.7257662,0.8628831,0.6571125,0.82855624,0.7052214,0.8526107,0.64610386,0.8230519,0.69294035,0.8464702
