Unnamed: 0,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_google_ux_Score
12528,0.6729753,0.83648765,0.65185595,0.825928,0.6976901,0.84884506,0.5614587,0.78072935,0.64373124,0.8218656,0.68954444,0.8447722,0.58108526,0.7905426,0.6745632,0.8372816,0.67128605,0.83564305,0.6521257,0.82606286
12529,0.7720388,0.8860194,0.7029264,0.8514632,0.7061808,0.8530904,0.60648763,0.8032438,0.7234554,0.8617277,0.7245982,0.8622991,0.6638155,0.83190775,0.7189143,0.85945714,0.6253029,0.81265146,0.6694832,0.8347416
12530,0.5422814,0.7711407,0.5114213,0.75571066,0.49989748,0.74994874,0.49196392,0.74598193,0.44642484,0.7232124,0.4558412,0.7279206,0.43098557,0.7154928,0.46029532,0.73014766,0.44481114,0.72240555,0.47204635,0.7360232
12531,0.6054163,0.80270815,0.64662087,0.82331043,0.6015302,0.8007651,0.5238351,0.7619176,0.6121652,0.8060826,0.62741673,0.81370836,0.67320967,0.83660483,0.62774134,0.81387067,0.62247956,0.8112398,0.66469413,0.83234704
12532,0.7502053,0.87510264,0.6665251,0.83326256,0.6844512,0.8422256,0.6103507,0.80517536,0.66657144,0.8332857,0.6744878,0.8372439,0.6120392,0.8060196,0.66551644,0.8327582,0.63223356,0.8161168,0.65581644,0.8279082
12533,0.73966897,0.8698345,0.70766103,0.8538305,0.6874029,0.8437015,0.6202963,0.8101481,0.68780833,0.84390414,0.6953783,0.84768915,0.67438674,0.83719337,0.70755124,0.8537756,0.671756,0.835878,0.69715476,0.8485774
12565,0.7935326,0.8967663,0.7268827,0.86344135,0.7355721,0.86778605,0.65112257,0.8255613,0.7332873,0.86664367,0.75606704,0.8780335,0.65415347,0.82707673,0.7605803,0.88029015,0.6812513,0.84062564,0.71485233,0.85742617
12656,0.67680156,0.8384008,0.7262098,0.86310494,0.6201409,0.81007046,0.59977734,0.7998887,0.67006737,0.83503366,0.6375678,0.8187839,0.65188646,0.82594323,0.7018535,0.85092676,0.6553236,0.8276618,0.67986304,0.8399315
12674,0.74564993,0.87282497,0.69544435,0.8477222,0.6871928,0.8435964,0.5906732,0.7953366,0.6972312,0.8486156,0.7329601,0.86648005,0.65916777,0.8295839,0.7052322,0.8526161,0.66305983,0.8315299,0.69477,0.847385
12687,0.62110186,0.8105509,0.6515833,0.82579166,0.57123995,0.78562,0.5820259,0.79101294,0.6113138,0.8056569,0.6191733,0.80958664,0.6684017,0.83420086,0.64192164,0.8209608,0.66865623,0.8343281,0.65690833,0.82845414
12736,0.70908207,0.85454106,0.6796941,0.8398471,0.60261035,0.8013052,0.68733597,0.843668,0.66213244,0.83106625,0.57057613,0.7852881,0.635255,0.8176275,0.6555457,0.82777286,0.67415667,0.83707833,0.6245137,0.8122568
13078,0.73580563,0.8679028,0.6893945,0.84469724,0.6662569,0.83312845,0.6382886,0.8191443,0.7118376,0.85591877,0.7553,0.87765,0.71354127,0.85677063,0.7340385,0.86701924,0.68240845,0.8412042,0.7311541,0.86557704
13080,0.7414416,0.8707208,0.7126765,0.85633826,0.67558646,0.83779323,0.6312844,0.81564224,0.68053997,0.84027,0.68705827,0.8435291,0.63771826,0.8188591,0.69980115,0.8499006,0.69819516,0.8490976,0.6967062,0.8483531
13146,0.7497678,0.8748839,0.6743149,0.8371575,0.6242213,0.81211066,0.61978614,0.8098931,0.6588092,0.8294046,0.66575474,0.8328774,0.6452781,0.82263905,0.6732735,0.8366368,0.6562748,0.8281374,0.6621072,0.8310536
13147,0.7437191,0.87185955,0.67735237,0.8386762,0.6474074,0.8237037,0.62306535,0.8115327,0.693563,0.8467815,0.66714275,0.8335714,0.64476055,0.8223803,0.6609322,0.8304661,0.66724205,0.833621,0.680308,0.840154
13148,0.67519295,0.8375965,0.63124514,0.81562257,0.6271037,0.81355184,0.57471716,0.7873586,0.6533315,0.82666576,0.5593198,0.77965987,0.530331,0.7651655,0.63686836,0.8184342,0.52364075,0.7618204,0.5161311,0.7580656
13149,0.67069703,0.8353485,0.62369084,0.8118454,0.5593792,0.7796896,0.53489107,0.76744556,0.6315042,0.8157521,0.5877582,0.7938791,0.54250145,0.7712507,0.57884157,0.7894208,0.59736603,0.79868305,0.6050402,0.8025201
13150,0.75406003,0.87703,0.75422186,0.87711096,0.70688325,0.8534416,0.6463923,0.8231962,0.74615,0.873075,0.74255306,0.8712765,0.70839614,0.8541981,0.7656399,0.88281995,0.7258078,0.8629039,0.7466009,0.87330043
13196,0.71244603,0.856223,0.7117562,0.8558781,0.6386517,0.81932586,0.61158043,0.8057902,0.641053,0.8205265,0.6074234,0.8037117,0.61416173,0.80708086,0.63381374,0.81690687,0.626202,0.813101,0.6092153,0.8046076
13382,0.6945148,0.8472574,0.66598034,0.83299017,0.6662034,0.8331017,0.58191526,0.7909576,0.65413547,0.82706773,0.705315,0.8526575,0.6603249,0.8301624,0.6748986,0.8374493,0.64966595,0.824833,0.69978386,0.8498919
13461,0.70186,0.85093,0.66172636,0.8308632,0.6748912,0.8374456,0.5753739,0.78768694,0.645929,0.8229645,0.6799,0.83994997,0.6152886,0.8076443,0.6725389,0.83626944,0.6345483,0.81727415,0.65375733,0.82687867
13475,0.74542487,0.87271243,0.6958602,0.8479301,0.6752498,0.8376249,0.6046966,0.80234826,0.6922101,0.84610504,0.71305126,0.85652566,0.64983517,0.82491755,0.7209457,0.86047286,0.67292494,0.8364625,0.7080021,0.85400105
13477,0.7458111,0.87290555,0.6823843,0.8411921,0.6922239,0.84611195,0.6368692,0.8184346,0.6893462,0.8446731,0.6731789,0.83658946,0.6363585,0.81817925,0.7043605,0.85218024,0.6085364,0.80426824,0.6843082,0.8421541
13537,0.7735203,0.8867601,0.70093274,0.8504664,0.7561776,0.87808883,0.6737881,0.83689404,0.7146176,0.8573088,0.7324443,0.86622214,0.6536219,0.82681096,0.7206378,0.8603189,0.6617532,0.8308766,0.71746814,0.8587341
13893,0.7455373,0.87276864,0.74155426,0.87077713,0.69478023,0.8473901,0.64588344,0.8229417,0.7123562,0.8561781,0.68075657,0.8403783,0.67740756,0.83870375,0.70278215,0.8513911,0.6655973,0.83279866,0.69504696,0.84752345
13897,0.64636636,0.8231832,0.5992679,0.799634,0.57371575,0.78685784,0.56885445,0.7844272,0.5657551,0.78287756,0.4708653,0.7354326,0.44768286,0.7238414,0.5726664,0.7863332,0.5345802,0.7672901,0.46474364,0.7323718
14744,0.7310076,0.8655038,0.6660568,0.83302844,0.6968082,0.8484041,0.6074627,0.8037313,0.6528001,0.82640004,0.69718385,0.8485919,0.6308311,0.81541556,0.66816545,0.8340827,0.67427254,0.83713627,0.69258523,0.8462926
14862,0.75539625,0.8776981,0.7051973,0.85259867,0.7115494,0.8557747,0.6738274,0.8369137,0.7379997,0.86899984,0.6866821,0.84334105,0.651452,0.82572603,0.74546915,0.87273455,0.6797378,0.8398689,0.6956301,0.84781504
14882,0.73902917,0.8695146,0.7617654,0.88088274,0.7192311,0.85961556,0.65637827,0.82818913,0.7484993,0.87424964,0.7095027,0.85475135,0.6612951,0.8306476,0.7858645,0.89293224,0.69705486,0.84852743,0.6872885,0.84364426
14890,0.7281171,0.86405855,0.6837765,0.84188825,0.69373906,0.8468695,0.60503805,0.802519,0.6689223,0.83446115,0.70458734,0.85229367,0.62379277,0.8118964,0.71675265,0.8583763,0.63382614,0.81691307,0.66120434,0.83060217
14906,0.7238507,0.86192536,0.65654147,0.82827073,0.6298255,0.81491274,0.6429251,0.8214625,0.65573514,0.82786757,0.60119367,0.80059683,0.60277224,0.8013861,0.6386981,0.81934905,0.62424606,0.81212306,0.6249757,0.81248784
14907,0.57055926,0.78527963,0.62109184,0.8105459,0.5235905,0.7617953,0.50762343,0.7538117,0.60188174,0.8009409,0.5355561,0.76777804,0.59523594,0.797618,0.62451416,0.81225705,0.5671628,0.7835814,0.5519862,0.7759931
14914,0.6514784,0.8257392,0.5581652,0.7790826,0.5434758,0.77173793,0.522854,0.761427,0.5691989,0.7845994,0.5403095,0.7701547,0.4406638,0.7203319,0.5545666,0.7772833,0.52834755,0.76417375,0.47681212,0.73840606
14916,0.7093468,0.8546734,0.7095053,0.85475266,0.62975776,0.8148789,0.6486573,0.82432866,0.6337716,0.8168858,0.6272839,0.8136419,0.62358224,0.8117911,0.66415733,0.8320787,0.6563092,0.82815456,0.65066904,0.82533455
14930,0.76240253,0.88120127,0.66290367,0.83145183,0.6691262,0.83456314,0.6021809,0.8010905,0.7182336,0.8591168,0.74048984,0.8702449,0.6540992,0.8270496,0.7003378,0.85016894,0.6489297,0.82446486,0.70016253,0.85008126
14932,0.64565337,0.8228267,0.65744305,0.8287215,0.62673116,0.8133656,0.54376674,0.77188337,0.6376276,0.8188138,0.67923176,0.8396159,0.66911316,0.8345566,0.6755041,0.83775204,0.70856476,0.8542824,0.70802665,0.8540133
14939,0.72571564,0.8628578,0.64734447,0.82367224,0.6555141,0.82775706,0.56970495,0.7848525,0.67621183,0.8381059,0.7516707,0.87583536,0.6801921,0.84009606,0.6868404,0.8434202,0.66207075,0.8310354,0.7429272,0.8714636
14947,0.70373225,0.8518661,0.6708015,0.83540076,0.65394294,0.8269715,0.5895789,0.79478943,0.6466861,0.82334304,0.66904676,0.8345234,0.5934818,0.7967409,0.66256547,0.83128273,0.66389775,0.8319489,0.66022587,0.83011293
15180,0.6989921,0.849496,0.6743134,0.8371567,0.68627214,0.8431361,0.648,0.824,0.6368173,0.8184086,0.6827251,0.84136254,0.60747963,0.8037398,0.6379942,0.81899714,0.6489343,0.8244672,0.6498219,0.82491094
15240,0.619278,0.809639,0.62115955,0.8105798,0.5554092,0.7777046,0.53556645,0.7677832,0.6082343,0.80411714,0.56330925,0.7816546,0.59788656,0.7989433,0.60147107,0.80073553,0.56224585,0.7811229,0.61773914,0.8088696
15339,0.62482077,0.81241035,0.7251847,0.86259234,0.61626124,0.8081306,0.61800766,0.80900383,0.61161566,0.8058078,0.54251933,0.77125967,0.557401,0.7787005,0.67249465,0.8362473,0.57694316,0.7884716,0.58290327,0.79145163
15419,0.7951161,0.8975581,0.7208245,0.86041224,0.7576611,0.87883055,0.6571769,0.8285885,0.7130687,0.85653436,0.71721953,0.8586098,0.63615257,0.81807625,0.7343051,0.8671526,0.67275274,0.83637637,0.71676695,0.8583835
15425,0.7781507,0.88907534,0.70139766,0.8506988,0.7183515,0.85917574,0.6820984,0.8410492,0.7374504,0.8687252,0.7435256,0.8717628,0.663873,0.8319365,0.7167868,0.85839343,0.7128562,0.8564281,0.73154646,0.8657732
15426,0.7197218,0.8598609,0.74448615,0.87224305,0.69899666,0.84949833,0.6067421,0.8033711,0.66881156,0.8344058,0.65604514,0.8280226,0.6507474,0.8253737,0.69539976,0.8476999,0.6653812,0.8326906,0.6501847,0.8250923
15474,0.64906347,0.82453173,0.72174287,0.86087143,0.61502767,0.80751383,0.6126137,0.80630684,0.6494103,0.8247051,0.6218592,0.8109296,0.6432731,0.82163656,0.6675924,0.8337962,0.6860019,0.84300095,0.6955054,0.8477527
15519,0.7432392,0.8716196,0.7281941,0.86409706,0.64536774,0.8226839,0.6141274,0.8070637,0.7067269,0.85336345,0.7124967,0.8562484,0.7089566,0.8544783,0.68900263,0.8445013,0.67603946,0.8380197,0.71858525,0.8592926
15524,0.7021369,0.85106844,0.70127916,0.8506396,0.6863981,0.843199,0.64533937,0.8226697,0.6580841,0.8290421,0.67199135,0.8359957,0.63279164,0.8163958,0.70022106,0.85011053,0.7128499,0.8564249,0.7195106,0.8597553
15589,0.73151267,0.86575633,0.72567254,0.86283624,0.66239744,0.8311987,0.6239357,0.81196785,0.6799857,0.8399929,0.6368507,0.81842536,0.6442181,0.82210904,0.671625,0.8358125,0.65071166,0.8253558,0.65913296,0.8295665
15679,0.5905587,0.7952794,0.5701209,0.7850604,0.46742713,0.73371357,0.5670601,0.78353006,0.61358917,0.8067946,0.648349,0.8241745,0.6931572,0.8465786,0.59968793,0.79984397,0.6685356,0.8342678,0.6868119,0.84340596
15743,0.80387586,0.90193796,0.7578305,0.87891525,0.6779554,0.8389777,0.65702933,0.8285147,0.74631053,0.87315524,0.7604573,0.88022864,0.7486181,0.87430906,0.77114105,0.8855705,0.73284763,0.86642385,0.770395,0.8851975
16036,0.7391171,0.8695586,0.7149576,0.8574788,0.64007163,0.8200358,0.7061341,0.85306704,0.6764559,0.838228,0.6055446,0.8027723,0.5918039,0.79590195,0.673419,0.8367095,0.6280936,0.8140468,0.62481034,0.81240517
16039,0.64783454,0.82391727,0.6553645,0.82768226,0.62737334,0.81368667,0.6365503,0.81827515,0.5679076,0.7839538,0.53100145,0.7655007,0.5185541,0.75927705,0.62834024,0.8141701,0.60902375,0.8045119,0.5387367,0.76936835
16064,0.8147273,0.90736365,0.79417646,0.8970882,0.7255233,0.8627616,0.7296116,0.8648058,0.79560584,0.89780295,0.74222505,0.8711125,0.72318757,0.8615938,0.80882967,0.90441483,0.7421441,0.87107205,0.7541677,0.87708384
6018,0.67350525,0.83675265,0.69425035,0.8471252,0.60933965,0.80466986,0.68201077,0.8410054,0.6855277,0.84276384,0.75516355,0.8775818,0.72696185,0.8634809,0.79903257,0.8995163,0.78520817,0.8926041,0.7849304,0.89246523
6021,0.7209095,0.86045474,0.73617077,0.8680854,0.6643373,0.83216864,0.6639823,0.83199114,0.6971946,0.8485973,0.73452604,0.867263,0.73698074,0.86849034,0.7562685,0.87813425,0.7795466,0.8897733,0.8067509,0.90337545
6026,0.63163596,0.81581795,0.6329708,0.8164854,0.53753585,0.76876795,0.59469026,0.79734516,0.6475766,0.8237883,0.6931119,0.84655595,0.68621284,0.8431064,0.71370655,0.85685325,0.64915884,0.8245794,0.69538856,0.8476943
9479,0.6692964,0.8346482,0.6427832,0.8213916,0.5678186,0.7839093,0.6022993,0.8011496,0.6795852,0.8397926,0.76591575,0.8829579,0.75287193,0.876436,0.7404314,0.8702157,0.7617615,0.8808807,0.7783468,0.8891734
16980,0.74160826,0.87080413,0.7462292,0.8731146,0.6914415,0.84572077,0.72703326,0.8635166,0.72968864,0.8648443,0.75165296,0.8758265,0.7038118,0.85190594,0.7653899,0.88269496,0.7839742,0.8919871,0.77404416,0.8870221
17014,0.4312325,0.7156162,0.5166975,0.75834876,0.3857271,0.6928636,0.4454761,0.722738,0.491634,0.745817,0.41366157,0.7068308,0.5139499,0.75697494,0.4895516,0.7447758,0.52939165,0.7646958,0.5084858,0.7542429
18230,0.6618948,0.8309474,0.6492678,0.8246339,0.5669881,0.78349406,0.6285735,0.8142867,0.6619918,0.8309959,0.7167091,0.85835457,0.6826401,0.84132004,0.72264755,0.8613238,0.6984593,0.8492297,0.7377941,0.8688971
18348,0.639807,0.8199035,0.6668869,0.83344346,0.5737268,0.7868634,0.59735173,0.7986759,0.69674265,0.8483713,0.7918552,0.8959276,0.7612415,0.8806207,0.79000336,0.89500165,0.7882855,0.89414275,0.834973,0.9174865
26715,0.7062348,0.8531174,0.73256564,0.8662828,0.6162259,0.808113,0.6730832,0.8365416,0.7363337,0.86816686,0.6938917,0.8469459,0.7502129,0.87510645,0.7505967,0.8752984,0.77432144,0.8871607,0.734355,0.8671775
26747,0.80396235,0.9019812,0.71708715,0.8585436,0.6983594,0.8491797,0.6831994,0.8415997,0.79480743,0.8974037,0.8460745,0.9230373,0.7513777,0.87568885,0.8362919,0.91814595,0.7437464,0.8718732,0.81501234,0.90750617
29788,0.65398973,0.8269949,0.6368094,0.8184047,0.55692804,0.778464,0.5922764,0.79613817,0.69387126,0.84693563,0.7994932,0.8997466,0.7632617,0.88163084,0.7456533,0.87282664,0.7508311,0.87541556,0.8052434,0.9026217
29835,0.6220082,0.8110041,0.64734364,0.8236718,0.5206029,0.7603015,0.5825131,0.79125655,0.61546916,0.8077346,0.7193512,0.8596756,0.7150442,0.85752213,0.7184442,0.8592221,0.73960507,0.86980253,0.7739011,0.88695055
30606,0.67869484,0.8393474,0.5940403,0.79702014,0.5532422,0.7766211,0.5697445,0.7848723,0.66660625,0.8333031,0.8038207,0.90191036,0.68775105,0.8438755,0.7080891,0.85404456,0.727019,0.86350954,0.7724,0.8862
30845,0.7265469,0.86327344,0.69932103,0.8496605,0.6494263,0.8247131,0.70549136,0.85274565,0.7164576,0.8582288,0.8201579,0.91007894,0.72396314,0.8619816,0.82916164,0.9145808,0.8175569,0.9087784,0.82126164,0.9106308
32072,0.73005587,0.8650279,0.6975158,0.84875786,0.6963245,0.8481623,0.6519854,0.8259927,0.7058909,0.85294545,0.79041904,0.89520955,0.70159614,0.8507981,0.7931382,0.89656913,0.7698573,0.88492864,0.782179,0.8910895
46443,0.7327453,0.86637264,0.76278865,0.8813943,0.70333505,0.8516675,0.68574774,0.8428739,0.7706021,0.88530105,0.8184413,0.90922064,0.7814239,0.89071196,0.8358598,0.9179299,0.80671793,0.90335894,0.8422806,0.9211403
46506,0.5379121,0.76895607,0.57497406,0.78748703,0.51009405,0.755047,0.51552653,0.75776327,0.56367004,0.781835,0.6365455,0.8182727,0.5930115,0.79650575,0.6792051,0.8396026,0.7053802,0.8526901,0.7105108,0.85525537
50300,0.6704933,0.8352467,0.7276803,0.86384016,0.66425675,0.8321284,0.6527752,0.82638764,0.69596446,0.8479822,0.6883695,0.84418476,0.6686306,0.8343153,0.7420088,0.8710044,0.7417798,0.8708899,0.7509124,0.8754562
51419,0.6643926,0.8321963,0.65227866,0.82613933,0.5688507,0.7844254,0.6057988,0.80289936,0.6555312,0.8277656,0.7374915,0.86874574,0.69317484,0.8465874,0.7530141,0.87650704,0.72545207,0.86272603,0.77194524,0.8859726
53971,0.6961827,0.84809136,0.6940541,0.84702706,0.6025084,0.8012542,0.6377771,0.81888855,0.73625493,0.86812747,0.77225506,0.88612753,0.78158736,0.8907937,0.7835666,0.8917833,0.7581637,0.87908185,0.7845808,0.8922904
53972,0.65831363,0.8291568,0.6298312,0.8149156,0.5510145,0.7755072,0.5768256,0.7884128,0.64141977,0.8207099,0.73718363,0.8685918,0.6931762,0.84658813,0.7162586,0.85812926,0.72748274,0.8637414,0.72956216,0.8647811
53973,0.65785426,0.82892716,0.6451647,0.82258236,0.5610879,0.7805439,0.60502684,0.8025134,0.65997386,0.82998693,0.7538817,0.87694085,0.72770363,0.8638518,0.7603104,0.8801552,0.7871217,0.8935609,0.8078568,0.9039284
53974,0.6543251,0.82716256,0.6087539,0.80437696,0.55953807,0.77976906,0.6058381,0.80291903,0.701466,0.85073304,0.77044827,0.8852241,0.74407494,0.8720375,0.7408962,0.8704481,0.74715215,0.87357605,0.7808324,0.8904162
53975,0.60328066,0.80164033,0.6055338,0.8027669,0.54153055,0.7707653,0.5616479,0.78082395,0.59567976,0.7978399,0.70056224,0.8502811,0.6480199,0.82400995,0.6514523,0.82572615,0.70267725,0.8513386,0.6949358,0.8474679
53976,0.50763226,0.7538161,0.47779888,0.73889947,0.448567,0.7242835,0.45764512,0.7288226,0.49798906,0.7489945,0.61417985,0.8070899,0.6091755,0.8045877,0.55588156,0.77794075,0.6032673,0.80163366,0.62763786,0.81381893
53977,0.76872784,0.8843639,0.71569014,0.85784507,0.64958024,0.8247901,0.66971266,0.83485633,0.7457123,0.87285614,0.82110465,0.9105523,0.78843546,0.8942177,0.8157797,0.90788984,0.8145906,0.9072953,0.83500624,0.9175031
53978,0.62455225,0.8122761,0.5859791,0.79298955,0.56408894,0.7820445,0.54098517,0.77049255,0.6794123,0.8397062,0.7726892,0.8863446,0.69272304,0.8463615,0.71700114,0.8585006,0.73386985,0.8669349,0.7851979,0.892599
53979,0.7434751,0.87173754,0.6842919,0.8421459,0.6600379,0.83001894,0.62687105,0.81343555,0.752679,0.8763395,0.85674715,0.9283736,0.7655492,0.8827746,0.80886984,0.9044349,0.78948903,0.8947445,0.8367431,0.91837156
53981,0.6322117,0.81610584,0.6462598,0.8231299,0.57400244,0.78700125,0.59821993,0.79910994,0.69603,0.848015,0.76779544,0.8838977,0.76688844,0.8834442,0.7541528,0.8770764,0.7575563,0.87877816,0.78696656,0.8934833
54796,0.6786283,0.83931416,0.674475,0.8372375,0.56674486,0.7833724,0.66023827,0.83011913,0.65057784,0.8252889,0.6952269,0.84761345,0.7062547,0.85312736,0.7625698,0.8812849,0.7329767,0.86648834,0.72127646,0.86063826
54797,0.70175874,0.8508794,0.6874515,0.84372574,0.6506123,0.8253062,0.6216308,0.8108154,0.71270365,0.85635185,0.8033713,0.90168566,0.73026514,0.8651326,0.773553,0.8867765,0.73328424,0.8666421,0.80351126,0.90175563
54798,0.6313596,0.8156798,0.6670793,0.83353966,0.56042904,0.78021455,0.6088879,0.80444396,0.62755334,0.8137767,0.6886457,0.84432286,0.6835948,0.8417974,0.71099657,0.8554983,0.7398833,0.86994165,0.7402576,0.8701288
54799,0.57834303,0.7891715,0.60801196,0.804006,0.51707125,0.7585356,0.5874975,0.79374874,0.5729202,0.7864601,0.6558504,0.8279252,0.6478423,0.82392114,0.675772,0.837886,0.68692577,0.8434629,0.71141255,0.8557063
54800,0.64543515,0.82271755,0.6768796,0.8384398,0.5765783,0.7882892,0.5952989,0.79764944,0.6408303,0.82041514,0.6895986,0.8447993,0.7299697,0.86498487,0.727391,0.8636955,0.75250673,0.87625337,0.7511308,0.8755654
56453,0.6728411,0.83642054,0.6848496,0.8424248,0.626667,0.8133335,0.6309193,0.8154596,0.69852936,0.8492647,0.7012118,0.8506059,0.76012063,0.8800603,0.73190546,0.86595273,0.7734139,0.88670695,0.74963325,0.87481666
56528,0.62609303,0.8130465,0.56585217,0.7829261,0.50494057,0.75247025,0.5671523,0.78357613,0.62669945,0.8133497,0.71330166,0.8566508,0.66117525,0.8305876,0.66789365,0.8339468,0.7039119,0.85195595,0.6978739,0.8489369
56542,0.6999643,0.84998214,0.6801194,0.8400597,0.5938198,0.7969099,0.65154743,0.8257737,0.70498097,0.8524905,0.78242457,0.8912123,0.7654547,0.8827274,0.80269766,0.9013488,0.800223,0.9001115,0.8245752,0.9122876
56543,0.6941471,0.84707355,0.6291971,0.81459856,0.57317793,0.78658897,0.5589687,0.7794844,0.69033456,0.8451673,0.79463875,0.8973194,0.7599839,0.87999195,0.7354174,0.8677087,0.7479107,0.87395537,0.7909515,0.89547575
56544,0.6466785,0.8233392,0.6582979,0.82914895,0.5752413,0.78762066,0.6191586,0.8095793,0.6716132,0.8358066,0.7200762,0.8600381,0.72039723,0.8601986,0.712249,0.8561245,0.69911075,0.8495554,0.7477037,0.87385184
56545,0.6065052,0.8032526,0.6612934,0.8306467,0.5559907,0.77799535,0.6219941,0.810997,0.58114237,0.7905712,0.6034138,0.8017069,0.6123189,0.80615944,0.6813586,0.8406793,0.7150125,0.8575063,0.6733305,0.8366653
56618,0.63528925,0.8176446,0.68101513,0.84050757,0.58688927,0.79344463,0.6032412,0.8016206,0.64198637,0.8209932,0.7119505,0.8559753,0.7079139,0.85395694,0.7815212,0.8907606,0.7759577,0.88797885,0.7757983,0.88789916
56619,0.58555245,0.7927762,0.6167171,0.80835855,0.5221888,0.7610944,0.57604575,0.7880229,0.6200479,0.81002396,0.691964,0.84598196,0.7126001,0.85630006,0.67129743,0.8356487,0.7321731,0.86608654,0.74321365,0.8716068
56629,0.6932148,0.8466074,0.6909412,0.8454706,0.58320546,0.79160273,0.64386415,0.8219321,0.6618805,0.83094025,0.73229593,0.866148,0.70884633,0.85442317,0.7491325,0.87456626,0.7343887,0.86719435,0.7564036,0.87820184
56630,0.6518458,0.8259229,0.64678884,0.8233944,0.59435356,0.7971768,0.63005763,0.8150288,0.63822377,0.8191119,0.73025346,0.8651267,0.71000385,0.8550019,0.7509241,0.87546206,0.77050954,0.88525474,0.79023564,0.8951178
56631,0.5270849,0.7635424,0.5422479,0.77112395,0.47033423,0.73516715,0.5200093,0.76000464,0.52734363,0.7636718,0.60114133,0.80057067,0.5564991,0.77824956,0.60875046,0.80437523,0.6316997,0.81584984,0.6673678,0.8336839
56632,0.6515031,0.82575154,0.6501241,0.82506204,0.5594493,0.77972466,0.58468866,0.79234433,0.65656567,0.82828283,0.7616796,0.8808398,0.74755585,0.8737779,0.7567817,0.87839085,0.7380769,0.86903846,0.802415,0.9012075
56633,0.63735116,0.8186756,0.6407615,0.82038075,0.5375601,0.76878005,0.5688814,0.7844407,0.61776066,0.8088803,0.6580213,0.8290106,0.69226205,0.846131,0.67832446,0.83916223,0.6577463,0.82887316,0.68554974,0.84277487
56634,0.6813221,0.84066105,0.66842115,0.8342106,0.5764029,0.78820145,0.61482024,0.8074101,0.69071054,0.8453553,0.7452903,0.87264514,0.73790014,0.86895007,0.7403549,0.87017745,0.7671554,0.8835777,0.78213906,0.89106953
56635,0.6414238,0.8207119,0.6590304,0.8295152,0.57139224,0.78569615,0.5907975,0.7953987,0.66970783,0.8348539,0.7765578,0.8882789,0.7647832,0.8823916,0.7610048,0.8805024,0.75531876,0.8776594,0.81404865,0.9070243
56637,0.6541265,0.82706326,0.6285906,0.8142953,0.56657594,0.783288,0.6175122,0.8087561,0.6646519,0.83232594,0.75992626,0.87996316,0.7198196,0.8599098,0.746806,0.873403,0.72594404,0.862972,0.75366175,0.8768309
56638,0.72312164,0.8615608,0.6981633,0.84908164,0.6123507,0.80617535,0.6222662,0.8111331,0.7071612,0.8535806,0.7837171,0.8918586,0.74998456,0.87499225,0.74138224,0.8706911,0.70109373,0.85054684,0.7638098,0.8819049
56639,0.5396193,0.76980966,0.52864385,0.7643219,0.44253334,0.7212667,0.48892075,0.74446034,0.55990857,0.7799543,0.66911256,0.8345563,0.67240953,0.83620477,0.6180489,0.80902445,0.6791292,0.83956456,0.7121506,0.8560753
56641,0.6024942,0.8012471,0.57218516,0.7860926,0.5147034,0.7573517,0.5319965,0.76599824,0.6144953,0.80724764,0.7156031,0.85780156,0.71690464,0.8584523,0.664998,0.832499,0.7030082,0.8515041,0.7654649,0.88273245
56642,0.6392852,0.8196426,0.62300885,0.8115044,0.52558404,0.762792,0.55244505,0.7762225,0.63678753,0.81839377,0.7169142,0.8584571,0.72582483,0.8629124,0.6868664,0.8434332,0.7262299,0.86311495,0.7304946,0.8652473
