,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Score
98349,0.7250482,0.8625241,0.72654724,0.8632736,0.6440224,0.82201123,0.65928334,0.8296417,0.73207414,0.8660371,0.7985183,0.89925915,0.76717514,0.8835876,0.80415237,0.9020762,0.80546105,0.9027305,0.8135351,0.90676755
98350,0.687576,0.843788,0.6954839,0.84774196,0.5965889,0.7982944,0.644035,0.8220175,0.70803106,0.8540155,0.8013847,0.90069234,0.7636051,0.88180256,0.78782344,0.8939117,0.7965411,0.89827055,0.83459496,0.9172975
98351,0.68680984,0.8434049,0.67801046,0.83900523,0.59533626,0.7976681,0.61057836,0.80528915,0.6971916,0.8485958,0.7823091,0.8911545,0.7472751,0.87363756,0.7512362,0.8756181,0.7780646,0.8890323,0.79151964,0.8957598
98352,0.5577011,0.77885056,0.5492339,0.77461696,0.46468592,0.73234296,0.5154177,0.75770885,0.5687642,0.7843821,0.7119184,0.8559592,0.6712769,0.83563846,0.6804671,0.84023356,0.719053,0.8595265,0.73473316,0.86736655
98353,0.6283947,0.81419736,0.58555853,0.79277927,0.5361719,0.76808596,0.5229777,0.76148885,0.6241729,0.81208646,0.756911,0.8784555,0.7180579,0.85902894,0.6779471,0.8389735,0.7097982,0.8548991,0.7634058,0.8817029
98354,0.46491092,0.7324555,0.5497687,0.77488434,0.49336535,0.74668264,0.4479858,0.7239929,0.5012222,0.75061107,0.44159067,0.72079533,0.48994994,0.744975,0.47554755,0.7377738,0.47894946,0.7394747,0.44060415,0.7203021
98355,0.7139425,0.85697126,0.7000716,0.8500358,0.6725739,0.83628696,0.6609926,0.8304963,0.7089044,0.8544522,0.74871105,0.87435555,0.7354421,0.8677211,0.74949235,0.8747462,0.7767719,0.88838595,0.79065454,0.89532727
98356,0.66781974,0.83390987,0.674802,0.83740103,0.5897125,0.79485625,0.5947617,0.79738086,0.6829351,0.84146756,0.7474805,0.87374026,0.7436762,0.8718381,0.74491334,0.87245667,0.76251894,0.88125944,0.7526594,0.87632966
98357,0.6881746,0.8440873,0.7107962,0.85539806,0.63539153,0.81769574,0.6235864,0.8117932,0.65073174,0.8253659,0.60925,0.80462503,0.62807935,0.8140397,0.64438075,0.8221904,0.6449284,0.8224642,0.61811066,0.8090553
98358,0.72809386,0.86404693,0.70546,0.85273004,0.65623975,0.8281199,0.633775,0.8168875,0.74583375,0.8729169,0.8544333,0.92721665,0.79591167,0.89795583,0.82390106,0.9119505,0.83866453,0.91933227,0.87855744,0.9392787
98359,0.58204377,0.7910219,0.53126645,0.7656332,0.5339956,0.7669978,0.52574384,0.7628719,0.5670779,0.78353894,0.67096305,0.8354815,0.62476957,0.8123848,0.64914703,0.8245735,0.70432377,0.8521619,0.7519458,0.87597287
98360,0.53174436,0.7658722,0.62119174,0.81059587,0.542912,0.771456,0.63589305,0.81794655,0.4970702,0.7485351,0.4575311,0.72876555,0.46961856,0.7348093,0.56455725,0.78227866,0.5937928,0.7968964,0.5124455,0.7562227
98361,0.73776495,0.8688825,0.73540974,0.86770487,0.6574116,0.8287058,0.7008759,0.85043794,0.74320877,0.8716044,0.769529,0.8847645,0.72942877,0.8647144,0.8201509,0.9100754,0.77603793,0.88801897,0.7969289,0.89846444
98362,0.64831424,0.8241571,0.6289003,0.81445014,0.5832402,0.79162014,0.5655694,0.7827847,0.6607832,0.8303916,0.71848804,0.859244,0.72410405,0.862052,0.67789346,0.8389467,0.7283033,0.86415166,0.73728704,0.8686435
98363,0.70098424,0.8504921,0.7125734,0.8562867,0.6539843,0.82699215,0.63144875,0.8157244,0.70841646,0.85420823,0.73843896,0.8692195,0.70007914,0.8500396,0.7793553,0.88967764,0.7604393,0.88021964,0.74406374,0.87203187
98364,0.55001223,0.7750061,0.5198065,0.75990325,0.53940225,0.7697011,0.4582074,0.7291037,0.549618,0.774809,0.5911051,0.79555255,0.53214824,0.7660741,0.6127832,0.8063916,0.5734836,0.7867418,0.5723587,0.78617936
98365,0.63737583,0.8186879,0.6782596,0.8391298,0.5868796,0.7934398,0.6243176,0.8121588,0.6183569,0.8091785,0.66010714,0.83005357,0.6241163,0.81205815,0.73433214,0.86716604,0.68678254,0.8433913,0.6967448,0.8483724
98366,0.5311601,0.76558006,0.5476148,0.7738074,0.49851066,0.7492553,0.4820852,0.7410426,0.53516895,0.76758444,0.52846754,0.76423377,0.52313995,0.76157,0.5694565,0.7847283,0.5667883,0.78339416,0.5373086,0.7686543
98367,0.62685597,0.813428,0.5837608,0.79188037,0.5556811,0.77784055,0.5850537,0.79252684,0.5849913,0.7924956,0.69196117,0.8459806,0.6332751,0.8166375,0.647053,0.8235265,0.6996687,0.8498343,0.69384396,0.846922
98368,0.49342543,0.7467127,0.53098977,0.7654949,0.47343272,0.7367164,0.48787653,0.74393827,0.5219117,0.7609558,0.65813047,0.8290652,0.6004549,0.80022746,0.5949008,0.7974504,0.64965725,0.8248286,0.6592375,0.82961875
98369,0.64805067,0.82402533,0.650858,0.82542896,0.5869462,0.7934731,0.5907676,0.7953838,0.69792044,0.8489602,0.81899357,0.9094968,0.7732914,0.8866457,0.77369773,0.88684887,0.770854,0.885427,0.8323989,0.91619945
98370,0.6890809,0.8445405,0.6594279,0.82971394,0.58896023,0.7944801,0.6449909,0.82249546,0.6869411,0.8434706,0.82122797,0.910614,0.7552786,0.8776393,0.77996624,0.8899831,0.7756461,0.88782305,0.8215593,0.91077965
98371,0.74099946,0.87049973,0.71909904,0.8595495,0.67135084,0.8356754,0.7594216,0.8797108,0.7086512,0.8543256,0.741308,0.870654,0.7043419,0.85217094,0.77010274,0.88505137,0.7534067,0.8767034,0.7411406,0.8705703
98372,0.699985,0.8499925,0.6644664,0.8322332,0.57134646,0.78567326,0.60073614,0.8003681,0.69813895,0.8490695,0.78686327,0.89343166,0.74554706,0.8727735,0.7617035,0.88085175,0.7584971,0.87924856,0.7943258,0.8971629
98373,0.753196,0.876598,0.6651682,0.83258414,0.6320026,0.8160013,0.6671288,0.8335644,0.6762546,0.83812726,0.77951497,0.8897575,0.64110315,0.8205516,0.7371365,0.86856824,0.7404593,0.87022966,0.7381787,0.86908937
98374,0.73546946,0.86773473,0.6820184,0.8410092,0.63525426,0.81762713,0.69410527,0.84705263,0.69890213,0.84945107,0.75527275,0.8776364,0.68259114,0.8412956,0.7404551,0.8702276,0.7340842,0.86704206,0.7296946,0.8648473
98375,0.67211246,0.83605623,0.72408134,0.86204064,0.6677029,0.83385146,0.68158484,0.8407924,0.66837645,0.8341882,0.729651,0.8648255,0.69112545,0.8455627,0.7624017,0.88120085,0.77284956,0.8864248,0.77788866,0.8889443
98376,0.75338817,0.8766941,0.6993085,0.84965426,0.64704156,0.8235208,0.66678506,0.8333925,0.73852265,0.8692613,0.85853493,0.92926747,0.7513335,0.87566674,0.8017812,0.9008906,0.80440116,0.9022006,0.8580358,0.9290179
98377,0.6903328,0.8451664,0.6634238,0.8317119,0.61014146,0.80507076,0.6429527,0.82147634,0.68994987,0.84497494,0.83372486,0.9168624,0.7673526,0.8836763,0.79640114,0.8982006,0.8075303,0.90376514,0.84943944,0.9247197
98378,0.78370285,0.8918514,0.7381325,0.86906624,0.6695185,0.83475924,0.6784221,0.83921105,0.7744932,0.8872466,0.8868456,0.9434228,0.81987214,0.9099361,0.8621662,0.9310831,0.8282076,0.9141038,0.8955264,0.9477632
98379,0.62451535,0.81225765,0.5753294,0.7876647,0.54395044,0.7719752,0.5760211,0.78801054,0.6203381,0.81016904,0.77193165,0.8859658,0.68721664,0.8436083,0.70266616,0.8513331,0.70842314,0.85421157,0.78071153,0.89035577
98380,0.7186049,0.85930246,0.6966435,0.84832174,0.63231254,0.81615627,0.6566626,0.8283313,0.71333414,0.85666704,0.80992794,0.90496397,0.75016236,0.8750812,0.81930256,0.9096513,0.799894,0.899947,0.8064743,0.90323716
98381,0.6496433,0.82482165,0.6399127,0.81995636,0.615083,0.8075415,0.641592,0.820796,0.6137849,0.80689245,0.6918545,0.84592724,0.6405778,0.8202889,0.7408347,0.87041736,0.7472621,0.87363106,0.7349092,0.8674546
98382,0.6145066,0.8072533,0.62255096,0.8112755,0.5539957,0.77699786,0.5966451,0.79832256,0.63754463,0.8187723,0.73269606,0.866348,0.7042817,0.85214084,0.74232495,0.8711625,0.75129783,0.8756489,0.78552127,0.89276063
98383,0.73172146,0.8658607,0.7235762,0.8617881,0.65512383,0.8275619,0.637844,0.81892204,0.7271974,0.8635987,0.7975589,0.89877945,0.7308814,0.8654407,0.778692,0.889346,0.77052915,0.8852646,0.7901393,0.89506966
98384,0.7273665,0.8636832,0.6644053,0.8322027,0.6221844,0.8110922,0.65450084,0.8272504,0.70447886,0.85223943,0.7895564,0.8947782,0.7205372,0.8602686,0.76067924,0.8803396,0.76763415,0.8838171,0.7995918,0.8997959
98385,0.6820637,0.84103185,0.64763904,0.8238195,0.58486444,0.7924322,0.5998689,0.79993445,0.69292426,0.84646213,0.7948605,0.89743024,0.7082565,0.85412824,0.7701048,0.88505244,0.76809037,0.8840452,0.8006048,0.9003024
98386,0.70997083,0.8549854,0.6996613,0.8498306,0.6447466,0.8223733,0.71048164,0.8552408,0.7313647,0.86568236,0.7858063,0.89290315,0.7663245,0.88316226,0.76787007,0.88393503,0.7857059,0.89285296,0.8007895,0.90039474
98387,0.69690764,0.8484538,0.6944566,0.8472283,0.6192516,0.8096258,0.69318664,0.8465933,0.7106141,0.85530704,0.7768452,0.8884226,0.7192745,0.85963726,0.78333366,0.8916668,0.73419404,0.867097,0.7709444,0.8854722
98388,0.7878647,0.89393234,0.72783744,0.8639187,0.6917808,0.8458904,0.67959267,0.8397963,0.7561089,0.87805444,0.8343341,0.91716707,0.7611271,0.88056356,0.800688,0.900344,0.7744132,0.8872066,0.81398207,0.906991
98389,0.70515335,0.8525767,0.68327844,0.8416392,0.5883311,0.79416555,0.6259347,0.81296736,0.72419167,0.86209583,0.8033805,0.90169024,0.77186275,0.8859314,0.7773913,0.88869566,0.7850617,0.89253086,0.82790864,0.9139543
98390,0.67010915,0.8350546,0.6280923,0.81404614,0.56729347,0.7836467,0.68493783,0.8424689,0.6164897,0.8082448,0.72846794,0.864234,0.6502695,0.82513475,0.718569,0.8592845,0.7144072,0.8572036,0.7271539,0.86357695
98391,0.63462615,0.8173131,0.59015906,0.7950795,0.56968796,0.784844,0.544284,0.772142,0.6761301,0.838065,0.823647,0.9118235,0.75894403,0.879472,0.7538316,0.8769158,0.776766,0.88838303,0.82961464,0.9148073
98392,0.6770495,0.83852476,0.6196456,0.8098228,0.59200037,0.7960002,0.6518167,0.82590836,0.61576194,0.807881,0.7296691,0.86483455,0.6296388,0.8148194,0.7449171,0.8724586,0.73941,0.86970496,0.76142275,0.8807114
98393,0.5997274,0.7998637,0.58876437,0.7943822,0.5250447,0.76252234,0.5802301,0.79011506,0.602834,0.801417,0.72466063,0.8623303,0.68063235,0.8403162,0.7066391,0.8533195,0.7484197,0.8742099,0.76053894,0.88026947
98394,0.6103299,0.80516493,0.58391494,0.7919575,0.55621314,0.7781066,0.5259277,0.7629639,0.64357936,0.8217897,0.75024474,0.87512237,0.7080372,0.85401857,0.7116171,0.85580856,0.76380825,0.8819041,0.7964164,0.8982082
98395,0.73619807,0.86809903,0.69101083,0.8455054,0.6388972,0.8194486,0.632822,0.816411,0.73834693,0.86917347,0.865667,0.9328335,0.77292085,0.8864604,0.8212999,0.91064996,0.77886903,0.8894345,0.8420454,0.9210227
98396,0.68540674,0.84270334,0.67202413,0.83601207,0.6394124,0.8197062,0.6568898,0.8284449,0.7178182,0.85890913,0.806641,0.9033205,0.76319504,0.8815975,0.8004611,0.9002305,0.7897229,0.89486146,0.83840823,0.9192041
98397,0.6094328,0.8047164,0.6152531,0.80762655,0.53712916,0.7685646,0.55692565,0.7784628,0.653076,0.82653797,0.75947213,0.87973607,0.71818435,0.8590922,0.7237251,0.86186254,0.768682,0.884341,0.7939063,0.8969531
98398,0.664231,0.83211553,0.6016707,0.8008354,0.59460926,0.79730463,0.57206035,0.7860302,0.6724043,0.83620214,0.7467283,0.87336415,0.6749319,0.83746594,0.70010424,0.8500521,0.7262004,0.8631002,0.7291802,0.8645901
98399,0.55127424,0.77563715,0.5604186,0.7802093,0.47906625,0.7395331,0.48540217,0.74270105,0.58285797,0.791429,0.617466,0.808733,0.64228076,0.8211404,0.594341,0.7971705,0.63665855,0.8183293,0.61779237,0.8088962
98400,0.622803,0.8114015,0.5931177,0.79655886,0.5372695,0.76863474,0.62219065,0.81109536,0.6284057,0.81420285,0.6645771,0.83228856,0.6481104,0.8240552,0.65859365,0.8292968,0.7409395,0.87046975,0.69450384,0.8472519
98401,0.6228653,0.81143266,0.6731559,0.83657795,0.5782212,0.7891106,0.6166197,0.80830985,0.6030754,0.8015377,0.6329316,0.8164658,0.6197837,0.8098918,0.7212798,0.8606399,0.7084245,0.8542123,0.6600448,0.8300224
98402,0.7116504,0.8558252,0.7320038,0.8660019,0.6385744,0.8192872,0.65262926,0.8263146,0.7347387,0.86736935,0.7979523,0.89897615,0.75371087,0.87685543,0.797004,0.898502,0.7897035,0.89485174,0.8235489,0.91177446
1747,0.71204996,0.856025,0.65296906,0.82648456,0.62181973,0.81090987,0.64718276,0.82359135,0.66890424,0.83445215,0.673956,0.83697796,0.6464319,0.82321596,0.6775216,0.8387608,0.6986327,0.84931636,0.6833346,0.8416673
1784,0.67046475,0.8352324,0.6712871,0.83564353,0.5817776,0.7908888,0.60819507,0.80409753,0.66130626,0.83065313,0.68308127,0.84154063,0.7029449,0.85147244,0.702619,0.85130954,0.74447155,0.8722358,0.6869655,0.84348273
2476,0.77159464,0.8857973,0.73691463,0.8684573,0.71393836,0.8569692,0.69187665,0.8459383,0.72525966,0.86262983,0.7141205,0.85706025,0.69170105,0.8458505,0.7446135,0.87230676,0.7052057,0.85260284,0.7151035,0.85755175
2515,0.74899554,0.8744978,0.6812092,0.8406046,0.677338,0.838669,0.6323655,0.81618273,0.70617294,0.8530865,0.7377665,0.86888325,0.6762677,0.8381338,0.69017017,0.8450851,0.70824265,0.8541213,0.7332885,0.86664426
2517,0.7610089,0.8805045,0.73462826,0.8673141,0.7253778,0.8626889,0.6804218,0.8402109,0.7358278,0.8679139,0.6500474,0.8250237,0.6320493,0.81602466,0.71921265,0.8596063,0.68947923,0.8447396,0.6726115,0.83630574
2529,0.69122636,0.8456132,0.6457956,0.8228978,0.6190176,0.8095088,0.5843811,0.79219055,0.6733082,0.83665407,0.6439207,0.82196033,0.67648923,0.8382446,0.64669204,0.823346,0.60904527,0.80452263,0.65236354,0.82618177
2538,0.7223351,0.86116755,0.6512346,0.8256173,0.60166144,0.8008307,0.6162358,0.80811787,0.6301831,0.81509155,0.64544,0.82272,0.59134096,0.7956705,0.65399957,0.8269998,0.61342126,0.8067106,0.61127305,0.8056365
2551,0.69955194,0.84977597,0.7158011,0.85790056,0.6482941,0.82414705,0.572862,0.786431,0.6620386,0.8310193,0.6755545,0.83777726,0.6338154,0.8169077,0.67455435,0.8372772,0.6614084,0.8307042,0.6665684,0.8332842
2553,0.7479167,0.87395835,0.7332058,0.8666029,0.69900775,0.8495039,0.6514963,0.82574815,0.71217966,0.85608983,0.7011113,0.85055566,0.70012736,0.8500637,0.71542263,0.8577113,0.68322206,0.841611,0.702615,0.8513075
2554,0.65639424,0.8281971,0.67843425,0.8392171,0.5960144,0.7980072,0.61064446,0.80532223,0.6515366,0.8257683,0.7075242,0.8537621,0.67658174,0.83829087,0.7119424,0.8559712,0.6835758,0.84178793,0.7126323,0.85631615
2555,0.7027479,0.8513739,0.68270105,0.84135056,0.64202607,0.82101303,0.6370864,0.8185432,0.64022666,0.8201133,0.6235184,0.81175923,0.61426926,0.8071346,0.651236,0.825618,0.65626776,0.8281339,0.64485586,0.8224279
2556,0.71452653,0.85726327,0.72470343,0.8623517,0.7306365,0.86531824,0.67341924,0.8367096,0.64809483,0.82404745,0.6335181,0.81675905,0.5759319,0.78796595,0.6984427,0.84922135,0.6533488,0.8266744,0.63241154,0.81620574
2577,0.7610077,0.8805039,0.7621107,0.88105536,0.70887244,0.8544362,0.65948045,0.8297402,0.69978285,0.8498914,0.697472,0.848736,0.6986808,0.84934044,0.7061027,0.85305136,0.7028227,0.85141134,0.70514405,0.852572
2582,0.71595526,0.8579776,0.7041491,0.85207456,0.6848334,0.8424167,0.6180593,0.80902964,0.68242013,0.84121007,0.6845331,0.84226656,0.6571549,0.82857746,0.70664483,0.8533224,0.66687703,0.8334385,0.6729874,0.83649373
2583,0.70518816,0.8525941,0.7520852,0.8760426,0.70995605,0.854978,0.6571963,0.82859814,0.6815816,0.8407908,0.6740081,0.83700407,0.6821279,0.841064,0.70235944,0.8511797,0.6984637,0.84923184,0.6859643,0.8429822
2584,0.809402,0.904701,0.7449894,0.8724947,0.7312272,0.8656136,0.6455754,0.8227877,0.7432463,0.87162316,0.7282964,0.8641482,0.6605637,0.83028185,0.7490368,0.8745184,0.6546589,0.82732946,0.68004894,0.8400245
2585,0.7096145,0.85480726,0.7185091,0.85925454,0.66104335,0.8305217,0.63430846,0.8171542,0.6694976,0.8347488,0.66602474,0.83301234,0.6545087,0.82725435,0.71252036,0.8562602,0.68284535,0.8414227,0.677579,0.83878946
2586,0.70096624,0.8504831,0.7077975,0.85389876,0.64023256,0.8201163,0.6273434,0.8136717,0.6290227,0.81451136,0.64468884,0.8223444,0.6270268,0.8135134,0.67214566,0.8360728,0.6746219,0.8373109,0.6539614,0.8269807
2587,0.69367737,0.8468387,0.62662596,0.813313,0.64395005,0.821975,0.5708508,0.7854254,0.62549627,0.81274813,0.6808126,0.8404063,0.595232,0.797616,0.6581422,0.8290711,0.623912,0.811956,0.6464097,0.8232049
2588,0.7553394,0.8776697,0.7563268,0.8781634,0.6925036,0.8462518,0.6915796,0.8457898,0.65986675,0.8299334,0.63340306,0.81670153,0.59744227,0.79872113,0.73115414,0.8655771,0.70807624,0.8540381,0.65296656,0.82648325
2589,0.7685441,0.88427204,0.699579,0.8497895,0.71462405,0.857312,0.6296908,0.81484544,0.7014799,0.85073996,0.7209765,0.86048824,0.6284741,0.81423706,0.7184124,0.8592062,0.6455443,0.82277215,0.6784998,0.8392499
2590,0.75079036,0.8753952,0.7023312,0.8511656,0.691589,0.8457945,0.6538671,0.82693356,0.6775588,0.8387794,0.6891436,0.8445718,0.6581864,0.8290932,0.68467164,0.8423358,0.6634692,0.8317346,0.6918965,0.8459482
2591,0.73649323,0.8682466,0.6704606,0.8352303,0.64734125,0.8236706,0.6137139,0.806857,0.6716745,0.83583724,0.73791635,0.8689582,0.63916105,0.81958055,0.7243486,0.8621743,0.6839046,0.8419523,0.71304744,0.85652375
2592,0.74185336,0.8709267,0.69350874,0.8467544,0.68840533,0.84420264,0.6443377,0.8221688,0.68487334,0.8424367,0.65097743,0.8254887,0.5954142,0.7977071,0.64549625,0.8227481,0.60565305,0.8028265,0.6383699,0.81918496
2594,0.6943395,0.84716976,0.6486694,0.82433474,0.62397176,0.81198585,0.6783543,0.83917713,0.6496221,0.82481104,0.63132805,0.81566405,0.60190463,0.8009523,0.64245546,0.8212277,0.6205891,0.8102945,0.6041024,0.8020512
2595,0.61972713,0.80986357,0.6284971,0.81424856,0.57823545,0.7891177,0.57074904,0.7853745,0.5646982,0.7823491,0.5984647,0.79923236,0.59285164,0.7964258,0.6169986,0.80849934,0.60089445,0.8004472,0.60324794,0.80162394
2597,0.7563727,0.87818635,0.7051755,0.85258776,0.70193666,0.85096836,0.63680553,0.81840277,0.7122253,0.85611266,0.73904836,0.8695242,0.68927777,0.8446389,0.7449163,0.87245816,0.690158,0.845079,0.73352075,0.8667604
2645,0.67219436,0.8360972,0.6690922,0.8345461,0.6905707,0.84528536,0.63123107,0.81561553,0.61211145,0.8060557,0.648136,0.824068,0.6083722,0.8041861,0.6479409,0.82397044,0.66741896,0.8337095,0.6612095,0.8306048
2654,0.7480861,0.87404305,0.7279694,0.8639847,0.72349083,0.8617454,0.7375599,0.86877996,0.69452333,0.84726167,0.6695637,0.8347819,0.6274501,0.81372505,0.7184515,0.85922575,0.6587254,0.8293627,0.6566751,0.82833755
2655,0.71359086,0.85679543,0.7004365,0.85021824,0.6681254,0.8340627,0.60411394,0.80205697,0.69664,0.84832,0.72766334,0.86383164,0.6716657,0.83583283,0.7118465,0.85592324,0.6804842,0.8402421,0.72737086,0.8636854
2656,0.6728796,0.8364398,0.7121874,0.8560937,0.639231,0.8196155,0.6364981,0.81824905,0.6022856,0.8011428,0.5865446,0.79327226,0.58360696,0.7918035,0.6403185,0.82015926,0.62912226,0.8145611,0.5973128,0.7986564
2657,0.65942526,0.8297126,0.65920514,0.8296026,0.6191834,0.8095917,0.6019871,0.80099356,0.65640676,0.8282034,0.71911603,0.859558,0.6616725,0.83083624,0.7547027,0.87735134,0.77718955,0.88859475,0.73246586,0.86623293
2658,0.75619185,0.8780959,0.6544887,0.82724434,0.66427237,0.83213615,0.64245284,0.8212264,0.64236546,0.8211827,0.6420646,0.8210323,0.5386719,0.769336,0.6558625,0.8279313,0.6291666,0.8145833,0.61097723,0.8054886
2659,0.72042096,0.8602105,0.70122266,0.8506113,0.66404104,0.8320205,0.6149931,0.80749655,0.6820344,0.8410172,0.704332,0.852166,0.6866193,0.84330964,0.6816706,0.84083533,0.71669334,0.8583467,0.7267804,0.8633902
2660,0.66999775,0.83499885,0.6552626,0.8276313,0.5859202,0.7929601,0.5899052,0.79495263,0.6250887,0.81254435,0.62562287,0.81281143,0.6336197,0.8168099,0.63125604,0.81562805,0.6512494,0.8256247,0.63892096,0.8194605
2741,0.6421499,0.82107496,0.578184,0.789092,0.56165045,0.78082526,0.6247507,0.8123753,0.53687334,0.7684367,0.51049685,0.7552484,0.49755436,0.74877715,0.5311717,0.76558584,0.57663643,0.7883182,0.52366954,0.76183474
2766,0.7415819,0.87079096,0.80162454,0.90081227,0.73054314,0.86527157,0.64256513,0.82128257,0.7142525,0.85712624,0.689011,0.8445055,0.6296532,0.8148266,0.77002376,0.8850119,0.6882887,0.84414434,0.65341264,0.8267063
2793,0.7859805,0.89299023,0.769847,0.88492346,0.678932,0.839466,0.65720826,0.8286041,0.7402139,0.87010694,0.74406517,0.8720326,0.7151637,0.85758185,0.76401305,0.8820065,0.713133,0.8565665,0.7322475,0.86612374
2810,0.73358524,0.8667926,0.73821217,0.86910605,0.6968652,0.8484326,0.6602514,0.8301257,0.64075184,0.8203759,0.6002594,0.8001297,0.5665427,0.7832713,0.6904342,0.8452171,0.63795996,0.81898,0.5912208,0.7956104
2824,0.6701069,0.83505344,0.71216345,0.8560817,0.6215786,0.8107893,0.6308772,0.8154386,0.63442135,0.8172107,0.6061904,0.8030952,0.6172513,0.80862564,0.6736516,0.8368258,0.67102444,0.8355122,0.6608208,0.83041036
3002,0.6989076,0.8494538,0.6366699,0.81833494,0.648033,0.8240165,0.6227004,0.8113502,0.60797536,0.8039877,0.587003,0.7935015,0.6030118,0.8015059,0.603711,0.8018555,0.6022171,0.80110854,0.587322,0.793661
3021,0.6816267,0.84081334,0.6629665,0.83148324,0.5997651,0.79988253,0.58386075,0.7919304,0.6218035,0.81090176,0.5833099,0.79165494,0.59911704,0.7995585,0.6072415,0.80362076,0.6027192,0.8013596,0.594916,0.797458
3093,0.7658915,0.8829458,0.7526057,0.87630284,0.6838722,0.8419361,0.6767123,0.83835614,0.76119447,0.88059723,0.71397495,0.8569875,0.7188027,0.85940135,0.72676015,0.8633801,0.7139511,0.85697556,0.7223669,0.86118346
3105,0.7746005,0.88730025,0.719939,0.8599695,0.68666255,0.8433313,0.6293198,0.8146599,0.71686083,0.8584304,0.6967006,0.8483503,0.6771952,0.8385976,0.7026723,0.8513361,0.6537709,0.82688546,0.69247675,0.8462384
3113,0.6981189,0.84905946,0.680149,0.84007454,0.6398053,0.81990266,0.60232365,0.8011618,0.62769485,0.8138474,0.66906416,0.8345321,0.6402596,0.8201298,0.68832827,0.84416413,0.6716722,0.8358361,0.69653976,0.8482699
3118,0.72152793,0.86076397,0.7007615,0.8503808,0.66542125,0.8327106,0.6402301,0.8201151,0.6692271,0.83461356,0.6863311,0.8431655,0.6491603,0.8245802,0.71353424,0.8567671,0.7229824,0.8614912,0.6958413,0.84792066
3120,0.5982805,0.7991402,0.57442963,0.7872148,0.57510084,0.78755045,0.5735931,0.78679657,0.5429428,0.7714714,0.5912247,0.79561234,0.5593611,0.77968055,0.60505694,0.8025285,0.6208536,0.81042683,0.6204366,0.81021833
3122,0.72878385,0.8643919,0.69595826,0.8479791,0.6608808,0.8304404,0.60151446,0.8007572,0.6284791,0.81423956,0.65794086,0.82897043,0.5976083,0.79880416,0.66308355,0.8315418,0.66144717,0.8307236,0.6756128,0.8378064
3123,0.71555614,0.8577781,0.7040205,0.85201025,0.65411854,0.82705927,0.61329603,0.806648,0.6834168,0.8417084,0.7265267,0.86326337,0.6855712,0.8427856,0.7304512,0.8652256,0.71692944,0.8584647,0.742342,0.871171
3133,0.75226927,0.87613463,0.69075954,0.84537977,0.67768115,0.8388406,0.61907136,0.8095357,0.68518084,0.84259045,0.7573501,0.87867504,0.6960055,0.8480028,0.7337296,0.8668648,0.69639933,0.84819967,0.73298275,0.8664914
3134,0.76489544,0.8824477,0.6982578,0.8491289,0.7333938,0.8666969,0.6505327,0.82526636,0.6965792,0.8482896,0.72309494,0.86154747,0.644158,0.822079,0.72780764,0.8639038,0.68078697,0.8403935,0.69517326,0.84758663
3135,0.73079777,0.8653989,0.65109193,0.82554597,0.6532568,0.8266284,0.5885732,0.7942866,0.6498493,0.82492465,0.64000714,0.82000357,0.58429193,0.79214597,0.6165028,0.8082514,0.59812117,0.7990606,0.60669357,0.80334675
3136,0.72804284,0.8640214,0.73711663,0.8685583,0.66691697,0.8334585,0.62029135,0.8101457,0.68926394,0.84463197,0.69980353,0.8499018,0.66446817,0.8322341,0.7356514,0.8678257,0.6892458,0.8446229,0.67202437,0.8360122
