,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Score
98347,0.6125141,0.806257,0.6043377,0.80216885,0.56502074,0.7825104,0.58205974,0.7910299,0.5887486,0.7943743,0.69021034,0.8451052,0.65416694,0.82708347,0.67639816,0.8381991,0.7446409,0.8723204,0.72213435,0.8610672
98348,0.6026149,0.80130744,0.59595895,0.7979795,0.5703343,0.78516716,0.6234069,0.81170344,0.58162785,0.7908139,0.6502801,0.82514006,0.6336295,0.8168148,0.66852826,0.83426416,0.71436036,0.8571802,0.6876131,0.84380656
98349,0.6733157,0.8366579,0.6636851,0.83184254,0.5845781,0.792289,0.6507652,0.8253826,0.65783644,0.8289182,0.7407474,0.8703737,0.684521,0.8422605,0.75828344,0.8791417,0.7511289,0.87556446,0.7448073,0.8724036
98350,0.6374825,0.81874126,0.6513771,0.82568854,0.59693766,0.7984688,0.66408217,0.8320411,0.65877676,0.8293884,0.7398031,0.86990154,0.69477,0.847385,0.7501925,0.87509626,0.743953,0.8719765,0.76698077,0.8834904
98351,0.5793053,0.78965265,0.6019834,0.8009917,0.5508125,0.77540624,0.56041026,0.78020513,0.5985197,0.79925984,0.6564106,0.8282053,0.6280218,0.81401086,0.6750487,0.83752435,0.693169,0.8465845,0.6996522,0.8498261
98352,0.5274892,0.7637446,0.55250496,0.7762525,0.4624861,0.731243,0.53730303,0.7686515,0.5410056,0.7705028,0.6644723,0.8322362,0.65493107,0.82746553,0.67405117,0.8370256,0.7126616,0.8563308,0.71269816,0.8563491
98353,0.49658602,0.74829304,0.49379742,0.7468987,0.4258421,0.712921,0.45094836,0.7254742,0.5045933,0.7522967,0.59717536,0.7985877,0.6016321,0.80081606,0.5598739,0.7799369,0.61871517,0.8093576,0.6249367,0.81246835
98354,0.5385584,0.76927924,0.62345004,0.811725,0.55209666,0.7760483,0.5063613,0.7531806,0.5438298,0.7719149,0.47909847,0.7395492,0.5257134,0.7628567,0.54370767,0.7718538,0.53255904,0.7662795,0.50712496,0.75356245
98355,0.7485049,0.87425244,0.7484435,0.87422174,0.6967915,0.84839576,0.68048745,0.8402437,0.72679436,0.8633972,0.7244516,0.8622258,0.7122364,0.8561182,0.7390934,0.8695467,0.76387,0.881935,0.7701241,0.88506204
98356,0.5803995,0.79019976,0.60383064,0.8019153,0.51482594,0.75741297,0.55907905,0.7795395,0.5992414,0.7996207,0.646621,0.8233105,0.66733783,0.83366895,0.6582073,0.82910365,0.6817925,0.84089625,0.67371666,0.83685833
98357,0.58063394,0.79031694,0.63616323,0.8180816,0.5591723,0.77958614,0.5557394,0.7778697,0.5571321,0.77856606,0.489312,0.74465597,0.5358567,0.76792836,0.5441645,0.7720822,0.5580114,0.7790057,0.50665224,0.7533261
98358,0.669239,0.8346195,0.6625508,0.8312754,0.61830074,0.80915034,0.6342277,0.8171139,0.67486644,0.8374332,0.7472565,0.87362826,0.7176303,0.8588152,0.75256103,0.87628055,0.76268286,0.88134146,0.78379977,0.8918999
98359,0.56615984,0.7830799,0.46719843,0.7335992,0.49891013,0.7494551,0.48892856,0.7444643,0.5466621,0.77333105,0.6928728,0.8464364,0.6148398,0.8074199,0.6192197,0.8096099,0.65284336,0.8264217,0.711241,0.8556205
98360,0.52526915,0.7626346,0.5716108,0.7858054,0.5086591,0.75432956,0.66011477,0.8300574,0.47861612,0.73930806,0.43119806,0.71559906,0.42498413,0.71249205,0.5409882,0.7704941,0.5575836,0.7787918,0.4880507,0.74402535
98361,0.707559,0.8537795,0.7133858,0.8566929,0.6498692,0.8249346,0.6965647,0.84828234,0.68857455,0.8442873,0.7046032,0.8523016,0.67551136,0.8377557,0.7745657,0.88728285,0.73026013,0.86513007,0.7209796,0.8604898
98362,0.6282283,0.81411415,0.62699556,0.8134978,0.5610805,0.7805402,0.576934,0.788467,0.65093493,0.82546747,0.68048656,0.8402433,0.71081656,0.8554083,0.68452775,0.8422639,0.71140504,0.8557025,0.7292343,0.8646171
98363,0.66194785,0.8309739,0.68068415,0.84034204,0.64873517,0.8243676,0.6465681,0.82328403,0.650913,0.8254565,0.6720048,0.8360024,0.6391565,0.8195783,0.7303951,0.86519754,0.7346046,0.8673023,0.69882005,0.84941006
98364,0.5511644,0.7755822,0.5471095,0.77355474,0.54125357,0.7706268,0.49594092,0.74797046,0.5344917,0.7672459,0.59365827,0.7968291,0.54801416,0.7740071,0.6165536,0.8082768,0.59928405,0.799642,0.5869853,0.7934927
98365,0.52604425,0.7630221,0.5905956,0.7952978,0.5077085,0.7538543,0.53859746,0.76929873,0.50816727,0.75408363,0.48721117,0.7436056,0.5013014,0.7506507,0.5830405,0.79152024,0.5886972,0.7943486,0.5595589,0.77977943
98366,0.561298,0.780649,0.58910215,0.7945511,0.5336468,0.7668234,0.5136998,0.7568499,0.55819106,0.77909553,0.5628526,0.7814263,0.54859996,0.7743,0.62113935,0.81056964,0.60656977,0.8032849,0.56254035,0.78127015
98367,0.61723185,0.8086159,0.63001525,0.8150076,0.61796355,0.8089818,0.5987781,0.79938906,0.62618315,0.8130916,0.6686069,0.83430344,0.62638634,0.8131932,0.6705667,0.83528334,0.70211446,0.85105723,0.69296455,0.8464823
98368,0.49854058,0.7492703,0.55829203,0.779146,0.47149053,0.73574525,0.5230813,0.76154065,0.51888573,0.75944287,0.5967017,0.7983508,0.57868356,0.7893418,0.58178306,0.7908915,0.6343922,0.81719613,0.6467514,0.8233757
98369,0.56479263,0.7823963,0.6147911,0.8073956,0.5401389,0.7700695,0.5499549,0.77497745,0.6144326,0.8072163,0.6968995,0.8484497,0.682577,0.8412885,0.6968422,0.8484211,0.6938595,0.8469298,0.7383921,0.86919606
98370,0.5842363,0.7921182,0.6353095,0.8176547,0.53499305,0.7674965,0.62645346,0.8132267,0.6120489,0.80602443,0.68050325,0.8402516,0.6830749,0.8415375,0.714774,0.857387,0.7404121,0.87020606,0.74676365,0.87338185
98371,0.69714093,0.84857047,0.6918698,0.84593487,0.6388334,0.8194167,0.7344284,0.8672142,0.6716263,0.83581316,0.7108142,0.8554071,0.67914045,0.8395702,0.75311935,0.8765597,0.74131405,0.870657,0.73779917,0.8688996
98372,0.7024071,0.85120356,0.67334294,0.8366715,0.60624194,0.803121,0.63557863,0.8177893,0.69377375,0.8468869,0.7695153,0.88475764,0.73851556,0.8692578,0.7808535,0.89042675,0.76840323,0.88420165,0.8128087,0.9064044
98373,0.7312095,0.86560476,0.6594454,0.8297227,0.63231313,0.81615657,0.69720334,0.8486017,0.66849864,0.8342493,0.72736907,0.86368454,0.63539267,0.81769633,0.7274734,0.8637367,0.7460556,0.8730278,0.7383691,0.86918455
98374,0.6390472,0.8195236,0.6005653,0.80028266,0.53918076,0.7695904,0.67725873,0.83862936,0.6123918,0.8061959,0.62291133,0.81145567,0.606723,0.80336154,0.64680755,0.8234038,0.6780596,0.8390298,0.64176774,0.82088387
98375,0.66521096,0.8326055,0.71223485,0.8561174,0.6629418,0.8314709,0.67426825,0.8371341,0.6634371,0.83171856,0.7516473,0.8758236,0.71000874,0.8550044,0.77052414,0.8852621,0.80106103,0.9005305,0.80557334,0.9027867
98376,0.6746422,0.8373211,0.6604607,0.83023036,0.64087594,0.82043797,0.65476525,0.8273826,0.6549723,0.82748616,0.73885024,0.8694251,0.64623684,0.82311845,0.7117027,0.85585135,0.7480901,0.874045,0.7437282,0.8718641
98377,0.59718037,0.7985902,0.60203415,0.80101705,0.5449565,0.7724782,0.60881186,0.8044059,0.59786963,0.7989348,0.6829879,0.84149396,0.66068006,0.83034,0.7118159,0.8559079,0.73296666,0.86648333,0.7409129,0.87045646
98378,0.6562972,0.8281486,0.6278229,0.81391144,0.5493939,0.77469695,0.6060994,0.8030497,0.64696777,0.8234839,0.7374876,0.8687438,0.7092209,0.85461044,0.7269304,0.8634652,0.72162145,0.86081076,0.7523543,0.8761772
98379,0.63213575,0.8160679,0.5982139,0.79910696,0.5734035,0.78670174,0.5981271,0.79906356,0.638288,0.819144,0.78040946,0.8902047,0.67526174,0.83763087,0.71873796,0.859369,0.71000123,0.8550006,0.7496445,0.87482226
98380,0.69532675,0.8476634,0.6699984,0.8349992,0.6044029,0.80220145,0.6908939,0.84544694,0.6945441,0.84727204,0.79117525,0.8955876,0.7409141,0.87045705,0.7861657,0.89308286,0.7989593,0.8994796,0.79974544,0.8998727
98381,0.57904994,0.789525,0.60140353,0.80070174,0.52264655,0.7613233,0.5928701,0.79643506,0.56256175,0.7812809,0.63123345,0.8156167,0.6064536,0.8032268,0.6753823,0.8376912,0.6615322,0.8307661,0.65362597,0.826813
98382,0.60059285,0.8002964,0.5980152,0.7990076,0.54454184,0.7722709,0.59172285,0.7958614,0.6025087,0.8012544,0.6730569,0.8365284,0.6349691,0.81748456,0.70716965,0.8535848,0.6921811,0.84609056,0.72574043,0.8628702
98383,0.60787857,0.8039393,0.61730736,0.8086537,0.54378676,0.7718934,0.5922557,0.79612786,0.60853404,0.80426705,0.6891185,0.84455925,0.6459373,0.82296866,0.6959764,0.8479882,0.7018416,0.8509208,0.7066963,0.85334814
98384,0.69068754,0.84534377,0.66263926,0.83131963,0.62687796,0.813439,0.71303284,0.8565164,0.63208365,0.8160418,0.64680314,0.8234016,0.6105036,0.80525184,0.70029676,0.8501484,0.697785,0.8488925,0.67126,0.83563
98385,0.61057544,0.8052877,0.59359396,0.796797,0.5279721,0.76398605,0.5733247,0.78666234,0.60900074,0.80450034,0.7426194,0.8713097,0.6918272,0.8459136,0.7179471,0.85897356,0.73347723,0.8667386,0.7792531,0.88962656
98386,0.66195846,0.8309792,0.6922344,0.8461172,0.6005684,0.8002842,0.70402974,0.8520149,0.6732389,0.83661944,0.7041851,0.85209256,0.6991235,0.84956175,0.73549855,0.8677493,0.75181675,0.8759084,0.74522054,0.8726103
98387,0.596083,0.79804146,0.6459837,0.82299185,0.58053637,0.7902682,0.68547213,0.84273607,0.6469839,0.82349193,0.64548945,0.8227447,0.64842725,0.8242136,0.6971179,0.84855896,0.66586894,0.8329345,0.6648646,0.83243227
98388,0.7519075,0.8759538,0.7464994,0.8732497,0.6884365,0.84421825,0.72880125,0.8644006,0.7472356,0.87361777,0.77846026,0.88923013,0.73221624,0.8661081,0.800338,0.900169,0.7798095,0.88990474,0.79993415,0.8999671
98389,0.6901114,0.8450557,0.6614246,0.8307123,0.6200514,0.8100257,0.6480634,0.8240317,0.67736834,0.8386842,0.7623038,0.8811519,0.69204974,0.8460249,0.75243866,0.87621933,0.7438071,0.87190354,0.75922275,0.8796114
98390,0.57441974,0.78720987,0.56139046,0.7806952,0.52118754,0.7605938,0.685573,0.8427865,0.5464965,0.77324826,0.58646744,0.79323375,0.5534996,0.7767498,0.605522,0.80276096,0.6345911,0.81729555,0.6248251,0.81241256
98391,0.65535283,0.8276764,0.61596024,0.8079801,0.5891249,0.79456246,0.58374715,0.7918736,0.68265367,0.84132683,0.79235697,0.8961785,0.75348127,0.87674063,0.7330179,0.86650896,0.7373207,0.86866033,0.78963846,0.89481926
98392,0.6167954,0.8083977,0.61597383,0.8079869,0.58305115,0.7915256,0.6535568,0.8267784,0.5783831,0.78919154,0.6131538,0.8065769,0.5491967,0.77459836,0.67217636,0.8360882,0.67792594,0.838963,0.6593772,0.8296886
98393,0.56239057,0.7811953,0.5824004,0.79120016,0.4884681,0.7442341,0.5558152,0.7779076,0.5740205,0.78701025,0.645473,0.8227365,0.6484838,0.8242419,0.64599895,0.8229995,0.68789774,0.84394884,0.6855648,0.8427824
98394,0.50670016,0.7533501,0.5340872,0.7670436,0.42651385,0.71325696,0.47953367,0.73976684,0.5467582,0.7733791,0.6162373,0.80811864,0.6444685,0.8222343,0.6275155,0.8137578,0.67168266,0.8358413,0.6846042,0.8423021
98395,0.76282555,0.88141274,0.6914391,0.8457196,0.67324185,0.8366209,0.6279498,0.81397486,0.7560145,0.8780073,0.86352605,0.93176305,0.7482138,0.8741069,0.8345933,0.91729665,0.78595936,0.8929797,0.82753503,0.9137675
98396,0.5716945,0.78584725,0.5664423,0.7832211,0.5101869,0.75509346,0.5750098,0.7875049,0.5952387,0.79761934,0.67835903,0.8391795,0.6739713,0.83698565,0.6703236,0.8351618,0.712585,0.8562925,0.7223738,0.86118686
98397,0.50723535,0.75361764,0.5299616,0.7649808,0.4337965,0.71689826,0.51012886,0.7550644,0.5326325,0.7663163,0.6141676,0.8070838,0.5924757,0.7962378,0.62414604,0.812073,0.67823166,0.83911586,0.6792047,0.83960235
98398,0.6365894,0.8182947,0.63119125,0.8155956,0.57696617,0.7884831,0.58217645,0.7910882,0.6552428,0.8276214,0.6853056,0.8426528,0.67828524,0.8391426,0.6685796,0.8342898,0.6970476,0.8485238,0.68569225,0.84284616
98399,0.57563907,0.7878195,0.5719795,0.78598976,0.48450798,0.742254,0.52154374,0.7607719,0.58302844,0.7915142,0.6453699,0.82268494,0.6825479,0.84127396,0.6247868,0.8123934,0.66188073,0.83094037,0.6728005,0.8364003
98400,0.5421144,0.7710572,0.5522406,0.7761203,0.50330925,0.7516546,0.5828016,0.7914008,0.54054666,0.7702733,0.55767787,0.77883893,0.5454881,0.77274406,0.5959176,0.7979588,0.6558317,0.82791585,0.64473015,0.82236505
98401,0.64325,0.821625,0.6843312,0.8421656,0.57461166,0.78730583,0.6287289,0.81436443,0.62484825,0.8124241,0.6819713,0.84098566,0.68267196,0.841336,0.76685536,0.8834277,0.7361908,0.8680954,0.74001515,0.8700076
98402,0.7252393,0.86261964,0.684747,0.8423735,0.6602622,0.8301311,0.6617085,0.83085424,0.68887186,0.84443593,0.7551733,0.87758666,0.70807564,0.8540378,0.75402635,0.8770132,0.74211335,0.8710567,0.77603555,0.8880178
1747,0.6722208,0.8361104,0.6248107,0.81240535,0.5934251,0.7967125,0.62868977,0.8143449,0.65001905,0.8250095,0.68548,0.84274,0.66666836,0.8333342,0.68039703,0.8401985,0.73496205,0.867481,0.7086668,0.8543334
1784,0.6143122,0.8071561,0.65849555,0.8292478,0.57752216,0.7887611,0.6027026,0.8013513,0.6378424,0.8189212,0.59748006,0.79874,0.670887,0.8354435,0.6563966,0.8281983,0.70779747,0.85389876,0.62440574,0.8122029
2476,0.8030318,0.9015159,0.72482073,0.86241037,0.74503016,0.8725151,0.68220437,0.8411022,0.7570026,0.8785013,0.76294965,0.88147485,0.7074853,0.85374266,0.7652439,0.88262194,0.7080649,0.85403246,0.74983203,0.874916
2515,0.7158358,0.8579179,0.67978466,0.8398923,0.69146633,0.84573317,0.67139333,0.8356967,0.644894,0.822447,0.62500435,0.81250215,0.5861958,0.7930979,0.6614773,0.83073866,0.6652427,0.83262134,0.6318505,0.81592524
2517,0.74881816,0.8744091,0.72404325,0.8620216,0.7213099,0.86065495,0.6464528,0.8232264,0.705709,0.8528545,0.64055073,0.82027537,0.59981084,0.7999054,0.70253205,0.851266,0.6640753,0.8320377,0.6341628,0.8170814
2529,0.6138127,0.80690634,0.6173326,0.8086663,0.54187053,0.7709353,0.5373669,0.76868343,0.63023126,0.81511563,0.553251,0.7766255,0.64657265,0.8232863,0.5805547,0.79027736,0.54875314,0.7743766,0.5799087,0.78995436
2538,0.74430513,0.87215257,0.7302618,0.8651309,0.67991817,0.8399591,0.67041665,0.8352083,0.7012181,0.85060906,0.6707005,0.8353503,0.6711482,0.8355741,0.7222086,0.8611043,0.68055487,0.84027743,0.6879656,0.8439828
2551,0.7603327,0.88016635,0.7230344,0.8615172,0.68409276,0.8420464,0.6351987,0.81759936,0.6920258,0.8460129,0.69383705,0.8469185,0.6509394,0.82546973,0.68375194,0.841876,0.7101151,0.85505754,0.6860135,0.84300673
2553,0.7779043,0.88895214,0.7285317,0.86426586,0.7366376,0.8683188,0.67440724,0.8372036,0.70652616,0.8532631,0.6983669,0.84918344,0.6776508,0.8388254,0.71080637,0.8554032,0.69093454,0.84546727,0.7128644,0.8564322
2554,0.6202576,0.8101288,0.64373076,0.8218654,0.5564646,0.77823234,0.5980952,0.7990476,0.6041027,0.8020513,0.67001784,0.8350089,0.64731175,0.82365584,0.66537595,0.832688,0.67221475,0.8361074,0.6925357,0.8462678
2555,0.5964505,0.7982253,0.612064,0.806032,0.55513567,0.77756786,0.57311195,0.786556,0.543514,0.771757,0.5488355,0.77441776,0.5697356,0.78486776,0.57102334,0.7855117,0.6102036,0.8051018,0.5965178,0.7982589
2556,0.6753586,0.83767927,0.70897126,0.85448563,0.7027502,0.8513751,0.67655945,0.8382797,0.60228205,0.801141,0.58221817,0.7911091,0.5706582,0.7853291,0.6736907,0.83684534,0.6484964,0.8242482,0.61069906,0.8053495
2577,0.7302393,0.86511964,0.70680183,0.85340095,0.6650866,0.8325433,0.65326464,0.8266323,0.6330737,0.81653684,0.6596029,0.82980144,0.6549153,0.82745767,0.6635231,0.83176154,0.6723422,0.8361711,0.6714705,0.83573526
2582,0.70532405,0.852662,0.69156903,0.84578454,0.6740149,0.83700746,0.6221335,0.81106675,0.65145564,0.8257278,0.6712575,0.83562875,0.63090193,0.81545097,0.7160299,0.85801494,0.6770855,0.83854276,0.6777859,0.83889294
2583,0.6709689,0.83548445,0.7335148,0.8667574,0.6786031,0.8393016,0.64017665,0.8200883,0.63541865,0.8177093,0.59700394,0.79850197,0.6096595,0.8048297,0.6554748,0.8277374,0.6482413,0.82412064,0.61541075,0.8077054
2584,0.7289094,0.8644547,0.6984135,0.84920675,0.6809877,0.84049386,0.6201459,0.81007296,0.66960466,0.8348023,0.6658414,0.8329207,0.63330156,0.81665075,0.69965875,0.8498294,0.63823295,0.8191165,0.66666806,0.833334
2585,0.69207585,0.8460379,0.68322194,0.84161097,0.6128629,0.8064314,0.61852616,0.8092631,0.65269554,0.82634777,0.6534677,0.8267338,0.6636181,0.83180904,0.66752064,0.8337603,0.65887165,0.8294358,0.6649358,0.8324679
2586,0.74636984,0.8731849,0.72283363,0.8614168,0.6789255,0.83946276,0.6723244,0.8361622,0.6486914,0.8243457,0.661384,0.830692,0.58696735,0.7934837,0.6986623,0.84933114,0.685657,0.8428285,0.64984393,0.82492197
2587,0.6163765,0.80818826,0.614695,0.80734754,0.5930906,0.79654527,0.58164537,0.7908227,0.5327996,0.7663998,0.530399,0.76519954,0.5304389,0.76521945,0.5936588,0.7968294,0.5707773,0.78538865,0.5415042,0.7707521
2588,0.6873783,0.84368914,0.6719641,0.8359821,0.63150287,0.81575143,0.66979027,0.83489513,0.56895554,0.7844778,0.54960626,0.77480316,0.5086507,0.7543254,0.6511887,0.8255943,0.6212719,0.8106359,0.5615231,0.78076154
2589,0.7221782,0.8610891,0.66940546,0.83470273,0.657912,0.828956,0.630893,0.8154465,0.6323883,0.8161942,0.64306366,0.82153183,0.60771084,0.8038554,0.6648477,0.8324238,0.61545944,0.8077297,0.6111314,0.8055657
2590,0.66197383,0.8309869,0.6454835,0.82274175,0.62333465,0.8116673,0.65488815,0.8274441,0.6010457,0.80052286,0.5809277,0.79046386,0.620466,0.810233,0.63967586,0.8198379,0.58447886,0.7922394,0.60035604,0.80017805
2591,0.6793804,0.8396902,0.6986908,0.8493454,0.6644728,0.8322364,0.6305593,0.81527966,0.64610124,0.8230506,0.6662843,0.83314216,0.63688326,0.8184416,0.6912533,0.84562665,0.6763078,0.8381539,0.673002,0.836501
2592,0.7831516,0.8915758,0.7349442,0.8674721,0.7344389,0.86721945,0.70825964,0.8541298,0.7184489,0.85922444,0.6529639,0.82648194,0.6176727,0.80883634,0.69053686,0.8452684,0.65911114,0.8295556,0.6539959,0.82699794
2594,0.70939684,0.8546984,0.66051596,0.830258,0.6736119,0.83680594,0.72547185,0.8627359,0.65040326,0.82520163,0.625031,0.8125155,0.5794703,0.78973514,0.6671853,0.83359265,0.6267778,0.81338894,0.6070647,0.80353236
2595,0.5728013,0.7864007,0.650031,0.8250155,0.57242745,0.78621376,0.55694103,0.7784705,0.5399506,0.7699753,0.5380939,0.76904696,0.5722774,0.7861387,0.5960375,0.79801875,0.56867146,0.78433573,0.58806276,0.7940314
2597,0.7975056,0.8987528,0.7068646,0.8534323,0.7521107,0.87605536,0.64426184,0.8221309,0.7297554,0.8648777,0.77782387,0.88891196,0.6581236,0.8290618,0.7465379,0.87326896,0.67089456,0.8354473,0.72798455,0.8639923
2645,0.6538644,0.8269322,0.68868715,0.84434354,0.67131174,0.83565587,0.6231618,0.8115809,0.62296176,0.8114809,0.6424191,0.82120955,0.6336247,0.81681234,0.6739056,0.8369528,0.68568325,0.8428416,0.6767236,0.8383618
2654,0.6699387,0.83496934,0.67222345,0.8361117,0.63634443,0.8181722,0.6728117,0.8364059,0.6236849,0.81184244,0.58076,0.79038,0.58171,0.790855,0.6495168,0.8247584,0.5896727,0.79483634,0.59493345,0.79746675
2655,0.69587773,0.8479389,0.6548215,0.82741076,0.6706662,0.8353331,0.66783035,0.8339152,0.64553857,0.8227693,0.68293595,0.841468,0.63048065,0.8152403,0.6883382,0.84416914,0.6583917,0.82919586,0.6832962,0.8416481
2656,0.66217196,0.831086,0.72409,0.862045,0.6424906,0.8212453,0.6481072,0.8240536,0.5886135,0.79430676,0.5520251,0.77601254,0.5554118,0.7777059,0.6423509,0.82117546,0.61951494,0.8097575,0.57482946,0.7874147
2657,0.62157536,0.8107877,0.644614,0.822307,0.63054264,0.8152713,0.5953561,0.79767805,0.63176,0.81588,0.66654325,0.8332716,0.6027858,0.8013929,0.73019314,0.86509657,0.7366274,0.86831367,0.6994895,0.84974474
2658,0.6868843,0.84344214,0.6354602,0.81773007,0.6028719,0.80143595,0.586542,0.793271,0.6055393,0.80276966,0.5854193,0.79270965,0.53138983,0.7656949,0.6302788,0.8151394,0.5947856,0.7973928,0.5700935,0.78504676
2659,0.5664551,0.78322756,0.58775544,0.7938777,0.5355356,0.7677678,0.55926645,0.7796332,0.5438215,0.7719108,0.5218731,0.76093656,0.56651515,0.7832576,0.56520677,0.7826034,0.5773116,0.78865576,0.5729059,0.78645295
2660,0.6504694,0.8252347,0.64557093,0.8227855,0.63009197,0.81504595,0.6039317,0.80196583,0.5878694,0.7939347,0.606987,0.8034935,0.61621547,0.80810773,0.6378328,0.81891644,0.63521785,0.81760895,0.6339156,0.81695783
2741,0.67386854,0.83693427,0.6215976,0.81079876,0.60016346,0.80008173,0.5965071,0.79825354,0.5865765,0.79328823,0.55369246,0.77684623,0.5402324,0.7701162,0.56723154,0.78361577,0.5838909,0.79194546,0.5709313,0.78546566
2766,0.7146546,0.85732734,0.780324,0.890162,0.69895947,0.84947973,0.6555265,0.82776326,0.6595502,0.8297751,0.6268878,0.8134439,0.60187113,0.80093557,0.72678864,0.8633943,0.65877926,0.82938963,0.61451554,0.8072578
2793,0.6821212,0.84106064,0.71046066,0.85523033,0.5926285,0.79631424,0.62415373,0.81207687,0.6453954,0.8226977,0.6426691,0.82133454,0.65545,0.827725,0.7167654,0.8583827,0.6689446,0.8344723,0.69092834,0.84546417
2810,0.6845981,0.84229904,0.7142154,0.8571077,0.6655199,0.83276,0.6309458,0.8154729,0.6029611,0.80148053,0.5433311,0.7716656,0.5195664,0.7597832,0.6521175,0.82605875,0.5963098,0.7981549,0.52789634,0.7639482
2824,0.69234747,0.84617376,0.7265862,0.8632931,0.67674124,0.8383706,0.66769266,0.83384633,0.661093,0.8305465,0.6406212,0.8203106,0.6204349,0.81021744,0.7010068,0.85050344,0.6695162,0.8347581,0.67404604,0.837023
3002,0.679532,0.839766,0.6526481,0.82632405,0.66014344,0.8300717,0.63398373,0.81699187,0.6141794,0.8070897,0.5966275,0.79831374,0.6231639,0.81158197,0.62739336,0.8136967,0.636291,0.8181455,0.63451993,0.81725997
3021,0.65195906,0.82597953,0.6484839,0.82424194,0.59221005,0.796105,0.6184195,0.80920976,0.588907,0.7944535,0.524149,0.7620745,0.54319966,0.7715998,0.578949,0.7894745,0.59186786,0.79593396,0.5524336,0.7762168
3093,0.757622,0.878811,0.7629478,0.8814739,0.7352926,0.86764634,0.6842546,0.8421273,0.7617273,0.88086367,0.69896233,0.84948117,0.68699986,0.8434999,0.7492024,0.8746012,0.7252675,0.86263376,0.7390898,0.86954486
3105,0.79692507,0.89846253,0.74294585,0.87147295,0.7231914,0.8615957,0.6491037,0.8245518,0.74333066,0.87166536,0.72645354,0.8632268,0.69717586,0.84858793,0.7320888,0.8660444,0.695307,0.8476535,0.7262905,0.86314523
3113,0.65233344,0.82616675,0.5964325,0.7982162,0.60736036,0.8036802,0.5760106,0.7880053,0.59449875,0.7972494,0.66673136,0.8333657,0.60167575,0.8008379,0.6360673,0.81803364,0.62185085,0.8109254,0.65045387,0.8252269
3118,0.68263435,0.8413172,0.68841344,0.8442067,0.62151533,0.81075764,0.64245826,0.8212291,0.6576873,0.82884365,0.64136016,0.8206801,0.6659894,0.8329947,0.6876129,0.84380645,0.69698703,0.8484935,0.6787275,0.83936375
3120,0.67843944,0.8392197,0.6940976,0.84704876,0.6411792,0.8205896,0.63624746,0.8181237,0.65558183,0.8277909,0.63481784,0.8174089,0.6277741,0.81388706,0.67829156,0.8391458,0.6769444,0.8384722,0.67062896,0.8353145
3122,0.7606554,0.8803277,0.67637134,0.83818567,0.69898355,0.8494918,0.6167196,0.8083598,0.66238964,0.8311948,0.7077836,0.8538918,0.588359,0.7941795,0.69555485,0.8477774,0.6674151,0.8337076,0.66547513,0.83273757
3123,0.7425631,0.87128156,0.72798216,0.8639911,0.702699,0.8513495,0.6518239,0.82591194,0.70849276,0.8542464,0.73551214,0.86775607,0.698522,0.849261,0.74417347,0.87208676,0.7162311,0.85811555,0.7484852,0.8742426
3133,0.7563519,0.878176,0.6975074,0.8487537,0.70231056,0.8511553,0.6586677,0.82933384,0.67248464,0.8362423,0.7028115,0.85140574,0.6373793,0.81868964,0.72993577,0.8649679,0.6661086,0.8330543,0.6915461,0.84577304
