id,ScoresDoorDash_Original_File_merged_DS1 resumes,ScoresDoorDash_Original_File_merged_DS2 resumes,ScoresDoorDash_Original_File_merged_DS3 resumes,ScoresDoorDash_Original_File_merged_GPT-mini1 resumes,ScoresDoorDash_Original_File_merged_Mixtral3 resumes,ScoresDoorDash_Original_File_merged_Mixtral2 resumes,ScoresDoorDash_Original_File_merged_GPT-mini2 resumes,ScoresDoorDash_Original_File_merged_Mixtral1 resumes,ScoresDoorDash_Original_File_merged_GPT-mini3 resumes,ScoresDoorDash_Original_File_twice_sonnet_doordash_pm resumes,ScoresDoorDash_Original_File_Good_merged_Llama3 resumes,ScoresDoorDash_Original_File_Good_merged_Llama2 resumes,ScoresDoorDash_Original_File_merged resumes,ScoresDoorDash_Original_File_Good_merged_Llama1 resumes,ScoresDoorDash_Original_File_sonnet_doordash_pm resumes,ScoresDoorDash_Original_File_merged_GPT-4o1 resumes,ScoresDoorDash_Original_File_merged_GPT-3.5.1 resumes,ScoresDoorDash_Original_File_merged_GPT-3.5.3 resumes,ScoresDoorDash_Original_File_merged_GPT-4o3 resumes,ScoresDoorDash_Original_File_merged_GPT-4o2 resumes,ScoresDoorDash_Original_File_merged_GPT-3.5.2 resumes
56545,75.192,78.479,78.479,80.125,78.172,78.901,80.125,80.096,80.125,79.31,74.3,74.3,75.462,74.303,78.01,81.655,77.342,77.342,80.995,80.446,76.932
56618,79.751,79.6,79.799,81.002,74.723,77.932,80.921,76.526,80.921,80.146,77.679,77.618,78.883,77.618,80.146,78.604,77.268,77.268,78.71,78.553,77.268
56619,75.581,75.821,75.821,75.992,73.446,72.925,75.992,73.738,75.992,75.151,76.204,75.384,73.858,75.384,74.404,75.951,73.431,73.431,76.047,76.047,73.475
56629,78.581,78.581,78.709,81.292,78.124,77.948,81.421,77.951,81.111,79.373,79.499,78.896,79.632,79.632,79.666,80.702,80.662,80.662,80.092,80.106,80.662
56630,77.002,76.631,76.439,76.313,75.378,75.394,76.313,75.328,76.313,76.858,76.804,76.704,75.11,76.704,77.256,76.486,73.613,73.613,77.538,77.711,73.613
56631,80.916,82.055,81.457,81.28,76.862,78.267,81.28,75.97,81.28,82.137,78.114,78.114,79.128,78.114,82.114,79.861,80.016,80.016,80.594,80.719,80.016
56632,79.941,80.978,81.019,80.953,78.593,78.931,80.024,80.337,80.024,77.553,78.377,78.377,77.946,78.309,77.786,80.494,76.482,76.482,80.494,80.494,76.482
56633,81.755,81.755,81.836,81.54,79.058,80.199,80.981,82.886,80.994,80.023,78.316,78.316,82.506,78.316,80.093,82.018,78.286,78.286,82.474,82.498,77.546
56634,77.317,76.932,76.932,77.933,76.183,76.232,77.933,78.52,77.933,76.911,77.344,77.344,72.819,77.817,77.025,78.197,72.443,74.264,78.502,78.636,76.005
56635,78.917,78.917,78.917,78.412,76.64,76.034,78.412,78.754,78.412,78.101,77.233,77.233,77.42,77.286,78.317,78.866,77.87,77.323,79.46,79.669,77.323
56637,76.906,76.91,77.272,76.037,76.59,76.59,76.037,75.984,76.037,76.631,75.747,76.433,76.808,76.433,76.856,75.471,74.916,74.916,75.818,75.818,74.916
56638,77.434,77.434,77.538,76.685,78.676,77.494,79.333,76.948,80.002,77.925,78.04,78.04,77.201,78.115,78.321,80.954,76.496,76.496,80.377,79.491,76.496
56639,78.081,78.081,78.081,78.763,76.738,73.881,78.763,73.601,78.763,75.438,74.775,74.775,75.957,74.775,76.046,77.579,75.289,75.289,78.799,78.799,75.289
56641,77.515,78.465,78.24,78.503,77.069,75.398,78.503,72.62,78.503,77.118,78.474,78.574,76.011,79.505,77.186,78.593,76.377,75.623,78.411,78.219,75.623
56642,78.8,78.722,78.722,78.136,77.203,77.957,78.136,78.47,78.136,78.617,77.761,77.761,78.507,77.761,77.638,79.705,78.101,78.101,79.643,79.705,78.101
56643,82.453,84.24,82.508,82.911,81.505,81.279,82.977,81.839,82.977,83.322,81.819,81.819,81.646,81.819,82.47,82.734,81.042,80.942,82.964,82.734,80.942
56644,76.617,77.166,78.51,76.839,77.26,74.546,76.576,74.628,76.708,79.114,72.931,72.931,76.768,72.931,78.429,78.835,75.125,75.565,78.835,78.835,75.565
56645,78.201,78.721,80.358,77.791,78.17,78.432,77.791,78.059,77.791,77.546,77.901,77.901,78.242,77.656,77.472,79.056,76.567,75.398,79.92,79.056,75.972
56646,76.326,76.158,76.232,77.475,75.89,76.123,77.475,77.137,77.475,76.859,75.665,75.419,76.798,75.465,76.573,75.472,73.679,73.679,75.784,75.601,73.679
56647,78.395,78.395,79.462,79.352,78.735,77.977,79.352,77.502,79.352,78.625,77.912,77.912,78.899,77.962,80.308,78.921,77.089,76.66,79.642,79.642,76.66
56648,79.735,80.827,78.845,77.872,77.663,77.195,77.872,81.047,77.872,79.063,76.223,76.447,77.546,76.908,78.542,78.936,78.358,78.358,78.936,78.936,78.358
56649,78.538,76.111,75.908,76.944,75.18,74.765,76.856,75.702,76.93,76.166,73.435,72.731,75.992,76.187,76.171,76.721,77.258,77.258,76.659,76.943,77.258
56650,80.316,79.971,78.542,78.525,80.059,79.874,78.781,80.393,78.781,78.205,79.582,77.459,79.052,77.459,78.047,78.125,74.926,74.59,78.125,78.125,74.59
56651,79.036,79.036,79.036,80.061,77.638,77.591,80.061,74.976,80.061,79.27,75.559,75.559,74.71,75.375,77.529,78.251,74.47,74.47,78.189,78.235,74.47
56652,78.609,78.609,78.856,79.344,80.187,79.624,79.03,78.51,79.03,78.674,80.178,80.178,78.297,80.334,78.674,78.791,78.291,78.291,78.331,78.733,78.291
56653,77.53,80.025,78.702,79.252,77.2,77.158,79.252,76.916,79.252,78.784,75.991,76.623,75.895,75.625,78.754,80.433,76.286,75.93,80.182,80.449,75.93
56654,79.361,79.632,78.91,80.391,79.735,79.333,80.391,80.144,80.391,79.736,79.646,79.429,78.432,79.398,79.165,81.673,78.432,78.432,81.211,80.793,78.432
56656,77.698,75.603,79.132,77.237,78.979,76.268,77.237,76.248,77.237,76.607,74.733,74.733,77.962,74.435,76.488,77.77,75.89,74.764,78.704,78.793,74.764
56657,74.016,74.402,74.402,77.89,75.679,70.218,77.89,73.746,77.89,77.681,74.626,74.626,73.741,74.902,76.62,77.571,73.576,73.174,77.726,77.626,73.174
56661,80.418,79.758,79.895,77.954,79.703,78.48,81.374,80.411,81.374,80.082,79.643,79.643,78.375,79.745,79.06,80.427,76.717,76.717,80.546,80.191,76.717
56662,78.394,75.583,75.528,79.16,78.441,77.848,79.16,77.454,79.16,79.558,77.88,77.88,75.993,77.88,79.558,78.658,76.132,75.348,78.658,78.658,76.055
56725,78.213,78.213,79.668,79.22,79.501,79.137,79.008,78.238,79.043,76.655,76.137,75.195,75.809,74.856,76.398,78.771,75.809,75.809,79.063,79.386,75.809
56795,75.046,75.841,75.841,76.03,77.618,76.141,75.498,75.882,75.498,76.496,75.114,75.449,75.511,75.449,74.82,76.27,72.452,71.62,76.27,76.27,71.62
56796,74.463,75.048,74.844,74.559,75.264,75.264,74.559,75.739,74.559,75.685,75.129,75.218,75.926,75.218,75.759,76.543,73.395,73.193,76.543,76.543,73.193
56797,77.531,77.791,77.66,77.69,74.006,75.962,77.612,74.383,77.612,77.781,74.661,75.228,76.937,74.804,76.987,75.43,76.876,76.876,75.509,76.084,76.876
56798,76.207,76.207,76.233,78.799,75.712,75.621,78.799,78.046,78.799,79.803,74.803,74.803,75.36,75.606,79.208,80.19,74.727,74.727,80.078,79.594,73.885
56799,72.472,72.472,72.128,73.5,74.511,74.459,73.773,74.564,73.773,76.478,73.572,73.572,74.378,73.592,76.445,74.884,74.378,74.618,75.951,75.487,73.647
56800,77.034,77.034,76.983,79.23,77.394,77.509,79.23,77.668,79.23,78.024,79.195,79.195,78.206,79.195,77.798,79.886,78.206,78.154,79.886,79.886,78.251
56801,77.997,77.997,77.997,78.486,74.863,75.309,78.486,76.829,78.486,77.636,76.622,76.475,75.463,76.475,77.299,78.27,74.876,74.721,78.112,78.497,74.721
56802,76.215,75.958,75.84,77.02,74.167,74.457,77.002,75.588,77.002,76.69,72.988,72.988,71.36,74.04,75.514,77.536,76.042,74.752,77.3,77.043,75.555
56803,82.126,82.126,81.885,81.36,80.545,81.313,81.36,82.41,81.36,82.69,78.527,78.527,82.419,78.527,82.287,80.613,80.15,79.882,80.806,80.327,79.882
56804,78.507,78.507,80.055,79.785,77.918,78.398,79.828,77.718,79.828,79.086,78.199,78.199,77.906,78.199,79.161,77.121,77.609,77.54,77.121,77.121,77.54
56805,78.205,78.205,80.796,79.09,79.536,79.205,79.09,81.002,79.09,79.682,78.119,79.138,78.13,78.889,79.357,79.954,78.003,78.003,79.219,79.176,78.003
56807,81.718,81.182,82.121,81.294,80.045,80.05,81.294,79.061,81.294,82.31,79.275,79.274,81.529,79.226,82.193,81.084,82.168,79.636,81.181,81.091,79.923
56809,80.051,80.051,80.051,81.622,77.582,77.882,82.029,78.582,82.029,79.642,79.234,79.108,78.706,79.226,79.685,79.787,77.218,77.533,79.929,80.114,77.887
56859,76.177,76.177,76.211,76.909,77.192,79.105,76.909,76.008,76.909,76.344,77.162,77.162,76.593,77.162,76.86,76.816,75.876,75.876,76.789,76.789,75.876
56860,77.12,78.671,78.671,80.034,80.385,77.333,79.889,77.295,80.033,78.328,80.06,78.584,80.598,78.557,78.527,77.606,77.297,76.213,77.338,77.4,76.213
56861,79.137,78.617,79.066,77.128,76.362,77.812,77.128,78.169,77.128,76.672,75.653,75.653,77.416,75.041,76.25,76.204,77.321,76.083,76.755,76.742,76.083
56862,79.808,78.052,78.333,79.797,80.184,79.44,79.797,78.041,79.797,80.601,78.183,78.183,77.833,76.527,79.235,78.148,79.205,79.205,78.076,78.084,79.205
57384,81.665,81.06,81.06,81.138,78.713,80.644,80.998,80.517,80.998,82.102,81.383,81.409,82.265,80.995,81.59,82.248,81.17,81.17,83.066,83.066,81.17
57400,85.262,83.294,83.294,83.574,84.34,83.074,83.574,83.698,83.574,83.311,83.219,83.219,83.063,83.219,83.023,82.957,83.013,82.2,83.204,83.204,83.473
62042,79.715,79.715,79.715,81.533,76.787,76.876,81.579,78.31,81.579,80.088,78.08,78.08,78.342,78.046,79.633,81.057,80.397,80.184,81.819,81.847,80.334
63086,76.751,76.649,76.736,77.374,74.547,74.714,78.251,74.995,78.96,76.799,74.921,75.51,73.924,75.904,76.799,77.483,74.355,78.907,77.659,77.743,79.12
63087,81.418,81.228,81.613,82.481,77.029,79.609,83.079,77.567,82.211,83.115,80.329,80.329,80.053,80.329,83.424,82.043,77.458,78.091,81.836,81.742,78.091
83710,79.003,79.003,79.003,80.917,79.57,79.399,80.917,80.735,80.917,78.549,77.517,77.517,79.315,77.611,78.84,80.041,80.222,79.987,79.882,79.908,79.987
83711,76.009,78.565,77.878,79.794,77.332,77.232,79.794,78.482,79.794,77.918,74.803,74.834,73.625,74.936,74.576,78.798,74.124,75.798,78.804,78.907,76.224
86666,81.437,79.419,79.419,78.362,78.315,77.434,78.362,80.135,78.362,80.363,77.19,77.77,77.242,77.77,80.497,78.925,77.242,77.242,80.829,78.877,77.242
87779,80.501,80.501,81.187,82.483,81.019,73.574,82.483,81.399,82.483,81.106,80.843,80.843,80.134,80.843,80.34,82.443,80.239,79.376,82.247,82.379,79.619
97622,78.446,78.058,79.198,78.306,75.665,75.61,78.214,75.787,78.214,78.111,77.34,77.34,78.58,77.595,77.574,78.449,77.863,77.863,78.249,78.707,77.863
98134,79.906,79.639,79.639,79.947,80.7,80.758,79.947,80.342,79.947,81.107,79.663,79.508,79.325,79.723,80.178,79.797,77.142,77.142,79.566,79.565,77.142
98135,77.218,79.618,77.279,80.685,78.117,76.692,80.322,75.998,80.554,78.961,78.618,77.956,78.06,77.956,78.033,78.56,78.799,78.799,78.596,78.93,78.799
98136,76.34,77.22,77.22,79.388,77.533,76.579,79.388,77.344,79.388,79.979,76.735,76.786,79.131,77.074,78.227,77.577,76.21,76.21,77.2,77.389,76.21
98137,76.922,77.334,77.594,78.691,75.238,74.866,78.691,76.872,78.691,76.487,75.983,76.548,75.016,76.548,75.381,74.781,75.19,75.19,74.368,74.506,75.19
98138,78.95,78.95,78.95,81.295,80.403,81.399,80.875,81.017,80.875,76.95,78.36,78.36,78.248,79.98,76.795,79.69,78.716,78.716,79.69,79.69,78.716
98171,80.767,79.897,79.326,78.559,78.97,78.338,78.792,75.65,78.792,77.832,77.45,77.45,77.291,77.45,78.864,75.717,77.29,77.177,75.363,75.474,77.177
98172,75.115,75.115,75.918,74.936,75.232,77.083,74.936,77.475,74.936,76.572,75.311,75.311,74.379,75.057,75.604,78.128,73.16,73.16,78.452,77.622,73.16
98173,78.282,78.54,78.54,80.994,79.706,80.097,80.994,80.263,80.994,79.571,78.656,79.008,77.869,77.864,80.306,79.697,77.058,77.494,79.529,79.529,77.494
98245,78.378,78.378,80.302,79.878,76.56,76.867,79.878,76.419,79.878,77.474,76.2,76.2,75.013,76.878,77.621,79.477,76.292,75.958,79.447,79.447,75.958
98250,81.793,81.22,81.22,82.317,79.609,81.514,82.317,81.692,82.317,82.177,81.774,81.774,81.731,81.64,82.302,81.427,81.743,81.743,81.401,81.401,81.743
98251,78.166,79.508,79.214,78.438,77.915,76.979,78.438,78.145,78.438,78.08,77.76,77.76,76.195,78.009,77.421,78.644,76.195,76.195,78.373,78.373,76.195
98252,76.812,77.446,77.446,81.362,75.995,75.53,81.818,76.378,81.818,79.11,80.588,80.588,76.396,76.071,79.658,78.509,77.348,75.964,78.591,78.591,75.964
98253,79.504,79.748,79.748,81.262,80.314,80.043,81.422,79.811,81.422,79.505,79.29,79.18,79.332,78.764,79.365,82.142,79.639,79.235,81.618,81.864,79.235
98254,78.139,78.391,78.609,78.165,79.498,78.462,78.165,79.557,78.165,78.041,76.112,77.058,75.904,76.469,77.444,78.425,74.508,74.784,79.002,78.35,74.821
98255,80.792,80.756,80.727,81.943,80.456,80.289,81.943,80.884,81.644,81.494,80.412,80.412,80.908,80.721,80.119,82.313,79.385,78.646,82.083,82.389,78.881
98256,80.396,80.396,79.782,80.342,79.67,79.651,80.342,78.847,80.342,78.351,81.254,81.254,77.506,80.523,76.371,77.991,77.181,78.164,77.991,77.991,77.165
98257,80.477,80.903,80.88,82.275,82.087,81.991,82.117,81.83,82.117,80.54,82.048,82.048,81.031,82.048,81.14,80.765,81.848,81.848,80.787,81.329,81.848
98258,78.501,81.159,79.58,80.167,70.255,77.907,80.167,79.33,80.167,80.862,78.083,78.142,78.106,77.408,80.273,79.94,77.602,77.602,80.033,79.94,77.602
98259,81.773,80.387,80.322,79.991,79.394,79.934,79.991,82.234,79.991,81.837,78.66,78.66,79.045,78.534,81.427,80.227,79.111,79.337,80.073,80.326,79.337
98260,82.338,82.338,82.338,81.618,78.639,78.036,81.618,77.493,81.618,79.069,78.91,78.787,77.723,78.787,78.975,83.392,81.487,77.929,83.422,83.44,77.805
98261,81.346,81.324,82.854,81.075,82.374,82.831,81.075,82.635,81.202,81.192,80.035,80.035,78.412,79.197,81.811,78.644,81.424,81.424,82.886,82.983,81.424
98262,79.634,78.858,80.944,81.345,79.9,79.747,81.345,80.042,81.345,79.898,82.035,80.436,78.653,80.542,79.443,79.821,78.151,78.151,79.49,79.617,78.151
98263,78.225,77.872,77.872,80.938,80.208,76.86,80.938,78.725,80.938,78.267,80.642,80.642,77.748,80.286,78.192,80.604,74.912,74.327,80.982,80.644,74.327
98264,82.481,82.764,82.764,83.89,81.184,81.007,83.89,81.262,83.89,80.205,80.376,79.309,80.937,79.345,78.987,83.637,80.115,80.115,83.483,83.318,80.115
98265,79.997,79.939,79.939,84.318,83.612,83.811,83.835,83.765,83.835,81.382,81.786,81.786,80.786,82.401,80.952,82.529,81.048,80.063,82.39,82.511,80.841
98266,82.79,82.79,83.285,84.067,83.078,82.2,84.175,82.377,84.175,82.167,83.135,83.264,82.737,83.735,82.241,84.916,82.341,82.295,84.969,85.111,82.295
98267,75.912,75.912,77.004,78.995,78.366,77.851,78.995,77.378,78.995,78.516,76.443,76.443,76.138,75.456,78.746,80.168,76.575,76.47,79.877,80.181,76.47
98268,79.775,79.839,79.793,81.161,80.31,80.324,81.161,81.185,81.161,76.965,78.997,78.997,76.766,79.937,78.247,78.669,77.117,78.169,78.321,78.562,77.911
98269,78.865,78.865,79.076,81.34,78.097,76.818,81.31,77.206,81.31,77.314,77.667,77.667,77.463,77.667,78.051,79.959,77.463,78.621,80.167,80.18,77.463
98270,79.045,80.894,79.122,81.046,78.749,78.644,81.046,80.551,81.046,78.548,80.642,80.616,77.622,80.574,79.799,80.744,79.157,79.273,80.744,80.744,79.273
98271,78.309,78.309,78.309,78.139,77.59,76.862,77.963,77.162,77.963,78.674,77.091,78.507,76.141,76.088,78.746,79.391,76.144,76.144,79.052,79.472,76.144
98272,80.562,80.562,81.598,79.319,78.86,79.253,79.517,79.108,79.517,79.491,78.292,78.863,80.152,78.666,79.475,79.32,80.287,79.764,79.32,79.32,79.764
98273,80.073,79.984,80.003,81.018,77.846,78.141,80.69,79.586,80.69,79.503,79.351,79.351,78.203,79.351,78.583,80.602,78.085,78.085,80.367,80.367,77.165
98274,78.824,78.824,78.8,78.919,78.857,78.267,80.129,78.589,80.129,79.117,78.336,78.336,78.065,78.336,79.099,79.757,79.023,79.023,80.394,80.092,79.023
98275,80.758,78.476,78.476,79.976,80.695,80.082,80.563,79.326,80.563,79.29,78.657,78.657,78.649,77.644,80.064,80.382,78.628,78.628,80.423,80.678,78.628
98276,77.671,77.684,77.684,78.808,77.724,76.39,78.533,77.117,78.533,77.843,76.105,76.854,78.466,77.061,77.542,77.618,79.049,79.049,78.699,77.762,79.049
98277,76.913,76.913,78.399,78.928,75.677,76.334,78.928,79.158,78.928,78.682,74.981,74.981,77.925,74.465,78.101,79.077,78.272,78.272,79.25,79.25,78.272
98278,77.186,77.186,77.186,78.493,78.115,77.762,79.01,80.042,78.651,78.617,76.651,76.651,78.303,77.638,77.716,78.614,77.119,77.119,78.682,78.776,77.119
98279,81.958,81.958,81.958,82.09,81.44,81.114,82.09,82.53,82.09,81.018,78.231,78.231,82.023,78.231,81.029,80.199,78.981,79.001,80.266,80.266,79.001
98280,80.211,80.211,80.211,79.965,79.8,80.218,80.511,80.517,80.721,80.42,78.689,78.449,79.168,77.793,79.809,80.882,79.001,78.244,80.882,80.882,78.244
98281,80.712,80.712,80.712,79.807,79.382,79.058,79.807,80.82,79.807,81.043,78.771,78.473,78.575,79.819,80.65,80.167,78.424,77.965,80.94,80.715,78.652
98282,80.376,80.123,80.123,81.78,81.415,78.502,81.78,79.759,81.78,78.439,79.278,79.278,79.362,79.309,78.806,80.212,78.395,78.696,81.248,81.372,78.696
98283,81.569,81.253,82.072,81.589,80.519,80.519,81.303,80.478,81.303,79.653,80.618,80.618,83.116,80.618,79.174,81.374,84.29,84.208,81.374,81.374,84.208
98284,78.26,78.408,78.408,75.373,78.305,75.088,75.369,74.716,75.575,76.539,75.656,75.261,74.147,75.023,76.306,77.617,79.015,79.015,78.318,78.523,79.015
98285,77.522,78.377,78.377,77.786,76.895,77.093,77.786,78.0,78.487,77.714,77.291,77.433,77.765,78.154,78.011,79.204,77.137,77.137,79.415,79.204,77.137
98286,78.019,78.019,78.719,80.212,80.389,80.877,80.945,81.111,80.6,79.628,79.792,80.467,80.179,81.16,79.821,80.877,80.179,80.151,82.326,81.972,80.179
98287,81.632,81.064,81.064,81.174,80.226,80.348,81.174,81.507,81.174,80.021,79.506,79.506,81.508,80.071,81.354,81.941,80.725,80.725,80.952,81.188,80.725
98288,79.076,79.099,78.267,77.253,76.181,74.03,77.253,74.721,77.253,76.057,77.385,77.385,77.517,77.385,76.124,79.298,77.848,77.698,79.158,79.158,77.698
98289,78.141,78.141,77.125,79.029,79.285,76.625,79.029,79.299,79.029,77.462,76.157,76.122,76.038,76.094,77.535,80.419,75.668,75.668,80.145,80.145,75.668
98290,79.084,77.469,77.093,76.145,78.526,79.941,76.952,78.486,76.983,77.932,76.188,76.188,75.701,77.04,77.839,78.312,75.081,72.888,78.545,78.19,72.888
98291,80.001,80.526,80.117,80.529,80.703,80.437,80.529,81.315,80.529,80.267,78.54,78.675,77.424,78.896,79.231,81.412,79.022,78.46,80.972,81.165,78.46
98292,80.009,80.594,80.594,78.837,79.304,80.471,78.837,80.371,78.837,80.042,77.782,77.782,80.611,78.332,79.376,77.641,79.809,79.809,77.982,77.811,79.809
98293,78.29,78.29,78.29,80.475,78.184,77.797,80.475,77.147,80.085,78.716,76.87,76.975,77.568,76.353,77.678,81.409,78.028,78.028,81.013,81.137,78.028
98294,80.097,80.097,80.097,81.519,78.766,78.789,81.519,79.314,81.519,79.988,79.565,79.565,77.539,79.041,78.98,79.372,77.539,76.927,78.893,79.372,77.259
98295,78.364,78.364,79.555,81.471,79.582,80.721,81.471,79.91,81.471,77.942,78.38,78.38,78.971,79.151,78.438,81.134,78.815,78.815,81.47,81.408,78.815
98296,79.106,77.732,77.732,78.79,75.983,75.837,78.79,77.726,78.79,76.387,74.443,75.323,78.982,74.871,77.384,74.9,77.937,77.078,75.806,75.616,77.078
98297,81.301,80.444,81.209,81.396,80.277,81.13,81.396,80.517,81.396,80.749,79.78,80.125,80.66,80.437,81.099,79.965,80.2,80.2,80.77,79.847,80.2
98298,79.818,81.062,81.145,80.107,78.919,80.937,80.107,82.004,80.107,79.669,78.303,78.901,81.461,78.755,80.282,81.419,80.394,80.394,82.119,81.876,80.394
98299,78.798,78.917,78.917,79.904,75.126,74.252,80.543,80.632,80.543,79.095,77.302,77.302,78.629,77.966,79.065,79.456,76.868,76.868,79.551,79.551,76.868
98300,80.006,79.818,78.965,79.622,82.129,80.554,78.76,79.603,78.805,76.103,76.78,76.78,77.878,77.194,76.907,79.566,78.195,76.767,80.065,80.065,76.767
98301,74.217,78.156,74.795,79.23,77.334,73.464,79.23,75.072,79.23,75.402,74.382,74.382,74.19,74.455,75.325,74.016,74.404,74.404,75.634,75.598,74.404
98302,79.972,79.972,79.54,81.027,79.534,78.714,81.209,78.712,81.209,79.978,78.321,78.321,79.438,78.321,80.816,80.866,80.203,80.203,81.279,81.227,80.203
98303,79.94,78.375,78.375,80.682,79.566,79.566,80.682,79.665,80.682,79.138,79.083,79.083,79.498,79.083,79.546,80.424,78.532,78.532,80.424,80.424,78.532
98304,78.728,78.728,80.602,79.031,78.991,79.052,78.871,79.273,78.871,79.224,77.202,77.202,79.643,77.731,78.865,80.214,79.306,79.306,80.387,80.387,78.04
98305,82.585,83.893,83.71,82.097,82.217,82.367,82.097,82.125,82.097,83.048,81.891,81.891,81.933,81.891,82.312,82.289,82.86,82.86,82.096,82.264,82.86
98306,78.653,78.653,79.639,82.196,78.385,78.302,82.196,76.897,82.196,78.785,78.294,78.294,76.646,78.781,78.984,77.71,79.116,79.116,78.261,77.65,79.116
98307,80.803,77.583,77.884,78.66,80.257,77.567,78.66,79.066,78.302,78.75,77.278,77.291,76.417,77.467,78.748,77.425,76.07,76.038,80.069,80.163,76.038
98308,78.878,78.171,78.266,79.087,77.537,77.402,79.087,73.78,79.087,77.706,77.739,77.739,78.557,78.109,77.977,78.151,78.557,77.754,78.011,77.998,77.754
98309,77.112,77.112,77.196,81.452,78.095,76.606,81.452,78.282,81.452,79.576,77.314,77.314,80.006,77.314,79.844,79.559,79.844,79.844,78.969,79.673,79.844
98310,80.922,81.557,81.557,84.002,80.575,80.117,83.224,79.575,83.138,82.511,80.433,79.158,78.286,78.8,82.495,84.114,78.286,79.596,83.283,83.884,79.734
98311,78.93,78.45,78.45,79.336,78.533,77.51,78.923,77.274,78.923,78.964,78.558,78.558,79.733,79.111,78.765,76.966,78.362,78.362,77.123,77.491,78.362
98312,79.607,79.607,79.607,79.526,75.057,76.371,79.526,77.618,79.526,79.381,78.36,78.36,78.156,78.544,80.095,76.781,77.916,77.916,77.865,77.762,77.916
98313,78.646,78.646,79.358,80.729,80.996,78.855,80.729,81.17,80.729,79.181,79.669,79.814,79.9,79.814,77.243,81.453,78.828,78.798,80.628,80.784,78.798
98314,83.133,82.724,82.724,83.769,82.533,82.512,83.769,83.747,83.769,82.452,82.347,82.347,83.101,82.347,81.717,84.136,81.053,80.537,84.136,84.136,80.537
98315,79.642,79.642,79.642,79.629,78.5,77.759,79.629,77.938,79.629,79.415,79.157,79.157,80.481,79.273,79.145,79.983,77.138,77.061,79.983,79.983,77.061
98316,85.384,84.346,83.319,84.43,85.258,85.346,84.222,84.751,84.222,83.665,85.424,85.25,85.276,85.25,84.078,84.047,85.123,85.151,83.974,83.974,85.151
98317,77.49,77.535,80.57,78.804,79.334,78.981,78.983,78.431,78.983,79.078,75.886,75.886,77.873,75.983,79.023,77.861,75.075,75.075,77.339,77.325,75.075
98318,80.395,80.395,81.607,81.126,78.747,79.028,81.126,77.752,81.126,79.651,78.831,78.831,78.138,78.831,79.373,78.943,78.557,78.183,78.869,78.867,78.183
98319,79.0,78.822,80.26,80.84,77.785,79.292,80.84,81.086,80.582,77.818,78.376,78.333,79.223,78.282,78.123,78.918,79.444,80.126,79.453,79.095,80.126
98320,79.64,79.64,80.691,79.961,78.85,79.013,79.961,78.722,79.961,78.26,76.24,75.996,79.388,76.893,78.48,77.098,77.644,78.907,76.698,76.698,78.907
98321,81.283,80.886,80.886,81.78,79.449,79.405,81.78,80.675,81.78,81.228,80.277,80.175,79.715,80.175,80.068,81.079,78.95,77.481,81.896,81.835,77.481
98322,76.516,76.516,79.632,81.061,78.396,78.479,81.061,77.216,81.061,77.63,76.284,77.083,76.962,75.913,77.426,78.173,75.937,75.653,78.279,78.149,75.653
98323,79.202,79.202,78.573,77.949,77.465,76.907,77.949,77.466,77.949,79.224,77.732,77.618,79.101,77.773,79.14,80.226,79.225,78.597,79.946,79.946,78.597
98324,78.269,77.998,81.211,79.197,76.375,77.904,79.369,76.097,79.369,78.514,77.101,77.657,77.363,77.657,78.91,80.384,77.345,77.345,80.64,80.978,77.345
98325,81.308,81.019,81.308,79.564,79.497,79.229,79.564,79.69,79.564,79.726,78.277,78.277,78.917,75.998,79.569,81.451,78.917,78.917,81.495,81.214,78.917
98326,78.621,78.621,77.483,78.578,77.6,78.67,78.578,78.596,78.578,77.654,76.522,76.459,77.435,76.723,77.912,78.729,76.16,77.329,79.663,78.639,77.436
98327,77.725,77.725,77.725,80.004,76.4,76.89,80.004,76.715,80.004,77.34,77.167,77.684,76.629,77.351,77.187,79.269,76.664,76.08,79.801,79.964,76.08
98328,80.183,80.183,80.183,80.147,80.821,81.02,80.527,80.977,80.527,78.752,79.25,78.816,79.198,78.702,79.466,79.576,80.599,80.599,79.576,79.576,80.599
98329,80.367,80.367,80.102,79.268,77.551,77.435,79.268,78.5,79.268,80.606,78.481,78.36,79.445,78.217,80.073,78.663,79.04,79.511,79.175,79.175,79.511
98330,79.606,80.244,79.018,80.11,79.033,78.756,79.496,78.988,79.926,78.436,80.336,79.74,80.149,79.765,77.945,80.274,82.416,82.416,81.304,80.288,82.416
98331,77.985,77.985,80.818,80.7,78.155,78.267,80.7,78.072,80.7,79.046,77.745,77.838,75.304,77.252,78.033,78.218,76.904,75.869,77.978,77.978,75.869
98332,77.355,77.355,77.41,77.94,78.627,78.484,77.94,79.35,77.94,77.447,77.317,76.818,78.333,76.106,77.337,79.196,75.742,75.996,78.881,78.857,76.856
98333,79.472,77.283,77.283,78.194,74.491,74.994,78.194,77.261,78.194,77.611,75.68,75.305,76.082,75.305,78.005,78.987,72.961,72.909,79.03,78.751,72.909
98334,79.741,79.741,79.741,82.101,81.25,81.355,81.917,81.482,82.068,81.457,79.917,79.917,75.334,80.057,79.708,80.455,74.591,74.902,80.455,80.455,74.902
