id,DS1 resumes,Mixtral1 resumes,DS2 resumes,Mixtral3 resumes,Mixtral2 resumes,DS3 resumes,Llama1 resumes,GPT-4o1 resumes,Llama2 resumes,GPT-4o3 resumes,GPT-4o2 resumes,Llama3 resumes,GPT-mini2 resumes,GPT-mini3 resumes,GPT-mini1 resumes,GPT-3.5.1 resumes,GPT-3.5.3 resumes,sonnet2 resumes,GPT-3.5.2 resumes,True,CV google Score
12687,0.84063077,0.7682899,0.8525418,0.84682167,0.83518374,0.8265314,0.85465336,0.82845414,0.8409186,0.8247561,0.8247561,0.8604418,0.8306029,0.8306029,0.8306029,0.82934964,0.82934964,0.8657679,0.82934964,0,0.833519
12736,0.8487843,0.831627,0.86270607,0.8261551,0.80921865,0.8602192,0.8237704,0.8122568,0.87976706,0.82374895,0.82170385,0.8839656,0.8164756,0.8164756,0.8164756,0.8253181,0.82236856,0.79056543,0.82236856,0,0.79976606
13078,0.8689009,0.88269997,0.86107624,0.8663848,0.8676457,0.86107624,0.86285245,0.86557704,0.86285245,0.85421747,0.85265076,0.86285245,0.84549975,0.84085715,0.8767563,0.82874185,0.82874185,0.8250266,0.82874185,0,0.88525605
13080,0.82205147,0.83650684,0.82205147,0.8040773,0.8314677,0.8323558,0.8529122,0.8483531,0.8423172,0.85882515,0.862684,0.8423172,0.85256314,0.85256314,0.85256314,0.8143656,0.8330779,0.8412429,0.8330779,0,0.8143656
13146,0.8921351,0.8670155,0.86725247,0.86033404,0.8682164,0.86328447,0.88721704,0.8310536,0.8947539,0.8310536,0.8310536,0.8947539,0.89090645,0.89090645,0.89090645,0.8707249,0.8707249,0.86288285,0.8707249,0,0.8592385
13147,0.85803455,0.8359307,0.85803455,0.8165189,0.8319672,0.8618463,0.87402254,0.840154,0.87402254,0.8418622,0.8418622,0.87402254,0.8224496,0.8224496,0.8224496,0.82440126,0.82440126,0.86926234,0.82440126,0,0.80338174
13148,0.7663359,0.7749411,0.7663359,0.7670766,0.75577414,0.7663359,0.7735497,0.7580656,0.775578,0.7723747,0.7722316,0.775578,0.7578006,0.7578006,0.7578006,0.77964485,0.76947224,0.8148163,0.76947224,0,0.7483763
13149,0.8121219,0.7805965,0.8085159,0.8348941,0.817756,0.8095751,0.82450956,0.8025201,0.8333811,0.80177486,0.80177486,0.8333811,0.77696025,0.77696025,0.77696025,0.8592357,0.8592357,0.76645887,0.8592357,0,0.8020536
13150,0.8880403,0.85754526,0.88574183,0.86772263,0.86119395,0.8879993,0.8536419,0.87330043,0.8536419,0.8666216,0.86734587,0.8536419,0.8612318,0.8612318,0.85825366,0.8793407,0.8793407,0.85906994,0.8793407,0,0.8098408
13196,0.8181553,0.8302722,0.8181553,0.8226294,0.82568777,0.826132,0.8133535,0.8046076,0.8114233,0.80847144,0.80847144,0.83037573,0.8074244,0.8074244,0.8074244,0.7456734,0.7484549,0.7615828,0.7484549,0,0.73650587
13382,0.84923816,0.86451644,0.86662346,0.7659182,0.8574303,0.85668427,0.84257185,0.8498919,0.84257185,0.84773314,0.84741384,0.84257185,0.8323005,0.8323005,0.84149456,0.827859,0.8333754,0.85753196,0.8333754,0,0.85974437
13461,0.83112854,0.83465916,0.83112854,0.8494196,0.8494196,0.83112854,0.80984426,0.82687867,0.80984426,0.8277417,0.83395714,0.80968004,0.76955986,0.76955986,0.76955986,0.7943313,0.7943313,0.8051224,0.7943313,0,0.768472
13475,0.8515129,0.8214232,0.8515129,0.8298231,0.8289406,0.8515129,0.87665904,0.85400105,0.88162816,0.85400105,0.85400105,0.8805969,0.8223256,0.8223256,0.8223256,0.8305205,0.8305205,0.8621448,0.8305205,0,0.83014095
13477,0.83468455,0.85544145,0.8330625,0.7424771,0.768476,0.8297884,0.87158746,0.8421541,0.86543757,0.8421541,0.8421541,0.8661213,0.83143795,0.83143795,0.83143795,0.85861707,0.85304,0.8330865,0.85304,0,0.83854806
13537,0.8515072,0.8651806,0.85480165,0.8704023,0.8721715,0.859674,0.84950984,0.8587341,0.84950984,0.85537165,0.86020255,0.84950984,0.84620714,0.84620714,0.84620714,0.8344594,0.83386844,0.8557801,0.8301864,0,0.85388005
13893,0.8435438,0.7532521,0.8435438,0.7920936,0.7804753,0.839063,0.808955,0.84752345,0.79085755,0.84752345,0.84752345,0.79085755,0.84411716,0.84411716,0.84411716,0.7165179,0.7177198,0.8165878,0.7177198,0,0.81530356
13897,0.7747685,0.786989,0.7753366,0.7919888,0.79749984,0.7870139,0.7388251,0.7323718,0.7347242,0.72347987,0.7334143,0.7531787,0.7867545,0.7867545,0.7867545,0.72188747,0.72188747,0.75082785,0.72188747,0,0.77728856
14744,0.83913946,0.8469492,0.83913946,0.8544535,0.8421631,0.83913946,0.8540163,0.8462926,0.8540163,0.85114485,0.85328895,0.8540163,0.80995107,0.80995107,0.80995107,0.82406497,0.82406497,0.84859383,0.82406497,0,0.82406497
14862,0.8498847,0.8633009,0.8532425,0.8489442,0.8452009,0.8587345,0.84205323,0.84781504,0.83222914,0.8280475,0.8280475,0.83222914,0.81149435,0.81149435,0.81149435,0.81426275,0.8093416,0.84894264,0.8192565,0,0.8428002
14882,0.85965145,0.83647764,0.8499662,0.84621394,0.8474407,0.8431345,0.8589873,0.84364426,0.8589873,0.85296655,0.8602296,0.8589873,0.832911,0.832911,0.832911,0.8480706,0.83009744,0.8542769,0.83009744,0,0.8675205
14890,0.84239143,0.83588654,0.89426064,0.8450105,0.8457495,0.868909,0.8613516,0.83060217,0.8613516,0.8617274,0.84998703,0.8613516,0.8361954,0.83764595,0.84260476,0.8384018,0.8384018,0.86322296,0.8384018,0,0.84162474
14906,0.7646587,0.7777952,0.7673724,0.776962,0.7681111,0.7646587,0.7816453,0.81248784,0.7830168,0.8018181,0.8062,0.778952,0.78600943,0.78600943,0.78600943,0.77039135,0.77039135,0.77979153,0.77214134,0,0.77281296
14907,0.76637095,0.8210687,0.76637095,0.83630896,0.8349876,0.76637095,0.7946506,0.7759931,0.8002084,0.7759931,0.7759931,0.798448,0.75061816,0.75061816,0.75061816,0.8415996,0.8415996,0.7819219,0.8415996,0,0.8179903
14914,0.81525236,0.7478682,0.79828525,0.8325275,0.8278287,0.78022164,0.69924617,0.73840606,0.76760566,0.8065855,0.8065855,0.81825936,0.7811285,0.7811285,0.7811285,0.73196715,0.7354234,0.7889749,0.7354234,0,0.7732521
14916,0.82392526,0.81644094,0.83535194,0.6880578,0.85792935,0.81972605,0.8379616,0.82533455,0.8379616,0.82458615,0.82458615,0.8379616,0.6068765,0.6068765,0.6068765,0.81436926,0.81436926,0.79936564,0.81436926,0,0.7878452
14930,0.84265554,0.86977696,0.8571228,0.87262535,0.87492514,0.8571228,0.86983377,0.85008126,0.86968637,0.8502641,0.84546244,0.86968637,0.8583101,0.86013097,0.8583101,0.8649025,0.862695,0.85276836,0.862695,0,0.8480462
14932,0.8188036,0.8328938,0.8188036,0.8388939,0.8431978,0.8241614,0.81576455,0.8540133,0.8211975,0.8436205,0.8436205,0.8237468,0.8272541,0.8272541,0.8272541,0.80002964,0.80002964,0.85728973,0.80002964,0,0.8133546
14939,0.88101614,0.8702953,0.8815521,0.8619174,0.8650983,0.86951286,0.8642674,0.8714636,0.8642674,0.8718365,0.8716841,0.8642674,0.8730847,0.8730847,0.87649775,0.8529804,0.8529804,0.86726,0.8529804,0,0.878004
14947,0.84573394,0.8088168,0.84479696,0.82601523,0.817758,0.8637221,0.84438246,0.83011293,0.8566208,0.84318006,0.84318,0.8566208,0.84284985,0.824501,0.836487,0.8338696,0.8338696,0.8418864,0.8338696,0,0.82928175
15180,0.7823553,0.76926816,0.7823553,0.7813624,0.77911663,0.84379655,0.85827845,0.82491094,0.85482955,0.828421,0.8391782,0.8606368,0.84303033,0.84303033,0.7670063,0.76386243,0.76386243,0.7887193,0.76386243,0,0.76334167
15240,0.8530333,0.82054335,0.84388304,0.86442316,0.824538,0.84379816,0.87273335,0.8088696,0.8681897,0.81583035,0.8192993,0.8681897,0.8155827,0.8155827,0.81568146,0.8439591,0.8439591,0.83845544,0.8439591,0,0.8439591
15339,0.81212056,0.7421683,0.83307785,0.7749349,0.74383616,0.80272233,0.80628264,0.79145163,0.818733,0.78511894,0.78826463,0.82240564,0.810436,0.810436,0.810436,0.7324501,0.7324501,0.7551511,0.7324501,0,0.70279175
15419,0.84203774,0.8539648,0.8452258,0.8547347,0.8547318,0.8399822,0.84979516,0.8583835,0.85089356,0.8583835,0.8583835,0.8504267,0.8474792,0.8474792,0.8380558,0.8540578,0.8540578,0.8203513,0.8540578,0,0.8214382
15425,0.8616373,0.8637457,0.8412498,0.81319284,0.7722131,0.84987646,0.8527317,0.8657732,0.8527317,0.86824703,0.86919206,0.8527317,0.8699516,0.8699516,0.8699516,0.88183546,0.88183546,0.82515305,0.88183546,0,0.8193672
15426,0.82713985,0.7643863,0.85830814,0.79960597,0.81449246,0.8288818,0.7619839,0.8250923,0.78891534,0.83666223,0.83438814,0.78891534,0.7852164,0.7852164,0.80009186,0.8017634,0.7949028,0.8168482,0.7949028,0,0.77678484
15474,0.8858539,0.84271467,0.8858539,0.841158,0.8409804,0.8858539,0.86788267,0.8477527,0.87254155,0.8524518,0.8488857,0.87254155,0.82367224,0.82367224,0.8306327,0.80028844,0.80028844,0.85156435,0.80028844,0,0.74609524
15519,0.82761955,0.8247036,0.8538965,0.78462815,0.79623497,0.85763603,0.85223174,0.8592926,0.86078775,0.8470868,0.8470868,0.8574334,0.82580715,0.82580715,0.82580715,0.82573545,0.82573545,0.8606663,0.82573545,0,0.7912343
15524,0.86697584,0.83952683,0.86407256,0.8355047,0.84150183,0.86407256,0.8417156,0.8597553,0.8417156,0.8469707,0.84872407,0.8417156,0.8760178,0.8760178,0.8760178,0.81899506,0.81899506,0.84301895,0.81899506,0,0.8529163
15589,0.8406384,0.7862989,0.86342543,0.79211843,0.79432315,0.833959,0.86522716,0.8295665,0.86522716,0.83207726,0.82514167,0.86522716,0.84039515,0.84039515,0.84039515,0.7919326,0.7976108,0.8162655,0.7976108,0,0.78208494
15679,0.843516,0.7233458,0.843516,0.803401,0.8081796,0.8328017,0.8047084,0.84340596,0.8145498,0.84340596,0.84340596,0.74364555,0.7837469,0.7837469,0.7837469,0.79455054,0.7968154,0.8012595,0.79553676,0,0.7920731
15743,0.8471504,0.83515257,0.8592471,0.83967453,0.82319415,0.86194485,0.8313687,0.8851975,0.8313687,0.8668201,0.87621164,0.8313687,0.86379564,0.8671885,0.8668598,0.8211678,0.8182066,0.8669034,0.8182066,0,0.8372932
16036,0.7808598,0.7856644,0.8189032,0.7937821,0.76713336,0.78061754,0.7943516,0.81240517,0.77331865,0.8235687,0.8139135,0.77331865,0.83097416,0.83097416,0.83097416,0.7831162,0.7831162,0.81230205,0.7831162,0,0.7534083
16039,0.7682967,0.7474014,0.7686365,0.63523734,0.6351681,0.7686365,0.78710157,0.76936835,0.79334974,0.7817333,0.77525544,0.78700715,0.77032876,0.77032876,0.77032876,0.77245927,0.74981594,0.7595729,0.74981594,0,0.7697879
16064,0.8788016,0.8853733,0.8764374,0.8902359,0.894138,0.8764374,0.8874799,0.87708384,0.8893329,0.8763494,0.8763494,0.8893329,0.8669461,0.8669461,0.8669461,0.86509323,0.8941888,0.8770492,0.8941888,0,0.86509323
16980,0.9135525,0.7747171,0.9135525,0.8043673,0.77843976,0.9135525,0.8796475,0.8870221,0.88733095,0.88534987,0.88587785,0.882589,0.8389598,0.8389598,0.8389598,0.86630124,0.86241573,0.87068456,0.86241573,1,0.8578857
17014,0.7742019,0.76869726,0.8168063,0.7292402,0.7040744,0.81749356,0.7086836,0.7542429,0.7086836,0.75359464,0.7574394,0.7086836,0.7768347,0.7768347,0.7768347,0.7189271,0.7267634,0.79770666,0.7267634,1,0.76679975
18230,0.8985037,0.8178379,0.91235745,0.82714844,0.8271485,0.89729714,0.8527682,0.8688971,0.8599986,0.86435974,0.8672106,0.8570051,0.88527477,0.88527477,0.88527477,0.83770484,0.83770484,0.8934551,0.83770484,1,0.823526
18348,0.8956985,0.9043067,0.8645371,0.9227879,0.90607005,0.88493675,0.93075997,0.9174865,0.9307599,0.9268173,0.92231375,0.9307599,0.89518327,0.88688385,0.91340935,0.910447,0.910447,0.91358757,0.910447,1,0.89789426
26715,0.8692743,0.87420857,0.8692743,0.83419055,0.79711825,0.8692743,0.8641055,0.8671775,0.87344426,0.8648008,0.86445224,0.87344426,0.86270887,0.86270887,0.86270887,0.8263501,0.8203132,0.8779509,0.8203132,1,0.8276862
26747,0.92125076,0.90365386,0.91309804,0.9192818,0.90531427,0.91309804,0.8911048,0.90750617,0.88969785,0.91084546,0.91084546,0.88969785,0.90607333,0.90607333,0.90607333,0.91063917,0.91056365,0.9210507,0.91056365,1,0.88696706
29788,0.86506486,0.8936937,0.8587661,0.89382434,0.85823905,0.8656673,0.90319794,0.9026217,0.9076305,0.8926989,0.901046,0.90617347,0.87235045,0.87235045,0.87235045,0.8920805,0.8920805,0.8398086,0.8920805,1,0.8660176
29835,0.9063481,0.88481975,0.90885377,0.898694,0.8996226,0.9107801,0.9146329,0.88695055,0.912676,0.89487624,0.88695055,0.91944987,0.86913675,0.86913675,0.86913675,0.901852,0.901852,0.89586306,0.901852,1,0.90271384
30606,0.83848757,0.8707375,0.8387976,0.87675905,0.8783765,0.89232856,0.79360205,0.8862,0.79360205,0.8857368,0.8862,0.79360205,0.89815676,0.89815676,0.89815676,0.82448244,0.815577,0.878059,0.815577,1,0.82136893
30845,0.90613866,0.8951695,0.90613866,0.91716814,0.9165866,0.9039505,0.92546225,0.9106308,0.9232066,0.9106308,0.9106308,0.9232066,0.8984457,0.8984457,0.8988142,0.91711557,0.91711557,0.90235317,0.91711557,1,0.89139396
32072,0.87948316,0.90604335,0.87948316,0.89552987,0.8949651,0.88314646,0.8894346,0.8910895,0.88350296,0.8981881,0.90036273,0.90082425,0.8926091,0.8926091,0.8926091,0.8923695,0.88919467,0.89688283,0.88919467,1,0.8879692
46443,0.94414717,0.9308436,0.9269313,0.9376728,0.92713606,0.9269313,0.9216552,0.9211403,0.9433073,0.9212112,0.9211403,0.9433073,0.9095466,0.9095466,0.9095466,0.8960563,0.8960563,0.924554,0.8960563,1,0.897422
46506,0.82932043,0.7823431,0.86751497,0.7836639,0.7793333,0.8428876,0.7969807,0.85525537,0.8223838,0.8401788,0.85902935,0.81150806,0.84072715,0.84072715,0.84072715,0.78493017,0.7551156,0.8632964,0.77858686,1,0.77095646
50300,0.90197825,0.9112483,0.9015065,0.9193931,0.9209367,0.9015065,0.9165626,0.8754562,0.90937555,0.8748733,0.8754562,0.90937555,0.8804443,0.8804443,0.8804443,0.8820015,0.8820015,0.90976244,0.8820015,1,0.8818548
51419,0.88751584,0.8802502,0.88751584,0.89773023,0.86650735,0.88751584,0.83796805,0.8859726,0.86410236,0.8864979,0.8862516,0.8438922,0.9044839,0.9044839,0.9035095,0.8581891,0.8581891,0.89308,0.8581891,1,0.80637556
53971,0.8985417,0.8899233,0.9115535,0.8627595,0.85828835,0.8964466,0.8232488,0.8922904,0.87906194,0.89718795,0.8944462,0.8712448,0.9000243,0.9000243,0.9000243,0.80130947,0.7988702,0.85385627,0.8055362,1,0.80634475
53972,0.88213253,0.83907115,0.89801306,0.8242439,0.860234,0.87200993,0.86254513,0.8647811,0.8757642,0.8678765,0.8678765,0.8757642,0.88885504,0.88885504,0.88885504,0.8347602,0.8366263,0.8522079,0.8347602,1,0.8202273
53973,0.92035544,0.9173397,0.9348671,0.84220815,0.9017668,0.9348671,0.91510403,0.9039284,0.90752184,0.9140507,0.9082813,0.91355884,0.9018727,0.9018727,0.9018727,0.915309,0.9067377,0.9094669,0.9195366,1,0.9200014
53974,0.8943895,0.8720322,0.8943895,0.8794024,0.8794755,0.90952307,0.90152335,0.8904162,0.89767706,0.8960074,0.89702916,0.89767706,0.9015566,0.9015566,0.9015566,0.8720477,0.8720477,0.88602006,0.8720477,1,0.88183206
53975,0.87464374,0.88505214,0.8772172,0.8510613,0.88887525,0.879748,0.89573157,0.8474679,0.8989356,0.85899484,0.85899484,0.8989356,0.8826039,0.8826039,0.8826039,0.9020111,0.893257,0.8526128,0.893257,1,0.88424504
53976,0.82594764,0.83865356,0.7541547,0.8393978,0.8373356,0.8138285,0.8690667,0.81381893,0.8414792,0.84020907,0.8400918,0.8414792,0.80073076,0.80073076,0.79957896,0.82383937,0.82383937,0.8608139,0.82383937,1,0.8280685
53977,0.90280235,0.90996873,0.8924783,0.902506,0.8988922,0.8924783,0.9017731,0.9175031,0.9017731,0.9175031,0.9175031,0.9017731,0.89823335,0.89823335,0.89823335,0.86698055,0.86698055,0.87344444,0.86698055,1,0.89750004
53978,0.90900916,0.86036074,0.90900916,0.8859179,0.8762456,0.90900916,0.9006736,0.892599,0.90951574,0.9021704,0.90190923,0.90951574,0.89871657,0.89871657,0.9030895,0.9028195,0.9028195,0.9103488,0.9028195,1,0.88238174
53979,0.92442125,0.9151576,0.9194484,0.9135682,0.926099,0.9193509,0.9114188,0.91837156,0.9011764,0.9163408,0.91791785,0.9011764,0.9091606,0.9093722,0.91360486,0.86340964,0.8625072,0.88359594,0.8625072,1,0.89340967
53981,0.8387854,0.86990154,0.9097623,0.80939645,0.8800537,0.9097623,0.89793897,0.8934833,0.898628,0.8709027,0.88603544,0.898628,0.8936473,0.8936473,0.8936473,0.8943994,0.8943994,0.8408581,0.8943994,1,0.87299556
54796,0.85050654,0.7972336,0.8511427,0.80886614,0.8928791,0.8511427,0.8128876,0.86063826,0.8128876,0.8581094,0.86063826,0.8128876,0.8501668,0.8501668,0.8562475,0.84905547,0.84905547,0.829187,0.84905547,1,0.79660195
54797,0.9210224,0.91644937,0.9212715,0.9035383,0.91248107,0.90986454,0.91723156,0.90175563,0.92393106,0.9088269,0.90162855,0.92393106,0.8967974,0.8967974,0.8967974,0.9185548,0.92677534,0.8902359,0.92677534,1,0.89337444
54798,0.8784114,0.85538065,0.8784114,0.8519299,0.8517032,0.8784114,0.8541599,0.8701288,0.8541599,0.87691784,0.87691784,0.8541599,0.88153565,0.88153565,0.8829566,0.8617533,0.8617533,0.8559007,0.8617533,1,0.8623495
54799,0.87734336,0.8832507,0.8776467,0.7775636,0.8306745,0.89757204,0.9232595,0.8557063,0.92114985,0.8651901,0.8576585,0.92114985,0.8931922,0.8931922,0.8931922,0.83966035,0.83966035,0.8905646,0.83966035,1,0.83735955
54800,0.85473853,0.8868943,0.85473853,0.8570658,0.88795245,0.85473853,0.87522155,0.8755654,0.88034487,0.8755654,0.8755654,0.8776768,0.9002242,0.9021396,0.9002242,0.8208443,0.8125971,0.87959474,0.8125971,1,0.83516073
56453,0.9128388,0.8688704,0.9074909,0.8939777,0.89156663,0.9078612,0.8895067,0.87481666,0.8985683,0.8708224,0.8687622,0.8985683,0.88659114,0.88659114,0.88659114,0.84400856,0.84400856,0.89037275,0.84400856,1,0.8676262
56528,0.84473526,0.79439443,0.8583087,0.6918311,0.8264825,0.8412865,0.84601384,0.8489369,0.84601384,0.8489369,0.8489369,0.84601384,0.84267926,0.84267926,0.84267926,0.8405422,0.8405422,0.864124,0.8405422,1,0.83900297
56542,0.91040695,0.90750116,0.9124325,0.8764977,0.8767143,0.90615106,0.90267384,0.9122876,0.8938523,0.9037422,0.9037422,0.8938523,0.87510467,0.87510467,0.87378186,0.88356364,0.88356364,0.88554645,0.88356364,1,0.91303563
56543,0.8418781,0.89206254,0.8740867,0.90886015,0.9119937,0.8774529,0.82826155,0.89547575,0.82428724,0.89454585,0.89264977,0.8687163,0.88040656,0.88040656,0.88040656,0.81884617,0.82374674,0.8018481,0.82374674,1,0.78725725
56544,0.8844645,0.85483277,0.89873385,0.84016013,0.84508693,0.8864361,0.88965946,0.87385184,0.88965946,0.8708751,0.8708751,0.88965946,0.8854848,0.8854848,0.8854848,0.8550078,0.8521346,0.9084045,0.8521346,1,0.88653797
56545,0.77139014,0.8783318,0.8284056,0.81967056,0.8526191,0.8284056,0.775111,0.8366653,0.76637137,0.84811914,0.8302357,0.76637137,0.86424196,0.86424196,0.86424196,0.7788142,0.7788142,0.78170705,0.77741194,1,0.7481912
56618,0.908487,0.87130475,0.9126531,0.80909514,0.8742512,0.9092644,0.8544098,0.88789916,0.8544098,0.8943571,0.8890165,0.846496,0.91534185,0.91534185,0.91373986,0.85029846,0.8502984,0.8866148,0.8502984,1,0.8507314
56619,0.8948049,0.8417864,0.8998582,0.85697305,0.8497187,0.8998582,0.863341,0.8716068,0.863341,0.8716652,0.8716652,0.88312495,0.86633474,0.86633474,0.86633474,0.85447806,0.85447806,0.87545514,0.85231495,1,0.84686893
56629,0.9039064,0.8529081,0.9039064,0.94018435,0.9394499,0.9064483,0.9112349,0.87820184,0.91419256,0.8931377,0.8934376,0.91268426,0.90751386,0.90361375,0.9095601,0.903427,0.903427,0.92188406,0.903427,1,0.9112349
56630,0.90336114,0.89927316,0.90187556,0.89592814,0.89515454,0.8946401,0.92957073,0.8951178,0.92957073,0.86542964,0.85385656,0.92774975,0.87244046,0.87244046,0.87244046,0.8496351,0.8496351,0.8951757,0.8496351,1,0.85836184
56631,0.88547146,0.8749143,0.8896175,0.868347,0.873141,0.8883674,0.8866172,0.8336839,0.8866172,0.8331501,0.8331501,0.8866172,0.8920293,0.8920293,0.8920293,0.90446365,0.90446365,0.86856425,0.90446365,1,0.85985625
56632,0.92094684,0.9219116,0.91384894,0.9259412,0.92930263,0.9136458,0.9303043,0.9012075,0.9330964,0.9012075,0.9012075,0.9190741,0.936058,0.936058,0.92771184,0.9445613,0.9445613,0.90566015,0.9445613,1,0.9220105
56633,0.9000237,0.827288,0.9000237,0.905887,0.9204618,0.9091575,0.8709495,0.84277487,0.8709495,0.8428925,0.8502953,0.8709495,0.86435646,0.8647666,0.8613783,0.8371868,0.8371868,0.85041827,0.8380571,1,0.844704
56634,0.8829948,0.832239,0.8726359,0.8340043,0.84318393,0.8726359,0.87753963,0.89106953,0.8797102,0.8946219,0.8950097,0.8797102,0.867263,0.867263,0.867263,0.8032888,0.82385767,0.85989535,0.8295839,1,0.80377996
56635,0.9215387,0.89391595,0.9215387,0.8506813,0.81433785,0.9215387,0.9140452,0.9070243,0.91420543,0.91958416,0.9209698,0.91420543,0.8826034,0.8826034,0.8826034,0.81133574,0.8265784,0.89225525,0.8265784,1,0.79852843
56637,0.86979973,0.8336337,0.8727595,0.8472665,0.8472665,0.86610657,0.8752721,0.8768309,0.8752721,0.873319,0.873319,0.8551611,0.8404492,0.8404492,0.8404492,0.8301869,0.83018684,0.8905083,0.83018684,1,0.8822423
56638,0.9003004,0.86871576,0.9003004,0.9359366,0.92679363,0.90424037,0.8735986,0.8819049,0.88191026,0.88411605,0.89366436,0.88191026,0.8927481,0.8899358,0.8722179,0.8701206,0.8701206,0.89209914,0.8701206,1,0.87257147
56639,0.8320384,0.84635746,0.8320384,0.90706825,0.8476871,0.8320384,0.89047533,0.8560753,0.89047533,0.8563319,0.8563318,0.89047533,0.84629464,0.84629464,0.84629464,0.8499023,0.8499023,0.8454849,0.8499023,1,0.81270885
56641,0.87221074,0.8185828,0.8765424,0.86279804,0.8363266,0.8766548,0.8865355,0.88273245,0.8884177,0.8857234,0.8844675,0.9060791,0.8639396,0.8639396,0.8639396,0.8705876,0.8741102,0.87712276,0.8741102,1,0.8843533
56642,0.8718046,0.846902,0.8726437,0.8669786,0.86482525,0.8726437,0.8832461,0.8652473,0.8832461,0.8587425,0.8652473,0.8832461,0.8596604,0.8596604,0.8596604,0.85896236,0.85896236,0.87118185,0.85896236,1,0.8673828
56643,0.85741496,0.87091637,0.84697205,0.87050104,0.8696178,0.8470228,0.86258477,0.8593154,0.86258477,0.85524625,0.8593154,0.86258477,0.8525436,0.8525436,0.85738933,0.8187475,0.82057947,0.8289675,0.82057947,1,0.8410065
56644,0.82689154,0.8613329,0.83651865,0.8971454,0.8671638,0.84956205,0.7880651,0.8509947,0.7880651,0.8509947,0.8509947,0.7880651,0.81694484,0.8170865,0.83211255,0.7938653,0.80648994,0.87408787,0.80648994,1,0.7914114
56645,0.892162,0.8442297,0.91180074,0.91047174,0.870088,0.911512,0.8684051,0.8297508,0.87421626,0.87941545,0.8297508,0.87421626,0.83546364,0.83546364,0.83546364,0.8304818,0.8486768,0.8577925,0.8442515,1,0.8463256
56646,0.8721628,0.82621527,0.87035227,0.7851755,0.7750633,0.86736715,0.79979837,0.85293084,0.8044249,0.8602343,0.8539386,0.8090759,0.84462035,0.84462035,0.84462035,0.8000278,0.8000278,0.81342417,0.8000278,1,0.80502856
56647,0.905575,0.8786698,0.905575,0.89189935,0.88127804,0.90761095,0.91367686,0.8903301,0.9154562,0.8846512,0.8846512,0.9154562,0.889667,0.889667,0.889667,0.88191164,0.8844664,0.9167875,0.8844664,1,0.83885753
56648,0.86395967,0.8840451,0.8900465,0.8790288,0.8757222,0.85827017,0.8559948,0.8879935,0.85672534,0.8879935,0.8879935,0.8555259,0.87033945,0.87033945,0.87033945,0.88780636,0.88780636,0.89126307,0.88780636,1,0.8858664
56649,0.832806,0.8327523,0.8315742,0.8283491,0.82803226,0.8315742,0.8412086,0.84735584,0.6950217,0.85380304,0.85904694,0.69761384,0.8715622,0.87139374,0.8570835,0.8580564,0.8580564,0.83601135,0.8580564,1,0.801724
56650,0.886401,0.9047754,0.89107674,0.9302273,0.8975706,0.88712215,0.9085084,0.91823715,0.9085084,0.91823715,0.91823715,0.92211485,0.90348715,0.90348715,0.89857846,0.8890022,0.8780247,0.9139296,0.8780247,1,0.9223221
56651,0.8789097,0.78373516,0.8789097,0.9068922,0.90719295,0.8789097,0.82432926,0.90553206,0.8555449,0.8992173,0.9079308,0.8555449,0.88810897,0.88810897,0.88810897,0.80403566,0.80403566,0.8965763,0.80403566,1,0.80286705
56652,0.8596177,0.8634318,0.8596177,0.8807093,0.8819538,0.86010385,0.9155212,0.8906397,0.9050605,0.8807037,0.88530236,0.9050605,0.9060409,0.9060409,0.900573,0.8440485,0.8440485,0.8708538,0.8440485,1,0.8273554
56653,0.872498,0.77436227,0.90867186,0.8064947,0.8098642,0.86655605,0.80267274,0.8991725,0.80121154,0.8860452,0.8921339,0.80686486,0.86821645,0.86821645,0.86821645,0.8008478,0.8195001,0.8991407,0.8195001,1,0.7674954
56654,0.92243683,0.94480497,0.9184545,0.92915213,0.9339294,0.92321616,0.93688136,0.9218327,0.9382549,0.91566753,0.9160835,0.9370519,0.90197223,0.90197223,0.90197223,0.929392,0.929392,0.9265337,0.929392,1,0.929392
56656,0.8806282,0.8722014,0.8422332,0.87376916,0.8652342,0.87072957,0.8453884,0.85322905,0.8594962,0.8611924,0.86620283,0.8594962,0.8636838,0.8636838,0.8636838,0.85333025,0.8522414,0.8459524,0.8522414,1,0.8475109
56657,0.84752357,0.8444589,0.8485585,0.7975051,0.6796532,0.8485585,0.8649812,0.8521882,0.86768204,0.8648566,0.8576434,0.86768204,0.8702954,0.8702954,0.8702954,0.8513529,0.85030127,0.87837064,0.85030127,1,0.862515
56661,0.88564634,0.90605295,0.8994172,0.9292265,0.873849,0.8972392,0.90308595,0.8864201,0.9009538,0.86926866,0.8730575,0.9009538,0.89346814,0.89346814,0.91307116,0.8782227,0.8782228,0.9159675,0.8782228,1,0.91122085
56662,0.8848977,0.8880596,0.8605419,0.90092766,0.9005065,0.85745156,0.8710647,0.91104937,0.8710647,0.91104937,0.91104937,0.8710647,0.89869547,0.89869547,0.89869547,0.8360815,0.83133733,0.8964139,0.83189464,1,0.8289554
56725,0.8946225,0.9102245,0.8946225,0.91447645,0.8821566,0.89009637,0.9098593,0.887798,0.9083208,0.881089,0.8820047,0.91354525,0.8904517,0.8916836,0.89154464,0.8665457,0.8665456,0.9067587,0.8665456,1,0.8665456
