,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Score
98349,0.7252968,0.86264837,0.7350688,0.8675344,0.63163877,0.8158194,0.65235406,0.826177,0.72871435,0.8643572,0.8075049,0.90375245,0.769979,0.8849895,0.8079548,0.9039774,0.8107323,0.9053662,0.8132554,0.9066277
98350,0.687677,0.8438385,0.70113665,0.8505683,0.6076778,0.8038389,0.6396806,0.8198403,0.7208469,0.86042345,0.8102745,0.90513724,0.774786,0.887393,0.79144025,0.8957201,0.79237926,0.89618963,0.8376713,0.91883564
98351,0.70836955,0.85418475,0.6894295,0.84471476,0.60352117,0.80176055,0.61965144,0.8098257,0.72885275,0.8644264,0.81905544,0.9095277,0.77949595,0.889748,0.7899538,0.8949769,0.77854466,0.88927233,0.8217423,0.91087115
98352,0.540301,0.77015054,0.51541984,0.7577099,0.41223258,0.7061163,0.483011,0.7415055,0.53675693,0.7683785,0.6890552,0.8445276,0.64621496,0.8231075,0.6416371,0.82081854,0.6818805,0.84094024,0.7004262,0.8502131
98353,0.64127177,0.8206359,0.60871136,0.8043557,0.5399352,0.76996756,0.53433335,0.7671667,0.66943693,0.83471847,0.7894421,0.89472103,0.7525543,0.87627715,0.70174205,0.850871,0.7465161,0.87325805,0.80059075,0.9002954
98354,0.5482739,0.77413696,0.62355494,0.8117775,0.5663432,0.7831716,0.5225188,0.76125944,0.5673463,0.78367317,0.51145345,0.7557267,0.5498172,0.7749086,0.5588839,0.77944195,0.55292666,0.7764633,0.51721144,0.7586057
98355,0.7054082,0.8527041,0.69121635,0.8456082,0.6647842,0.8323921,0.6553501,0.82767504,0.70185244,0.8509262,0.75029385,0.8751469,0.74046326,0.8702316,0.73706126,0.86853063,0.7731414,0.8865707,0.7949379,0.8974689
98356,0.710083,0.8550415,0.6859065,0.84295326,0.6150388,0.80751944,0.6152956,0.8076478,0.70984423,0.8549221,0.79206645,0.8960332,0.7566693,0.87833464,0.7629204,0.8814602,0.77463186,0.8873159,0.7882668,0.8941334
98357,0.72950995,0.864755,0.74108887,0.87054443,0.67095196,0.835476,0.6476452,0.8238226,0.715384,0.857692,0.67347145,0.8367357,0.6890429,0.84452146,0.6827768,0.8413884,0.68067145,0.8403357,0.6793362,0.8396681
98358,0.74212104,0.8710605,0.7136277,0.85681385,0.68240166,0.8412008,0.63631505,0.81815755,0.7707752,0.8853876,0.87527037,0.9376352,0.7836629,0.89183146,0.8485905,0.92429525,0.8389052,0.9194526,0.87335086,0.9366754
98359,0.5572496,0.7786248,0.52264047,0.76132023,0.49402985,0.74701494,0.5009475,0.75047374,0.55180955,0.7759048,0.64886,0.82443,0.62053263,0.8102663,0.62714314,0.8135716,0.68669003,0.84334505,0.7169862,0.8584931
98360,0.56180143,0.7809007,0.66414684,0.83207345,0.57528853,0.78764427,0.6596164,0.82980824,0.54427356,0.7721368,0.5101898,0.7550949,0.5160623,0.75803113,0.6026516,0.8013258,0.6306658,0.8153329,0.5573685,0.77868426
98361,0.73693633,0.86846817,0.7459607,0.87298036,0.64615613,0.82307804,0.69814456,0.8490723,0.744079,0.8720395,0.7871689,0.8935845,0.7541854,0.8770927,0.8290551,0.91452754,0.7953824,0.8976912,0.8221366,0.9110683
98362,0.6965202,0.8482601,0.67655754,0.8382788,0.6233592,0.8116796,0.59442383,0.7972119,0.7036743,0.85183716,0.74917525,0.87458766,0.7490555,0.87452775,0.7130245,0.85651225,0.7657504,0.8828752,0.7777727,0.88888633
98363,0.68882513,0.84441257,0.7006496,0.8503248,0.6524141,0.82620704,0.63248086,0.81624043,0.69405365,0.8470268,0.7317806,0.86589026,0.69441247,0.84720623,0.7819526,0.8909763,0.7642425,0.8821212,0.7339015,0.86695075
98364,0.56048393,0.78024197,0.5577941,0.77889705,0.5542572,0.7771286,0.48636115,0.7431806,0.57387435,0.7869372,0.62188876,0.8109444,0.55726886,0.7786344,0.6442013,0.82210064,0.5883251,0.7941625,0.6003227,0.80016136
98365,0.6716846,0.8358423,0.71551573,0.85775787,0.6371193,0.81855965,0.63585484,0.8179274,0.64335716,0.8216786,0.68473184,0.8423659,0.6443933,0.82219666,0.75440776,0.8772039,0.70999813,0.85499907,0.7126837,0.85634184
98366,0.5797579,0.78987896,0.6240145,0.81200725,0.53983796,0.769919,0.52496195,0.762481,0.5823729,0.79118645,0.60052764,0.8002638,0.5894871,0.79474354,0.6424053,0.82120264,0.61597687,0.8079884,0.6161883,0.80809414
98367,0.6401469,0.8200735,0.5866847,0.79334235,0.55393165,0.77696586,0.5794389,0.78971946,0.5887547,0.7943773,0.71560943,0.8578047,0.646907,0.8234535,0.6525525,0.82627624,0.7150836,0.8575418,0.7185997,0.85929984
98368,0.62808114,0.81404054,0.67645884,0.8382294,0.61459,0.80729496,0.6171994,0.8085997,0.63027143,0.8151357,0.74132097,0.8706605,0.66007113,0.83003557,0.71547174,0.8577359,0.75310373,0.87655187,0.7580047,0.87900233
98369,0.649564,0.824782,0.6632267,0.83161336,0.58561957,0.7928098,0.60502493,0.80251247,0.70699835,0.8534992,0.82955587,0.91477793,0.7880328,0.8940164,0.78454006,0.89227,0.77595043,0.8879752,0.8411173,0.9205587
98370,0.69068635,0.8453432,0.6581906,0.8290953,0.5785688,0.7892844,0.6434652,0.82173264,0.6830689,0.84153444,0.8112129,0.90560645,0.7371013,0.86855066,0.7812977,0.89064884,0.7781541,0.88907707,0.82840383,0.9142019
98371,0.7434021,0.87170106,0.7289844,0.8644922,0.6859571,0.84297854,0.74921477,0.8746074,0.7280408,0.8640204,0.7639954,0.8819977,0.7384546,0.8692273,0.80343866,0.90171933,0.77038,0.88519,0.7678624,0.88393116
98372,0.740662,0.870331,0.6482001,0.8241,0.59385836,0.7969292,0.5796964,0.7898482,0.73380935,0.8669047,0.84288204,0.921441,0.77109677,0.88554835,0.7590356,0.8795178,0.7438755,0.87193775,0.8245363,0.91226816
98373,0.7617861,0.88089305,0.6840527,0.84202635,0.66152996,0.830765,0.68327093,0.84163547,0.68108463,0.8405423,0.7693247,0.8846624,0.634501,0.8172505,0.7487776,0.8743888,0.7401488,0.8700744,0.72897804,0.864489
98374,0.77924275,0.8896214,0.73798573,0.86899287,0.66809803,0.834049,0.6492888,0.8246444,0.80184126,0.9009206,0.8471395,0.92356974,0.7659631,0.88298154,0.80479604,0.902398,0.7931722,0.89658606,0.8175088,0.9087544
98375,0.68415296,0.8420765,0.7264748,0.8632374,0.6630652,0.8315326,0.6717458,0.8358729,0.6821445,0.84107226,0.7387613,0.86938065,0.7018043,0.85090214,0.7584394,0.8792197,0.77594155,0.8879708,0.77570426,0.88785213
98376,0.76196074,0.8809804,0.7042253,0.85211265,0.6547461,0.827373,0.6478481,0.82392406,0.7473947,0.87369734,0.86297524,0.9314876,0.7516755,0.87583774,0.79278636,0.8963932,0.7975688,0.8987844,0.85384,0.92692
98377,0.69351214,0.8467561,0.67067343,0.8353367,0.61591554,0.80795777,0.6417258,0.8208629,0.7031009,0.85155046,0.8429549,0.92147744,0.78019094,0.8900955,0.80103314,0.90051657,0.8103367,0.90516835,0.8617788,0.93088937
98378,0.75778806,0.87889403,0.7156664,0.8578332,0.65019476,0.8250974,0.65811026,0.82905513,0.7701015,0.8850508,0.88249636,0.9412482,0.80783385,0.90391695,0.8582163,0.92910814,0.81189704,0.9059485,0.8879264,0.94396317
98379,0.65445936,0.8272297,0.60087407,0.80043703,0.5506534,0.7753267,0.58947444,0.7947372,0.6605155,0.8302578,0.7802904,0.8901452,0.7011669,0.85058343,0.7158551,0.85792756,0.7260058,0.8630029,0.77376914,0.88688457
98380,0.71278906,0.8563945,0.68862057,0.8443103,0.6271513,0.8135756,0.64717424,0.8235871,0.70265996,0.85133,0.80426013,0.90213007,0.73898315,0.8694916,0.8129358,0.9064679,0.79632556,0.8981628,0.7983515,0.89917576
98381,0.6851433,0.8425716,0.6761407,0.8380704,0.6083211,0.80416054,0.6257153,0.8128576,0.6709061,0.83545303,0.77072895,0.8853645,0.7376132,0.8688066,0.78264475,0.8913224,0.77111506,0.88555753,0.8113136,0.9056568
98382,0.63916194,0.819581,0.63835526,0.8191776,0.5657288,0.7828644,0.60234916,0.8011746,0.661646,0.830823,0.76261264,0.8813063,0.7299482,0.86497414,0.76661843,0.88330925,0.7595658,0.8797829,0.8003546,0.9001773
98383,0.7367106,0.8683553,0.7224034,0.8612017,0.65382993,0.82691497,0.6332514,0.8166257,0.727008,0.863504,0.81161153,0.90580577,0.7323338,0.8661669,0.7856386,0.8928193,0.78324854,0.8916243,0.7904351,0.89521754
98384,0.7125528,0.8562764,0.68157613,0.84078807,0.62415004,0.812075,0.6842862,0.84214306,0.7081862,0.8540931,0.773828,0.886914,0.72543633,0.86271816,0.77644455,0.8882223,0.78571403,0.892857,0.81081355,0.9054068
98385,0.6932732,0.8466366,0.6709893,0.83549464,0.59679455,0.7983973,0.6281189,0.81405944,0.70428866,0.85214436,0.8064848,0.9032424,0.72611725,0.8630586,0.7915473,0.89577365,0.77813363,0.8890668,0.81581503,0.9079075
98386,0.6944396,0.8472198,0.6849663,0.84248316,0.60717845,0.8035892,0.6458074,0.8229037,0.7070776,0.8535388,0.7942016,0.8971008,0.7677603,0.88388014,0.76885533,0.88442767,0.78423196,0.89211595,0.812419,0.90620947
98387,0.68980336,0.8449017,0.6883606,0.8441803,0.6185161,0.80925804,0.6841644,0.8420822,0.7147747,0.85738736,0.78171,0.890855,0.72975886,0.8648794,0.78122795,0.890614,0.7285026,0.86425126,0.7664083,0.88320416
98388,0.8133352,0.9066676,0.754087,0.8770435,0.709044,0.854522,0.7050972,0.8525486,0.7672153,0.8836076,0.8303837,0.9151919,0.75292575,0.8764629,0.8381445,0.9190723,0.80174243,0.9008712,0.8057511,0.90287554
98389,0.7489883,0.87449414,0.6893671,0.8446835,0.5992974,0.7996487,0.6326983,0.81634915,0.753955,0.8769775,0.8359415,0.9179708,0.79232347,0.89616174,0.79158455,0.89579225,0.7728263,0.88641316,0.8402339,0.92011696
98390,0.6946691,0.84733456,0.67299616,0.8364981,0.57617974,0.7880899,0.6449382,0.8224691,0.6600398,0.8300199,0.77986896,0.8899345,0.7138861,0.856943,0.77398026,0.88699013,0.74220765,0.8711038,0.78700304,0.8935015
98391,0.68809545,0.8440477,0.6709052,0.83545256,0.60800135,0.8040007,0.59867036,0.7993352,0.7333826,0.8666913,0.8421674,0.9210837,0.7888806,0.8944403,0.78328246,0.89164126,0.8009062,0.9004531,0.82741785,0.9137089
98392,0.6923201,0.84616005,0.6404195,0.82020974,0.6192088,0.8096044,0.6571413,0.82857066,0.6590424,0.8295212,0.7754142,0.8877071,0.66015816,0.8300791,0.76472735,0.8823637,0.77679,0.888395,0.80177915,0.9008896
98393,0.6399809,0.81999046,0.65104854,0.8255243,0.5578102,0.7789051,0.60470223,0.8023511,0.6371134,0.81855667,0.71807104,0.8590355,0.6997988,0.8498994,0.7314022,0.8657011,0.76172245,0.8808612,0.7666435,0.88332176
98394,0.61468065,0.8073403,0.5985974,0.7992987,0.56457615,0.7822881,0.5355306,0.7677653,0.6471469,0.82357347,0.7463666,0.8731833,0.7114749,0.85573745,0.71873665,0.8593683,0.7707933,0.88539666,0.79517615,0.8975881
98395,0.7259188,0.8629594,0.6896021,0.84480107,0.6194687,0.80973434,0.64490265,0.82245135,0.74466777,0.8723339,0.8563093,0.92815465,0.78418255,0.8920913,0.813674,0.906837,0.78927815,0.8946391,0.85166204,0.925831
98396,0.6855416,0.8427708,0.6597719,0.82988596,0.6045704,0.8022852,0.65090466,0.8254523,0.70333016,0.8516651,0.7874794,0.8937397,0.7608434,0.8804217,0.7829867,0.8914933,0.7750315,0.8875158,0.82934433,0.91467214
98397,0.59350955,0.7967548,0.60280895,0.8014045,0.51177025,0.7558851,0.543411,0.7717055,0.64823407,0.82411706,0.75713634,0.8785682,0.7237145,0.86185724,0.7148894,0.8574447,0.7618337,0.88091683,0.79682237,0.89841115
98398,0.700987,0.8504935,0.63603467,0.81801736,0.613087,0.80654347,0.5853138,0.7926569,0.72229683,0.8611484,0.795287,0.8976435,0.7173301,0.85866505,0.73383343,0.8669167,0.75034904,0.8751745,0.77030545,0.8851527
98399,0.59006,0.79503,0.598578,0.799289,0.5203189,0.7601595,0.5220654,0.7610327,0.634647,0.8173235,0.657776,0.828888,0.6770101,0.838505,0.6390187,0.8195094,0.67458,0.83729,0.6551941,0.827597
98400,0.6420504,0.8210252,0.60673153,0.80336577,0.5527965,0.77639824,0.643043,0.8215215,0.64574003,0.82287,0.68150544,0.8407527,0.6672571,0.83362854,0.6785346,0.8392673,0.7505686,0.8752843,0.7085668,0.8542834
98401,0.62890506,0.8144525,0.68146384,0.8407319,0.58770776,0.7938539,0.6232561,0.81162804,0.60406387,0.80203193,0.6287764,0.81438816,0.6205673,0.81028366,0.7204249,0.86021245,0.712335,0.8561675,0.661528,0.830764
98402,0.72622985,0.86311495,0.7274828,0.8637414,0.6445775,0.82228875,0.6468888,0.82344437,0.73696107,0.86848056,0.8105419,0.90527093,0.75200737,0.8760037,0.8010643,0.9005321,0.7798982,0.8899491,0.83540463,0.9177023
1747,0.71083677,0.8554184,0.66257286,0.83128643,0.6196065,0.80980325,0.6413197,0.8206599,0.6713877,0.83569384,0.6530682,0.8265341,0.64573485,0.8228674,0.6678119,0.83390594,0.6918843,0.84594214,0.6654244,0.8327122
1784,0.6827474,0.8413737,0.66866696,0.8343335,0.58461946,0.79230976,0.603225,0.8016125,0.6707932,0.8353966,0.71008396,0.855042,0.714434,0.857217,0.703833,0.8519165,0.7414561,0.870728,0.6980307,0.84901536
2476,0.7670119,0.88350594,0.7417133,0.87085664,0.7084422,0.8542211,0.6814362,0.8407181,0.72523487,0.86261743,0.6929512,0.8464756,0.68454254,0.84227127,0.7290404,0.8645202,0.6914893,0.8457446,0.7061761,0.853088
2515,0.75100386,0.87550193,0.6834123,0.84170616,0.6883518,0.84417593,0.6238405,0.8119203,0.7207923,0.86039615,0.7445938,0.8722969,0.65555775,0.8277789,0.6937467,0.84687334,0.6710187,0.83550936,0.70674014,0.8533701
2517,0.7619133,0.88095665,0.7404178,0.87020886,0.70799816,0.8539991,0.6593382,0.8296691,0.7441146,0.8720573,0.6821995,0.84109974,0.6515379,0.82576895,0.71630156,0.8581508,0.69331026,0.84665513,0.6898583,0.84492916
2529,0.71538746,0.85769373,0.6469817,0.82349086,0.63146496,0.8157325,0.5774951,0.78874755,0.6881882,0.8440941,0.6729796,0.8364898,0.6753882,0.8376941,0.6621078,0.8310539,0.61442864,0.8072143,0.66569495,0.8328475
2538,0.7383776,0.8691888,0.66939163,0.8346958,0.6214181,0.81070906,0.6306212,0.8153106,0.6488194,0.8244097,0.6416017,0.82080084,0.5990431,0.79952157,0.6635387,0.83176935,0.6136626,0.8068313,0.61057365,0.8052868
2551,0.7555193,0.87775964,0.73600626,0.86800313,0.67849517,0.8392476,0.5916085,0.79580426,0.6971214,0.8485607,0.70388293,0.85194147,0.6488849,0.82444245,0.69468623,0.8473431,0.69093645,0.8454682,0.69245386,0.84622693
2553,0.7520582,0.87602913,0.7036349,0.8518175,0.68435687,0.84217846,0.6472921,0.82364607,0.70602465,0.8530123,0.70083296,0.8504165,0.6698133,0.83490664,0.7008146,0.8504073,0.65781045,0.8289052,0.68505263,0.8425263
2554,0.6579983,0.82899916,0.6651312,0.8325656,0.59154534,0.7957727,0.5966283,0.79831415,0.6485754,0.8242877,0.70924604,0.854623,0.66532356,0.83266175,0.70592964,0.8529648,0.66397107,0.83198553,0.7006265,0.85031325
2555,0.707913,0.85395646,0.67400336,0.8370017,0.64644265,0.8232213,0.6393254,0.8196627,0.643108,0.821554,0.6306598,0.8153299,0.60417455,0.8020873,0.6531911,0.82659554,0.6496182,0.8248091,0.6378677,0.81893384
2556,0.74222356,0.87111175,0.76574177,0.8828709,0.7583102,0.8791551,0.7081349,0.85406744,0.71050227,0.85525113,0.6700964,0.8350482,0.63039815,0.8151991,0.74151874,0.87075937,0.6902515,0.8451258,0.6760608,0.8380304
2577,0.7628614,0.8814307,0.7509526,0.8754763,0.70140696,0.8507035,0.66360295,0.8318015,0.6993565,0.8496783,0.7073778,0.8536889,0.6985335,0.84926677,0.7102817,0.85514086,0.7024469,0.85122347,0.71601677,0.8580084
2582,0.74472916,0.8723646,0.71677494,0.8583875,0.7120087,0.85600436,0.6193618,0.80968094,0.7111518,0.8555759,0.7244915,0.86224574,0.690467,0.8452335,0.735519,0.86775947,0.6882783,0.84413916,0.7144224,0.85721123
2583,0.7170293,0.85851467,0.7560477,0.87802386,0.7167467,0.85837334,0.6433546,0.8216773,0.69256175,0.8462809,0.68848705,0.8442435,0.6815047,0.84075236,0.7086711,0.85433555,0.7071676,0.8535838,0.68448377,0.8422419
2584,0.8203566,0.9101783,0.7403544,0.8701772,0.7297096,0.8648548,0.64232713,0.82116354,0.74611294,0.8730565,0.7472904,0.8736452,0.67851436,0.8392572,0.7433444,0.8716722,0.6672497,0.83362484,0.70801646,0.8540082
2585,0.72210073,0.86105037,0.7075491,0.85377455,0.6636716,0.8318358,0.6173439,0.80867195,0.6794908,0.8397454,0.6920914,0.84604573,0.6676254,0.8338127,0.7183585,0.85917926,0.67371106,0.83685553,0.68492794,0.84246397
2586,0.7497566,0.8748783,0.7376678,0.8688339,0.68509305,0.8425465,0.671844,0.835922,0.66380036,0.8319002,0.6753475,0.8376738,0.64597976,0.8229899,0.7163756,0.8581878,0.69310623,0.8465531,0.66702294,0.8335115
2587,0.73351765,0.8667588,0.67667913,0.83833957,0.6826228,0.8413114,0.60315824,0.8015791,0.6784642,0.8392321,0.70113635,0.8505682,0.6323302,0.8161651,0.68692195,0.843461,0.645577,0.8227885,0.673371,0.83668554
2588,0.7471521,0.87357605,0.7385614,0.8692807,0.68657213,0.84328604,0.68478143,0.8423907,0.6610396,0.8305198,0.6380172,0.8190086,0.5946351,0.79731756,0.72606313,0.86303157,0.7031975,0.85159874,0.66014814,0.8300741
2589,0.74308044,0.8715402,0.70476943,0.8523847,0.6749464,0.8374732,0.6328181,0.81640905,0.6658074,0.83290374,0.662019,0.8310095,0.6079345,0.80396724,0.67549485,0.83774745,0.63929117,0.8196456,0.63872266,0.8193613
2590,0.78037226,0.89018613,0.72109103,0.8605455,0.70361114,0.85180557,0.64956915,0.8247846,0.71660054,0.85830027,0.7417077,0.87085384,0.6812574,0.84062874,0.724942,0.862471,0.6730197,0.8365098,0.7225759,0.86128795
2591,0.7570245,0.87851226,0.689734,0.844867,0.6341764,0.8170882,0.6286162,0.8143081,0.6934401,0.84672004,0.7202257,0.86011285,0.65328205,0.826641,0.6931034,0.84655166,0.66757655,0.8337883,0.6959127,0.84795636
2592,0.7581705,0.87908524,0.714694,0.857347,0.70786107,0.85393053,0.6472942,0.82364714,0.71478045,0.8573902,0.690348,0.845174,0.64762485,0.8238124,0.67887026,0.8394351,0.6444398,0.8222199,0.69733775,0.8486689
2594,0.72443867,0.86221933,0.66858816,0.8342941,0.6617358,0.8308679,0.6814177,0.84070885,0.6738148,0.8369074,0.6470513,0.82352567,0.59553874,0.79776937,0.65973425,0.8298671,0.6232307,0.81161535,0.6121819,0.80609095
2595,0.66655266,0.83327633,0.64883333,0.82441664,0.60837877,0.8041894,0.58285326,0.79142666,0.6211342,0.81056714,0.66315347,0.8315767,0.62853014,0.8142651,0.6610317,0.83051586,0.6240079,0.81200397,0.6516342,0.8258171
2597,0.79989827,0.89994913,0.7221731,0.86108655,0.7187702,0.85938513,0.6575577,0.82877886,0.73446435,0.8672322,0.7586584,0.8793292,0.70317173,0.85158587,0.7578176,0.8789088,0.7100654,0.8550327,0.7583227,0.87916136
2645,0.68336284,0.8416814,0.6961612,0.84808064,0.71396255,0.8569813,0.6500292,0.8250146,0.630669,0.8153345,0.6546429,0.8273214,0.6112274,0.8056137,0.6663114,0.8331557,0.6796155,0.83980775,0.6698375,0.83491874
2654,0.76181555,0.8809078,0.7361362,0.8680681,0.71657336,0.8582867,0.7028074,0.8514037,0.6992514,0.8496257,0.66674906,0.8333745,0.64543426,0.82271713,0.6934439,0.84672195,0.63733363,0.8186668,0.6563864,0.8281932
2655,0.727969,0.86398447,0.706879,0.8534395,0.664943,0.8324715,0.60941327,0.80470663,0.7039455,0.85197276,0.72944224,0.8647211,0.6852884,0.8426442,0.71708834,0.8585442,0.6869376,0.8434688,0.73580575,0.8679029
2656,0.71245176,0.85622585,0.7552476,0.8776238,0.6791512,0.8395756,0.63639593,0.81819797,0.6652894,0.8326447,0.6634136,0.83170676,0.61501276,0.8075064,0.6953857,0.84769285,0.6596874,0.8298437,0.63554895,0.8177745
2657,0.6873142,0.84365714,0.6917258,0.84586287,0.63445365,0.8172268,0.6270467,0.81352335,0.7073729,0.85368645,0.7419811,0.8709905,0.687863,0.8439315,0.77419543,0.8870977,0.7946528,0.8973264,0.7564932,0.8782466
2658,0.7615553,0.88077766,0.66939807,0.83469903,0.6819038,0.8409519,0.6629187,0.83145934,0.6480744,0.8240372,0.6502713,0.82513565,0.54132926,0.77066463,0.6712376,0.8356188,0.64318186,0.8215909,0.6196836,0.8098418
2659,0.74041057,0.8702053,0.71574473,0.85787237,0.6753681,0.83768404,0.6447438,0.8223719,0.68740976,0.8437049,0.7044673,0.85223365,0.6983156,0.8491578,0.71028525,0.8551426,0.7083373,0.85416865,0.7259014,0.8629507
2660,0.6725737,0.83628684,0.6617445,0.83087224,0.5907464,0.7953732,0.5827601,0.79138005,0.6440227,0.82201135,0.65700376,0.8285019,0.6550146,0.82750726,0.6434748,0.8217374,0.6609649,0.8304825,0.65893066,0.8294653
2741,0.7107762,0.8553881,0.64425886,0.8221294,0.62198496,0.8109925,0.64902294,0.82451147,0.6102507,0.80512536,0.57727534,0.78863764,0.5490774,0.7745387,0.59395313,0.79697657,0.63274765,0.8163738,0.5873753,0.79368764
2766,0.7268282,0.8634141,0.7852158,0.8926079,0.7132288,0.8566144,0.62384295,0.8119215,0.69589007,0.84794503,0.67673564,0.8383678,0.62031436,0.8101572,0.7533958,0.8766979,0.67355657,0.8367783,0.6398589,0.8199295
2793,0.7856503,0.8928251,0.7854063,0.8927032,0.6755742,0.8377871,0.66037524,0.8301876,0.73562026,0.86781013,0.7378728,0.8689364,0.71690774,0.85845387,0.76636523,0.88318264,0.71196723,0.8559836,0.7312999,0.86564994
2810,0.7608539,0.88042694,0.7432971,0.87164855,0.7196523,0.85982615,0.65456104,0.8272805,0.66925937,0.83462965,0.64851475,0.8242574,0.59193814,0.79596907,0.71744114,0.85872054,0.66358757,0.8317938,0.6293221,0.814661
2824,0.67563885,0.83781946,0.71957576,0.8597879,0.6229744,0.8114872,0.63303465,0.81651735,0.643371,0.8216855,0.6088424,0.8044212,0.62221295,0.81110644,0.6787276,0.8393638,0.6700264,0.8350132,0.659893,0.8299465
3002,0.71083975,0.8554199,0.636642,0.818321,0.6399963,0.81999815,0.62623906,0.81311953,0.62706244,0.8135312,0.5976786,0.79883933,0.6147258,0.8073629,0.6040256,0.8020128,0.602276,0.80113804,0.60204387,0.80102193
3021,0.64397806,0.82198906,0.65063584,0.8253179,0.5709084,0.7854542,0.56983846,0.78491926,0.60323894,0.80161947,0.5743736,0.7871868,0.6059732,0.8029866,0.5945908,0.7972954,0.61141086,0.8057054,0.58423185,0.7921159
3093,0.77395153,0.88697577,0.7388954,0.8694477,0.6784699,0.83923495,0.6582023,0.82910115,0.7803534,0.8901767,0.73612595,0.868063,0.7364778,0.8682389,0.7410985,0.87054926,0.7028191,0.85140955,0.7329112,0.8664556
3105,0.7843124,0.89215624,0.7289437,0.86447185,0.69857186,0.84928596,0.6353064,0.8176532,0.7362987,0.86814934,0.71791464,0.8589573,0.6945936,0.84729683,0.7169292,0.8584646,0.6681942,0.8340971,0.7099605,0.85498023
3113,0.7221227,0.86106133,0.6928746,0.84643734,0.65844995,0.82922494,0.6236231,0.81181157,0.66047156,0.8302358,0.6955045,0.8477522,0.6659601,0.83298004,0.7137898,0.8568949,0.6949519,0.84747595,0.72157633,0.86078817
3118,0.76696837,0.8834842,0.7548293,0.87741464,0.69260764,0.8463038,0.6599754,0.8299877,0.729673,0.8648365,0.7002996,0.8501498,0.6771474,0.8385737,0.734957,0.8674785,0.721167,0.86058354,0.71073574,0.8553679
3120,0.6766752,0.8383376,0.6479794,0.8239897,0.6013739,0.80068696,0.6008562,0.8004281,0.61718076,0.8085904,0.6485779,0.82428896,0.6170955,0.80854774,0.6642027,0.83210135,0.6331834,0.81659174,0.6590551,0.82952756
3122,0.7389393,0.86946964,0.69832325,0.8491616,0.6580665,0.82903326,0.5987713,0.79938567,0.6484916,0.8242458,0.6704535,0.8352268,0.599216,0.799608,0.67234206,0.83617103,0.66167784,0.8308389,0.67227125,0.8361356
3123,0.7509494,0.8754747,0.7384251,0.8692125,0.6893918,0.8446959,0.6427611,0.82138056,0.7193465,0.85967326,0.7492852,0.8746426,0.71471894,0.85735947,0.7570504,0.8785252,0.74466074,0.87233037,0.7599832,0.8799916
3133,0.75055075,0.8752754,0.6901865,0.84509325,0.67847216,0.8392361,0.6279521,0.81397605,0.69290423,0.8464521,0.77347773,0.8867389,0.7076889,0.85384446,0.72986174,0.86493087,0.7045575,0.8522787,0.7457861,0.87289304
3134,0.77590305,0.8879515,0.72215855,0.8610793,0.7187154,0.8593577,0.6400114,0.8200057,0.7222739,0.8611369,0.7257815,0.8628907,0.6457727,0.82288635,0.72232765,0.86116385,0.65923023,0.8296151,0.68909925,0.84454966
3135,0.7368329,0.8684164,0.6510409,0.82552046,0.63819236,0.8190962,0.5982371,0.7991185,0.6447507,0.82237536,0.64734304,0.8236715,0.5839136,0.7919568,0.617433,0.80871654,0.60132074,0.8006604,0.62766963,0.8138348
3136,0.7519861,0.875993,0.72898954,0.8644948,0.66396654,0.83198327,0.6127571,0.80637854,0.7108615,0.8554307,0.73205924,0.8660296,0.68116415,0.8405821,0.72913384,0.8645669,0.6833683,0.84168416,0.69602376,0.84801185
