,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Score
98347,0.5908741,0.79543704,0.57157195,0.785786,0.52990025,0.76495016,0.56247044,0.7812352,0.55884683,0.7794234,0.68093526,0.84046763,0.63381326,0.81690663,0.6530217,0.82651085,0.72466177,0.8623309,0.7105398,0.8552699
98348,0.57181096,0.7859055,0.5668856,0.7834428,0.5361153,0.76805764,0.5924921,0.79624605,0.56526244,0.7826312,0.626271,0.8131355,0.615795,0.8078975,0.6453711,0.82268554,0.68951356,0.8447568,0.6593881,0.82969403
98349,0.6733157,0.8366579,0.6636851,0.83184254,0.5845781,0.792289,0.6507652,0.8253826,0.65783644,0.8289182,0.7407474,0.8703737,0.684521,0.8422605,0.75828344,0.8791417,0.7511289,0.87556446,0.7448073,0.8724036
98350,0.6374825,0.81874126,0.6513771,0.82568854,0.59693766,0.7984688,0.66408217,0.8320411,0.65877676,0.8293884,0.7398031,0.86990154,0.69477,0.847385,0.7501925,0.87509626,0.743953,0.8719765,0.76698077,0.8834904
98351,0.56626827,0.7831341,0.5729166,0.7864583,0.53672504,0.7683625,0.53621256,0.7681063,0.57446206,0.787231,0.6575383,0.82876915,0.6019318,0.8009659,0.6636673,0.83183366,0.67049325,0.8352466,0.69146883,0.8457344
98352,0.51201963,0.7560098,0.53274196,0.766371,0.45315328,0.7265766,0.51968336,0.7598417,0.5239353,0.76196766,0.6505294,0.8252647,0.6303022,0.8151511,0.66188276,0.8309414,0.6965636,0.8482818,0.7058748,0.8529374
98353,0.49048054,0.7452403,0.48678118,0.74339056,0.42197967,0.71098983,0.45249248,0.72624624,0.5027392,0.7513696,0.5989871,0.79949355,0.60362595,0.801813,0.5563298,0.77816486,0.6325997,0.81629986,0.6419958,0.8209979
98354,0.45068276,0.7253414,0.52775764,0.7638788,0.4581649,0.72908247,0.39617062,0.6980853,0.45037213,0.72518605,0.38908666,0.69454336,0.43923575,0.71961784,0.4346006,0.7173003,0.43039054,0.7151953,0.4142968,0.70714843
98355,0.7282672,0.8641336,0.74504066,0.8725203,0.6928194,0.8464097,0.6639,0.83195,0.7259407,0.86297035,0.7067841,0.85339206,0.70156777,0.8507839,0.7287471,0.86437356,0.7566123,0.87830615,0.75644964,0.87822485
98356,0.5752988,0.7876494,0.6059122,0.8029561,0.50770825,0.75385416,0.55927944,0.7796397,0.59651065,0.7982553,0.6316036,0.8158018,0.6617814,0.83089066,0.6584547,0.8292273,0.67490125,0.8374506,0.6611993,0.83059967
98357,0.6155144,0.8077572,0.6702254,0.8351127,0.59362257,0.7968113,0.5909705,0.79548526,0.593008,0.796504,0.52897966,0.7644898,0.5728415,0.78642076,0.5960251,0.79801255,0.6006277,0.80031383,0.55150175,0.7757509
98358,0.6827607,0.84138036,0.6664933,0.83324665,0.6313164,0.8156582,0.63721573,0.81860787,0.6769382,0.8384691,0.7468322,0.87341607,0.7124897,0.85624486,0.7504647,0.87523234,0.7633238,0.8816619,0.7858055,0.89290273
98359,0.51714116,0.75857055,0.4641122,0.7320561,0.43983358,0.7199168,0.45939785,0.7296989,0.52223563,0.7611178,0.6471696,0.8235848,0.6144796,0.8072398,0.5898106,0.7949053,0.6550865,0.82754326,0.68740106,0.8437005
98360,0.4791163,0.73955816,0.5125364,0.7562682,0.47382927,0.73691463,0.5917231,0.79586154,0.43777835,0.7188892,0.42415792,0.7120789,0.39468205,0.697341,0.5132836,0.7566418,0.5371233,0.76856166,0.46584666,0.7329233
98361,0.71794575,0.8589729,0.72528934,0.8626447,0.6570157,0.82850784,0.70433915,0.8521696,0.6924387,0.84621936,0.7112421,0.85562104,0.6848514,0.8424257,0.78602296,0.89301145,0.74212396,0.871062,0.73796135,0.86898065
98362,0.6092934,0.80464673,0.61808234,0.80904114,0.54693544,0.7734677,0.5634959,0.78174794,0.64218426,0.8210921,0.66683984,0.8334199,0.70230424,0.8511521,0.67057043,0.8352852,0.6983398,0.8491699,0.7185559,0.85927796
98363,0.5983217,0.79916084,0.60532194,0.80266094,0.5835255,0.7917627,0.5994251,0.79971254,0.55629706,0.77814853,0.57118165,0.7855908,0.544459,0.7722295,0.64638174,0.82319087,0.6697219,0.8348609,0.61414003,0.80707
98364,0.55152,0.77576,0.5385229,0.7692615,0.53627574,0.7681379,0.49804568,0.74902284,0.5204803,0.76024014,0.584529,0.79226446,0.53677434,0.7683872,0.60679877,0.8033994,0.59067994,0.79533994,0.5751674,0.7875837
98365,0.51744485,0.7587224,0.586759,0.7933795,0.50313866,0.75156933,0.5352119,0.76760596,0.4962216,0.7481108,0.48350677,0.7417534,0.4979441,0.74897206,0.5776638,0.7888319,0.5891876,0.7945938,0.55817986,0.7790899
98366,0.55683756,0.7784188,0.5923121,0.79615605,0.52126914,0.76063454,0.52162313,0.76081157,0.5456362,0.7728181,0.53977185,0.7698859,0.5286385,0.76431924,0.605407,0.8027035,0.60553694,0.80276847,0.552075,0.7760375
98367,0.60919607,0.80459803,0.6210483,0.8105241,0.62564874,0.81282437,0.5919387,0.79596937,0.6114589,0.80572945,0.6577828,0.8288914,0.6118769,0.8059385,0.65865535,0.8293277,0.6969509,0.84847546,0.6829071,0.84145355
98368,0.52546394,0.76273197,0.5827814,0.79139066,0.5008444,0.75042224,0.549875,0.7749375,0.5479058,0.7739529,0.63547635,0.8177382,0.6079694,0.8039847,0.62066984,0.8103349,0.670167,0.8350835,0.670766,0.835383
98369,0.5770693,0.78853464,0.62745005,0.813725,0.5590724,0.7795362,0.56828856,0.7841443,0.6374538,0.8187269,0.72295535,0.8614777,0.70933515,0.85466754,0.7182379,0.85911894,0.72036034,0.86018014,0.76451516,0.8822576
98370,0.60781276,0.8039064,0.64188564,0.8209428,0.55493975,0.7774699,0.632594,0.816297,0.6236589,0.81182945,0.693793,0.8468965,0.6722087,0.8361044,0.723995,0.8619975,0.7355199,0.86775994,0.7519259,0.875963
98371,0.6582792,0.8291396,0.63882065,0.8194103,0.59013635,0.79506814,0.68587875,0.8429394,0.61019814,0.80509907,0.68320024,0.8416001,0.6460678,0.8230339,0.71936506,0.85968256,0.71497035,0.8574852,0.7136879,0.85684395
98372,0.687063,0.8435315,0.65087485,0.8254374,0.5967867,0.79839337,0.62623847,0.81311923,0.6849716,0.8424858,0.76935697,0.8846785,0.7287476,0.8643738,0.7728618,0.88643086,0.7578524,0.87892616,0.79821163,0.8991058
98373,0.7424105,0.8712052,0.6454774,0.8227387,0.6381715,0.8190857,0.6800729,0.84003645,0.6637947,0.8318974,0.7491877,0.87459385,0.6376792,0.8188396,0.726666,0.863333,0.7551652,0.8775826,0.75468135,0.8773407
98374,0.6387552,0.8193776,0.6247833,0.81239164,0.54971564,0.7748578,0.6770205,0.8385103,0.6137936,0.8068968,0.62217325,0.81108665,0.61763406,0.808817,0.66222155,0.8311108,0.6965727,0.8482864,0.6595787,0.82978934
98375,0.70466167,0.8523308,0.73748606,0.86874306,0.676646,0.838323,0.6940157,0.8470079,0.693203,0.8466015,0.78046274,0.8902314,0.7241099,0.86205494,0.7968155,0.89840776,0.79593587,0.89796793,0.816868,0.90843403
98376,0.6746422,0.8373211,0.6604607,0.83023036,0.64087594,0.82043797,0.65476525,0.8273826,0.6549723,0.82748616,0.73885024,0.8694251,0.64623684,0.82311845,0.7117027,0.85585135,0.7480901,0.874045,0.7437282,0.8718641
98377,0.61980534,0.80990267,0.63727915,0.8186396,0.5606562,0.7803281,0.63085806,0.81542903,0.625174,0.812587,0.6967041,0.8483521,0.69185084,0.84592545,0.7353688,0.86768436,0.7512522,0.8756261,0.75271285,0.8763564
98378,0.66605353,0.83302677,0.6449193,0.82245964,0.5657197,0.78285986,0.61693805,0.80846906,0.6695807,0.83479035,0.7514814,0.8757407,0.7244015,0.86220074,0.73883903,0.8694195,0.73524314,0.86762154,0.77490133,0.8874507
98379,0.63213575,0.8160679,0.5982139,0.79910696,0.5734035,0.78670174,0.5981271,0.79906356,0.638288,0.819144,0.78040946,0.8902047,0.67526174,0.83763087,0.71873796,0.859369,0.71000123,0.8550006,0.7496445,0.87482226
98380,0.6981832,0.8490916,0.6851405,0.84257025,0.61107635,0.8055382,0.70150095,0.85075045,0.6988945,0.84944725,0.78362644,0.8918132,0.74404097,0.8720205,0.77636266,0.8881813,0.7878263,0.89391315,0.79530525,0.8976526
98381,0.5811104,0.79055524,0.59549725,0.7977486,0.5241615,0.7620808,0.58834887,0.79417443,0.56439567,0.78219783,0.6442907,0.82214534,0.61054736,0.80527365,0.6830332,0.8415166,0.6691539,0.83457696,0.66627026,0.8331351
98382,0.5914315,0.79571575,0.5920704,0.7960352,0.5372794,0.7686397,0.584775,0.7923875,0.5932076,0.7966038,0.6617103,0.83085513,0.62837994,0.81419,0.6978644,0.8489322,0.68436384,0.8421819,0.7216219,0.86081094
98383,0.6074461,0.80372304,0.6160233,0.80801165,0.5423124,0.7711562,0.5923916,0.7961958,0.6087692,0.8043846,0.6887871,0.84439355,0.64618266,0.8230913,0.6934786,0.8467393,0.70243204,0.851216,0.705441,0.8527205
98384,0.6959698,0.8479849,0.66454506,0.8322725,0.6356347,0.81781733,0.7094101,0.85470504,0.63652885,0.8182644,0.6658592,0.8329296,0.6177192,0.8088596,0.71379244,0.8568962,0.7113782,0.8556891,0.69126916,0.8456346
98385,0.5884856,0.7942428,0.5854305,0.79271525,0.5205206,0.76026034,0.57892656,0.7894633,0.59816957,0.7990848,0.7084018,0.8542009,0.65824556,0.8291228,0.71440506,0.85720253,0.71846753,0.85923374,0.74689376,0.8734469
98386,0.67131,0.835655,0.7017218,0.8508609,0.6086737,0.80433685,0.6975046,0.84875226,0.6903002,0.8451501,0.724785,0.8623925,0.71787274,0.85893637,0.74841243,0.8742062,0.76388013,0.88194007,0.762666,0.881333
98387,0.5842954,0.7921477,0.63900816,0.8195041,0.5657902,0.7828951,0.66475976,0.8323799,0.6228937,0.81144685,0.6298781,0.814939,0.6280581,0.81402904,0.67894214,0.8394711,0.65830994,0.82915497,0.6530041,0.8265021
98388,0.74602246,0.87301123,0.72524947,0.86262476,0.67033756,0.8351688,0.706771,0.8533855,0.72170556,0.8608528,0.7862908,0.89314544,0.7121527,0.85607636,0.798143,0.8990715,0.7676089,0.88380444,0.7927845,0.8963922
98389,0.6739192,0.8369596,0.66342664,0.8317133,0.6044284,0.8022142,0.64426106,0.82213056,0.6739132,0.8369566,0.7497803,0.87489015,0.69587386,0.8479369,0.73972106,0.86986053,0.73960006,0.86980003,0.76357985,0.8817899
98390,0.6050858,0.8025429,0.5932237,0.79661185,0.5575421,0.77877104,0.7273128,0.8636564,0.5748531,0.7874266,0.61573535,0.80786765,0.5681329,0.78406644,0.6384183,0.81920916,0.6596205,0.82981026,0.6531632,0.8265816
98391,0.6119489,0.8059745,0.581323,0.7906615,0.55128473,0.7756424,0.5568563,0.77842814,0.65107477,0.8255374,0.7471304,0.8735652,0.72502,0.86250997,0.70080453,0.85040224,0.70546263,0.85273135,0.7587763,0.87938815
98392,0.6090151,0.80450755,0.6427275,0.82136375,0.586993,0.7934965,0.6596879,0.82984394,0.5763176,0.7881588,0.57818437,0.7890922,0.5381565,0.76907825,0.6801691,0.84008455,0.69492465,0.8474623,0.6458351,0.8229176
98393,0.56239057,0.7811953,0.5824004,0.79120016,0.4884681,0.7442341,0.5558152,0.7779076,0.5740205,0.78701025,0.645473,0.8227365,0.6484838,0.8242419,0.64599895,0.8229995,0.68789774,0.84394884,0.6855648,0.8427824
98394,0.49798262,0.7489913,0.5236523,0.76182616,0.43585426,0.7179271,0.4784371,0.73921853,0.53443617,0.7672181,0.6178983,0.8089491,0.64633006,0.82316506,0.6209543,0.81047714,0.67006564,0.8350328,0.7022223,0.8511112
98395,0.74319184,0.8715959,0.67566013,0.83783007,0.6572323,0.82861614,0.63771677,0.8188584,0.7410445,0.87052226,0.8604764,0.9302382,0.7613301,0.88066506,0.8355832,0.9177916,0.78523064,0.8926153,0.8383261,0.91916305
98396,0.56974596,0.784873,0.5516585,0.77582926,0.5014713,0.75073564,0.5685091,0.78425455,0.58046675,0.7902334,0.6740545,0.83702725,0.6691791,0.83458954,0.66476107,0.83238053,0.7127611,0.8563806,0.72525537,0.8626277
98397,0.5076296,0.7538148,0.5306876,0.7653438,0.43903723,0.7195186,0.5030849,0.75154245,0.52673364,0.7633668,0.6108483,0.80542415,0.5823784,0.7911892,0.61873555,0.8093678,0.67461693,0.83730847,0.6755129,0.83775645
98398,0.63923895,0.8196195,0.6269735,0.81348675,0.57931924,0.7896596,0.5966332,0.7983166,0.655353,0.82767653,0.68415105,0.8420755,0.67075,0.835375,0.6737927,0.83689636,0.69166577,0.8458329,0.6817198,0.8408599
98399,0.55194956,0.77597475,0.5581184,0.7790592,0.46416628,0.73208314,0.5087953,0.75439763,0.574358,0.787179,0.62657094,0.81328547,0.6731188,0.8365594,0.6088419,0.80442095,0.6469222,0.82346106,0.6441512,0.8220756
98400,0.5421144,0.7710572,0.5522406,0.7761203,0.50330925,0.7516546,0.5828016,0.7914008,0.54054666,0.7702733,0.55767787,0.77883893,0.5454881,0.77274406,0.5959176,0.7979588,0.6558317,0.82791585,0.64473015,0.82236505
98401,0.65402603,0.827013,0.68830276,0.8441514,0.57887274,0.78943634,0.62820387,0.81410193,0.64029825,0.8201491,0.6946265,0.8473133,0.6928422,0.8464211,0.7747007,0.8873503,0.73915523,0.86957765,0.7515878,0.87579393
98402,0.72176164,0.86088085,0.6860932,0.8430466,0.6572883,0.82864416,0.6543216,0.82716084,0.6882683,0.84413415,0.7616153,0.88080764,0.6990431,0.8495215,0.7537676,0.8768838,0.74115133,0.87057567,0.78522396,0.892612
1747,0.67830193,0.83915097,0.62693423,0.81346714,0.59652865,0.7982643,0.6371461,0.81857306,0.6569506,0.8284753,0.6919887,0.84599435,0.6692503,0.8346251,0.6881134,0.8440567,0.74003017,0.8700151,0.71519166,0.8575958
1784,0.61672914,0.80836457,0.6655809,0.8327905,0.59030104,0.7951505,0.6094953,0.80474764,0.6335887,0.81679434,0.6018828,0.8009414,0.6641121,0.83205605,0.6697736,0.8348868,0.71809375,0.8590469,0.62941176,0.81470585
2476,0.739888,0.869944,0.7088759,0.85443795,0.71932906,0.85966456,0.6734414,0.8367207,0.6969445,0.84847224,0.6883993,0.84419966,0.65690744,0.8284537,0.72564197,0.862821,0.66650635,0.83325315,0.68870074,0.84435034
2515,0.71267915,0.8563396,0.6808281,0.84041405,0.67907584,0.8395379,0.648792,0.824396,0.64974594,0.824873,0.62728,0.81364,0.5815166,0.7907583,0.6590524,0.8295262,0.65860164,0.8293008,0.63136494,0.8156825
2517,0.7634679,0.88173395,0.7193577,0.85967886,0.7313118,0.8656559,0.6623254,0.8311627,0.7122743,0.85613716,0.66524553,0.83262277,0.6169244,0.8084622,0.7167785,0.85838926,0.6806779,0.84033895,0.666496,0.833248
2529,0.5916571,0.7958286,0.59966236,0.79983115,0.53481495,0.7674075,0.53612053,0.76806027,0.59785116,0.7989256,0.52236855,0.7611843,0.62504596,0.812523,0.55006677,0.77503335,0.5493175,0.77465874,0.5708618,0.7854309
2538,0.75790167,0.87895083,0.7282628,0.8641314,0.6821977,0.84109885,0.6744917,0.8372458,0.7087631,0.85438156,0.69601876,0.84800935,0.68990004,0.84495,0.73370165,0.86685085,0.6921453,0.8460727,0.7066879,0.85334396
2551,0.7603327,0.88016635,0.7230344,0.8615172,0.68409276,0.8420464,0.6351987,0.81759936,0.6920258,0.8460129,0.69383705,0.8469185,0.6509394,0.82546973,0.68375194,0.841876,0.7101151,0.85505754,0.6860135,0.84300673
2553,0.75268334,0.8763417,0.69795513,0.84897757,0.68813574,0.8440679,0.6414212,0.8207106,0.6792387,0.83961934,0.68338037,0.8416902,0.6560081,0.82800406,0.67394876,0.8369744,0.67985225,0.8399261,0.70054567,0.85027283
2554,0.60669386,0.80334693,0.6287478,0.8143739,0.5431639,0.77158195,0.5878053,0.79390264,0.60717124,0.80358565,0.67576027,0.83788013,0.6536546,0.8268273,0.6668565,0.83342826,0.68009603,0.840048,0.7112026,0.8556013
2555,0.5972271,0.79861355,0.6184012,0.80920064,0.5537162,0.7768581,0.5766311,0.78831553,0.5434892,0.7717446,0.5414231,0.77071154,0.5651516,0.7825758,0.57031834,0.7851592,0.6048973,0.80244863,0.59020245,0.7951012
2556,0.7397263,0.86986315,0.7558433,0.87792164,0.7556349,0.87781745,0.6816788,0.8408394,0.682281,0.8411405,0.69674,0.84836996,0.63130885,0.8156544,0.76777154,0.88388574,0.71418107,0.85709053,0.7092744,0.8546372
2577,0.73252714,0.86626357,0.70746136,0.8537307,0.67574054,0.83787024,0.6897932,0.8448966,0.6230238,0.8115119,0.65313226,0.8265661,0.633222,0.816611,0.6761634,0.8380817,0.68734574,0.8436729,0.67225873,0.83612937
2582,0.70532405,0.852662,0.69156903,0.84578454,0.6740149,0.83700746,0.6221335,0.81106675,0.65145564,0.8257278,0.6712575,0.83562875,0.63090193,0.81545097,0.7160299,0.85801494,0.6770855,0.83854276,0.6777859,0.83889294
2583,0.64451396,0.822257,0.7143252,0.8571626,0.67268157,0.8363408,0.6231453,0.8115727,0.6256492,0.8128246,0.5816598,0.7908299,0.5962144,0.7981072,0.6343658,0.8171829,0.6381341,0.81906706,0.5985456,0.7992728
2584,0.73594177,0.8679709,0.6965039,0.84825194,0.66606474,0.83303237,0.61590683,0.8079534,0.6661623,0.8330811,0.68329823,0.8416491,0.6403806,0.8201903,0.7037171,0.85185856,0.6413655,0.82068276,0.6827621,0.8413811
2585,0.6946047,0.8473023,0.6626097,0.83130485,0.5919918,0.7959959,0.6156975,0.80784875,0.62494385,0.8124719,0.6536651,0.82683253,0.64501286,0.8225064,0.63570803,0.81785405,0.643754,0.821877,0.6504013,0.8252007
2586,0.7378212,0.8689106,0.7217223,0.8608612,0.6788021,0.839401,0.6685295,0.83426476,0.6490173,0.82450867,0.65811396,0.829057,0.5822613,0.79113066,0.69484615,0.8474231,0.68452036,0.8422602,0.64357245,0.8217862
2587,0.6347833,0.81739163,0.62468255,0.8123413,0.61168647,0.80584323,0.5928979,0.79644895,0.5459564,0.7729782,0.5380329,0.76901644,0.53813267,0.76906633,0.6070836,0.8035418,0.5796529,0.78982645,0.5454751,0.77273756
2588,0.66833556,0.8341678,0.65873295,0.82936645,0.6181179,0.80905896,0.66366094,0.8318305,0.55237734,0.7761887,0.5289806,0.7644903,0.49966976,0.7498349,0.62828624,0.8141431,0.6065531,0.80327654,0.5441041,0.77205205
2589,0.7206963,0.8603481,0.664992,0.832496,0.655654,0.827827,0.6307542,0.8153771,0.63042104,0.8152105,0.64317465,0.8215873,0.60572064,0.8028603,0.66615295,0.8330765,0.6144841,0.80724204,0.6103103,0.80515516
2590,0.6578014,0.8289007,0.64818186,0.82409096,0.6223099,0.81115496,0.6545867,0.82729334,0.5989326,0.7994663,0.58133674,0.79066837,0.6186104,0.8093052,0.63923657,0.8196183,0.58457124,0.7922856,0.602105,0.8010525
2591,0.68513334,0.84256667,0.7001786,0.8500893,0.6721317,0.8360659,0.6253842,0.8126921,0.669846,0.834923,0.68790275,0.84395134,0.6518771,0.8259386,0.71811664,0.8590583,0.68709433,0.84354717,0.6926615,0.84633076
2592,0.78132725,0.8906636,0.7259748,0.8629874,0.7267769,0.8633884,0.6991705,0.84958524,0.71129763,0.8556488,0.663967,0.8319835,0.62733173,0.81366587,0.687294,0.843647,0.6644211,0.83221054,0.6636548,0.8318274
2594,0.70580226,0.8529011,0.6548507,0.82742536,0.6711747,0.8355874,0.71417856,0.8570893,0.64816177,0.8240809,0.6224685,0.81123424,0.5750822,0.7875411,0.66423863,0.83211935,0.6208174,0.8104087,0.6080941,0.80404705
2595,0.5493773,0.77468866,0.6181991,0.80909956,0.5478002,0.7739001,0.53573203,0.767866,0.50918555,0.7545928,0.5107243,0.75536215,0.5385493,0.76927465,0.5739466,0.7869733,0.53917825,0.7695891,0.54875064,0.7743753
2597,0.7975056,0.8987528,0.7068646,0.8534323,0.7521107,0.87605536,0.64426184,0.8221309,0.7297554,0.8648777,0.77782387,0.88891196,0.6581236,0.8290618,0.7465379,0.87326896,0.67089456,0.8354473,0.72798455,0.8639923
2645,0.6608316,0.8304158,0.6716628,0.8358314,0.676471,0.8382355,0.62527454,0.81263727,0.6236681,0.81183404,0.6368583,0.8184291,0.6244995,0.8122498,0.6614506,0.8307253,0.67650616,0.8382531,0.66875416,0.83437705
2654,0.69602156,0.8480108,0.69440216,0.8472011,0.6514534,0.8257267,0.685954,0.842977,0.6564412,0.8282206,0.6068863,0.8034432,0.5957973,0.79789865,0.6716674,0.83583367,0.6089804,0.8044902,0.611166,0.805583
2655,0.70266443,0.8513322,0.66022307,0.8301115,0.6539753,0.8269876,0.63517845,0.8175892,0.6601444,0.83007216,0.69821894,0.8491095,0.6450095,0.82250476,0.6870985,0.84354925,0.646207,0.8231035,0.6949991,0.84749955
2656,0.6608349,0.83041745,0.72487587,0.86243796,0.6347478,0.8173739,0.6386496,0.8193248,0.5863264,0.7931632,0.56620276,0.7831014,0.5722479,0.786124,0.638579,0.8192895,0.6369411,0.81847054,0.5879893,0.79399467
2657,0.6195899,0.80979496,0.64520764,0.8226038,0.63257504,0.8162875,0.5796521,0.78982604,0.6353043,0.8176521,0.6848271,0.84241354,0.60574466,0.8028723,0.74233824,0.8711691,0.74357396,0.87178695,0.70748085,0.85374045
2658,0.69360006,0.8468,0.63985217,0.8199261,0.6078759,0.8039379,0.5901164,0.7950582,0.61342555,0.80671275,0.5929969,0.7964984,0.5366858,0.7683429,0.6367226,0.8183613,0.6003193,0.8001597,0.5770763,0.78853816
2659,0.57579374,0.7878969,0.5897207,0.79486036,0.539209,0.7696045,0.547277,0.7736385,0.5523913,0.77619565,0.53224134,0.7661207,0.5711901,0.78559506,0.56604606,0.783023,0.57737744,0.7886887,0.5755928,0.7877964
2660,0.62233675,0.8111684,0.6275578,0.8137789,0.5935428,0.7967714,0.5834557,0.79172784,0.5659667,0.78298336,0.58018434,0.7900922,0.60368633,0.80184317,0.6167451,0.80837256,0.6148776,0.8074388,0.617317,0.8086585
2741,0.6651721,0.83258605,0.61021423,0.8051071,0.5911844,0.7955922,0.5879018,0.7939509,0.57547635,0.7877382,0.5538266,0.7769133,0.5336946,0.7668473,0.5634005,0.78170025,0.57855964,0.7892798,0.56445175,0.78222585
2766,0.7186427,0.85932136,0.7659291,0.88296455,0.6967442,0.8483721,0.64350724,0.8217536,0.66222376,0.8311119,0.63610566,0.8180528,0.5968775,0.7984388,0.72840357,0.8642018,0.65503645,0.8275182,0.62151897,0.8107595
2793,0.6923606,0.8461803,0.70294863,0.8514743,0.59545267,0.79772633,0.62847996,0.81424,0.6591784,0.8295892,0.6541928,0.8270964,0.66651165,0.8332558,0.71265954,0.8563298,0.6835038,0.84175193,0.7002324,0.8501162
2810,0.69233525,0.8461676,0.70301193,0.851506,0.65567434,0.82783717,0.6497288,0.8248644,0.6062921,0.80314606,0.55501777,0.77750885,0.52267736,0.7613387,0.6573578,0.8286789,0.59055936,0.7952797,0.52937657,0.76468825
2824,0.69234747,0.84617376,0.7265862,0.8632931,0.67674124,0.8383706,0.66769266,0.83384633,0.661093,0.8305465,0.6406212,0.8203106,0.6204349,0.81021744,0.7010068,0.85050344,0.6695162,0.8347581,0.67404604,0.837023
3002,0.6818147,0.84090734,0.6585411,0.82927054,0.6518239,0.82591194,0.6112503,0.80562514,0.62454516,0.81227255,0.61729467,0.80864733,0.66008914,0.83004457,0.63258576,0.8162929,0.64625347,0.82312673,0.6450882,0.8225441
3021,0.63466144,0.8173307,0.6419978,0.8209989,0.5764127,0.78820634,0.60307336,0.8015367,0.5830432,0.7915216,0.522238,0.761119,0.5534884,0.7767442,0.57360125,0.7868006,0.59154856,0.7957743,0.5505801,0.77529
3093,0.7461413,0.87307066,0.75190103,0.8759505,0.72018874,0.86009437,0.66824055,0.8341203,0.7455081,0.87275404,0.6820353,0.84101766,0.66848767,0.83424383,0.73743045,0.8687152,0.71264327,0.85632163,0.7230917,0.86154586
3105,0.8002727,0.90013635,0.7470863,0.87354314,0.72029006,0.86014503,0.6458813,0.82294065,0.74021727,0.8701086,0.7288898,0.8644449,0.7001641,0.85008204,0.7322631,0.86613154,0.6950607,0.84753036,0.72819865,0.8640993
3113,0.639791,0.8198955,0.58749664,0.7937483,0.59290516,0.7964526,0.56843185,0.7842159,0.58543754,0.79271877,0.6499475,0.82497376,0.5928624,0.7964312,0.6205636,0.8102818,0.61001474,0.80500734,0.63229537,0.8161477
3118,0.6794407,0.83972037,0.6812079,0.84060395,0.61379886,0.8068994,0.633129,0.8165645,0.6420437,0.82102185,0.6491828,0.8245914,0.6697022,0.8348511,0.6825347,0.84126735,0.6892865,0.84464324,0.6848525,0.84242624
3120,0.6882093,0.84410465,0.6844561,0.84222806,0.65128917,0.8256446,0.640235,0.8201175,0.66113365,0.8305668,0.64571595,0.822858,0.6266624,0.8133312,0.68038064,0.8401903,0.6880586,0.8440293,0.6828537,0.84142685
3122,0.770541,0.8852705,0.68521523,0.8426076,0.7069955,0.85349774,0.6195574,0.8097787,0.6777298,0.8388649,0.72169983,0.8608499,0.6105487,0.80527437,0.71077216,0.8553861,0.6740509,0.83702546,0.68320286,0.84160143
3123,0.7485515,0.87427574,0.72452873,0.8622644,0.70840704,0.8542035,0.64911205,0.824556,0.71129763,0.8556488,0.74799085,0.8739954,0.70101404,0.850507,0.74934065,0.8746703,0.71740234,0.85870117,0.75548136,0.8777407
3133,0.76195633,0.88097817,0.6959186,0.8479593,0.7049191,0.85245955,0.65483737,0.8274187,0.6763798,0.8381899,0.7066301,0.85331506,0.63453,0.81726503,0.7288306,0.8644153,0.66989255,0.8349463,0.69231594,0.84615797
