,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Score
98347,0.60048723,0.8002436,0.58722293,0.79361147,0.55136216,0.7756811,0.5618585,0.7809292,0.5669305,0.78346527,0.68708634,0.8435432,0.63332236,0.8166612,0.6632869,0.83164346,0.7263469,0.8631735,0.7112702,0.8556351
98348,0.59616333,0.79808164,0.56377566,0.7818878,0.56861305,0.7843065,0.5942731,0.79713655,0.5830554,0.7915277,0.6216154,0.8108077,0.60829896,0.8041495,0.6030378,0.8015189,0.6674678,0.8337339,0.64110553,0.82055277
98349,0.67830706,0.8391535,0.66834295,0.8341715,0.5952872,0.7976436,0.66240275,0.8312014,0.6637762,0.8318881,0.741797,0.8708985,0.69282657,0.84641325,0.7577503,0.87887514,0.7542987,0.87714934,0.75618875,0.8780944
98350,0.58544374,0.79272187,0.57542217,0.7877111,0.5167155,0.75835776,0.59746814,0.79873407,0.6036924,0.8018462,0.70895183,0.8544759,0.6593687,0.8296844,0.68643713,0.84321856,0.69139844,0.8456992,0.7289206,0.8644603
98351,0.5735245,0.78676224,0.58815205,0.794076,0.51472473,0.75736237,0.5366165,0.7683083,0.5872401,0.79362005,0.68364567,0.84182286,0.64688,0.82343996,0.66420174,0.83210087,0.71821904,0.8591095,0.7274898,0.8637449
98352,0.5171443,0.75857216,0.52311814,0.76155907,0.43407702,0.7170385,0.5138757,0.75693786,0.5190464,0.7595232,0.6483222,0.8241611,0.6323477,0.81617385,0.64605963,0.8230298,0.6854043,0.84270215,0.70828223,0.8541411
98353,0.4586283,0.72931415,0.4541176,0.72705877,0.4002743,0.70013714,0.41977438,0.7098872,0.47209144,0.7360457,0.5659083,0.78295416,0.5718304,0.7859152,0.52444863,0.7622243,0.5903367,0.79516834,0.6070788,0.8035394
98354,0.3994664,0.6997332,0.49765843,0.74882925,0.4034052,0.7017026,0.4092108,0.7046054,0.43592334,0.71796167,0.3890929,0.69454646,0.48724556,0.7436228,0.45056117,0.7252806,0.43157864,0.7157893,0.41854537,0.7092727
98355,0.6833177,0.84165883,0.67729425,0.8386471,0.6394259,0.81971294,0.6715144,0.8357572,0.6761879,0.83809394,0.6967776,0.8483888,0.68508744,0.8425437,0.70221066,0.85110533,0.7409221,0.87046105,0.75476134,0.87738067
98356,0.6739713,0.83698565,0.6854761,0.84273803,0.58795,0.793975,0.6237211,0.81186056,0.6967492,0.8483746,0.7400128,0.87000644,0.74099594,0.87049794,0.75569713,0.87784857,0.74513125,0.8725656,0.7566446,0.8783223
98357,0.5667145,0.78335726,0.6303415,0.81517076,0.5396279,0.76981395,0.5520185,0.77600926,0.5472917,0.7736459,0.4690938,0.7345469,0.53742826,0.76871413,0.5393929,0.7696965,0.5621862,0.7810931,0.5051857,0.75259286
98358,0.6558186,0.8279093,0.66073084,0.8303654,0.6263281,0.81316406,0.60968715,0.80484354,0.6841568,0.8420784,0.7502704,0.8751352,0.720986,0.860493,0.732536,0.86626804,0.77011395,0.885057,0.78813416,0.89406705
98359,0.5806577,0.79032886,0.53218985,0.7660949,0.51868594,0.75934297,0.51638436,0.7581922,0.59716487,0.79858243,0.68409836,0.8420492,0.6606989,0.83034945,0.6616875,0.83084375,0.6822631,0.84113157,0.7295804,0.8647902
98360,0.5563783,0.7781892,0.58896744,0.7944837,0.54608643,0.7730432,0.68391645,0.8419582,0.5128225,0.75641125,0.51041263,0.75520635,0.48713344,0.74356675,0.6273556,0.8136778,0.6314095,0.81570476,0.5663329,0.7831664
98361,0.65181535,0.8259077,0.6642403,0.8321202,0.5946285,0.7973143,0.6726196,0.8363098,0.6274135,0.81370676,0.67360145,0.8368007,0.6414983,0.82074916,0.741122,0.870561,0.7074969,0.85374844,0.7007897,0.85039485
98362,0.5731715,0.78658575,0.5969298,0.7984649,0.54483324,0.7724166,0.538923,0.7694615,0.59352076,0.7967604,0.6121133,0.8060566,0.6399151,0.81995755,0.6380614,0.8190307,0.67502654,0.83751327,0.6558363,0.8279182
98363,0.6263317,0.81316584,0.6505579,0.82527894,0.5881382,0.7940691,0.6160573,0.80802864,0.6158397,0.80791986,0.6412145,0.82060724,0.6505123,0.8252561,0.7168577,0.85842884,0.70458144,0.85229075,0.6769717,0.83848584
98364,0.4497566,0.7248783,0.4816552,0.7408276,0.47742784,0.7387139,0.4303559,0.71517795,0.43858087,0.71929044,0.49713057,0.7485653,0.47243473,0.7362174,0.5274768,0.7637384,0.51594144,0.7579707,0.51277834,0.75638914
98365,0.55755675,0.7787784,0.6292037,0.81460184,0.5624437,0.78122187,0.57327443,0.7866372,0.5269582,0.7634791,0.5186078,0.7593039,0.5141841,0.75709206,0.62737495,0.81368744,0.6276953,0.81384766,0.59351933,0.79675967
98366,0.580487,0.7902435,0.5898086,0.7949043,0.5590211,0.77951056,0.5265995,0.76329976,0.5726843,0.78634214,0.592275,0.7961375,0.5635131,0.7817565,0.6420351,0.82101756,0.60535026,0.8026751,0.59500587,0.79750293
98367,0.6391543,0.81957716,0.6359766,0.8179883,0.6099887,0.80499434,0.5896737,0.7948369,0.63190484,0.8159524,0.65518355,0.8275918,0.63787687,0.81893843,0.6500132,0.8250066,0.6749521,0.837476,0.6581065,0.8290533
98368,0.5140588,0.7570294,0.55747473,0.77873737,0.49228185,0.74614096,0.517442,0.758721,0.52256185,0.7612809,0.5984123,0.79920614,0.5836658,0.7918329,0.5849942,0.7924971,0.6584657,0.8292328,0.63122666,0.8156133
98369,0.5553006,0.7776503,0.5865836,0.7932918,0.54959065,0.7747953,0.5580416,0.7790208,0.59394693,0.79697347,0.66434336,0.8321717,0.6492624,0.8246312,0.68228626,0.84114313,0.6806823,0.84034115,0.7252377,0.86261886
98370,0.616336,0.808168,0.6457827,0.82289135,0.55493116,0.7774656,0.6203546,0.8101773,0.66086376,0.8304319,0.7414638,0.8707319,0.73181283,0.8659064,0.73981214,0.86990607,0.7567127,0.87835634,0.78883445,0.8944172
98371,0.7117167,0.8558583,0.68639225,0.84319615,0.634035,0.8170175,0.7324152,0.8662076,0.6604932,0.83024657,0.71137893,0.85568947,0.6781945,0.83909726,0.7597422,0.87987113,0.7380139,0.869007,0.7324023,0.86620116
98372,0.6651709,0.83258545,0.6212302,0.81061506,0.56516016,0.7825801,0.6003888,0.8001944,0.6598939,0.82994694,0.7599952,0.8799976,0.7216561,0.86082804,0.75345945,0.8767297,0.7410929,0.87054646,0.784894,0.892447
98373,0.7183349,0.85916746,0.66030717,0.8301536,0.6231191,0.81155956,0.7065071,0.85325354,0.6458955,0.82294774,0.70834255,0.8541713,0.63892215,0.8194611,0.7134799,0.85673994,0.7464951,0.87324756,0.7320168,0.8660084
98374,0.6855524,0.8427762,0.6669266,0.8334633,0.6179398,0.80896986,0.7062993,0.85314965,0.652038,0.826019,0.66762936,0.8338147,0.62743145,0.8137157,0.7127644,0.8563822,0.7404672,0.8702336,0.70544934,0.8527247
98375,0.6953676,0.8476838,0.7184254,0.8592127,0.6825218,0.8412609,0.68408805,0.842044,0.66674113,0.83337057,0.71286917,0.8564346,0.6479743,0.8239871,0.75486374,0.87743187,0.7620796,0.8810398,0.738852,0.869426
98376,0.6628732,0.83143663,0.63990974,0.8199549,0.62556344,0.8127817,0.63034534,0.8151727,0.6356361,0.81781805,0.7430742,0.8715371,0.6298847,0.81494236,0.69378257,0.8468913,0.7354435,0.86772174,0.74511015,0.8725551
98377,0.62579805,0.812899,0.6273532,0.8136766,0.5664748,0.7832374,0.6316982,0.81584907,0.6344129,0.81720644,0.7122663,0.85613316,0.69781804,0.848909,0.743312,0.871656,0.7620773,0.88103867,0.76448774,0.8822439
98378,0.637202,0.818601,0.620834,0.810417,0.5433742,0.7716871,0.5980263,0.79901314,0.63846266,0.81923133,0.7529855,0.87649274,0.70849276,0.8542464,0.7383584,0.8691792,0.7411895,0.87059474,0.76876533,0.88438267
98379,0.6539529,0.8269764,0.59586596,0.797933,0.55987465,0.7799373,0.61216044,0.8060802,0.65239537,0.8261977,0.7679428,0.8839714,0.66994095,0.8349705,0.7295422,0.8647711,0.73058546,0.8652927,0.7623099,0.88115495
98380,0.67709816,0.8385491,0.6741768,0.8370884,0.5969595,0.79847974,0.7004324,0.8502162,0.6776315,0.83881575,0.7451649,0.87258244,0.7114786,0.8557393,0.7512178,0.8756089,0.76280123,0.8814006,0.76058775,0.88029385
98381,0.5369447,0.7684723,0.5560101,0.77800506,0.49767676,0.74883837,0.56044257,0.7802213,0.51637787,0.75818896,0.5881052,0.7940526,0.54071826,0.77035916,0.6322276,0.8161138,0.60834247,0.8041712,0.6186507,0.80932534
98382,0.57332873,0.78666437,0.5544176,0.7772088,0.5046749,0.75233746,0.5565669,0.7782835,0.58796287,0.79398143,0.6699368,0.8349684,0.62335134,0.81167567,0.68092096,0.8404605,0.6947481,0.8473741,0.70555156,0.8527758
98383,0.7226914,0.8613457,0.7175795,0.85878974,0.638332,0.819166,0.64524686,0.82262343,0.74066013,0.8703301,0.808844,0.904422,0.746186,0.873093,0.78414905,0.8920745,0.7840461,0.8920231,0.7901201,0.89506006
98384,0.7079966,0.8539983,0.6805986,0.8402993,0.61819136,0.8090957,0.71573246,0.8578662,0.6653724,0.8326862,0.6983328,0.8491664,0.6619461,0.830973,0.7336153,0.86680764,0.7407827,0.87039137,0.73804176,0.8690209
98385,0.6050179,0.80250895,0.60191053,0.8009553,0.5383078,0.7691539,0.59751743,0.79875875,0.61792576,0.8089629,0.73000026,0.8650001,0.68444943,0.8422247,0.733603,0.8668015,0.7474371,0.87371856,0.77820086,0.88910043
98386,0.6445532,0.8222766,0.69008034,0.8450402,0.6167765,0.80838823,0.69265056,0.8463253,0.6540369,0.82701844,0.6847627,0.84238136,0.68260336,0.8413017,0.71801406,0.859007,0.76019144,0.8800957,0.72789884,0.8639494
98387,0.6209868,0.8104934,0.6637498,0.8318749,0.6213596,0.8106798,0.687964,0.843982,0.6484746,0.8242373,0.6722089,0.83610445,0.64073277,0.8203664,0.7092383,0.85461915,0.6939045,0.84695226,0.70487833,0.85243917
98388,0.73761106,0.8688055,0.72851706,0.8642585,0.6805091,0.84025455,0.721444,0.860722,0.7282773,0.86413866,0.7761737,0.88808686,0.7271193,0.86355966,0.7935908,0.8967954,0.79425955,0.8971298,0.8038581,0.901929
98389,0.6698823,0.83494115,0.65172386,0.82586193,0.5939236,0.7969618,0.63732755,0.8186638,0.6653272,0.8326636,0.7533641,0.87668204,0.69196105,0.8459805,0.7293327,0.86466634,0.7312848,0.8656424,0.7558482,0.8779241
98390,0.62444097,0.81222045,0.56949055,0.7847453,0.54017395,0.770087,0.69696283,0.8484814,0.56092525,0.7804626,0.64393353,0.82196677,0.5538852,0.7769426,0.6275376,0.8137688,0.66239,0.831195,0.65664077,0.8283204
98391,0.610276,0.805138,0.57812786,0.78906393,0.55324125,0.7766206,0.57360685,0.7868034,0.636798,0.818399,0.75756276,0.8787814,0.70325476,0.85162735,0.70016897,0.8500845,0.7190629,0.85953146,0.753841,0.87692046
98392,0.6006429,0.80032146,0.6091603,0.80458015,0.56319183,0.78159595,0.6487175,0.82435876,0.5445105,0.77225524,0.5893158,0.7946579,0.55127347,0.77563673,0.6653502,0.8326751,0.6680273,0.83401364,0.6486376,0.82431877
98393,0.55438083,0.77719045,0.5756608,0.7878304,0.45609158,0.7280458,0.55763113,0.77881557,0.5701817,0.78509086,0.6458983,0.8229492,0.66144997,0.83072495,0.6522645,0.82613224,0.69323987,0.84661996,0.6971836,0.8485918
98394,0.5788677,0.78943384,0.61641395,0.808207,0.55052507,0.77526253,0.5506253,0.77531266,0.6274891,0.81374454,0.72716063,0.86358035,0.7202686,0.8601343,0.7090768,0.85453844,0.75392175,0.8769609,0.79278123,0.8963906
98395,0.77053475,0.8852674,0.7135186,0.8567593,0.694258,0.847129,0.65322024,0.8266101,0.7989452,0.8994726,0.884565,0.9422825,0.78835636,0.89417815,0.85814583,0.9290729,0.81155837,0.9057792,0.8585485,0.92927426
98396,0.5405617,0.77028084,0.536435,0.7682175,0.4768088,0.7384044,0.54897857,0.7744893,0.5337137,0.76685685,0.6204884,0.8102442,0.611553,0.8057765,0.6286849,0.81434244,0.67906237,0.8395312,0.675856,0.837928
98397,0.47581497,0.73790747,0.51252556,0.7562628,0.45058054,0.7252903,0.49639967,0.7481998,0.5276405,0.7638203,0.5688653,0.78443265,0.5830555,0.79152775,0.60338885,0.8016944,0.632023,0.8160115,0.6678587,0.83392936
98398,0.5993843,0.79969215,0.5867089,0.79335445,0.53161544,0.76580775,0.53868353,0.76934177,0.5872439,0.79362196,0.6714381,0.83571905,0.66082275,0.8304114,0.6404749,0.82023746,0.6771736,0.8385868,0.68666685,0.8433334
98399,0.59004694,0.79502344,0.56608653,0.78304327,0.53080124,0.76540065,0.5585569,0.77927846,0.5895153,0.79475766,0.67187524,0.8359376,0.6554565,0.8277283,0.65401876,0.8270094,0.67001456,0.8350073,0.71221817,0.8561091
98400,0.49245924,0.74622965,0.5314915,0.76574576,0.44072172,0.7203609,0.55350417,0.7767521,0.489752,0.744876,0.48889786,0.7444489,0.50926334,0.75463164,0.5546761,0.777338,0.6284655,0.8142327,0.5671999,0.7836
98401,0.6688241,0.83441204,0.68853927,0.84426963,0.5948726,0.7974363,0.63627267,0.81813633,0.6472562,0.82362807,0.70528793,0.85264397,0.6936537,0.84682685,0.76695347,0.88347673,0.7453304,0.87266517,0.744592,0.872296
98402,0.71926725,0.8596336,0.70408404,0.852042,0.6551187,0.82755935,0.65155375,0.8257769,0.7044988,0.8522494,0.7600837,0.88004184,0.719067,0.8595335,0.77404237,0.8870212,0.7403891,0.87019455,0.7769737,0.88848686
1747,0.697487,0.8487435,0.64246166,0.8212308,0.6122665,0.8061333,0.65635216,0.8281761,0.6536716,0.8268358,0.67228055,0.8361403,0.65556,0.82778,0.68835866,0.84417933,0.73121727,0.86560863,0.69862956,0.8493148
1784,0.60265344,0.80132675,0.6441082,0.8220541,0.58216244,0.7910812,0.6090519,0.804526,0.6107192,0.8053596,0.57673055,0.78836524,0.6241281,0.81206405,0.65303266,0.82651633,0.69014275,0.8450714,0.59851366,0.7992568
2476,0.7149193,0.85745966,0.6995388,0.8497694,0.71546876,0.8577344,0.65348196,0.826741,0.6768217,0.83841085,0.6898711,0.84493554,0.6387269,0.8193635,0.71280015,0.8564001,0.6618278,0.8309139,0.6854365,0.84271824
2515,0.7010746,0.8505373,0.67149514,0.8357476,0.6863494,0.8431747,0.64676046,0.82338023,0.6364097,0.8182049,0.61224455,0.8061223,0.5789881,0.78949404,0.650489,0.8252445,0.644819,0.8224095,0.63359654,0.81679827
2517,0.7589099,0.879455,0.70415187,0.85207593,0.71153915,0.8557696,0.6504906,0.82524526,0.7043538,0.8521769,0.6758411,0.83792055,0.6237204,0.8118602,0.7077111,0.85385555,0.68439186,0.8421959,0.67297864,0.8364893
2529,0.6192553,0.80962765,0.63689506,0.81844753,0.58549076,0.79274535,0.5449065,0.77245325,0.5888815,0.79444075,0.5375416,0.7687708,0.5883467,0.79417336,0.59487885,0.79743946,0.5814016,0.7907008,0.5857145,0.7928573
2538,0.7000302,0.8500151,0.64566714,0.82283354,0.6270596,0.8135298,0.6359737,0.81798685,0.62109804,0.810549,0.6096667,0.80483335,0.5910238,0.7955119,0.66543996,0.83272,0.61337245,0.8066862,0.61967206,0.80983603
2551,0.77188706,0.88594353,0.73569155,0.8678458,0.7028523,0.8514261,0.634954,0.817477,0.6950845,0.8475423,0.7054595,0.85272974,0.6549324,0.8274662,0.70180976,0.8509049,0.70326155,0.8516308,0.68691254,0.84345627
2553,0.7312597,0.86562985,0.70572823,0.85286415,0.69174445,0.8458722,0.6478847,0.82394236,0.65559405,0.82779706,0.66342866,0.83171433,0.65742326,0.8287116,0.6886934,0.8443467,0.67276764,0.8363838,0.6741826,0.8370913
2554,0.6302835,0.81514174,0.6419078,0.8209539,0.5710013,0.78550065,0.64048946,0.8202447,0.618589,0.80929446,0.6694734,0.8347367,0.64631104,0.8231555,0.69130164,0.8456508,0.69099545,0.8454977,0.6966866,0.8483433
2555,0.5810044,0.7905022,0.60338736,0.8016937,0.5319903,0.76599514,0.5694026,0.7847013,0.54574627,0.77287316,0.5466039,0.77330196,0.5707456,0.7853728,0.57854074,0.7892704,0.60292065,0.8014603,0.5891306,0.7945653
2556,0.6796578,0.8398289,0.71097946,0.85548973,0.7027862,0.8513931,0.6824423,0.84122115,0.6025269,0.80126345,0.59014046,0.79507023,0.56586236,0.7829312,0.6823934,0.84119666,0.65974593,0.82987297,0.61907756,0.8095388
2577,0.7358496,0.8679248,0.7008253,0.8504126,0.6729053,0.83645266,0.6747748,0.83738744,0.6230149,0.81150746,0.6668838,0.8334419,0.62640977,0.8132049,0.68555015,0.8427751,0.68769634,0.84384817,0.6710651,0.83553255
2582,0.70647347,0.85323673,0.6923555,0.84617776,0.6726886,0.8363443,0.59244776,0.7962239,0.6748923,0.83744615,0.7036302,0.8518151,0.67485404,0.837427,0.72673583,0.8633679,0.64602685,0.8230134,0.6978006,0.8489003
2583,0.70868754,0.8543438,0.75395477,0.8769774,0.7162378,0.8581189,0.63555276,0.8177764,0.6821228,0.8410614,0.6500139,0.82500696,0.6412113,0.82060564,0.69550705,0.8477535,0.6745708,0.8372854,0.6585497,0.8292749
2584,0.7459914,0.87299573,0.6882375,0.8441187,0.6989154,0.84945774,0.61728305,0.80864155,0.7169411,0.85847056,0.7032492,0.8516246,0.67951226,0.83975613,0.7020452,0.8510226,0.64212465,0.8210623,0.6901567,0.84507835
2585,0.66045165,0.8302258,0.6763689,0.8381845,0.60753477,0.8037674,0.6142149,0.80710745,0.6365504,0.8182752,0.6313516,0.8156758,0.64859307,0.82429653,0.66324866,0.8316243,0.6680274,0.8340137,0.6568539,0.82842696
2586,0.76032686,0.88016343,0.7262542,0.8631271,0.6806679,0.84033394,0.68145,0.840725,0.66203,0.831015,0.67996395,0.839982,0.61148936,0.80574465,0.70907295,0.8545365,0.69391763,0.8469588,0.6739911,0.83699554
2587,0.61417973,0.80708987,0.63130873,0.8156544,0.6096837,0.8048419,0.57928383,0.7896419,0.5498945,0.7749473,0.5360488,0.76802444,0.54974085,0.7748704,0.5963249,0.79816246,0.5735638,0.7867819,0.5432354,0.7716177
2588,0.67508817,0.8375441,0.66092384,0.8304619,0.6245028,0.8122514,0.65065324,0.8253266,0.5766419,0.78832096,0.57493526,0.7874676,0.53476346,0.7673817,0.6438329,0.82191646,0.64504623,0.8225231,0.59315026,0.7965751
2589,0.7390336,0.8695168,0.6887466,0.8443733,0.69531083,0.8476554,0.6366465,0.81832325,0.66143894,0.8307195,0.69463074,0.8473154,0.6472163,0.82360816,0.70353705,0.8517685,0.6514305,0.82571524,0.6700807,0.83504033
2590,0.66859114,0.8342956,0.6582619,0.82913095,0.6476849,0.8238424,0.64758956,0.8237948,0.6009487,0.80047435,0.59099865,0.7954993,0.59393346,0.79696673,0.6398505,0.81992525,0.60480815,0.80240405,0.60263544,0.8013177
2591,0.68871295,0.8443565,0.70862675,0.8543134,0.65844375,0.82922184,0.63266504,0.8163325,0.66813827,0.83406913,0.683094,0.841547,0.6598203,0.82991016,0.70816475,0.85408235,0.694218,0.84710896,0.69544065,0.8477203
2592,0.7384218,0.8692109,0.71195227,0.8559761,0.67830455,0.8391523,0.6791569,0.83957845,0.6808933,0.84044665,0.6270614,0.8135307,0.56222594,0.78111297,0.6661265,0.83306324,0.6133705,0.8066852,0.6186931,0.80934656
2594,0.73070097,0.8653505,0.676472,0.838236,0.6677079,0.83385396,0.7203325,0.86016625,0.6820592,0.84102964,0.6516346,0.8258173,0.6177875,0.80889374,0.68269086,0.8413454,0.63131607,0.81565803,0.6313149,0.81565744
2595,0.56383824,0.7819191,0.6373521,0.81867605,0.5705612,0.7852806,0.5774493,0.78872466,0.53558004,0.76779,0.5227136,0.76135683,0.58174753,0.79087377,0.58712053,0.79356027,0.5738417,0.78692085,0.56155574,0.7807779
2597,0.77659786,0.8882989,0.67100024,0.8355001,0.74071324,0.8703566,0.5838262,0.7919131,0.69581676,0.8479084,0.74893224,0.8744661,0.61750805,0.808754,0.7076567,0.8538283,0.63235116,0.8161756,0.6868038,0.8434019
2645,0.6677203,0.83386016,0.67641944,0.83820975,0.6799315,0.83996576,0.61506236,0.8075312,0.6356008,0.8178004,0.6775327,0.83876634,0.6523144,0.8261572,0.67770946,0.83885473,0.69814616,0.84907305,0.7062863,0.85314316
2654,0.62199455,0.81099725,0.6273023,0.81365114,0.588042,0.794021,0.63014776,0.81507385,0.5548881,0.77744406,0.5272854,0.76364267,0.54730505,0.77365255,0.58618534,0.79309267,0.55036664,0.7751833,0.5599307,0.77996534
2655,0.70324564,0.8516228,0.68970096,0.8448505,0.66356575,0.8317829,0.69838417,0.8491921,0.66598856,0.8329943,0.6370177,0.81850886,0.6152796,0.80763984,0.6562972,0.8281486,0.67365754,0.83682877,0.6475155,0.82375777
2656,0.7278439,0.86392194,0.7420281,0.87101406,0.67132133,0.8356607,0.6606289,0.83031446,0.6361163,0.81805813,0.62889826,0.81444913,0.5939344,0.7969672,0.7068541,0.85342705,0.65721965,0.8286098,0.61733484,0.8086674
2657,0.5888517,0.79442585,0.62595403,0.812977,0.5952443,0.79762214,0.5686952,0.7843476,0.5924314,0.7962157,0.64424485,0.82212245,0.59595263,0.7979763,0.7249964,0.86249816,0.7365619,0.86828095,0.7009833,0.85049164
2658,0.6356452,0.8178226,0.60693896,0.8034695,0.5563706,0.7781853,0.57364583,0.7868229,0.5513787,0.77568936,0.53912556,0.7695628,0.5061044,0.75305223,0.5858704,0.7929352,0.59115887,0.79557943,0.5341668,0.7670834
2659,0.54065645,0.7703282,0.59538585,0.7976929,0.5222526,0.7611263,0.54039955,0.7701998,0.51994157,0.7599708,0.4999618,0.7499809,0.5563974,0.7781987,0.54889053,0.7744453,0.5760829,0.7880415,0.56656295,0.78328145
2660,0.5807927,0.79039633,0.5944384,0.79721916,0.5284493,0.76422465,0.5267743,0.76338714,0.55171204,0.775856,0.58527625,0.7926381,0.6127067,0.80635333,0.57173,0.785865,0.60286105,0.8014305,0.5928009,0.7964004
2741,0.6755887,0.83779436,0.56246674,0.7812334,0.5646614,0.7823307,0.60943043,0.8047152,0.5646599,0.7823299,0.55162346,0.77581173,0.5050217,0.75251085,0.53837013,0.76918507,0.568598,0.784299,0.54096925,0.7704846
2766,0.72588336,0.8629417,0.79585487,0.8979274,0.7243774,0.8621887,0.66574746,0.8328737,0.6858417,0.84292084,0.65562844,0.8278142,0.62870723,0.8143536,0.7565229,0.87826145,0.6821153,0.84105766,0.64088166,0.8204408
2793,0.7135092,0.8567546,0.7094468,0.8547234,0.6168808,0.8084404,0.63187426,0.81593716,0.66592276,0.8329614,0.69958615,0.8497931,0.6715009,0.83575046,0.72539985,0.8626999,0.67441,0.837205,0.7081518,0.8540759
2810,0.7222972,0.8611486,0.7275107,0.86375535,0.6829665,0.84148324,0.66494393,0.83247197,0.6332309,0.81661546,0.5973257,0.79866284,0.55321777,0.7766089,0.69238293,0.84619147,0.6168063,0.80840313,0.5701455,0.78507274
2824,0.7020484,0.8510242,0.74243355,0.8712168,0.71189594,0.855948,0.67056346,0.8352817,0.689505,0.8447525,0.64915,0.824575,0.6187754,0.8093877,0.7395215,0.86976075,0.6907933,0.84539664,0.6669725,0.83348626
3002,0.70561254,0.85280627,0.7094549,0.85472745,0.6973754,0.8486877,0.64507663,0.8225383,0.6571763,0.8285881,0.6276256,0.8138128,0.6592148,0.82960737,0.6660696,0.8330348,0.67419,0.837095,0.6560187,0.82800937
3021,0.57464325,0.7873216,0.6020436,0.8010218,0.5234431,0.76172155,0.56671125,0.7833556,0.5176635,0.75883174,0.43876296,0.71938145,0.49267203,0.746336,0.53349966,0.76674986,0.5327575,0.76637876,0.46389103,0.7319455
3093,0.7288178,0.8644089,0.7362881,0.86814404,0.7045064,0.8522532,0.68677604,0.843388,0.71113145,0.8555657,0.663726,0.831863,0.6798637,0.83993185,0.70925266,0.8546263,0.7040019,0.85200095,0.6985425,0.84927124
3105,0.7819425,0.89097124,0.7370622,0.8685311,0.69496894,0.84748447,0.6731261,0.83656305,0.70972645,0.8548632,0.6998209,0.84991044,0.68863606,0.84431803,0.7165687,0.85828435,0.6970442,0.84852207,0.71452504,0.8572625
3113,0.5721215,0.78606075,0.530326,0.765163,0.51460874,0.7573044,0.5081887,0.75409436,0.50555694,0.7527785,0.60459507,0.80229753,0.536772,0.768386,0.5720564,0.7860282,0.57076025,0.7853801,0.6016441,0.800822
3118,0.70376945,0.8518847,0.6836864,0.8418432,0.6315615,0.81578076,0.6040474,0.8020237,0.67432785,0.8371639,0.6923064,0.8461532,0.6856542,0.8428271,0.69767797,0.848839,0.6999787,0.84998935,0.70815885,0.8540794
3120,0.68759733,0.84379864,0.7068123,0.8534062,0.673153,0.83657646,0.6139556,0.8069778,0.6748368,0.83741844,0.67853093,0.83926547,0.66511023,0.8325551,0.7021327,0.85106635,0.7014555,0.85072774,0.7000054,0.8500027
3122,0.7761206,0.88806033,0.73881316,0.8694066,0.7461552,0.87307763,0.62986743,0.8149337,0.72120035,0.8606002,0.72333026,0.8616651,0.6303774,0.8151887,0.744704,0.872352,0.6819185,0.84095925,0.70025766,0.8501288
3123,0.75826126,0.8791306,0.7262186,0.8631093,0.71547,0.85773504,0.6582059,0.829103,0.7391206,0.8695603,0.74823445,0.87411726,0.69341826,0.84670913,0.7737675,0.88688374,0.72350216,0.8617511,0.73719764,0.8685988
3133,0.7406405,0.87032026,0.68619335,0.8430967,0.693712,0.846856,0.6406784,0.8203392,0.65277016,0.8263851,0.6875787,0.84378934,0.618376,0.809188,0.70917785,0.8545889,0.65202534,0.8260127,0.67283046,0.83641523
