,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Score
98346,0.6002962,0.8001481,0.59476423,0.7973821,0.59463644,0.7973182,0.6196579,0.80982894,0.6136279,0.80681396,0.6804324,0.84021616,0.6204253,0.8102126,0.7308076,0.8654038,0.71488184,0.85744095,0.68275994,0.84138
98347,0.6260282,0.8130141,0.576329,0.7881645,0.5615896,0.7807948,0.55518013,0.77759004,0.5978354,0.7989177,0.73674667,0.86837333,0.651397,0.8256985,0.66960514,0.83480257,0.7313966,0.86569834,0.72647834,0.86323917
98348,0.5891881,0.79459405,0.54572165,0.7728608,0.5445251,0.7722626,0.5659113,0.78295565,0.56684643,0.7834232,0.6301121,0.8150561,0.62310004,0.81155,0.59211564,0.7960578,0.6723269,0.83616346,0.6468795,0.8234397
98349,0.67830706,0.8391535,0.66834295,0.8341715,0.5952872,0.7976436,0.66240275,0.8312014,0.6637762,0.8318881,0.741797,0.8708985,0.69282657,0.84641325,0.7577503,0.87887514,0.7542987,0.87714934,0.75618875,0.8780944
98350,0.5916481,0.79582405,0.5809986,0.7904993,0.52076024,0.76038015,0.6012676,0.8006338,0.60600424,0.8030021,0.71583736,0.8579187,0.66803026,0.83401513,0.69391674,0.8469584,0.6952629,0.84763145,0.7333029,0.8666514
98351,0.54217434,0.77108717,0.56164694,0.78082347,0.5018152,0.7509076,0.51417094,0.75708544,0.5558449,0.77792245,0.6301573,0.8150786,0.58928233,0.79464114,0.63098705,0.8154935,0.67698306,0.83849156,0.67815804,0.839079
98352,0.5001148,0.7500574,0.5004452,0.75022256,0.40831196,0.704156,0.49889824,0.74944913,0.5150212,0.7575106,0.64082086,0.82041043,0.63294184,0.8164709,0.64264166,0.82132083,0.6678469,0.83392346,0.6877627,0.84388137
98353,0.451208,0.725604,0.46122783,0.73061395,0.4004027,0.70020133,0.4204191,0.71020955,0.4697765,0.73488826,0.5505798,0.7752899,0.56992096,0.7849605,0.5212519,0.76062596,0.5798067,0.78990334,0.59295356,0.7964768
98354,0.3821522,0.6910761,0.47863516,0.7393176,0.38064188,0.69032097,0.3990606,0.6995303,0.4148376,0.7074188,0.37510157,0.6875508,0.4768408,0.73842037,0.43528312,0.7176416,0.41540295,0.70770144,0.40338665,0.7016933
98355,0.6878133,0.84390664,0.6771325,0.83856624,0.63428044,0.8171402,0.6752808,0.8376404,0.68028164,0.8401408,0.7051002,0.8525501,0.68983054,0.8449153,0.69813263,0.8490663,0.73500633,0.86750317,0.7576347,0.8788173
98356,0.57324326,0.78662163,0.6043986,0.8021993,0.50256145,0.7512807,0.56045187,0.78022593,0.5903648,0.7951824,0.63331205,0.816656,0.657357,0.8286785,0.6491549,0.82457745,0.67569757,0.8378488,0.6639576,0.8319788
98357,0.5708674,0.7854337,0.64261574,0.8213079,0.5428115,0.77140576,0.55936843,0.7796842,0.56125337,0.78062665,0.48326,0.74163,0.55324525,0.77662265,0.5503093,0.77515465,0.57297444,0.7864872,0.5158645,0.75793225
98358,0.6585767,0.82928836,0.666103,0.8330515,0.61686254,0.80843127,0.618469,0.8092345,0.6845569,0.8422785,0.7427163,0.87135816,0.7223135,0.86115676,0.7382469,0.86912346,0.7670404,0.8835202,0.78474486,0.8923724
98359,0.5540259,0.77701294,0.5157066,0.75785327,0.48481095,0.7424055,0.49823487,0.74911743,0.5705174,0.7852587,0.67074746,0.83537376,0.6687002,0.8343501,0.6338228,0.8169114,0.6833173,0.84165865,0.72975326,0.8648766
98360,0.54810774,0.7740539,0.5832492,0.7916246,0.5409149,0.77045745,0.6823995,0.84119976,0.49084944,0.74542475,0.4723795,0.7361897,0.45764157,0.7288208,0.59306884,0.7965344,0.6077101,0.80385506,0.52898717,0.7644936
98361,0.6521883,0.82609415,0.6679989,0.83399945,0.59584206,0.79792106,0.6740459,0.83702296,0.6297971,0.81489855,0.67596865,0.8379843,0.64814246,0.8240712,0.74305403,0.871527,0.7152536,0.8576268,0.71006423,0.8550321
98362,0.60510993,0.80255497,0.6081382,0.8040691,0.5645075,0.78225374,0.5618142,0.7809071,0.61438155,0.8071908,0.63401157,0.81700575,0.6637618,0.8318809,0.6660685,0.8330343,0.6796596,0.8398298,0.67418003,0.83709
98363,0.6593816,0.8296908,0.68165255,0.8408263,0.61782366,0.8089118,0.6427523,0.82137614,0.65515876,0.8275794,0.6765505,0.83827525,0.67191386,0.83595693,0.7481649,0.87408245,0.731508,0.865754,0.71378565,0.8568928
98364,0.45172676,0.7258634,0.48514652,0.74257326,0.47871184,0.7393559,0.43218526,0.71609265,0.4380493,0.71902466,0.49545753,0.74772877,0.47533464,0.7376673,0.5266079,0.76330394,0.5193504,0.7596752,0.51287794,0.756439
98365,0.5362959,0.76814795,0.59731066,0.79865533,0.51763594,0.758818,0.55475235,0.7773762,0.5174117,0.75870585,0.5120095,0.75600475,0.51593494,0.7579675,0.60494626,0.8024731,0.61134565,0.8056728,0.5906222,0.7953111
98366,0.63155997,0.81578,0.6583335,0.82916677,0.6062713,0.80313563,0.5763178,0.7881589,0.62519145,0.8125957,0.62412345,0.8120617,0.62247634,0.81123817,0.69840366,0.8492018,0.65233856,0.82616925,0.62553334,0.8127667
98367,0.581494,0.790747,0.59266585,0.79633296,0.559181,0.7795905,0.5523454,0.7761727,0.569878,0.784939,0.60869765,0.8043488,0.59507537,0.7975377,0.59417903,0.7970895,0.6372545,0.81862724,0.61453086,0.8072654
98368,0.51733136,0.7586657,0.5666647,0.78333235,0.48106387,0.7405319,0.5355864,0.7677932,0.53040195,0.765201,0.5958578,0.7979289,0.59335303,0.7966765,0.5910373,0.79551864,0.6704556,0.8352278,0.63786626,0.8189331
98369,0.5496019,0.77480096,0.5679543,0.78397715,0.54104006,0.77052003,0.53733563,0.7686678,0.5836476,0.7918238,0.6524154,0.8262077,0.6415298,0.8207649,0.6638334,0.8319167,0.67228234,0.83614117,0.71132004,0.85566
98370,0.6187961,0.80939806,0.6369668,0.8184834,0.5549356,0.7774678,0.612881,0.8064405,0.65098083,0.8254904,0.73877823,0.8693891,0.7111263,0.85556316,0.7288935,0.86444676,0.7448663,0.8724332,0.7741047,0.88705236
98371,0.68702865,0.8435143,0.67785,0.838925,0.6326119,0.81630594,0.7211921,0.86059606,0.64685714,0.8234286,0.6990007,0.84950036,0.65390265,0.8269513,0.7362368,0.8681184,0.73209035,0.8660452,0.719757,0.85987854
98372,0.6570474,0.8285237,0.617358,0.808679,0.5673237,0.78366184,0.60036814,0.8001841,0.6572294,0.8286147,0.754349,0.8771745,0.71862006,0.85931003,0.7471081,0.87355405,0.73842657,0.8692133,0.7809473,0.89047366
98373,0.743198,0.87159896,0.67209566,0.8360478,0.64846224,0.82423115,0.7043477,0.85217386,0.66465545,0.8323277,0.72605276,0.8630264,0.6492734,0.8246367,0.725328,0.862664,0.7588436,0.87942183,0.74613714,0.8730686
98374,0.67497313,0.83748657,0.6471418,0.8235709,0.60454106,0.80227053,0.70719516,0.8535976,0.6476725,0.8238362,0.651629,0.8258145,0.61675775,0.8083789,0.6889355,0.84446776,0.7134026,0.8567013,0.67704487,0.83852243
98375,0.6796962,0.8398481,0.7165909,0.85829544,0.6740044,0.83700216,0.67844826,0.8392241,0.6733244,0.8366622,0.71210563,0.8560528,0.66402996,0.832015,0.7569995,0.87849975,0.76994073,0.88497037,0.758457,0.8792285
98376,0.6758033,0.83790165,0.64968324,0.8248416,0.639971,0.8199855,0.65195405,0.825977,0.6472505,0.8236252,0.74285865,0.8714293,0.64228666,0.8211433,0.70362484,0.8518124,0.74654925,0.8732746,0.753487,0.8767435
98377,0.60943043,0.8047152,0.6037527,0.8018763,0.5542846,0.7771423,0.6192735,0.8096367,0.60521984,0.8026099,0.6849853,0.84249264,0.6704223,0.83521116,0.7251853,0.86259264,0.73625785,0.8681289,0.74220777,0.8711039
98378,0.64971703,0.82485855,0.6203908,0.8101954,0.55292857,0.7764643,0.61237097,0.8061855,0.6384876,0.8192438,0.76855665,0.8842783,0.70824957,0.8541248,0.7477362,0.8738681,0.75303584,0.8765179,0.7780055,0.88900274
98379,0.65173274,0.82586634,0.6038448,0.80192244,0.58955216,0.7947761,0.63369197,0.816846,0.6305598,0.8152799,0.7672148,0.8836074,0.6589284,0.8294642,0.7200781,0.86003906,0.7178267,0.85891336,0.7586845,0.87934226
98380,0.6800917,0.8400458,0.676092,0.838046,0.59653986,0.7982699,0.7005712,0.8502856,0.6797084,0.83985424,0.7518779,0.87593895,0.7169123,0.85845613,0.7538234,0.8769117,0.7658595,0.88292974,0.7646767,0.88233835
98381,0.5464339,0.77321696,0.5693355,0.78466773,0.50259745,0.7512987,0.5723263,0.78616315,0.5310249,0.76551247,0.6023774,0.8011887,0.561604,0.780802,0.64159185,0.8207959,0.618749,0.8093745,0.62496185,0.8124809
98382,0.58900046,0.79450023,0.5733576,0.7866788,0.5215597,0.76077986,0.5714978,0.7857489,0.607869,0.8039345,0.6957846,0.8478923,0.64534783,0.8226739,0.70704806,0.853524,0.7141088,0.8570544,0.73090243,0.8654512
98383,0.70200545,0.8510027,0.6923883,0.84619415,0.61184645,0.8059232,0.62386847,0.81193423,0.71424603,0.857123,0.7927835,0.89639175,0.717523,0.8587615,0.75574917,0.8778746,0.764936,0.882468,0.76520306,0.8826015
98384,0.6473984,0.82369924,0.66294456,0.8314723,0.5983381,0.79916906,0.73352873,0.86676437,0.6219543,0.81097716,0.6091775,0.80458874,0.6055875,0.80279374,0.685953,0.8429765,0.7013706,0.8506853,0.6625861,0.83129305
98385,0.61657906,0.8082895,0.5923416,0.79617083,0.53863573,0.76931787,0.5810091,0.7905046,0.61045945,0.8052297,0.75509346,0.8775467,0.6952379,0.84761894,0.7318237,0.86591184,0.74357414,0.8717871,0.7965843,0.8982922
98386,0.63445956,0.81722975,0.68120533,0.84060264,0.61138016,0.80569005,0.68498063,0.8424903,0.6685748,0.8342874,0.7052101,0.85260504,0.6992141,0.84960705,0.7295712,0.8647856,0.7717465,0.88587326,0.7403574,0.8701787
98387,0.6266673,0.81333363,0.6736341,0.836817,0.6285506,0.81427526,0.68739927,0.84369963,0.67388797,0.836944,0.6817626,0.8408813,0.6555922,0.8277961,0.73147166,0.8657358,0.69933987,0.84966993,0.7154764,0.8577382
98388,0.7304311,0.86521554,0.7269664,0.8634832,0.67313325,0.8365666,0.7157178,0.8578589,0.72857434,0.86428714,0.76917267,0.88458633,0.72959036,0.8647952,0.78963715,0.89481854,0.7897659,0.8948829,0.79537845,0.8976892
98389,0.6583958,0.8291979,0.644723,0.82236147,0.58878595,0.79439294,0.63384175,0.8169209,0.6533705,0.82668525,0.7370781,0.86853904,0.68280375,0.8414019,0.71698695,0.85849345,0.73356867,0.86678433,0.7524389,0.87621945
98390,0.6259827,0.8129914,0.5808873,0.79044366,0.5500346,0.77501726,0.70545954,0.8527298,0.5672689,0.7836344,0.6390045,0.81950223,0.5631243,0.78156215,0.6348038,0.8174019,0.66771466,0.8338573,0.6627792,0.8313896
98391,0.6129464,0.8064732,0.5793823,0.78969115,0.5552932,0.7776466,0.57484186,0.7874209,0.6387881,0.81939405,0.760641,0.8803205,0.7033484,0.8516742,0.70232224,0.8511611,0.71976745,0.8598837,0.7542724,0.87713623
98392,0.63608885,0.8180444,0.6712528,0.83562636,0.61260444,0.8063022,0.67201793,0.83600897,0.6049447,0.80247235,0.6581985,0.82909924,0.61550283,0.8077514,0.72082746,0.86041373,0.7333172,0.86665857,0.7111684,0.8555842
98393,0.5647736,0.7823868,0.58809394,0.794047,0.46979845,0.7348992,0.5696701,0.78483504,0.5867425,0.79337126,0.64656353,0.82328176,0.66037154,0.8301858,0.6660944,0.8330472,0.70147306,0.8507365,0.69460106,0.8473005
98394,0.58898795,0.794494,0.61673045,0.8083652,0.53815854,0.76907927,0.5444572,0.7722286,0.6361263,0.81806314,0.7190698,0.85953486,0.71156275,0.8557814,0.71587086,0.8579354,0.75348115,0.8767406,0.7797084,0.8898542
98395,0.7608696,0.8804348,0.7032288,0.85161436,0.68515825,0.8425791,0.6382831,0.8191415,0.78818536,0.8940927,0.8850225,0.94251126,0.7842203,0.8921101,0.8557757,0.92788786,0.8049861,0.90249306,0.8511051,0.92555255
98396,0.59080917,0.79540455,0.59350765,0.7967538,0.5381478,0.7690739,0.6056384,0.8028192,0.5862297,0.79311484,0.67208874,0.8360444,0.6549795,0.82748973,0.69121575,0.8456079,0.71264637,0.8563232,0.7160495,0.8580247
98397,0.48421815,0.74210906,0.5175711,0.75878555,0.45851254,0.7292563,0.49702585,0.7485129,0.5352491,0.76762456,0.57667035,0.7883352,0.5920675,0.79603374,0.6072346,0.8036173,0.6419837,0.8209919,0.6751393,0.83756965
98398,0.59984237,0.79992115,0.6100765,0.8050382,0.5455229,0.77276146,0.55119646,0.7755982,0.62389827,0.81194913,0.68236774,0.8411839,0.6788338,0.83941686,0.65787846,0.8289392,0.6965592,0.8482796,0.703094,0.851547
98399,0.5945556,0.7972778,0.58366823,0.7918341,0.55271655,0.77635825,0.5551207,0.77756035,0.6001364,0.8000682,0.677837,0.8389185,0.67509645,0.83754826,0.6544089,0.82720447,0.68226945,0.8411347,0.72502935,0.8625147
98400,0.49245924,0.74622965,0.5314915,0.76574576,0.44072172,0.7203609,0.55350417,0.7767521,0.489752,0.744876,0.48889786,0.7444489,0.50926334,0.75463164,0.5546761,0.777338,0.6284655,0.8142327,0.5671999,0.7836
98401,0.6715724,0.8357862,0.69235045,0.8461752,0.6014941,0.80074704,0.6381957,0.8190979,0.6531899,0.82659495,0.7099102,0.8549551,0.70028174,0.85014087,0.7691719,0.884586,0.7492449,0.87462246,0.74702483,0.8735124
98402,0.7220763,0.86103815,0.7071233,0.85356164,0.65724134,0.8286207,0.6534463,0.82672316,0.70782954,0.85391474,0.7721835,0.8860917,0.7260169,0.86300844,0.7819586,0.8909793,0.74314845,0.8715742,0.7863561,0.89317805
1747,0.6922947,0.84614736,0.64469844,0.8223492,0.61133707,0.80566853,0.6517159,0.82585794,0.6518394,0.8259197,0.6645398,0.8322699,0.6524142,0.8262071,0.67961407,0.83980703,0.72628343,0.8631417,0.69223607,0.84611803
1784,0.6190164,0.8095082,0.645312,0.82265604,0.5740901,0.78704506,0.61746985,0.8087349,0.6512413,0.82562065,0.62141734,0.81070864,0.68309397,0.841547,0.6685262,0.8342631,0.7169578,0.8584789,0.6394682,0.8197341
2476,0.7333686,0.8666843,0.707348,0.853674,0.73375595,0.866878,0.6508409,0.82542044,0.7014175,0.8507087,0.71605885,0.8580294,0.6556625,0.82783127,0.7281331,0.86406654,0.67534447,0.83767223,0.70826566,0.85413283
2515,0.68526685,0.8426334,0.6712686,0.8356343,0.67368126,0.8368406,0.63657576,0.81828785,0.6361637,0.81808186,0.6022891,0.80114454,0.5928693,0.79643464,0.64869416,0.8243471,0.64222735,0.8211137,0.6188767,0.80943835
2517,0.7513517,0.87567586,0.7207018,0.8603509,0.7129965,0.85649824,0.6433148,0.8216574,0.702124,0.851062,0.64246947,0.8212347,0.60872436,0.8043622,0.69328207,0.84664106,0.664519,0.83225954,0.6464305,0.82321525
2529,0.6609814,0.8304907,0.6736598,0.8368299,0.61440784,0.8072039,0.58062625,0.7903131,0.66457474,0.8322874,0.59620124,0.7981006,0.6632525,0.83162624,0.6446351,0.82231754,0.6129899,0.80649495,0.63241327,0.81620663
2538,0.7562372,0.87811863,0.7081764,0.8540882,0.67511415,0.8375571,0.6783913,0.8391956,0.69049853,0.8452493,0.67668504,0.83834255,0.6637454,0.8318727,0.7205465,0.86027324,0.6779238,0.8389619,0.69257045,0.8462852
2551,0.75712526,0.8785626,0.73254883,0.8662744,0.6926993,0.84634966,0.6345783,0.8172891,0.6864471,0.8432236,0.7124121,0.85620606,0.6591958,0.8295979,0.7050828,0.8525414,0.7136602,0.8568301,0.6965879,0.84829396
2553,0.7491721,0.87458605,0.7160711,0.85803556,0.71764636,0.8588232,0.6691373,0.8345686,0.67428446,0.8371422,0.6698202,0.8349101,0.6618949,0.83094746,0.70030946,0.85015476,0.684194,0.84209704,0.6885766,0.8442883
2554,0.6083275,0.80416375,0.62465155,0.8123258,0.5487325,0.77436626,0.62349635,0.81174815,0.5945853,0.79729265,0.6487113,0.82435566,0.6372407,0.8186203,0.6765572,0.8382786,0.6724547,0.83622736,0.6746224,0.8373112
2555,0.6039129,0.8019564,0.6275649,0.81378245,0.5521581,0.77607906,0.5918249,0.79591244,0.56667256,0.7833363,0.557737,0.7788685,0.58920896,0.7946045,0.5909486,0.7954743,0.62667763,0.8133388,0.6001102,0.8000551
2556,0.669978,0.834989,0.70705634,0.85352814,0.6955895,0.8477948,0.6786067,0.8393034,0.59005487,0.79502743,0.5782968,0.7891484,0.55649394,0.778247,0.6701319,0.83506596,0.64824855,0.8241243,0.6032975,0.80164874
2577,0.7248131,0.86240655,0.6904239,0.845212,0.6546429,0.8273214,0.66258824,0.8312941,0.6212856,0.81064284,0.6571188,0.8285594,0.6566591,0.82832956,0.6651138,0.8325569,0.67393506,0.8369675,0.679966,0.839983
2582,0.70647347,0.85323673,0.6923555,0.84617776,0.6726886,0.8363443,0.59244776,0.7962239,0.6748923,0.83744615,0.7036302,0.8518151,0.67485404,0.837427,0.72673583,0.8633679,0.64602685,0.8230134,0.6978006,0.8489003
2583,0.67410874,0.8370544,0.74146354,0.8707318,0.68912256,0.8445613,0.65104705,0.8255235,0.64264673,0.8213234,0.60938287,0.80469143,0.6186465,0.80932325,0.6712768,0.8356384,0.6606264,0.8303132,0.628877,0.81443846
2584,0.74815166,0.87407583,0.6664063,0.83320314,0.6915113,0.84575564,0.6004959,0.8002479,0.70216763,0.8510838,0.6987252,0.8493626,0.64608335,0.8230417,0.68853796,0.844269,0.6199932,0.8099966,0.673228,0.836614
2585,0.64168,0.82084,0.6661709,0.8330854,0.5920825,0.79604125,0.6111313,0.80556566,0.6120169,0.80600846,0.5846443,0.79232216,0.61708915,0.8085446,0.6384936,0.81924677,0.65457904,0.8272895,0.61491704,0.8074585
2586,0.77560115,0.8878006,0.74428767,0.87214386,0.68652415,0.8432621,0.6942066,0.8471033,0.6769735,0.8384868,0.6904148,0.8452074,0.6402402,0.8201201,0.73376405,0.866882,0.7144877,0.85724384,0.69403493,0.84701747
2587,0.60835433,0.80417717,0.62385005,0.81192505,0.5977918,0.7988959,0.5792036,0.7896018,0.5406226,0.7703113,0.5272447,0.76362234,0.54273427,0.77136713,0.5904599,0.7952299,0.5639355,0.78196776,0.532681,0.7663405
2588,0.6922473,0.84612364,0.6711608,0.8355804,0.63313466,0.8165673,0.6574236,0.8287118,0.5906814,0.79534066,0.58535683,0.7926784,0.545434,0.772717,0.65506965,0.8275348,0.6500344,0.8250172,0.603943,0.8019715
2589,0.7153299,0.85766494,0.67631686,0.8381584,0.6715185,0.8357593,0.6338734,0.81693673,0.64087343,0.8204367,0.6667665,0.83338326,0.6358417,0.81792086,0.6879389,0.84396946,0.6421339,0.821067,0.64628017,0.8231401
2590,0.6612729,0.83063644,0.6555889,0.82779443,0.6555731,0.82778656,0.6572454,0.8286227,0.58816403,0.79408205,0.57756484,0.7887824,0.5776595,0.78882974,0.64086705,0.8204335,0.5913116,0.7956558,0.6001591,0.8000796
2591,0.67026603,0.835133,0.7007035,0.85035175,0.6512475,0.82562375,0.6264936,0.8132468,0.6402671,0.82013357,0.65753806,0.828769,0.64632094,0.82316047,0.68425786,0.84212893,0.6834986,0.8417493,0.669305,0.83465254
2592,0.7384218,0.8692109,0.71195227,0.8559761,0.67830455,0.8391523,0.6791569,0.83957845,0.6808933,0.84044665,0.6270614,0.8135307,0.56222594,0.78111297,0.6661265,0.83306324,0.6133705,0.8066852,0.6186931,0.80934656
2594,0.7322925,0.8661462,0.6827606,0.8413803,0.6642456,0.8321228,0.7193984,0.8596992,0.68502545,0.8425127,0.6554494,0.8277247,0.62888277,0.8144414,0.6842072,0.8421036,0.63451743,0.8172587,0.6380165,0.81900823
2595,0.5727075,0.7863537,0.64598835,0.8229942,0.5787652,0.7893826,0.5802246,0.79011226,0.5364104,0.76820517,0.52370477,0.7618524,0.5738965,0.78694826,0.5933216,0.7966608,0.57468593,0.78734297,0.5641067,0.78205335
2597,0.77659786,0.8882989,0.67100024,0.8355001,0.74071324,0.8703566,0.5838262,0.7919131,0.69581676,0.8479084,0.74893224,0.8744661,0.61750805,0.808754,0.7076567,0.8538283,0.63235116,0.8161756,0.6868038,0.8434019
2645,0.6650387,0.83251935,0.68375504,0.8418775,0.6708319,0.83541596,0.6224251,0.81121254,0.63329816,0.8166491,0.6619619,0.83098096,0.6479646,0.8239823,0.6788415,0.83942074,0.6857417,0.84287083,0.6920376,0.8460188
2654,0.6733303,0.83666515,0.6775273,0.83876365,0.64343035,0.8217152,0.6517257,0.8258629,0.5985949,0.79929745,0.5759338,0.7879669,0.58006656,0.7900333,0.6271805,0.8135903,0.58034885,0.7901744,0.5995848,0.7997924
2655,0.6765655,0.83828276,0.68166536,0.8408327,0.6494474,0.8247237,0.69530714,0.84765357,0.64290935,0.82145464,0.60320276,0.8016014,0.6014365,0.80071825,0.6334963,0.81674814,0.6515205,0.82576025,0.6153457,0.80767286
2656,0.7319428,0.8659714,0.7381326,0.8690663,0.6731489,0.83657444,0.66834354,0.8341718,0.6483265,0.82416326,0.628536,0.814268,0.6084968,0.8042484,0.69765574,0.84882784,0.665504,0.832752,0.6250764,0.8125382
2657,0.60110414,0.80055207,0.6413071,0.82065356,0.6179688,0.8089844,0.5861005,0.7930503,0.6118158,0.8059079,0.65863323,0.8293166,0.6127673,0.8063836,0.73649365,0.8682468,0.74690807,0.87345403,0.7003447,0.85017234
2658,0.65919363,0.8295968,0.6092417,0.80462086,0.5721086,0.7860543,0.576885,0.7884425,0.5700064,0.7850032,0.5581751,0.77908754,0.50622433,0.7531122,0.592646,0.796323,0.5830831,0.7915416,0.54512554,0.77256274
2659,0.54065645,0.7703282,0.59538585,0.7976929,0.5222526,0.7611263,0.54039955,0.7701998,0.51994157,0.7599708,0.4999618,0.7499809,0.5563974,0.7781987,0.54889053,0.7744453,0.5760829,0.7880415,0.56656295,0.78328145
2660,0.5942228,0.7971114,0.6041184,0.8020592,0.5511748,0.77558744,0.55380833,0.77690417,0.56278837,0.7813942,0.59338367,0.79669183,0.6091881,0.80459404,0.5936551,0.79682755,0.6171509,0.80857545,0.6132746,0.8066373
2741,0.6589494,0.8294747,0.54845214,0.77422607,0.5560265,0.7780132,0.58904076,0.7945204,0.54700786,0.7735039,0.5225214,0.7612607,0.47885716,0.7394286,0.5201262,0.7600631,0.54182637,0.7709132,0.50907683,0.7545384
2766,0.7453569,0.87267846,0.8159443,0.90797216,0.739501,0.8697505,0.66953075,0.8347654,0.7031472,0.8515736,0.68040454,0.8402023,0.65314627,0.82657313,0.77869004,0.88934505,0.70391893,0.85195947,0.6736044,0.83680224
2793,0.7084949,0.85424745,0.70696294,0.8534815,0.6081013,0.8040507,0.6321678,0.8160839,0.66527224,0.8326361,0.6874809,0.84374046,0.65908647,0.82954323,0.7200049,0.86000246,0.6596695,0.82983476,0.6992926,0.84964633
2810,0.67908806,0.83954406,0.7026178,0.85130894,0.65967226,0.82983613,0.62987876,0.8149394,0.59992766,0.79996383,0.53646994,0.76823497,0.5161028,0.7580514,0.64162743,0.8208137,0.595405,0.7977025,0.5228234,0.76141167
2824,0.7020484,0.8510242,0.74243355,0.8712168,0.71189594,0.855948,0.67056346,0.8352817,0.689505,0.8447525,0.64915,0.824575,0.6187754,0.8093877,0.7395215,0.86976075,0.6907933,0.84539664,0.6669725,0.83348626
3002,0.6982168,0.8491084,0.69474745,0.8473737,0.6955527,0.84777635,0.6534054,0.8267027,0.6669539,0.83347696,0.6282499,0.81412494,0.670671,0.8353355,0.66874284,0.83437145,0.6756811,0.83784056,0.65339965,0.82669985
3021,0.5915113,0.7957556,0.61428726,0.8071436,0.5546035,0.7773018,0.56733966,0.7836698,0.5183182,0.7591591,0.4700746,0.7350373,0.49977708,0.74988854,0.5452939,0.77264696,0.5544274,0.7772137,0.5071294,0.7535647
3093,0.72570413,0.8628521,0.74968684,0.8748434,0.7234366,0.8617183,0.68947333,0.8447367,0.7204877,0.86024386,0.6831597,0.84157985,0.6989191,0.8494595,0.7288294,0.8644147,0.72649646,0.8632482,0.7346852,0.8673426
3105,0.77435464,0.88717735,0.7265212,0.8632606,0.6932266,0.8466133,0.666336,0.833168,0.69400513,0.84700257,0.68867296,0.8443365,0.6718515,0.83592576,0.7037077,0.85185385,0.68127865,0.84063935,0.69676006,0.84838
3113,0.5849411,0.7924706,0.5431353,0.77156764,0.528813,0.7644065,0.5279554,0.7639777,0.5149749,0.7574874,0.6075776,0.8037888,0.55103374,0.77551687,0.56999373,0.78499687,0.5740935,0.7870468,0.60647005,0.80323505
3118,0.7356825,0.86784124,0.6969439,0.84847194,0.6646594,0.8323297,0.6304775,0.8152387,0.7056753,0.8528377,0.7183616,0.8591808,0.7057391,0.8528695,0.7170721,0.85853606,0.720577,0.8602885,0.7318798,0.86593986
3120,0.6395335,0.81976676,0.67009854,0.8350493,0.64401126,0.8220056,0.5924206,0.7962103,0.6353594,0.8176797,0.6395728,0.8197864,0.62540793,0.81270397,0.6731024,0.8365512,0.67515993,0.83757997,0.6787288,0.8393644
3122,0.7766621,0.88833106,0.7415997,0.87079984,0.748013,0.8740065,0.6325337,0.8162669,0.7157564,0.8578782,0.71712977,0.85856485,0.6243866,0.8121933,0.7421218,0.8710609,0.6792686,0.8396343,0.69397306,0.84698653
3123,0.7056041,0.85280204,0.702636,0.851318,0.6861795,0.84308976,0.6393908,0.8196954,0.6892803,0.84464014,0.7009127,0.85045636,0.6777382,0.8388691,0.7266077,0.86330384,0.6948919,0.84744596,0.7170285,0.85851425
