,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Score
98349,0.7596781,0.87983906,0.7474817,0.87374085,0.6824168,0.8412084,0.6686094,0.8343047,0.7573565,0.87867826,0.84199035,0.9209952,0.7554504,0.87772524,0.8428441,0.92142206,0.8202219,0.91011095,0.8323454,0.91617274
98350,0.6140567,0.80702835,0.6186887,0.80934435,0.53543967,0.76771986,0.5806446,0.7903223,0.63303864,0.8165193,0.7453894,0.87269473,0.7044158,0.8522079,0.7205946,0.8602973,0.7575576,0.8787788,0.790483,0.8952415
98351,0.69709635,0.8485482,0.6806444,0.8403222,0.60009813,0.80004907,0.6254109,0.81270546,0.7350899,0.86754495,0.8361298,0.9180649,0.79934216,0.8996711,0.77015287,0.8850764,0.7875922,0.8937961,0.8403433,0.9201716
98352,0.55730736,0.7786537,0.55299133,0.7764957,0.44978076,0.72489035,0.49743086,0.7487154,0.5760875,0.78804374,0.70892537,0.8544627,0.69929504,0.8496475,0.6696295,0.8348148,0.7161592,0.8580796,0.7543335,0.87716675
98353,0.5778025,0.7889012,0.5521444,0.7760722,0.4726383,0.7363192,0.48471746,0.74235874,0.58072615,0.7903631,0.7107758,0.8553879,0.6940038,0.8470019,0.63176584,0.8158829,0.69715,0.848575,0.73227113,0.8661356
98354,0.5085361,0.75426805,0.59447783,0.79723895,0.54371184,0.77185595,0.4861682,0.7430841,0.53499293,0.76749647,0.4717602,0.73588014,0.511196,0.755598,0.5205803,0.76029015,0.5356693,0.76783466,0.4862678,0.7431339
98355,0.7364134,0.86820674,0.7277746,0.8638873,0.67488706,0.83744353,0.6630911,0.8315456,0.6969504,0.8484752,0.7901916,0.8950958,0.7344651,0.86723256,0.7932839,0.89664197,0.7866852,0.8933426,0.811234,0.905617
98356,0.70910156,0.8545508,0.69703364,0.8485168,0.6233506,0.8116753,0.6217763,0.8108882,0.72698355,0.8634918,0.80263186,0.9013159,0.7782185,0.88910925,0.7938235,0.89691174,0.7841282,0.8920641,0.8038993,0.90194964
98357,0.70570284,0.8528514,0.7300384,0.8650192,0.64252764,0.8212638,0.6490582,0.8245291,0.70074356,0.8503718,0.64167225,0.8208361,0.6696252,0.83481264,0.67627704,0.8381385,0.6767469,0.8383734,0.6480526,0.8240263
98358,0.71161413,0.85580707,0.6765745,0.83828723,0.6376278,0.8188139,0.6237935,0.81189674,0.71765924,0.8588296,0.80968785,0.9048439,0.7437583,0.87187916,0.7626485,0.8813243,0.8007307,0.90036535,0.81806934,0.90903467
98359,0.5967934,0.7983967,0.56105393,0.780527,0.5123005,0.75615025,0.52953684,0.7647684,0.61145246,0.80572623,0.70214105,0.8510705,0.68154275,0.8407714,0.6699009,0.83495045,0.7174305,0.85871524,0.73931956,0.8696598
98360,0.5804699,0.7902349,0.65439177,0.8271959,0.5885123,0.79425615,0.68347836,0.8417392,0.5645529,0.78227645,0.5437701,0.77188504,0.5564243,0.7782122,0.6423613,0.82118064,0.66570497,0.8328525,0.5914436,0.79572177
98361,0.76022893,0.88011444,0.7562883,0.87814415,0.67152023,0.8357601,0.6944147,0.8472073,0.7788787,0.88943934,0.83687806,0.91843903,0.78663635,0.8933182,0.8380715,0.9190358,0.79992664,0.8999633,0.84633315,0.9231666
98362,0.65315914,0.8265796,0.653694,0.82684696,0.56816006,0.78408,0.583816,0.791908,0.6713439,0.83567196,0.76181495,0.8809075,0.7647294,0.8823647,0.74496186,0.8724809,0.7509428,0.8754714,0.7849717,0.89248586
98363,0.68722147,0.84361076,0.6870416,0.84352076,0.6496792,0.8248396,0.6289599,0.81447995,0.6887486,0.8443743,0.74783,0.87391496,0.6936871,0.84684354,0.78428507,0.89214253,0.7804887,0.89024436,0.75643295,0.8782165
98364,0.5589756,0.7794878,0.5924551,0.7962276,0.5708531,0.78542656,0.5070772,0.7535386,0.58218086,0.7910904,0.6355214,0.8177607,0.59019256,0.7950963,0.6745342,0.8372671,0.63083786,0.81541896,0.6442764,0.8221382
98365,0.6656995,0.83284974,0.6881474,0.8440737,0.6092361,0.80461806,0.6137806,0.8068903,0.6561607,0.82808036,0.7172667,0.85863334,0.6776624,0.8388312,0.76800317,0.8840016,0.7484853,0.87424266,0.76810837,0.8840542
98366,0.5499811,0.77499056,0.5929067,0.79645336,0.51076615,0.7553831,0.4948349,0.74741745,0.55596447,0.77798223,0.5129562,0.7564781,0.5552232,0.7776116,0.5869229,0.79346144,0.5711799,0.78558993,0.5370023,0.76850116
98367,0.688545,0.8442725,0.6263152,0.81315756,0.59040546,0.79520273,0.5948248,0.7974124,0.67201054,0.8360053,0.8193308,0.9096654,0.7102729,0.85513645,0.7277999,0.86389995,0.7559861,0.87799305,0.78981924,0.8949096
98368,0.55136764,0.7756838,0.6051146,0.8025573,0.5318278,0.7659139,0.58171976,0.7908599,0.5571927,0.77859634,0.645109,0.82255447,0.59679216,0.7983961,0.6517657,0.82588285,0.6804395,0.84021974,0.6828429,0.8414215
98369,0.64991635,0.8249582,0.6695399,0.83476996,0.5800315,0.79001576,0.60579467,0.80289733,0.68990165,0.8449508,0.80796397,0.903982,0.76637554,0.8831878,0.7702197,0.88510984,0.7486067,0.87430334,0.8265996,0.9132998
98370,0.6962772,0.8481386,0.6659921,0.832996,0.60232764,0.8011638,0.6547196,0.8273598,0.7036439,0.85182196,0.8267505,0.91337526,0.7693508,0.8846754,0.79785943,0.8989297,0.8004048,0.9002024,0.8428352,0.9214176
98371,0.7357689,0.86788446,0.7100823,0.85504115,0.66524553,0.83262277,0.731701,0.8658505,0.70642436,0.8532122,0.77295023,0.8864751,0.72264254,0.8613213,0.7886529,0.89432645,0.7655761,0.88278806,0.76728344,0.8836417
98372,0.7281219,0.86406094,0.6605079,0.83025396,0.5998055,0.79990274,0.6017501,0.80087507,0.7042596,0.8521298,0.80035067,0.90017533,0.73173285,0.8658664,0.7624825,0.88124126,0.7465409,0.87327045,0.8056022,0.9028011
98373,0.76312125,0.8815606,0.6757873,0.83789366,0.6375693,0.81878465,0.67941785,0.8397089,0.72043145,0.8602157,0.8240653,0.91203266,0.6903999,0.84519994,0.77475345,0.8873767,0.7564804,0.8782402,0.79413307,0.89706653
98374,0.7579669,0.87898344,0.731452,0.865726,0.6646632,0.8323316,0.6655285,0.83276427,0.7562874,0.87814367,0.8338549,0.91692746,0.75517315,0.8775866,0.8094208,0.9047104,0.77000976,0.8850049,0.7966223,0.89831114
98375,0.74805295,0.8740265,0.75166285,0.8758314,0.69378567,0.84689283,0.69315916,0.84657955,0.7570264,0.8785132,0.8506818,0.9253409,0.7854763,0.89273816,0.8275403,0.91377014,0.8165035,0.90825176,0.86405945,0.9320297
98376,0.76103014,0.8805151,0.69686604,0.848433,0.6471426,0.8235713,0.6563438,0.8281719,0.73805636,0.8690282,0.85794365,0.9289718,0.72826713,0.8641336,0.7974032,0.8987016,0.786596,0.89329803,0.8189634,0.9094817
98377,0.7242918,0.8621459,0.6729054,0.8364527,0.6294272,0.8147136,0.62600976,0.81300485,0.72681737,0.8634087,0.8530706,0.9265353,0.7840359,0.89201796,0.8138446,0.90692234,0.80088913,0.90044457,0.8581986,0.9290993
98378,0.65795815,0.8289791,0.6472422,0.8236211,0.55514073,0.77757037,0.59067816,0.7953391,0.6803498,0.8401749,0.7790428,0.88952136,0.76053596,0.880268,0.7416518,0.8708259,0.7459432,0.8729716,0.8138468,0.9069234
98379,0.65692365,0.8284618,0.63518775,0.8175939,0.5794667,0.78973335,0.6055317,0.80276585,0.67931116,0.8396556,0.7906847,0.89534235,0.72364116,0.8618206,0.7417284,0.8708642,0.7669182,0.8834591,0.808584,0.904292
98380,0.72451377,0.8622569,0.6830058,0.8415029,0.6138805,0.80694026,0.6643946,0.8321973,0.7235007,0.86175036,0.85111225,0.9255561,0.7437974,0.8718987,0.8097816,0.9048908,0.7843127,0.89215636,0.82915854,0.9145793
98381,0.63595223,0.8179761,0.6328294,0.8164147,0.5665623,0.78328115,0.6130947,0.80654734,0.6155755,0.8077878,0.7104492,0.8552246,0.66669786,0.83334893,0.73202664,0.8660133,0.7349241,0.86746204,0.7280941,0.86404705
98382,0.7279689,0.86398447,0.69418883,0.8470944,0.61997104,0.8099855,0.6211263,0.81056315,0.7514459,0.87572294,0.84684557,0.9234228,0.7873976,0.8936988,0.8165363,0.90826815,0.8088597,0.90442985,0.855337,0.9276685
98383,0.7104523,0.85522616,0.7149443,0.8574722,0.63922834,0.8196142,0.63723177,0.8186159,0.72441876,0.8622094,0.80068624,0.9003431,0.7405895,0.87029475,0.78045404,0.890227,0.7773404,0.8886702,0.7975738,0.8987869
98384,0.7002704,0.8501352,0.6478244,0.8239122,0.6138757,0.8069378,0.6468867,0.82344335,0.66747683,0.83373845,0.7628701,0.88143504,0.6438525,0.82192624,0.75169003,0.875845,0.75452876,0.8772644,0.77424216,0.8871211
98385,0.69834423,0.8491721,0.6811943,0.84059715,0.6000222,0.8000111,0.6303259,0.81516296,0.7011509,0.85057545,0.81040645,0.9052032,0.7340205,0.86701024,0.7997138,0.8998569,0.79783297,0.8989165,0.8280325,0.91401625
98386,0.7034112,0.8517056,0.69503284,0.8475164,0.6310202,0.8155101,0.69201386,0.84600693,0.72066635,0.8603332,0.77682424,0.8884121,0.7556168,0.8778084,0.76839674,0.88419837,0.7750857,0.88754284,0.79514575,0.8975729
98387,0.65089726,0.82544863,0.67424613,0.83712304,0.6053692,0.8026846,0.68255836,0.84127915,0.6832153,0.8416077,0.7363907,0.86819535,0.6920364,0.8460182,0.7381625,0.86908126,0.7015164,0.8507582,0.74047303,0.8702365
98388,0.7891842,0.8945921,0.7736263,0.88681316,0.7070856,0.8535428,0.7023844,0.85119224,0.7697289,0.88486445,0.8475896,0.9237948,0.79232043,0.89616024,0.8525698,0.9262849,0.8099085,0.90495425,0.84071493,0.92035747
98389,0.7427627,0.87138134,0.70098734,0.85049367,0.6191839,0.80959195,0.6431365,0.82156825,0.75787866,0.87893933,0.8456789,0.92283946,0.7946409,0.89732045,0.80894756,0.9044738,0.795879,0.8979395,0.8460018,0.92300093
98390,0.7220894,0.8610447,0.66512775,0.8325639,0.6120938,0.8060469,0.6575265,0.82876325,0.6927929,0.84639645,0.81378126,0.90689063,0.7251935,0.86259675,0.76589984,0.88294995,0.7515893,0.87579465,0.7871219,0.89356095
98391,0.5675589,0.78377944,0.5650338,0.7825169,0.5314571,0.7657286,0.5069059,0.75345296,0.6172788,0.8086394,0.74349344,0.8717467,0.7258625,0.86293125,0.6831201,0.84156,0.744758,0.872379,0.7839842,0.8919921
98392,0.67290974,0.83645487,0.6485373,0.82426864,0.6089827,0.80449134,0.6910541,0.84552705,0.6467465,0.82337326,0.7033522,0.8516761,0.63660145,0.8183007,0.75553864,0.87776935,0.7695795,0.88478976,0.76386213,0.88193107
98393,0.6948261,0.84741306,0.65543413,0.82771707,0.6065918,0.8032959,0.61792004,0.80896,0.67815936,0.8390797,0.81698287,0.90849143,0.7429591,0.8714795,0.77536154,0.88768077,0.8249703,0.9124851,0.84006524,0.9200326
98394,0.59542453,0.79771227,0.57323474,0.7866174,0.51521504,0.7576075,0.5197271,0.75986356,0.64030683,0.8201534,0.7643088,0.8821544,0.73048997,0.865245,0.7137187,0.8568593,0.75755656,0.8787783,0.80580986,0.9029049
98395,0.70285916,0.8514296,0.6788535,0.83942676,0.5927237,0.79636186,0.61926067,0.80963033,0.69966763,0.84983385,0.8119327,0.90596634,0.74041235,0.8702062,0.79058933,0.89529467,0.7565591,0.87827957,0.8077668,0.9038834
98396,0.67447317,0.8372366,0.63822436,0.8191122,0.58593065,0.7929653,0.6021607,0.80108035,0.69026405,0.845132,0.80566657,0.9028333,0.7556124,0.8778062,0.7522181,0.87610906,0.766644,0.883322,0.81338596,0.906693
98397,0.60064375,0.8003219,0.61812556,0.8090628,0.55005693,0.77502847,0.5423884,0.7711942,0.63803786,0.81901896,0.7249777,0.86248887,0.685776,0.842888,0.7095383,0.8547691,0.74942446,0.8747122,0.7732303,0.88661516
98398,0.7158604,0.8579302,0.62215257,0.8110763,0.6138368,0.8069184,0.57059085,0.7852954,0.7372016,0.8686008,0.8585489,0.92927444,0.74643064,0.8732153,0.77480114,0.88740057,0.7782233,0.88911164,0.8233665,0.91168326
98399,0.5299257,0.76496285,0.54620063,0.7731003,0.43979615,0.7198981,0.4852363,0.74261814,0.5522107,0.77610534,0.6004164,0.8002082,0.6406672,0.8203336,0.60196805,0.800984,0.6161934,0.8080967,0.61615807,0.808079
98400,0.73092127,0.86546063,0.68416345,0.8420817,0.6228562,0.81142807,0.6604859,0.830243,0.70467836,0.85233915,0.7877468,0.8938734,0.7193808,0.8596904,0.7713126,0.8856563,0.81251764,0.9062588,0.8104285,0.90521425
98401,0.64769673,0.82384837,0.63924265,0.8196213,0.5481969,0.77409846,0.6025695,0.8012848,0.60336053,0.80168027,0.71962976,0.8598149,0.67461264,0.8373063,0.7480873,0.87404364,0.7395436,0.86977184,0.73471844,0.8673592
98402,0.78324074,0.8916204,0.7115474,0.8557737,0.71104276,0.8555214,0.62549007,0.81274503,0.7670556,0.88352776,0.8224366,0.9112183,0.7033602,0.8516801,0.7708139,0.885407,0.72972417,0.8648621,0.77343285,0.8867164
1747,0.7398941,0.8699471,0.6745997,0.8372998,0.65549517,0.8277476,0.66803765,0.8340188,0.70180017,0.85090005,0.6854763,0.84273815,0.6624882,0.8312441,0.6937432,0.8468716,0.7120508,0.8560254,0.6804535,0.84022677
1784,0.7220427,0.86102134,0.69411576,0.8470579,0.61281365,0.80640686,0.60664886,0.80332446,0.71615565,0.8580778,0.764632,0.882316,0.7436967,0.87184834,0.74204326,0.8710216,0.7673221,0.88366103,0.74826616,0.8741331
2476,0.74321544,0.8716077,0.71650815,0.8582541,0.69163454,0.84581727,0.67533123,0.8376656,0.69760776,0.8488039,0.70461607,0.85230803,0.68054235,0.8402712,0.72191566,0.86095786,0.685846,0.842923,0.7001617,0.85008085
2515,0.76788276,0.8839414,0.69757867,0.84878933,0.6754204,0.8377102,0.6342456,0.8171228,0.711061,0.8555305,0.68244344,0.8412217,0.63771605,0.818858,0.6841024,0.8420512,0.6655266,0.8327633,0.6659999,0.83299994
2517,0.73288125,0.86644065,0.7051217,0.8525609,0.732975,0.8664875,0.65472317,0.8273616,0.6888685,0.84443426,0.6265965,0.8132982,0.5642886,0.7821443,0.69161725,0.8458086,0.65005314,0.8250266,0.6286906,0.8143453
2529,0.67935205,0.839676,0.62333864,0.81166935,0.59485745,0.7974287,0.54873824,0.7743691,0.65009713,0.82504857,0.64685357,0.8234268,0.6735203,0.83676016,0.63298833,0.81649417,0.58950233,0.79475117,0.65298474,0.82649237
2538,0.7238624,0.8619312,0.6684378,0.83421886,0.621699,0.8108495,0.6247247,0.8123623,0.6519965,0.82599825,0.64214545,0.8210727,0.61541927,0.80770963,0.66904277,0.8345214,0.6255299,0.81276494,0.6240461,0.81202304
2551,0.72769856,0.8638493,0.7171529,0.8585764,0.63131416,0.8156571,0.58402205,0.792011,0.68486786,0.8424339,0.7058139,0.85290694,0.6640483,0.83202416,0.69459164,0.8472958,0.67843914,0.83921957,0.6722742,0.83613706
2553,0.74668705,0.8733435,0.7027885,0.85139424,0.6851909,0.84259546,0.6243321,0.81216604,0.6950492,0.84752464,0.7061862,0.8530931,0.66764855,0.8338243,0.6835377,0.84176886,0.67067814,0.83533907,0.6890305,0.84451526
2554,0.6771452,0.8385726,0.6647635,0.8323817,0.6018584,0.8009292,0.63514674,0.81757337,0.6587434,0.8293717,0.72104025,0.8605201,0.6698331,0.8349166,0.71545935,0.8577297,0.7112988,0.8556494,0.73722494,0.86861247
2555,0.72039807,0.86019903,0.6722467,0.83612335,0.64514977,0.82257485,0.6279918,0.8139959,0.63596195,0.817981,0.66485107,0.83242553,0.6178634,0.8089317,0.6550031,0.82750154,0.6716832,0.8358416,0.6621904,0.8310952
2556,0.7318132,0.8659066,0.750174,0.875087,0.7481328,0.8740664,0.6949961,0.84749806,0.69040424,0.8452021,0.6630038,0.8315019,0.6146616,0.8073308,0.7391749,0.8695874,0.6920403,0.84602016,0.67442226,0.83721113
2577,0.7485265,0.8742633,0.7220245,0.8610122,0.68626416,0.8431321,0.61505073,0.8075254,0.6514838,0.8257419,0.6606754,0.8303377,0.6100993,0.80504966,0.6575042,0.8287521,0.63621867,0.81810933,0.66435474,0.8321774
2582,0.7326449,0.86632246,0.70446765,0.8522338,0.70150256,0.8507513,0.61291194,0.80645597,0.7165886,0.8582943,0.7431209,0.87156045,0.70484656,0.8524233,0.7353905,0.8676952,0.69350404,0.84675205,0.723974,0.861987
2583,0.7279066,0.8639533,0.7483798,0.8741899,0.7357401,0.8678701,0.6519493,0.82597464,0.6909627,0.84548134,0.7048892,0.8524446,0.66491675,0.8324584,0.7310108,0.8655054,0.69868165,0.8493408,0.68510497,0.8425525
2584,0.8017602,0.9008801,0.7388006,0.86940026,0.7238077,0.86190385,0.65762115,0.8288106,0.73544055,0.86772025,0.7367064,0.8683532,0.657714,0.828857,0.74033165,0.8701658,0.6575092,0.8287546,0.6901834,0.8450917
2585,0.7061689,0.85308444,0.71148515,0.8557426,0.6539725,0.82698625,0.6367298,0.81836486,0.6591252,0.8295626,0.67289597,0.83644795,0.65764666,0.8288233,0.70435214,0.8521761,0.6649337,0.83246684,0.67578393,0.83789194
2586,0.75358963,0.8767948,0.7105582,0.8552791,0.683442,0.841721,0.6812973,0.84064865,0.6207068,0.8103534,0.62861884,0.8143094,0.56061554,0.78030777,0.6833334,0.8416667,0.64981985,0.8249099,0.6108303,0.80541515
2587,0.7359507,0.86797535,0.6864619,0.84323096,0.67233145,0.8361657,0.5998066,0.7999033,0.66310763,0.8315538,0.68287706,0.84143853,0.6254635,0.81273174,0.66556346,0.83278173,0.63778317,0.8188916,0.6531953,0.8265977
2588,0.78759754,0.89379877,0.7590629,0.87953144,0.73656946,0.8682847,0.6746355,0.83731776,0.7116302,0.8558151,0.72763336,0.8638167,0.6648451,0.83242255,0.7670107,0.88350534,0.72894585,0.8644729,0.7153642,0.8576821
2589,0.76139,0.880695,0.73253274,0.86626637,0.6939783,0.84698915,0.658775,0.8293875,0.69082177,0.8454109,0.6715493,0.83577466,0.63745916,0.8187296,0.71328986,0.8566449,0.65505826,0.82752913,0.658651,0.8293255
2590,0.73714876,0.8685744,0.70994115,0.8549706,0.67543674,0.83771837,0.6529183,0.82645917,0.68548906,0.8427445,0.7001262,0.8500631,0.67566013,0.83783007,0.6935253,0.84676266,0.6621353,0.8310677,0.6946782,0.8473391
2591,0.7349209,0.8674605,0.66881514,0.83440757,0.6493957,0.82469785,0.5798636,0.7899318,0.6751224,0.8375612,0.74456495,0.8722825,0.6691208,0.8345604,0.7010274,0.8505137,0.6506817,0.82534087,0.7117959,0.85589796
2592,0.7520734,0.8760367,0.7168905,0.8584453,0.66778,0.83388996,0.6582806,0.8291403,0.6851243,0.84256214,0.64523315,0.8226166,0.6348456,0.8174228,0.66863453,0.83431727,0.61916196,0.809581,0.63906944,0.8195347
2594,0.6829669,0.8414835,0.6758859,0.83794296,0.6282961,0.81414807,0.6456342,0.8228171,0.6603811,0.83019054,0.65085727,0.8254286,0.6406243,0.82031214,0.6465926,0.8232963,0.63792324,0.8189616,0.6315744,0.8157872
2595,0.66317654,0.83158827,0.6647258,0.8323629,0.6227479,0.81137395,0.6012701,0.80063504,0.6199498,0.8099749,0.619524,0.809762,0.61369157,0.8068458,0.6458411,0.82292056,0.6057849,0.80289245,0.6181858,0.8090929
2597,0.77173126,0.8858656,0.70506394,0.85253197,0.6972736,0.8486368,0.6394291,0.81971455,0.7062826,0.8531413,0.72927177,0.8646359,0.6782038,0.8391019,0.738938,0.869469,0.68231255,0.84115624,0.71172976,0.8558649
2645,0.70052844,0.8502642,0.7104453,0.85522264,0.71869993,0.85934997,0.6565057,0.82825285,0.65989953,0.82994974,0.6877563,0.84387815,0.6448449,0.82242244,0.7034739,0.85173696,0.7042599,0.85212994,0.70254797,0.851274
2654,0.7718209,0.88591045,0.747401,0.8737005,0.7332238,0.8666119,0.70035374,0.8501769,0.72256243,0.8612812,0.69755846,0.8487792,0.6444559,0.82222795,0.7243079,0.86215395,0.6534381,0.82671905,0.6892259,0.84461296
2655,0.71727324,0.8586366,0.7031775,0.8515887,0.6741221,0.83706105,0.6197647,0.80988234,0.6956943,0.84784716,0.71958923,0.8597946,0.67127675,0.8356384,0.72377115,0.86188555,0.68553066,0.84276533,0.7359031,0.8679515
2656,0.7544774,0.8772387,0.7381913,0.8690957,0.70423466,0.8521173,0.670204,0.83510196,0.65903115,0.8295156,0.6918082,0.8459041,0.62258315,0.8112916,0.72411084,0.8620554,0.6795951,0.83979756,0.67770016,0.8388501
2657,0.68045413,0.84022707,0.658834,0.829417,0.65416133,0.82708067,0.5950843,0.79754215,0.68755877,0.8437794,0.7611332,0.8805666,0.6579591,0.82897955,0.7741127,0.88705635,0.7822157,0.89110786,0.7613791,0.88068956
2658,0.7283926,0.8641963,0.6343075,0.81715375,0.6549759,0.82748795,0.63054305,0.8152715,0.62380195,0.811901,0.60249925,0.8012496,0.5013518,0.7506759,0.642077,0.8210385,0.6082268,0.8041134,0.57792264,0.7889613
2659,0.72104925,0.86052465,0.70955646,0.85477823,0.65161467,0.82580733,0.61967504,0.8098375,0.68799305,0.8439965,0.7042181,0.8521091,0.71200776,0.8560039,0.7086229,0.85431147,0.69807404,0.84903705,0.72043395,0.860217
2660,0.6975675,0.84878373,0.6702225,0.83511126,0.6193464,0.8096732,0.5995655,0.79978275,0.6576573,0.8288287,0.6639204,0.8319602,0.6685095,0.83425474,0.6486748,0.82433736,0.6645645,0.83228225,0.66784513,0.83392256
2741,0.6657177,0.83285886,0.60293555,0.8014678,0.55734587,0.77867293,0.58984494,0.7949225,0.5842654,0.79213274,0.57492477,0.78746235,0.54952145,0.7747607,0.568026,0.78401303,0.5831274,0.7915637,0.5789535,0.78947675
2766,0.7655989,0.88279945,0.8076912,0.9038456,0.7346164,0.8673082,0.6559548,0.8279774,0.7332189,0.86660945,0.7267178,0.8633589,0.66784143,0.8339207,0.7884549,0.89422745,0.7153537,0.85767686,0.70944405,0.854722
2793,0.7939241,0.89696205,0.8055229,0.90276146,0.68117183,0.84058595,0.6790317,0.83951586,0.75962234,0.87981117,0.7408259,0.87041295,0.73681104,0.8684055,0.77867895,0.88933945,0.7459407,0.87297034,0.77148163,0.8857408
2810,0.760414,0.880207,0.754784,0.877392,0.71323556,0.8566178,0.6640744,0.8320372,0.6646883,0.8323442,0.64226085,0.8211304,0.5885706,0.7942853,0.71584076,0.8579204,0.6576269,0.82881343,0.62104714,0.81052357
2824,0.6874094,0.8437047,0.70020354,0.85010177,0.6201191,0.81005955,0.6218294,0.8109147,0.6469088,0.8234544,0.60975045,0.80487525,0.60192573,0.80096287,0.66626704,0.8331335,0.6681752,0.8340876,0.6489377,0.82446885
3002,0.77206767,0.88603383,0.6991092,0.8495546,0.7070364,0.8535182,0.63741213,0.81870604,0.6930268,0.8465134,0.6821798,0.8410899,0.66548026,0.8327401,0.67766607,0.83883303,0.66867924,0.8343396,0.6882806,0.8441403
3021,0.7536399,0.87681997,0.6845075,0.84225374,0.644886,0.822443,0.60244954,0.80122477,0.69287914,0.8464396,0.6498161,0.824908,0.62531525,0.8126576,0.63285697,0.8164285,0.6183493,0.80917466,0.64798236,0.8239912
3093,0.7740738,0.8870369,0.7676984,0.8838492,0.7137738,0.85688686,0.6766429,0.83832145,0.7654114,0.8827057,0.7324737,0.8662368,0.71752274,0.85876137,0.7346246,0.8673123,0.6772084,0.8386042,0.731223,0.8656115
3105,0.7448923,0.8724462,0.7193085,0.85965425,0.65233004,0.826165,0.6271018,0.8135509,0.6927631,0.84638155,0.679193,0.8395965,0.6921239,0.84606194,0.69895387,0.84947693,0.67275053,0.83637524,0.7119201,0.85596
3113,0.69768715,0.8488436,0.6477696,0.8238848,0.64479077,0.8223954,0.6092892,0.8046446,0.6301255,0.81506276,0.6946585,0.84732926,0.6374863,0.8187431,0.68021524,0.8401076,0.6745796,0.8372898,0.70134926,0.8506746
3118,0.79563725,0.8978186,0.74155474,0.87077737,0.71188676,0.8559434,0.65345454,0.8267273,0.75484616,0.87742305,0.765894,0.88294697,0.70915246,0.85457623,0.7512407,0.87562037,0.72477263,0.86238635,0.74189526,0.8709476
3120,0.5933092,0.7966546,0.5959512,0.7979756,0.5358664,0.7679332,0.5654545,0.78272724,0.54744124,0.7737206,0.56591946,0.7829597,0.53733784,0.7686689,0.5873871,0.79369354,0.59974384,0.7998719,0.60502934,0.8025147
3122,0.75816405,0.879082,0.72263986,0.8613199,0.6825253,0.84126264,0.62860525,0.8143026,0.68742794,0.843714,0.7009744,0.85048723,0.6517587,0.82587934,0.7089232,0.8544616,0.690863,0.8454315,0.70409083,0.8520454
3123,0.79355097,0.8967755,0.7286221,0.86431104,0.6964704,0.8482352,0.63552386,0.8177619,0.7464714,0.8732357,0.78275514,0.89137757,0.7243147,0.86215734,0.7784565,0.8892282,0.7455774,0.87278867,0.7752428,0.8876214
3133,0.78207237,0.89103615,0.7369944,0.8684972,0.70039976,0.8501999,0.658226,0.829113,0.7288676,0.86443377,0.765761,0.8828805,0.7479414,0.8739707,0.7691295,0.88456476,0.70952785,0.8547639,0.7650753,0.88253766
3134,0.787708,0.893854,0.7239629,0.86198145,0.7408782,0.8704391,0.6460079,0.82300395,0.7147387,0.85736936,0.72445357,0.8622268,0.63092434,0.8154622,0.7263619,0.86318094,0.65600234,0.82800114,0.68271613,0.84135807
3135,0.7493403,0.87467015,0.71073806,0.85536903,0.6735325,0.83676624,0.60560656,0.8028033,0.68296444,0.8414822,0.6644066,0.83220327,0.6305246,0.8152623,0.67167974,0.83583987,0.62781346,0.8139067,0.6377806,0.81889033
