,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Score
98349,0.7576885,0.87884426,0.7497446,0.8748723,0.6757164,0.8378582,0.6795026,0.8397513,0.7646091,0.88230455,0.8366046,0.9183023,0.7730892,0.8865446,0.84383035,0.9219152,0.829314,0.914657,0.8460287,0.92301434
98350,0.63562584,0.8178129,0.6389705,0.81948525,0.5555949,0.77779746,0.5874921,0.79374605,0.64819074,0.82409537,0.758572,0.879286,0.7131322,0.8565661,0.7384864,0.8692432,0.75106215,0.8755311,0.7948303,0.89741516
98351,0.68675935,0.8433797,0.66980207,0.83490103,0.5755906,0.7877953,0.6258702,0.8129351,0.69181776,0.8459089,0.7642541,0.88212705,0.7423723,0.87118614,0.75235516,0.87617755,0.76658154,0.88329077,0.7887932,0.8943966
98352,0.5583052,0.77915263,0.54211307,0.77105653,0.45210302,0.7260515,0.51508486,0.75754243,0.566283,0.7831415,0.70385563,0.8519278,0.67950416,0.8397521,0.667993,0.83399653,0.7047833,0.85239166,0.72903657,0.8645183
98353,0.5766529,0.78832644,0.5704099,0.78520495,0.50937617,0.7546881,0.5070492,0.7535246,0.5886779,0.79433894,0.7123233,0.85616165,0.694952,0.847476,0.6548135,0.82740676,0.7096751,0.85483754,0.7351817,0.86759084
98354,0.51792854,0.7589643,0.6058773,0.80293864,0.553021,0.7765105,0.49714088,0.74857044,0.54811835,0.7740592,0.48309073,0.7415454,0.5270217,0.7635108,0.53344846,0.7667242,0.5488928,0.77444637,0.50058484,0.7502924
98355,0.7275477,0.8637738,0.70511127,0.85255563,0.6687433,0.8343717,0.65155244,0.8257762,0.73740065,0.8687003,0.8110645,0.90553224,0.7466704,0.87333524,0.74990934,0.8749547,0.74982584,0.8749129,0.8106799,0.90533996
98356,0.6089512,0.8044756,0.62977713,0.8148886,0.54455996,0.77228,0.55979025,0.7798951,0.6305727,0.81528634,0.68927515,0.8446376,0.6979363,0.84896815,0.6931828,0.8465914,0.71425533,0.85712767,0.7101307,0.85506535
98357,0.6721821,0.83609104,0.6961613,0.84808064,0.6279068,0.8139534,0.6323027,0.8161514,0.64027995,0.82014,0.57414925,0.7870746,0.605507,0.8027535,0.62537456,0.8126873,0.6255262,0.8127631,0.59007984,0.7950399
98358,0.70035106,0.8501755,0.66976327,0.83488166,0.62400174,0.8120009,0.6268133,0.81340665,0.7184778,0.85923886,0.817253,0.9086265,0.7589309,0.87946546,0.7891784,0.8945892,0.80034506,0.90017253,0.82670105,0.9133505
98359,0.6150319,0.807516,0.5514214,0.7757107,0.54106814,0.77053404,0.5407028,0.7703514,0.58394045,0.79197025,0.6912292,0.8456146,0.6619544,0.8309772,0.6628295,0.83141476,0.70917964,0.8545898,0.7370837,0.86854184
98360,0.5681493,0.78407466,0.64882255,0.8244113,0.5644517,0.78222585,0.6738363,0.8369181,0.5495826,0.7747913,0.5185449,0.75927246,0.53530574,0.76765287,0.62375295,0.8118765,0.6448517,0.82242584,0.5660615,0.78303075
98361,0.77251023,0.88625515,0.7499383,0.8749691,0.6900289,0.84501445,0.70829153,0.85414577,0.7752583,0.88762915,0.83420146,0.9171007,0.75708234,0.8785412,0.8465206,0.92326033,0.80560637,0.9028032,0.8395894,0.9197947
98362,0.6716312,0.8358156,0.6467856,0.8233928,0.59778094,0.7988905,0.5938331,0.79691654,0.668057,0.8340285,0.7400632,0.8700316,0.7312813,0.86564064,0.69741666,0.84870833,0.7252327,0.86261636,0.7452347,0.87261736
98363,0.68497264,0.8424863,0.6916028,0.8458014,0.65021724,0.82510865,0.62512136,0.8125607,0.6814877,0.84074384,0.7450361,0.87251806,0.6910665,0.84553325,0.7817986,0.8908993,0.77218354,0.88609177,0.75805736,0.8790287
98364,0.5393365,0.7696682,0.55343246,0.77671623,0.54509735,0.7725487,0.48230475,0.7411524,0.5567901,0.77839506,0.61235726,0.8061786,0.5700655,0.78503275,0.64619625,0.8230981,0.60218,0.80109,0.6105819,0.80529094
98365,0.6269387,0.81346935,0.64924216,0.8246211,0.5662118,0.7831059,0.5838772,0.7919386,0.62047684,0.8102384,0.68302894,0.84151447,0.64214176,0.8210709,0.74249375,0.8712469,0.72591424,0.8629571,0.7301591,0.8650795
98366,0.5389594,0.7694797,0.58361185,0.7918059,0.5073105,0.75365525,0.48913565,0.7445678,0.537503,0.7687515,0.5095109,0.75475544,0.5462427,0.77312136,0.58189774,0.79094887,0.5645335,0.78226674,0.53270066,0.7663503
98367,0.6571624,0.8285812,0.5943644,0.7971822,0.5730355,0.78651774,0.5896783,0.79483914,0.6098095,0.80490476,0.7368454,0.8684227,0.6499431,0.82497156,0.67267025,0.8363351,0.7210984,0.8605492,0.7225799,0.86129
98368,0.5466664,0.7733332,0.6016742,0.8008371,0.53223705,0.7661185,0.57867646,0.78933823,0.55892265,0.7794613,0.65007925,0.8250396,0.6034684,0.8017342,0.65594476,0.8279724,0.6824907,0.84124535,0.6918156,0.8459078
98369,0.59241843,0.7962092,0.6519469,0.82597345,0.5643534,0.78217673,0.5883857,0.79419285,0.65258706,0.8262935,0.7304946,0.8652473,0.7145599,0.85727996,0.7394273,0.86971366,0.7215777,0.8607888,0.77312165,0.8865608
98370,0.6475768,0.8237884,0.63737965,0.8186898,0.54911476,0.77455735,0.6443449,0.82217246,0.6646136,0.8323068,0.78196776,0.8909839,0.7410433,0.87052166,0.7638025,0.88190126,0.76568234,0.88284117,0.79860574,0.89930284
98371,0.6688136,0.8344068,0.6560741,0.828037,0.6139107,0.80695534,0.68581414,0.8429071,0.63581777,0.8179089,0.7141007,0.85705036,0.66897905,0.8344895,0.73487747,0.86743873,0.7403178,0.8701589,0.70793664,0.8539683
98372,0.7341986,0.8670993,0.68324196,0.841621,0.6142862,0.8071431,0.64186126,0.8209306,0.7269263,0.86346316,0.8228626,0.9114313,0.75909466,0.87954736,0.7945485,0.89727426,0.7660259,0.88301295,0.82607126,0.91303563
98373,0.74431896,0.8721595,0.67206264,0.8360313,0.61889297,0.80944645,0.69862676,0.8493134,0.6752242,0.8376121,0.7832359,0.89161795,0.66448903,0.8322445,0.75353146,0.8767657,0.7532692,0.8766346,0.76419103,0.8820955
98374,0.7348299,0.86741495,0.6884603,0.8442302,0.64328015,0.8216401,0.6924911,0.8462455,0.6969104,0.8484552,0.77737206,0.88868606,0.70260143,0.8513007,0.75573635,0.8778682,0.75783455,0.8789173,0.76481867,0.88240933
98375,0.702724,0.851362,0.7081663,0.8540832,0.6547848,0.8273924,0.67057204,0.835286,0.6998007,0.84990036,0.79810685,0.89905345,0.7357892,0.8678946,0.79559404,0.897797,0.7932261,0.89661306,0.8149234,0.9074617
98376,0.77254725,0.8862736,0.7057043,0.8528521,0.6611532,0.8305766,0.66440535,0.8322027,0.7361462,0.8680731,0.8621179,0.93105894,0.72698027,0.8634901,0.80556595,0.902783,0.80098534,0.90049267,0.82877034,0.9143852
98377,0.7146539,0.857327,0.6713443,0.83567214,0.62234473,0.81117237,0.63237834,0.81618917,0.7251184,0.8625592,0.8432468,0.9216234,0.7894629,0.89473146,0.80623895,0.90311944,0.80315346,0.90157676,0.84836996,0.924185
98378,0.710626,0.855313,0.71281147,0.85640574,0.6070689,0.80353445,0.6610233,0.8305117,0.7003541,0.85017705,0.7782426,0.8891213,0.7641485,0.88207424,0.7918993,0.89594966,0.7808521,0.89042604,0.82007426,0.91003716
98379,0.66141224,0.8307061,0.6499373,0.82496864,0.6040094,0.8020047,0.64201677,0.8210084,0.68054,0.84027004,0.7693013,0.88465065,0.731162,0.86558104,0.75596374,0.8779819,0.7433288,0.8716644,0.79142827,0.89571416
98380,0.72957134,0.8647857,0.66576433,0.83288217,0.6098677,0.80493385,0.6365934,0.8182967,0.7293285,0.86466426,0.86865544,0.9343277,0.75065863,0.8753293,0.7965187,0.89825934,0.7768613,0.88843066,0.8279634,0.9139817
98381,0.69799805,0.848999,0.69061995,0.84531,0.6309737,0.81548685,0.6394696,0.8197348,0.66725236,0.83362615,0.78081656,0.8904083,0.7209155,0.8604578,0.79794085,0.8989704,0.79047424,0.8952371,0.7903154,0.8951577
98382,0.7177582,0.8588791,0.6723424,0.8361712,0.62764525,0.8138226,0.6250992,0.8125496,0.7223216,0.8611608,0.84406674,0.92203337,0.77845496,0.8892275,0.81633985,0.9081699,0.8176913,0.90884566,0.8703933,0.93519664
98383,0.68156075,0.8407804,0.70255256,0.8512763,0.6257125,0.81285626,0.6352478,0.8176239,0.68100196,0.84050095,0.7601656,0.8800828,0.7031902,0.8515951,0.7526184,0.87630916,0.7523972,0.8761986,0.76898706,0.8844935
98384,0.72004986,0.8600249,0.6651305,0.83256525,0.61352265,0.8067613,0.68639886,0.84319943,0.6853298,0.8426649,0.76007557,0.8800378,0.66311204,0.831556,0.7685475,0.88427377,0.7549602,0.8774801,0.7786543,0.88932717
98385,0.68187505,0.8409375,0.66563964,0.8328198,0.6021713,0.80108565,0.6264683,0.81323415,0.69867975,0.84933984,0.7947026,0.89735126,0.70791256,0.8539563,0.8040849,0.90204245,0.77040964,0.8852048,0.80735195,0.903676
98386,0.6831943,0.84159714,0.66961575,0.8348079,0.61409044,0.8070452,0.68093204,0.840466,0.701979,0.85098946,0.7526337,0.87631685,0.73519206,0.86759603,0.745872,0.872936,0.74939406,0.874697,0.7551391,0.87756956
98387,0.6646777,0.8323388,0.6782513,0.83912563,0.6156434,0.8078217,0.684755,0.84237754,0.68483275,0.8424164,0.73947,0.869735,0.69742143,0.8487107,0.7441257,0.87206286,0.7116313,0.85581565,0.74396944,0.8719847
98388,0.79133755,0.89566875,0.75288284,0.8764414,0.70962644,0.8548132,0.6929664,0.84648323,0.7568213,0.87841064,0.8348553,0.91742766,0.7522518,0.87612593,0.81664324,0.9083216,0.7824814,0.8912407,0.79929733,0.89964867
98389,0.71863955,0.8593198,0.688251,0.8441255,0.60303843,0.8015192,0.6225747,0.81128734,0.74199224,0.8709961,0.83432686,0.91716343,0.79684776,0.8984239,0.7898431,0.89492154,0.7901324,0.8950662,0.83326995,0.916635
98390,0.7205599,0.8602799,0.6624594,0.8312297,0.61141145,0.8057057,0.67038363,0.83519185,0.6839913,0.84199566,0.7934487,0.89672434,0.7050139,0.85250694,0.75637853,0.87818927,0.74077606,0.87038803,0.77563524,0.8878176
98391,0.5723532,0.78617656,0.5760157,0.78800786,0.5350765,0.76753825,0.5292337,0.76461685,0.6245295,0.81226474,0.7445799,0.87228996,0.7425196,0.8712598,0.69008005,0.84504,0.7383976,0.8691988,0.78381526,0.89190763
98392,0.6243816,0.8121908,0.6126814,0.8063407,0.57012355,0.7850618,0.65866816,0.8293341,0.5791483,0.78957415,0.6437019,0.82185096,0.57499754,0.7874988,0.7151846,0.85759234,0.72094023,0.8604701,0.70685625,0.8534281
98393,0.69796395,0.848982,0.6496942,0.8248471,0.59471375,0.79735684,0.612352,0.806176,0.67962956,0.8398148,0.8184334,0.9092167,0.7418633,0.8709316,0.7777493,0.88887465,0.81891006,0.90945506,0.8392092,0.9196046
98394,0.59325945,0.7966297,0.57050043,0.7852502,0.51525944,0.75762975,0.5165349,0.75826746,0.63709927,0.81854963,0.76298934,0.88149464,0.72785246,0.86392623,0.71202064,0.8560103,0.7591524,0.8795762,0.8031999,0.90159994
98395,0.6912129,0.84560645,0.657799,0.8288995,0.579258,0.789629,0.6201781,0.81008905,0.69366264,0.8468313,0.8132693,0.9066347,0.7353389,0.86766946,0.7868042,0.8934021,0.75612736,0.8780637,0.80084485,0.90042245
98396,0.65273887,0.8263694,0.6338704,0.8169352,0.607871,0.8039355,0.6410187,0.8205093,0.67774606,0.838873,0.7418822,0.8709411,0.71515644,0.8575782,0.75488603,0.877443,0.74259865,0.8712993,0.75769585,0.87884796
98397,0.5442234,0.7721117,0.55826044,0.7791302,0.4988247,0.74941236,0.52495563,0.7624778,0.5814769,0.79073846,0.6780063,0.83900315,0.643638,0.821819,0.6632781,0.83163905,0.7071898,0.8535949,0.7355198,0.86775994
98398,0.72937626,0.86468816,0.65897334,0.82948667,0.64703035,0.8235152,0.6080513,0.80402565,0.7450702,0.8725351,0.8323604,0.9161802,0.7493246,0.8746623,0.78641295,0.8932065,0.7885997,0.89429986,0.80952966,0.90476483
98399,0.4785704,0.73928523,0.5027359,0.7513679,0.3903056,0.6951528,0.42851666,0.7142583,0.516282,0.75814104,0.54214275,0.7710714,0.5953413,0.79767066,0.5379778,0.7689889,0.5648653,0.7824327,0.5684964,0.78424823
98400,0.6956766,0.8478383,0.6573522,0.8286761,0.59260285,0.7963014,0.6509789,0.82548946,0.67287797,0.836439,0.7517554,0.87587774,0.7000593,0.85002965,0.7470553,0.87352765,0.80482805,0.902414,0.7821233,0.89106166
98401,0.63030577,0.8151529,0.6583241,0.82916206,0.5638603,0.78193015,0.6299587,0.8149793,0.5948133,0.7974067,0.6442687,0.8221344,0.6213585,0.81067926,0.7387182,0.86935914,0.71601725,0.8580086,0.68250793,0.841254
98402,0.7246457,0.8623228,0.70513904,0.8525695,0.6521435,0.82607174,0.670299,0.8351495,0.706964,0.853482,0.76773405,0.883867,0.72070813,0.86035407,0.78536737,0.8926837,0.78260326,0.89130163,0.791613,0.8958065
1747,0.72666097,0.8633305,0.69032073,0.84516037,0.6340629,0.81703144,0.6789943,0.83949715,0.710051,0.85502553,0.6692548,0.8346274,0.6884289,0.84421444,0.7109337,0.85546684,0.71921194,0.85960597,0.68265164,0.8413258
1784,0.71021426,0.8551071,0.6959106,0.8479553,0.6086559,0.80432796,0.6132412,0.8066206,0.71476245,0.8573812,0.73816156,0.8690808,0.7462759,0.87313795,0.7399246,0.86996233,0.77630377,0.8881519,0.7295995,0.86479974
2476,0.7465439,0.87327194,0.7298472,0.8649236,0.7088244,0.8544122,0.6751132,0.8375566,0.70640254,0.85320127,0.71100914,0.8555046,0.68616354,0.8430818,0.73585486,0.86792743,0.6871925,0.8435962,0.70437336,0.8521867
2515,0.7607554,0.8803777,0.71009314,0.8550466,0.70085865,0.8504293,0.6525117,0.82625586,0.69181716,0.8459086,0.7113532,0.8556766,0.6426239,0.82131195,0.7119057,0.85595286,0.69366264,0.8468313,0.70488715,0.8524436
2517,0.73441136,0.8672057,0.684873,0.8424365,0.726809,0.8634045,0.6476234,0.8238117,0.67415047,0.83707523,0.5916091,0.79580456,0.5336032,0.7668016,0.6705327,0.83526635,0.6239573,0.81197864,0.59285796,0.796429
2529,0.68520737,0.8426037,0.638293,0.8191465,0.6272745,0.81363726,0.5699419,0.78497094,0.6409558,0.8204779,0.63826466,0.8191323,0.66103435,0.8305172,0.6441114,0.8220557,0.6087769,0.80438846,0.64847577,0.8242379
2538,0.6960831,0.84804153,0.62971354,0.81485677,0.5882504,0.7941252,0.5910245,0.79551226,0.61658233,0.8082912,0.62780154,0.81390077,0.59595424,0.7979771,0.6373683,0.81868416,0.59981763,0.7999088,0.6082394,0.8041197
2551,0.73358,0.86679,0.730938,0.865469,0.6416113,0.82080567,0.6027107,0.80135536,0.69194067,0.84597033,0.7096365,0.8548182,0.69345236,0.8467262,0.70717156,0.8535858,0.69114923,0.8455746,0.69241965,0.8462098
2553,0.7436472,0.8718236,0.70174116,0.8508706,0.7031238,0.8515619,0.63020647,0.81510323,0.68724215,0.8436211,0.696201,0.84810054,0.65015566,0.82507783,0.6862008,0.8431004,0.669826,0.834913,0.6779691,0.83898455
2554,0.6590149,0.82950747,0.6617433,0.83087164,0.58620155,0.7931008,0.63090676,0.8154534,0.65966195,0.829831,0.7218183,0.86090916,0.68194985,0.8409749,0.7124914,0.8562457,0.72101694,0.86050844,0.7449936,0.87249684
2555,0.6990553,0.84952766,0.6551002,0.8275501,0.6434696,0.8217348,0.633396,0.816698,0.6150956,0.8075478,0.63619584,0.81809795,0.58439696,0.7921985,0.63934857,0.81967425,0.6602644,0.8301322,0.63233304,0.8161665
2556,0.6620251,0.83101255,0.7218005,0.8609003,0.701711,0.85085547,0.65393364,0.8269668,0.6067486,0.8033743,0.5609777,0.78048885,0.54119873,0.77059937,0.664262,0.832131,0.6280409,0.81402045,0.57066214,0.7853311
2577,0.74193966,0.87096983,0.7082121,0.85410607,0.68585134,0.84292567,0.6114787,0.80573934,0.643875,0.8219375,0.6645858,0.8322929,0.61310595,0.806553,0.65723324,0.8286166,0.6305384,0.81526923,0.6691235,0.8345617
2582,0.7216518,0.8608259,0.6993876,0.8496938,0.68103945,0.8405197,0.6044621,0.8022311,0.71142393,0.85571194,0.729318,0.864659,0.7081373,0.85406864,0.7325537,0.86627686,0.690504,0.84525204,0.7275413,0.86377066
2583,0.7241529,0.86207646,0.7561915,0.87809575,0.73956746,0.86978376,0.6589935,0.82949674,0.6942034,0.8471017,0.6958313,0.84791565,0.66711867,0.83355933,0.72233075,0.8611654,0.7030831,0.8515415,0.6805166,0.8402583
2584,0.8002702,0.9001351,0.74437356,0.8721868,0.7217729,0.86088645,0.6628146,0.8314073,0.729931,0.8649655,0.7261667,0.86308336,0.6540228,0.8270114,0.7428894,0.8714447,0.6573137,0.82865685,0.6814698,0.8407349
2585,0.69730073,0.84865034,0.70249534,0.85124767,0.6390848,0.8195424,0.6428337,0.82141685,0.6560143,0.82800716,0.6586622,0.8293311,0.6459615,0.82298076,0.70225203,0.851126,0.66598016,0.83299005,0.666098,0.833049
2586,0.74477607,0.872388,0.697253,0.8486265,0.67147136,0.8357357,0.66769516,0.8338476,0.606974,0.803487,0.6163397,0.80816984,0.5473087,0.77365434,0.6623765,0.83118826,0.6415781,0.82078904,0.6018951,0.80094755
2587,0.6909801,0.84549004,0.6556528,0.8278264,0.63411874,0.8170594,0.5829505,0.79147524,0.6113066,0.80565333,0.6390115,0.81950575,0.5792285,0.78961426,0.65445995,0.82723,0.6107279,0.80536395,0.61588013,0.80794007
2588,0.753868,0.876934,0.7355551,0.8677776,0.702236,0.85111797,0.6716848,0.8358424,0.655988,0.827994,0.6636213,0.83181065,0.61082244,0.8054112,0.72208166,0.86104083,0.6938946,0.8469473,0.67040825,0.8352041
2589,0.75111425,0.8755571,0.66077584,0.83038795,0.6789617,0.8394809,0.60363936,0.8018197,0.6469103,0.82345515,0.6874577,0.84372884,0.5879186,0.79395926,0.66633904,0.8331695,0.61057764,0.8052888,0.6211717,0.81058586
2590,0.7466609,0.8733305,0.7101971,0.85509855,0.6705525,0.83527625,0.6554419,0.82772094,0.6986412,0.8493206,0.69161487,0.84580743,0.6745775,0.83728874,0.69164276,0.8458214,0.6596673,0.8298336,0.67900443,0.8395022
2591,0.7202841,0.86014205,0.66681516,0.8334076,0.6674707,0.83373535,0.5977694,0.7988847,0.6805163,0.8402581,0.7427453,0.87137264,0.65227675,0.8261384,0.7215512,0.8607756,0.6650145,0.83250725,0.71295446,0.85647726
2592,0.72630656,0.8631533,0.6804067,0.84020334,0.65794504,0.8289725,0.6376785,0.81883925,0.6701417,0.83507085,0.6345221,0.81726104,0.5989319,0.79946595,0.64958525,0.8247926,0.61219835,0.8060992,0.6232197,0.81160986
2594,0.6484127,0.82420635,0.65134907,0.82567453,0.60791785,0.8039589,0.6528626,0.8264313,0.61542535,0.8077127,0.60716486,0.80358243,0.60347444,0.8017372,0.6188895,0.8094448,0.62045085,0.8102254,0.59072196,0.795361
2595,0.61564976,0.80782485,0.6391155,0.8195578,0.5862265,0.79311323,0.5799624,0.7899812,0.57365644,0.7868282,0.57876676,0.7893834,0.5973246,0.7986623,0.6185863,0.80929315,0.589596,0.794798,0.5926206,0.7963103
2597,0.76628447,0.88314223,0.6941365,0.84706825,0.7010931,0.85054654,0.6451597,0.82257986,0.6954894,0.8477447,0.7266989,0.86334944,0.6549742,0.8274871,0.7320255,0.86601275,0.6708728,0.8354364,0.70296717,0.8514836
2645,0.69510305,0.8475515,0.71357775,0.8567889,0.7058648,0.8529324,0.6632033,0.8316016,0.65763444,0.82881725,0.6634497,0.8317249,0.63979137,0.8198957,0.6908718,0.84543586,0.69826365,0.8491318,0.6930281,0.84651405
2654,0.7824091,0.89120454,0.72215295,0.8610765,0.7335924,0.8667962,0.7189483,0.8594742,0.7074698,0.8537349,0.7197334,0.85986674,0.63151294,0.81575644,0.73446184,0.8672309,0.6629605,0.83148026,0.69738716,0.8486936
2655,0.71374285,0.8568714,0.698748,0.849374,0.67698675,0.83849335,0.6182543,0.80912715,0.69409585,0.8470479,0.7229482,0.8614741,0.6690738,0.8345369,0.7284956,0.8642478,0.6857107,0.84285533,0.7369101,0.86845505
2656,0.7186326,0.8593163,0.72576433,0.86288214,0.69022,0.84511,0.65670156,0.8283508,0.62784284,0.81392145,0.6185223,0.80926114,0.5699235,0.78496176,0.6812606,0.8406303,0.64723253,0.82361627,0.60184574,0.8009229
2657,0.69678175,0.8483909,0.6415248,0.8207624,0.64366555,0.8218328,0.60434204,0.802171,0.6804085,0.84020424,0.7602584,0.8801292,0.65912384,0.82956195,0.76224685,0.8811234,0.7841457,0.89207286,0.7642157,0.88210785
2658,0.72733265,0.8636663,0.6325098,0.8162549,0.6476841,0.82384205,0.6263784,0.8131892,0.61288846,0.8064442,0.5965469,0.79827344,0.49822277,0.7491114,0.64007115,0.8200356,0.60871816,0.8043591,0.5759324,0.7879662
2659,0.6906338,0.8453169,0.6673064,0.8336532,0.62019324,0.8100966,0.59809196,0.799046,0.63632226,0.81816113,0.64793193,0.82396597,0.6520284,0.82601416,0.6440842,0.8220421,0.64545333,0.82272667,0.66549146,0.83274573
2660,0.7050706,0.8525353,0.682765,0.8413825,0.63893527,0.81946766,0.62381274,0.81190634,0.65910363,0.8295518,0.6646676,0.8323338,0.67767215,0.8388361,0.6670849,0.83354247,0.67640644,0.8382032,0.67014694,0.8350735
2741,0.65527904,0.8276395,0.5899028,0.79495144,0.5446929,0.77234644,0.6049813,0.80249065,0.5409017,0.77045083,0.50934875,0.7546744,0.49656188,0.74828094,0.515314,0.757657,0.5599747,0.77998734,0.5102396,0.7551198
2766,0.7632474,0.8816237,0.81893903,0.9094695,0.732954,0.866477,0.66023284,0.8301164,0.73392093,0.86696047,0.7268552,0.86342764,0.6737197,0.8368598,0.7808839,0.89044195,0.7249619,0.86248094,0.7086991,0.85434955
2793,0.74766415,0.8738321,0.7806421,0.890321,0.66763365,0.8338168,0.65831447,0.82915723,0.72597456,0.8629873,0.71225727,0.85612863,0.71840477,0.8592024,0.76702726,0.8835136,0.7104852,0.8552426,0.7267432,0.8633716
2810,0.72257894,0.8612895,0.72236085,0.8611804,0.68082774,0.84041387,0.657796,0.828898,0.6284182,0.8142091,0.58175015,0.7908751,0.55697036,0.7784852,0.6711113,0.8355557,0.6255275,0.81276375,0.56732655,0.7836633
2824,0.68946874,0.8447344,0.69469184,0.84734595,0.62379116,0.8118956,0.62586457,0.81293225,0.6505229,0.8252615,0.61794835,0.80897415,0.61084926,0.80542463,0.6749022,0.8374511,0.6809652,0.8404826,0.6626322,0.8313161
3002,0.72114086,0.86057043,0.67042613,0.83521307,0.6736886,0.8368443,0.62776744,0.8138837,0.65481913,0.82740957,0.6271396,0.8135698,0.64244354,0.82122177,0.64137924,0.8206896,0.6437261,0.82186306,0.64288783,0.8214439
3021,0.73520494,0.86760247,0.70361984,0.8518099,0.6258712,0.8129356,0.6123214,0.8061607,0.675012,0.837506,0.6041937,0.80209684,0.6027311,0.80136555,0.63299054,0.8164953,0.6263606,0.8131803,0.61972725,0.8098636
3093,0.7762424,0.8881212,0.7841012,0.8920506,0.7396096,0.8698048,0.7056485,0.8528242,0.7831092,0.8915546,0.7454181,0.87270904,0.73662555,0.8683128,0.759189,0.8795945,0.70231974,0.8511599,0.75040656,0.87520325
3105,0.7367791,0.86838955,0.71114194,0.855571,0.65373623,0.8268681,0.6186973,0.80934864,0.6829431,0.84147155,0.6807661,0.84038305,0.6844539,0.842227,0.6997924,0.8498962,0.6766499,0.83832496,0.71331865,0.8566593
3113,0.6607611,0.83038056,0.64023566,0.82011783,0.6274216,0.8137108,0.59216565,0.79608285,0.59309137,0.7965457,0.65761566,0.82880783,0.6093326,0.8046663,0.66000414,0.83000207,0.6551151,0.82755756,0.6897432,0.84487164
3118,0.7733706,0.8866853,0.7317785,0.86588925,0.692495,0.8462475,0.64415944,0.8220797,0.720102,0.86005104,0.72241366,0.8612068,0.67332846,0.8366642,0.71150947,0.85575473,0.70829195,0.854146,0.7087221,0.85436106
3120,0.5933092,0.7966546,0.5959512,0.7979756,0.5358664,0.7679332,0.5654545,0.78272724,0.54744124,0.7737206,0.56591946,0.7829597,0.53733784,0.7686689,0.5873871,0.79369354,0.59974384,0.7998719,0.60502934,0.8025147
3122,0.7754775,0.88773876,0.76301944,0.8815097,0.7196816,0.8598408,0.6436225,0.82181126,0.7165101,0.858255,0.7034115,0.8517058,0.66005063,0.8300253,0.71891236,0.8594562,0.706398,0.853199,0.7118201,0.85591006
3123,0.75336254,0.87668127,0.7377635,0.86888176,0.68484807,0.84242404,0.64444137,0.8222207,0.7261735,0.86308676,0.75151575,0.8757579,0.71696365,0.8584818,0.7458987,0.87294936,0.73411393,0.86705697,0.76272243,0.88136125
3133,0.7923975,0.89619875,0.7460499,0.87302494,0.7160497,0.85802484,0.6666862,0.8333431,0.7405164,0.8702582,0.78694654,0.89347327,0.75893134,0.8794657,0.7842145,0.89210725,0.7283542,0.8641771,0.7853097,0.89265484
3134,0.78331554,0.89165777,0.7180524,0.8590262,0.74646866,0.87323433,0.65848696,0.8292435,0.71854866,0.8592743,0.74452937,0.8722647,0.66233975,0.83116984,0.74526954,0.87263477,0.6929084,0.8464542,0.7085897,0.85429484
3135,0.7282928,0.8641464,0.7004266,0.8502133,0.6583294,0.82916474,0.59484625,0.7974231,0.65744203,0.82872105,0.6365417,0.81827086,0.61438817,0.8071941,0.64208674,0.8210434,0.6142378,0.8071189,0.6105206,0.8052603
3136,0.75874037,0.8793702,0.7466785,0.87333924,0.7005931,0.85029656,0.63085014,0.81542504,0.730835,0.8654175,0.731839,0.8659195,0.6963891,0.84819454,0.7426082,0.8713041,0.69013274,0.84506637,0.70933723,0.8546686
